GO:0004175	GO:0016614	GO:0004553	GO:0022804	GO:0005102	GO:0046914	GO:0005215	GO:0008289	GO:0016616	GO:0098772	GO:0008092	GO:0043177	GO:0030247	GO:0015926	GO:0015923	GO:0019899	GO:0046983	GO:0016747	GO:0015075	GO:0004888	GO:0008509	GO:0022884	GO:0042578	GO:0042803	GO:0016788	GO:0048029	GO:0008514	GO:0030246	GO:0050839	GO:0038023	GO:0019842	GO:0016903	GO:0016746	GO:0042802	GO:0022857	GO:0016798	GO:0072341	GO:0031406	GO:0042887	GO:0060089	GO:0033218	GO:0004222	GO:0008270	GO:0140096	GO:0008233	GO:0016829	GO:0043178	GO:0042277	GO:0005319	GO:0004518	GO:0140104	GO:0016638	GO:0016298	GO:0033293	GO:0004930	GO:1904680	GO:0008237
0.5446396470069885	0.7099376320838928	0.6995127201080322	0.6658579111099243	0.7372329831123352	0.49670904874801636	0.6802636981010437	0.677193284034729	0.6639044284820557	0.8593409657478333	0.8247919678688049	0.7436795830726624	0.6811412572860718	0.7227950692176819	0.6249356865882874	0.851585328578949	0.7136719822883606	0.5890867710113525	0.6660075783729553	0.7797372341156006	0.6585341691970825	0.7466415762901306	0.7201270461082458	0.6968003511428833	0.6800159811973572	0.6063899993896484	0.5920172333717346	0.7412949204444885	0.8273180723190308	0.6811741590499878	0.5958002209663391	0.6086429953575134	0.4048120975494385	0.7058632373809814	0.6953052282333374	0.6373940110206604	0.8052077293395996	0.7519345283508301	0.7414959669113159	0.657858669757843	0.7226993441581726	0.5396267175674438	0.4197162091732025	0.559690535068512	0.5536993145942688	0.6271916627883911	0.7739085555076599	0.722793698310852	0.8422874212265015	0.7252926230430603	0.5598915219306946	0.7272852063179016	0.6769750118255615	0.7373533248901367	0.7102565169334412	0.7741308212280273	0.5799350738525391
0.39270997047424316	0.7017958760261536	0.5976384878158569	0.5350450873374939	0.7058600783348083	0.5197615623474121	0.5431748628616333	0.7791793942451477	0.6502330899238586	0.8460218906402588	0.8960046768188477	0.7059202790260315	0.5869855880737305	0.6173431873321533	0.6060311794281006	0.7420368194580078	0.7055290937423706	0.4736574590206146	0.5386150479316711	0.7012629508972168	0.5284019708633423	0.6521615386009216	0.723343551158905	0.6857988834381104	0.6974192261695862	0.41158366203308105	0.48970529437065125	0.5520262718200684	0.8137970566749573	0.7066622972488403	0.49609971046447754	0.6225241422653198	0.3507496416568756	0.7422962784767151	0.545059859752655	0.5754746198654175	0.7606359720230103	0.7435067296028137	0.6845954060554504	0.6821196675300598	0.6814322471618652	0.41752660274505615	0.4954233169555664	0.4983287751674652	0.3772980272769928	0.608161211013794	0.8384464383125305	0.6595813632011414	0.8289533853530884	0.7522676587104797	0.5950910449028015	0.6961061358451843	0.6273711919784546	0.720869779586792	0.6494191288948059	0.7306474447250366	0.45950818061828613
0.2282043993473053	0.6827530264854431	0.5967217087745667	0.4669134318828583	0.6977725625038147	0.46036332845687866	0.5172777771949768	0.7950078845024109	0.6400595903396606	0.7938743233680725	0.8962333798408508	0.6702380776405334	0.5378361940383911	0.6033073663711548	0.5773279666900635	0.6654308438301086	0.6912864446640015	0.45267820358276367	0.4933650493621826	0.6862691640853882	0.4933786988258362	0.5603044629096985	0.651265025138855	0.6641021966934204	0.6357811689376831	0.22736214101314545	0.48640087246894836	0.38500118255615234	0.7811498641967773	0.7234615087509155	0.4477466642856598	0.5834205150604248	0.34066757559776306	0.7373387217521667	0.5055387020111084	0.5903045535087585	0.6868060231208801	0.690371036529541	0.6369585394859314	0.700303316116333	0.6402146816253662	0.21947214007377625	0.43382129073143005	0.36694270372390747	0.24003233015537262	0.6287934184074402	0.837406575679779	0.6307351589202881	0.8432016372680664	0.7007752656936646	0.6865504384040833	0.6753689050674438	0.5953188538551331	0.7150248885154724	0.6547068953514099	0.6739307641983032	0.2950037121772766
0.11819316446781158	0.678565502166748	0.5522510409355164	0.4936892092227936	0.6658022403717041	0.4340636432170868	0.5656349658966064	0.7753222584724426	0.6439457535743713	0.7603991031646729	0.88231360912323	0.630545973777771	0.48044565320014954	0.5466662645339966	0.512743353843689	0.6470722556114197	0.6703022718429565	0.38506847620010376	0.5205098986625671	0.6691701412200928	0.5345422625541687	0.5423807501792908	0.5574072003364563	0.6436893343925476	0.548481285572052	0.14111433923244476	0.5338701009750366	0.325242817401886	0.7610263228416443	0.6794155836105347	0.37291041016578674	0.5414215922355652	0.275186151266098	0.7201034426689148	0.5466333031654358	0.5159450173377991	0.6276993155479431	0.6403278112411499	0.6374165415763855	0.6461851000785828	0.5911737084388733	0.10503141582012177	0.4154722988605499	0.25281137228012085	0.12936224043369293	0.5470355153083801	0.8453906774520874	0.5903540253639221	0.8559351563453674	0.6204429864883423	0.6918515563011169	0.6274914741516113	0.5325708985328674	0.6807693243026733	0.6353832483291626	0.658553421497345	0.17135216295719147
0.18202154338359833	0.7084780335426331	0.49636712670326233	0.4485962390899658	0.6496784090995789	0.5774316191673279	0.4616451859474182	0.8251540660858154	0.6645693778991699	0.8449205160140991	0.928557276725769	0.6425381302833557	0.44430011510849	0.5081993937492371	0.54151451587677	0.6482689380645752	0.7019694447517395	0.46899956464767456	0.46700358390808105	0.6784075498580933	0.4564019441604614	0.5515390038490295	0.6586504578590393	0.6908889412879944	0.6421492695808411	0.11600509285926819	0.4670252203941345	0.24851450324058533	0.7423787713050842	0.7742010354995728	0.3912428915500641	0.6169922947883606	0.32773932814598083	0.7443981766700745	0.45827656984329224	0.5103402137756348	0.6462566256523132	0.6582598686218262	0.668697714805603	0.7553912401199341	0.6096141934394836	0.16192379593849182	0.5987750887870789	0.4330303966999054	0.1643674671649933	0.6235536932945251	0.884907066822052	0.591468334197998	0.8535608053207397	0.7634248733520508	0.6981278657913208	0.6707398295402527	0.532089114189148	0.6841705441474915	0.6664313077926636	0.7009916305541992	0.22315452992916107
0.22105877101421356	0.7835521697998047	0.46665316820144653	0.2676238715648651	0.5947933793067932	0.7747316360473633	0.22514137625694275	0.855319619178772	0.7455943822860718	0.7932124137878418	0.8888792395591736	0.6531200408935547	0.44163456559181213	0.46740445494651794	0.6100778579711914	0.5501548647880554	0.6654884815216064	0.6286261677742004	0.26682186126708984	0.567430853843689	0.24073973298072815	0.4392034709453583	0.6369655132293701	0.6709445118904114	0.6691569089889526	0.08679826557636261	0.34962722659111023	0.15233251452445984	0.6535962820053101	0.7935165166854858	0.465891033411026	0.7492857575416565	0.5558733940124512	0.7298741340637207	0.22516685724258423	0.5685428380966187	0.6056778430938721	0.6765932440757751	0.5383581519126892	0.7906704545021057	0.5837446451187134	0.21493744850158691	0.7844672203063965	0.5745082497596741	0.20782572031021118	0.784099280834198	0.8115132451057434	0.5374807715415955	0.725675106048584	0.7528315782546997	0.804128110408783	0.6997500658035278	0.5385759472846985	0.7163776755332947	0.6086797714233398	0.6033435463905334	0.2650550305843353
0.3006480038166046	0.7094112038612366	0.4309554994106293	0.13177068531513214	0.6241689920425415	0.7362637519836426	0.04989521577954292	1.0	0.6636859178543091	0.8324709534645081	1.0	0.7433441877365112	0.47667768597602844	0.4969419538974762	0.5965062379837036	0.45744022727012634	0.6977977156639099	0.6684693694114685	0.12573730945587158	0.5492918491363525	0.07221386581659317	0.4388292133808136	0.8194884657859802	0.6880763173103333	0.8486515283584595	0.08147241920232773	0.21647270023822784	0.09667476266622543	0.6776064038276672	0.9255892634391785	0.543350875377655	0.7182726860046387	0.6198544502258301	0.820069432258606	0.050712279975414276	0.6016502380371094	0.7060155868530273	0.8044316172599792	0.5231600999832153	0.9338395595550537	0.6522067785263062	0.34174516797065735	0.830379068851471	0.7621521353721619	0.24610702693462372	0.8858375549316406	0.8938866257667542	0.5395591259002686	0.7349545955657959	0.9167779684066772	0.8712196946144104	0.7022609114646912	0.6121340394020081	0.8044463992118835	0.5899307727813721	0.620586633682251	0.39691537618637085
0.5390849113464355	0.7180055379867554	0.4356916844844818	0.27900364995002747	0.6102806925773621	0.7788628339767456	0.19228269159793854	0.886404275894165	0.7000887393951416	0.7104275822639465	0.8598452210426331	0.7259153723716736	0.556928813457489	0.48629894852638245	0.5598152875900269	0.4851304292678833	0.6638156175613403	0.8883492946624756	0.23507344722747803	0.5034554600715637	0.20126216113567352	0.5388904213905334	0.6812026500701904	0.6513649821281433	0.7356052994728088	0.20583675801753998	0.38805970549583435	0.19440625607967377	0.6783219575881958	0.7838031053543091	0.6267108917236328	0.8306803107261658	0.8591881394386292	0.7838427424430847	0.1918180286884308	0.5376361608505249	0.6860736608505249	0.7495363354682922	0.5520259141921997	0.7941756844520569	0.6525617837905884	0.5004389882087708	0.8188815712928772	0.8078824281692505	0.48355019092559814	0.8658334612846375	0.77643883228302	0.5609775185585022	0.7220917344093323	0.7378888726234436	1.0	0.7423055768013	0.6424130201339722	0.8170475959777832	0.5882426500320435	0.636017382144928	0.5005971193313599
0.4380357265472412	0.809682309627533	0.5382634401321411	0.4653124213218689	0.6928535103797913	0.6634387373924255	0.3989599347114563	0.8337891101837158	0.7733554840087891	0.7993605732917786	0.8803738951683044	0.7339208126068115	0.5772932171821594	0.4933149814605713	0.572899341583252	0.6741454601287842	0.7107385396957397	0.7413506507873535	0.41051042079925537	0.5956321358680725	0.39469844102859497	0.5840511918067932	0.687726616859436	0.7013635635375977	0.7199522852897644	0.338794469833374	0.4750345051288605	0.4273355007171631	0.7608774900436401	0.650752604007721	0.5933395624160767	0.7576344013214111	0.6048414707183838	0.7653148174285889	0.4017172157764435	0.5063347816467285	0.761849582195282	0.7550173401832581	0.585288405418396	0.6347512006759644	0.7033817768096924	0.4291081130504608	0.6238848567008972	0.6358446478843689	0.45163923501968384	0.7424216866493225	0.7790606617927551	0.6713200807571411	0.785635769367218	0.7267392873764038	0.8122746348381042	0.7202926874160767	0.6780999302864075	0.7836099863052368	0.5911415815353394	0.6498862504959106	0.473593145608902
0.2981696128845215	0.8634141087532043	0.6288235783576965	0.5630255341529846	0.6925424933433533	0.5768831372261047	0.5137791037559509	0.7574498057365417	0.8131778240203857	0.7990103960037231	0.8395013213157654	0.6916229724884033	0.5453395247459412	0.5160857439041138	0.5904852747917175	0.7547962069511414	0.6839028596878052	0.6306087970733643	0.5128594040870667	0.6183992028236389	0.5229331254959106	0.577211856842041	0.6184038519859314	0.6835654973983765	0.6378753781318665	0.35959893465042114	0.5546475648880005	0.5148786306381226	0.7366906404495239	0.5767791271209717	0.5298864245414734	0.6420652270317078	0.4755917191505432	0.7023888230323792	0.5239683389663696	0.5511645078659058	0.7214536070823669	0.7033919095993042	0.5717020630836487	0.5480349659919739	0.6717221736907959	0.30986642837524414	0.4651068150997162	0.4768892228603363	0.3685372471809387	0.6993325352668762	0.7182549238204956	0.6851728558540344	0.7839658260345459	0.6610981225967407	0.6802161335945129	0.647792398929596	0.6338827013969421	0.7048782706260681	0.5690451860427856	0.6129699349403381	0.38768094778060913
0.4263245463371277	0.7104232311248779	0.5135071277618408	0.6156991720199585	0.6898898482322693	0.5365681648254395	0.5769302845001221	0.7842845320701599	0.6787912249565125	0.8722546100616455	0.8938068151473999	0.7038847208023071	0.52581387758255	0.5552713871002197	0.461641788482666	0.7399676442146301	0.734278678894043	0.6467107534408569	0.5826509594917297	0.711984395980835	0.5691792368888855	0.69386225938797	0.6750274896621704	0.7150816917419434	0.6616930961608887	0.3191966712474823	0.5820750594139099	0.4091416299343109	0.8017538189888	0.7328588962554932	0.5385270118713379	0.6714925169944763	0.4487896263599396	0.7697321176528931	0.5843923091888428	0.44052428007125854	0.7686929702758789	0.7119907736778259	0.7150845527648926	0.7139860391616821	0.7114163637161255	0.37157678604125977	0.5475598573684692	0.5604972243309021	0.3825864791870117	0.6322745084762573	0.8741868138313293	0.6723208427429199	0.90447998046875	0.7380492687225342	0.7272487878799438	0.6977014541625977	0.5615410208702087	0.7347851395606995	0.6872331500053406	0.7471258640289307	0.39618897438049316
0.42673927545547485	0.7386108040809631	0.5536796450614929	0.6103207468986511	0.7098496556282043	0.5512036681175232	0.573245108127594	0.7868982553482056	0.7006697058677673	0.8795885443687439	0.8987702131271362	0.729957103729248	0.564811110496521	0.5983753800392151	0.5133386254310608	0.7546774744987488	0.7466040253639221	0.6405107975006104	0.582149863243103	0.7343502640724182	0.5664642453193665	0.6990277171134949	0.6982982158660889	0.729221761226654	0.685149610042572	0.36776259541511536	0.5692885518074036	0.46467578411102295	0.8143569827079773	0.7430864572525024	0.5605343580245972	0.6796463131904602	0.4360697567462921	0.7751191258430481	0.5802122354507446	0.49349555373191833	0.7925277948379517	0.7421555519104004	0.7162896394729614	0.7230573892593384	0.7257066965103149	0.3917132318019867	0.5462532639503479	0.5616627931594849	0.3961833119392395	0.6468152403831482	0.8783490061759949	0.6884797811508179	0.8999444246292114	0.7519751787185669	0.7075165510177612	0.7216705083847046	0.5957942605018616	0.7548626661300659	0.7026115655899048	0.7527730464935303	0.42320725321769714
0.34933170676231384	0.78998202085495	0.6591165065765381	0.6561402678489685	0.7689485549926758	0.4160503149032593	0.6604224443435669	0.7749094367027283	0.7326595187187195	0.8607276678085327	0.8924140334129333	0.7226969599723816	0.6021336913108826	0.6009179949760437	0.5769864320755005	0.8102187514305115	0.7398386001586914	0.5378036499023438	0.6347334384918213	0.7174619436264038	0.6431925296783447	0.679736316204071	0.700301468372345	0.7161166667938232	0.6788436770439148	0.42625194787979126	0.5889429450035095	0.6132311820983887	0.8408138751983643	0.6005057096481323	0.5250479578971863	0.5880523324012756	0.32931461930274963	0.7495802640914917	0.6660637259483337	0.540120542049408	0.8031031489372253	0.7413355112075806	0.6846604347229004	0.5633856058120728	0.7335846424102783	0.3527182936668396	0.34812024235725403	0.4331592619419098	0.40131327509880066	0.5996290445327759	0.8165386915206909	0.7482373714447021	0.8824995756149292	0.7253246903419495	0.6183182001113892	0.6913418769836426	0.6814397573471069	0.7331921458244324	0.6407853960990906	0.7120857238769531	0.4379728138446808
0.37889373302459717	0.7213183045387268	0.6249550580978394	0.6142911911010742	0.7344542741775513	0.5030061602592468	0.5749351382255554	0.7954636812210083	0.6836571097373962	0.9602067470550537	0.9308812022209167	0.7479334473609924	0.5845677852630615	0.6286277770996094	0.6077869534492493	0.8101339936256409	0.7259103655815125	0.554966390132904	0.5914784073829651	0.773402214050293	0.5835774540901184	0.6841172575950623	0.7465490102767944	0.7139979600906372	0.7177629470825195	0.3635019063949585	0.5910150408744812	0.4837667644023895	0.8284547924995422	0.7825078964233398	0.547819197177887	0.576675295829773	0.37124189734458923	0.7347412109375	0.5860586762428284	0.5797367691993713	0.7989019155502319	0.7496389150619507	0.714336097240448	0.7644639015197754	0.7167849540710449	0.3617457449436188	0.4704645574092865	0.5537281036376953	0.3556477427482605	0.6903009414672852	0.8836154937744141	0.703906238079071	0.911504864692688	0.794167697429657	0.662558913230896	0.643446683883667	0.6622635722160339	0.7472510933876038	0.7044532299041748	0.7451034784317017	0.4288891851902008
0.369962215423584	0.6304839253425598	0.5770312547683716	0.5824210047721863	0.6943005323410034	0.4367966055870056	0.5651360154151917	0.7681224346160889	0.5929076075553894	0.9294043779373169	0.9077544212341309	0.6675652861595154	0.5387788414955139	0.5682175755500793	0.5316969752311707	0.7818153500556946	0.7061978578567505	0.4507458806037903	0.5643863677978516	0.7362173199653625	0.5676572322845459	0.654118537902832	0.7327895164489746	0.6905012726783752	0.6952539086341858	0.34440404176712036	0.5521407127380371	0.46576038002967834	0.7955148816108704	0.7461844682693481	0.4749368727207184	0.5052424073219299	0.3014901876449585	0.7387126088142395	0.570049524307251	0.5201755166053772	0.7195206880569458	0.6836673021316528	0.6901940703392029	0.7330322265625	0.6360306739807129	0.34173694252967834	0.444670706987381	0.5219138264656067	0.3354829251766205	0.6185920834541321	0.8494922518730164	0.625091016292572	0.8715335726737976	0.7522324919700623	0.6160352230072021	0.576970100402832	0.6333539485931396	0.6713772416114807	0.6513544917106628	0.7219727635383606	0.3962939381599426
0.39773041009902954	0.6679955720901489	0.6132871508598328	0.5883989930152893	0.7549092769622803	0.394233375787735	0.5885949730873108	0.784491777420044	0.6239412426948547	0.9054425358772278	0.9145807027816772	0.6846268773078918	0.5878211855888367	0.6071133613586426	0.5647085309028625	0.7947139143943787	0.7424765825271606	0.4731435477733612	0.5717329382896423	0.7291475534439087	0.5742579102516174	0.652151346206665	0.7309331297874451	0.7178042531013489	0.7092314958572388	0.38019809126853943	0.5389926433563232	0.5354726910591125	0.8508580923080444	0.6814496517181396	0.4950125515460968	0.5546655654907227	0.3080757260322571	0.773492693901062	0.5860719680786133	0.524671733379364	0.769077718257904	0.7075217366218567	0.6772437691688538	0.6571616530418396	0.6916605234146118	0.36467742919921875	0.3880024552345276	0.4906865060329437	0.3931271731853485	0.5995331406593323	0.8481224179267883	0.6876921057701111	0.8763551115989685	0.7396577000617981	0.6268872618675232	0.6451871395111084	0.6761890053749084	0.7014791965484619	0.6441524028778076	0.7124791145324707	0.43294772505760193
