EC:3.6.4.13	EC:2.7.13.-	EC:7.1.1.2	EC:2.7.11.1	EC:3.4.22.69	EC:1.9.3.1	EC:7.1.1.-	EC:3.4.23.-	EC:2.4.2.-	EC:3.4.22.-	EC:3.4.19.-	EC:2.7.7.-	EC:2.3.2.27	EC:2.3.2.-	EC:2.7.11.-	EC:2.3.1.-	EC:1.9.3.-	EC:2.7.13.3	EC:3.1.3.-	EC:3.4.19.12	EC:2.7.7.48	EC:3.6.1.15	EC:3.4.24.-	EC:3.1.4.-	EC:2.7.1.107	EC:3.6.4.-	EC:3.6.1.-	EC:3.5.1.-	EC:2.7.8.-	GO:0005215	GO:0015075	GO:0022857
0.29175037145614624	0.5141187906265259	0.20682662725448608	0.612952709197998	0.23615659773349762	0.23924334347248077	0.17782333493232727	0.23467683792114258	0.22636567056179047	0.1767558455467224	0.21451430022716522	0.6914899349212646	0.3512169420719147	0.3182392716407776	0.8154097199440002	0.308061420917511	0.23386405408382416	0.5067859292030334	0.3312014639377594	0.1976212114095688	0.5937985181808472	0.36031273007392883	0.5042662024497986	0.2227139174938202	0.20185622572898865	0.6657698750495911	0.40050646662712097	0.2563568353652954	0.17056894302368164	0.3538863956928253	0.2810479402542114	0.3237687647342682
0.2351616770029068	0.43346014618873596	0.260484516620636	0.5610149502754211	0.19292622804641724	0.24847546219825745	0.2901036739349365	0.07717680931091309	0.12723466753959656	0.1528719663619995	0.06712371855974197	0.6944481134414673	0.33725619316101074	0.2534870207309723	0.8313782811164856	0.2164364457130432	0.22785992920398712	0.42445045709609985	0.15690919756889343	0.10299853980541229	0.6648337841033936	0.36154651641845703	0.5122677683830261	0.11614641547203064	0.13534414768218994	0.6455110311508179	0.43439170718193054	0.07140881568193436	0.06756126135587692	0.44763895869255066	0.3837309181690216	0.42035698890686035
0.47787073254585266	0.5676383972167969	0.32122886180877686	0.6931426525115967	0.412399023771286	0.30998528003692627	0.3224189877510071	0.3136252760887146	0.33276957273483276	0.32489725947380066	0.29051142930984497	0.8616473078727722	0.4753546118736267	0.39062413573265076	0.8094713687896729	0.3266734778881073	0.29729920625686646	0.5573973655700684	0.3729880452156067	0.30056527256965637	0.7655947804450989	0.5969294309616089	0.6932400465011597	0.2919158339500427	0.3595747649669647	0.9169960618019104	0.5689550042152405	0.27140480279922485	0.2568094730377197	0.3974052965641022	0.36858126521110535	0.37920045852661133
0.346718430519104	0.5295345783233643	0.1767159104347229	0.6343852281570435	0.2576790750026703	0.1906588077545166	0.11827754974365234	0.27410295605659485	0.29706794023513794	0.1319134533405304	0.236064150929451	0.8215787410736084	0.33110734820365906	0.2732997238636017	0.7501468658447266	0.3114092946052551	0.18848221004009247	0.5196303129196167	0.3307971954345703	0.20660541951656342	0.6663469076156616	0.36321982741355896	0.6258684992790222	0.2800893783569336	0.25801578164100647	0.8307123780250549	0.33344903588294983	0.24390193819999695	0.22712692618370056	0.3614116907119751	0.3116535246372223	0.33337104320526123
0.28782299160957336	0.2604232132434845	0.09548688679933548	0.48248136043548584	0.14151443541049957	0.0	0.0037420138251036406	0.11710536479949951	0.10766518861055374	0.14659468829631805	0.1052827537059784	0.8512933850288391	0.22269220650196075	0.14417646825313568	0.7131020426750183	0.17348231375217438	0.0	0.25337472558021545	0.18439309298992157	0.09583939611911774	0.7936784625053406	0.3036781847476959	0.3287976086139679	0.07107982784509659	0.05194000154733658	0.7395864725112915	0.42698660492897034	0.06520269811153412	0.032494813203811646	0.42301690578460693	0.38396137952804565	0.41255995631217957
0.3202127516269684	0.39009323716163635	0.0784861370921135	0.6002887487411499	0.17126457393169403	0.059894949197769165	0.0	0.18968476355075836	0.19879841804504395	0.15453875064849854	0.16316565871238708	0.8970136642456055	0.21041585505008698	0.15019209682941437	0.7525978684425354	0.17273113131523132	0.06678876280784607	0.3817017376422882	0.2800171971321106	0.1352476179599762	0.7666774988174438	0.3160102069377899	0.41287827491760254	0.13505113124847412	0.1528445929288864	0.8371568918228149	0.34156569838523865	0.11658617854118347	0.0995120108127594	0.41521087288856506	0.3822093904018402	0.4077621102333069
0.2371404469013214	0.5860884189605713	0.13564592599868774	0.8253580927848816	0.1642037332057953	0.28237494826316833	0.154942125082016	0.21019773185253143	0.27950096130371094	0.042153507471084595	0.14483405649662018	0.7993715405464172	0.24403174221515656	0.20461419224739075	0.8965703248977661	0.18878337740898132	0.28412294387817383	0.5739233493804932	0.3745589256286621	0.1269708275794983	0.6140590310096741	0.20784570276737213	0.6432108283042908	0.20901882648468018	0.24457040429115295	0.8356034755706787	0.09060826897621155	0.16704754531383514	0.1493365466594696	0.44971153140068054	0.4225344955921173	0.44264912605285645
0.2850675582885742	0.3088269531726837	0.1081407442688942	0.5514903664588928	0.1242106705904007	0.20449785888195038	0.027445759624242783	0.19004490971565247	0.1914011389017105	0.07866349816322327	0.14841951429843903	0.8470299243927002	0.1815710812807083	0.154210165143013	0.7069087028503418	0.17817214131355286	0.21010656654834747	0.2999582886695862	0.2346016764640808	0.1037726029753685	0.6827360987663269	0.24451236426830292	0.392894446849823	0.12910299003124237	0.13104353845119476	0.7897931337356567	0.22341692447662354	0.11747121065855026	0.12474054843187332	0.3709564208984375	0.3414868414402008	0.36642369627952576
0.3789514899253845	0.2521059215068817	0.19038206338882446	0.5440191030502319	0.16933177411556244	0.2500583231449127	0.10404393076896667	0.20218172669410706	0.23390281200408936	0.2345363050699234	0.17481018602848053	0.886141300201416	0.21284689009189606	0.1638646274805069	0.6893998980522156	0.1470431089401245	0.26115599274635315	0.24485474824905396	0.3453025221824646	0.14618787169456482	0.7363749146461487	0.37541499733924866	0.24718543887138367	0.11068956553936005	0.19287052750587463	0.8290889859199524	0.3648811876773834	0.11212269216775894	0.11544915288686752	0.468994140625	0.458257257938385	0.4809570610523224
0.29566654562950134	0.39520975947380066	0.1501617282629013	0.7302848696708679	0.1112968847155571	0.22639773786067963	0.1440538614988327	0.17583994567394257	0.263917475938797	0.0989604964852333	0.11861167848110199	0.8595707416534424	0.1860678493976593	0.13934922218322754	0.8241570591926575	0.12406425178050995	0.23728442192077637	0.38540640473365784	0.41104811429977417	0.09405191242694855	0.674971878528595	0.288043737411499	0.40289461612701416	0.15436623990535736	0.2009309083223343	0.8908966779708862	0.147558331489563	0.09115814417600632	0.10724940896034241	0.4318811595439911	0.42127665877342224	0.4437910318374634
0.29952552914619446	0.36184391379356384	0.026166515424847603	0.7667778730392456	0.004937187302857637	0.1005474254488945	0.03023288957774639	0.09157522022724152	0.2271946370601654	0.07195558398962021	0.03339456394314766	0.9677693843841553	0.036221858114004135	0.0	0.8718371391296387	0.0	0.11589793860912323	0.3519573509693146	0.3289653956890106	0.0	0.773185133934021	0.280971497297287	0.2926294803619385	0.0780944973230362	0.09560611099004745	0.9475418329238892	0.11566391587257385	0.0	0.03141634911298752	0.48924005031585693	0.46468549966812134	0.491403728723526
0.300487756729126	0.3266080617904663	0.09563169628381729	0.667000949382782	0.08233805000782013	0.17778578400611877	0.05171523615717888	0.14989647269248962	0.23106414079666138	0.09941229224205017	0.09499988704919815	0.901208758354187	0.1240207701921463	0.09015069156885147	0.7781788110733032	0.09888345748186111	0.18936216831207275	0.3171248137950897	0.3144327700138092	0.05816730856895447	0.7316087484359741	0.2940150797367096	0.34652572870254517	0.09283997863531113	0.14656676352024078	0.8775031566619873	0.1970340460538864	0.05599561333656311	0.0866088718175888	0.4363938271999359	0.4297933578491211	0.4524252116680145
0.4721275568008423	0.3555710017681122	0.11905743181705475	0.6386169195175171	0.2032604068517685	0.21509116888046265	0.06357497721910477	0.2634350061416626	0.3292659819126129	0.37460067868232727	0.2349972426891327	0.9214144349098206	0.15685594081878662	0.1396940052509308	0.7391461133956909	0.11381474137306213	0.23413880169391632	0.350913941860199	0.45810577273368835	0.18974563479423523	0.7739931344985962	0.4765198230743408	0.1981610506772995	0.1302892118692398	0.23822209239006042	0.8542527556419373	0.4446118175983429	0.18692192435264587	0.14279665052890778	0.38553327322006226	0.39633092284202576	0.40481048822402954
0.4385477602481842	0.37249186635017395	0.05055724084377289	0.6194130182266235	0.14376269280910492	0.17241449654102325	0.01870189607143402	0.24957275390625	0.3479430675506592	0.3344978392124176	0.22771821916103363	0.8907263278961182	0.10166118294000626	0.09928195178508759	0.7174745202064514	0.10557035356760025	0.19544655084609985	0.3692287802696228	0.4668596684932709	0.1652172952890396	0.7196530699729919	0.4196203947067261	0.1047276183962822	0.16102655231952667	0.20618969202041626	0.7974101901054382	0.4092722237110138	0.190923273563385	0.1434529572725296	0.2564873993396759	0.26788413524627686	0.27443933486938477
0.31365880370140076	0.43625354766845703	0.0	0.749788761138916	0.0	0.17650264501571655	0.07312828302383423	0.17585399746894836	0.3441459834575653	0.1757030487060547	0.11573043465614319	0.8245027661323547	0.0	0.018562914803624153	0.821974515914917	0.02864960767328739	0.2012626975774765	0.43162307143211365	0.4889373779296875	0.05976249650120735	0.596222460269928	0.2659415900707245	0.1449226289987564	0.17056192457675934	0.14422105252742767	0.7956511378288269	0.0990203395485878	0.12447379529476166	0.10234585404396057	0.27426695823669434	0.2591794729232788	0.27294886112213135
0.27781596779823303	0.5150759816169739	0.0519973561167717	0.7683976292610168	0.04376339167356491	0.2236633449792862	0.10704869031906128	0.22107118368148804	0.3773307204246521	0.15412214398384094	0.16132356226444244	0.7265822887420654	0.08387043327093124	0.1112590953707695	0.8283456563949585	0.12604214251041412	0.24635376036167145	0.5102065801620483	0.5157838463783264	0.10806633532047272	0.49971064925193787	0.20434391498565674	0.24147345125675201	0.23296239972114563	0.17731286585330963	0.6998732686042786	0.04918799176812172	0.217315211892128	0.1475098431110382	0.2349315881729126	0.20741696655750275	0.22849056124687195
0.3491840064525604	0.5862618684768677	0.18845941126346588	0.8268671035766602	0.197026327252388	0.3919113278388977	0.2952953577041626	0.29237502813339233	0.4166852831840515	0.31170380115509033	0.25371530652046204	0.6671876311302185	0.27632200717926025	0.30282509326934814	0.8661301732063293	0.2132139354944229	0.40599867701530457	0.5810582041740417	0.5468412041664124	0.22444525361061096	0.4922507405281067	0.3018942177295685	0.3573923408985138	0.28868669271469116	0.24219951033592224	0.6684111952781677	0.1664157658815384	0.33093851804733276	0.20328254997730255	0.1845298558473587	0.16241930425167084	0.1807839274406433
0.44393426179885864	0.5768499374389648	0.27349144220352173	0.7829629778862	0.2721850872039795	0.4625391960144043	0.4015502333641052	0.3364996016025543	0.47362351417541504	0.43000033497810364	0.3080518841743469	0.6849809288978577	0.32575374841690063	0.34900495409965515	0.8162428140640259	0.24768206477165222	0.47125956416130066	0.5724856853485107	0.5985715389251709	0.2769975960254669	0.525961697101593	0.47738856077194214	0.353115975856781	0.31960734724998474	0.3193572163581848	0.7104931473731995	0.3418424725532532	0.3662241995334625	0.25902172923088074	0.14546144008636475	0.13209205865859985	0.14283668994903564
0.4525950253009796	0.6161025762557983	0.23398904502391815	0.8444541096687317	0.29565316438674927	0.41998550295829773	0.3727092146873474	0.3502749800682068	0.48342952132225037	0.45265305042266846	0.3197768032550812	0.6972262859344482	0.35277029871940613	0.3668782114982605	0.861253559589386	0.24960194528102875	0.4302610456943512	0.6111078858375549	0.6205825805664062	0.2940883934497833	0.5588516592979431	0.4714454114437103	0.3958660066127777	0.3199908137321472	0.30767372250556946	0.7297725081443787	0.3489592969417572	0.38685935735702515	0.24754264950752258	0.07452644407749176	0.07318330556154251	0.07798580825328827
0.5086976289749146	0.6565816402435303	0.23793834447860718	0.7961734533309937	0.4032529592514038	0.42335641384124756	0.36231404542922974	0.41524645686149597	0.5108628273010254	0.5541290640830994	0.40933576226234436	0.7165824174880981	0.4163071811199188	0.4315977990627289	0.806790292263031	0.32028427720069885	0.42656776309013367	0.6516686081886292	0.601697564125061	0.37130415439605713	0.6207063794136047	0.5555284023284912	0.5049099326133728	0.3291073441505432	0.3380699157714844	0.7143946290016174	0.537452757358551	0.4708664119243622	0.2919391691684723	0.0	0.0	0.0
0.47649362683296204	0.7085800766944885	0.27089133858680725	0.815301775932312	0.42227059602737427	0.45490527153015137	0.366885244846344	0.44254183769226074	0.5486236214637756	0.5267261862754822	0.42719802260398865	0.6593108773231506	0.45715969800949097	0.46939921379089355	0.8051478266716003	0.3658961057662964	0.4611256420612335	0.7034397125244141	0.6515045762062073	0.40032610297203064	0.5465899109840393	0.49617016315460205	0.5571877360343933	0.35231345891952515	0.3637281656265259	0.6676504611968994	0.45277008414268494	0.5094179511070251	0.31417521834373474	0.14752079546451569	0.14246957004070282	0.14419518411159515
0.522960901260376	0.704866349697113	0.24657799303531647	0.8317145109176636	0.4323170781135559	0.4287242591381073	0.33249297738075256	0.4406299293041229	0.5258800387382507	0.5458205342292786	0.4248678684234619	0.7365711331367493	0.4385455250740051	0.4441799819469452	0.8316726088523865	0.3401804268360138	0.4337933659553528	0.6992531418800354	0.6229358315467834	0.39168691635131836	0.6316666007041931	0.569388210773468	0.5471570491790771	0.3366369903087616	0.37026768922805786	0.7485156655311584	0.5304697155952454	0.4891168475151062	0.30343034863471985	0.1403563916683197	0.13942882418632507	0.13988608121871948
0.49422895908355713	0.7238513827323914	0.2667143940925598	0.8268337249755859	0.4339270293712616	0.44329535961151123	0.3493210971355438	0.44962385296821594	0.5482825040817261	0.5301132798194885	0.4290778934955597	0.6815536618232727	0.4592336416244507	0.46561506390571594	0.8156994581222534	0.36414071917533875	0.4499642550945282	0.7183585166931152	0.6469447016716003	0.40452948212623596	0.5684604644775391	0.5159568190574646	0.5714568495750427	0.3507145941257477	0.3784429728984833	0.6958452463150024	0.46562132239341736	0.5077399611473083	0.3168666362762451	0.1817024201154709	0.17892463505268097	0.18015551567077637
0.4872722029685974	0.6339548826217651	0.2962969243526459	0.8089012503623962	0.37093469500541687	0.5168942809104919	0.4084435999393463	0.42506498098373413	0.5303245782852173	0.5204184055328369	0.39620181918144226	0.6714651584625244	0.41783973574638367	0.44079339504241943	0.8134192824363708	0.3110872507095337	0.5263258814811707	0.6296056509017944	0.6757358312606812	0.36874881386756897	0.5323464870452881	0.5252099633216858	0.4336123466491699	0.34206661581993103	0.3523743450641632	0.7060947418212891	0.4214649796485901	0.4630018174648285	0.30257004499435425	0.24440596997737885	0.24261358380317688	0.24477149546146393
0.5282975435256958	0.5709046125411987	0.2678165137767792	0.688359797000885	0.39106932282447815	0.46988973021507263	0.33049464225769043	0.41015005111694336	0.47535738348960876	0.5681759119033813	0.4069782495498657	0.7238675355911255	0.38741064071655273	0.40795645117759705	0.7387725710868835	0.30432814359664917	0.47676989436149597	0.5670992136001587	0.5679311752319336	0.3707135021686554	0.6180952191352844	0.5737162828445435	0.3505566418170929	0.27678173780441284	0.34043681621551514	0.6907485127449036	0.5785929560661316	0.43272319436073303	0.28507211804389954	0.1581573188304901	0.14931531250476837	0.15750175714492798
0.609246015548706	0.6443511247634888	0.2766367793083191	0.7688528895378113	0.48669394850730896	0.4429861903190613	0.3099749684333801	0.48137417435646057	0.5155969262123108	0.6162198185920715	0.4881279170513153	0.797855019569397	0.4803970456123352	0.4806266129016876	0.7904434204101562	0.3725060522556305	0.4491046071052551	0.6399351954460144	0.641364336013794	0.44105902314186096	0.7137848138809204	0.6706817746162415	0.4469990134239197	0.34039050340652466	0.38825008273124695	0.7933624982833862	0.6923946142196655	0.5181949734687805	0.3161177635192871	0.25296637415885925	0.252445787191391	0.2543331980705261
0.6122289896011353	0.5420464873313904	0.3687843978404999	0.6629717350006104	0.48083075881004333	0.5342144966125488	0.34866195917129517	0.4616619348526001	0.47042006254196167	0.6002474427223206	0.47001412510871887	0.7803223729133606	0.47767841815948486	0.47608187794685364	0.7233161926269531	0.36817046999931335	0.5399144291877747	0.5382981896400452	0.6005505323410034	0.42623627185821533	0.6899191737174988	0.6724875569343567	0.38456520438194275	0.31196504831314087	0.42109107971191406	0.7684374451637268	0.6976398229598999	0.4740220308303833	0.32083332538604736	0.34902438521385193	0.350598007440567	0.35200363397598267
0.5079154372215271	0.4894464313983917	0.24934957921504974	0.6908181309700012	0.318838506937027	0.42745378613471985	0.28767234086990356	0.3507377803325653	0.43213000893592834	0.4992630183696747	0.3486529588699341	0.7496895790100098	0.33503302931785583	0.33940038084983826	0.7562497854232788	0.24203921854496002	0.4383806884288788	0.48682647943496704	0.5694839358329773	0.30511045455932617	0.6342071890830994	0.5139032006263733	0.25501489639282227	0.28457897901535034	0.33282968401908875	0.6981425881385803	0.5275015830993652	0.3769742548465729	0.24216827750205994	0.20075909793376923	0.20379529893398285	0.2083602249622345
0.6139101386070251	0.3847346901893616	0.3185569941997528	0.5389429330825806	0.3943656086921692	0.4583224058151245	0.2658687233924866	0.3781493604183197	0.3735261857509613	0.5486375093460083	0.3996785581111908	0.8417128920555115	0.3712894916534424	0.3615944981575012	0.6624155044555664	0.28276965022087097	0.46347469091415405	0.3824688196182251	0.49052339792251587	0.34188076853752136	0.7601885795593262	0.6621148586273193	0.20400911569595337	0.24859260022640228	0.3597234785556793	0.7711198925971985	0.7403667569160461	0.36449557542800903	0.258821964263916	0.3802453875541687	0.37416180968284607	0.3804956376552582
0.6838183999061584	0.47108256816864014	0.4786246120929718	0.5705142617225647	0.5567765831947327	0.6653587222099304	0.3958948254585266	0.5067659020423889	0.44970154762268066	0.6601181030273438	0.5264136791229248	0.8066498637199402	0.5473570823669434	0.5291149616241455	0.6703024506568909	0.4025324285030365	0.6671175956726074	0.4684159755706787	0.600627601146698	0.4867388904094696	0.7029860615730286	0.7614717483520508	0.3395363986492157	0.3474404215812683	0.5023834705352783	0.7844136357307434	0.8308930397033691	0.5027050971984863	0.363138347864151	0.393234521150589	0.39303267002105713	0.3953028917312622
0.6766060590744019	0.3451651334762573	0.31098416447639465	0.4963866174221039	0.4240691065788269	0.4499083161354065	0.22721728682518005	0.40483301877975464	0.3754851520061493	0.6361450552940369	0.42491403222084045	0.9182892441749573	0.3501119613647461	0.3238449692726135	0.6299911737442017	0.24053186178207397	0.4609522819519043	0.343651682138443	0.5247194170951843	0.37527939677238464	0.8164847493171692	0.7444107532501221	0.12172897905111313	0.22058628499507904	0.394161194562912	0.8444969058036804	0.8376221060752869	0.34011927247047424	0.2574302554130554	0.488349586725235	0.4817027449607849	0.4904392659664154
0.5715392827987671	0.2437552511692047	0.19488705694675446	0.4693894386291504	0.29717469215393066	0.24557897448539734	0.06733918935060501	0.31517791748046875	0.2961880564689636	0.4745371639728546	0.29311349987983704	0.9900900721549988	0.21841035783290863	0.17596611380577087	0.6159941554069519	0.16205500066280365	0.25969913601875305	0.23885171115398407	0.4147625267505646	0.25432443618774414	0.8680375218391418	0.64111328125	0.1632942110300064	0.08664078265428543	0.27041444182395935	0.9129752516746521	0.7068310379981995	0.19444042444229126	0.1707623153924942	0.4795444905757904	0.45649808645248413	0.480745792388916
0.7044867873191833	0.1347593069076538	0.27781540155410767	0.24380914866924286	0.4385334551334381	0.1351996213197708	0.049713313579559326	0.3773612380027771	0.26771268248558044	0.6360675096511841	0.40897196531295776	0.9776098728179932	0.36207112669944763	0.2942865192890167	0.46603068709373474	0.2868066132068634	0.14604826271533966	0.13426195085048676	0.3525112569332123	0.37311458587646484	0.9530142545700073	0.763166606426239	0.09598291665315628	0.12313640862703323	0.26439836621284485	0.8446223735809326	0.9607781767845154	0.2711133062839508	0.2086336463689804	0.44278213381767273	0.40623199939727783	0.4373999238014221
