EC:3.2.1.-	GO:0015267	GO:0099094	GO:0005102	GO:0005215	GO:0017076	GO:0032559	GO:0015075	GO:0015276	GO:0004888	GO:0008509	GO:0022843	GO:0032553	GO:0032555	GO:0022890	GO:0022834	GO:0005230	GO:0022824	GO:0008066	GO:0022832	GO:0005244	GO:0038023	GO:0044877	GO:0030594	GO:0022835	GO:0005217	GO:0042802	GO:0022857	GO:0005509	GO:0022836	GO:0098960	GO:0008324	GO:0060089	GO:0005267	GO:0005231	GO:0030554	GO:0019199	GO:0005262	GO:0015081	GO:0015079	GO:0046873	GO:0015085	GO:0005216	GO:0015318	GO:0097367	GO:0004930	GO:0022803	GO:0005261
0.44792649149894714	0.3204496204853058	0.29259583353996277	0.7813276648521423	0.2717035710811615	0.6570923924446106	0.768667995929718	0.2632722556591034	0.3470202386379242	0.4614250361919403	0.785186231136322	0.5452197790145874	0.6335350275039673	0.6671826839447021	0.23025022447109222	0.3481289744377136	0.5444381833076477	0.53750079870224	0.6597710251808167	0.631519079208374	0.6363332271575928	0.4710620939731598	0.7259010672569275	0.5079132914543152	0.545775830745697	0.696060299873352	0.7864654064178467	0.2693899869918823	0.6438055634498596	0.3332674205303192	0.5381512641906738	0.2307606339454651	0.48677414655685425	0.47240251302719116	0.4755591154098511	0.7665618062019348	0.728385865688324	0.5824209451675415	0.591326117515564	0.47586673498153687	0.25795093178749084	0.6014050245285034	0.33148860931396484	0.2730734050273895	0.5983020663261414	0.8074371814727783	0.320514976978302	0.2866147458553314
0.46976304054260254	0.3704531788825989	0.3346938192844391	0.7451813817024231	0.33718621730804443	0.6081305146217346	0.6502808928489685	0.32664650678634644	0.3552401661872864	0.37603703141212463	0.6791792511940002	0.5264145135879517	0.5695371627807617	0.6174440979957581	0.3110046088695526	0.3558592200279236	0.435808926820755	0.4105759561061859	0.4869144856929779	0.6404812335968018	0.6418794393539429	0.38158783316612244	0.8005619049072266	0.3907580077648163	0.4172162711620331	0.6497529745101929	0.6806584000587463	0.3366536498069763	0.5183001756668091	0.3706759810447693	0.4437452256679535	0.3145805895328522	0.39540544152259827	0.4398469626903534	0.38531625270843506	0.6468838453292847	0.5844097137451172	0.484986275434494	0.5268270373344421	0.416788786649704	0.237236887216568	0.48190850019454956	0.37481924891471863	0.33638906478881836	0.5545650720596313	0.680587649345398	0.370353639125824	0.35738298296928406
0.4754580557346344	0.3783048391342163	0.3475129008293152	0.741202175617218	0.34901347756385803	0.5934567451477051	0.626662015914917	0.3396298587322235	0.36636921763420105	0.39355844259262085	0.6530523896217346	0.49982473254203796	0.5641055107116699	0.6023142337799072	0.32516637444496155	0.3669202923774719	0.4377969205379486	0.4109414517879486	0.48190683126449585	0.6048147082328796	0.6061208844184875	0.39682313799858093	0.8099530339241028	0.3989883363246918	0.417199045419693	0.624680757522583	0.6504712700843811	0.348497599363327	0.4959259331226349	0.3815561532974243	0.451278954744339	0.3289189636707306	0.41124024987220764	0.41166603565216064	0.394002228975296	0.6231259703636169	0.5650581121444702	0.4624188542366028	0.5269148349761963	0.391396701335907	0.22632993757724762	0.45591112971305847	0.3830183148384094	0.34641531109809875	0.548333466053009	0.6778261661529541	0.3781718611717224	0.3697997033596039
0.5134433507919312	0.3799895644187927	0.3349800705909729	0.7326670289039612	0.3449179232120514	0.5281009078025818	0.5690594911575317	0.3385959267616272	0.36229512095451355	0.4354593753814697	0.6414743661880493	0.4655621349811554	0.47836264967918396	0.5363779067993164	0.317077100276947	0.36292141675949097	0.443551629781723	0.41675281524658203	0.48827052116394043	0.5598337650299072	0.561535656452179	0.43470555543899536	0.7678005695343018	0.42579787969589233	0.4224168658256531	0.5888072848320007	0.6286182403564453	0.345099538564682	0.47974857687950134	0.3761671781539917	0.4674801826477051	0.31992286443710327	0.4492206573486328	0.39399996399879456	0.3946615755558014	0.5668578147888184	0.5656684637069702	0.4370873272418976	0.46712276339530945	0.3820776343345642	0.21873673796653748	0.42461830377578735	0.3842347264289856	0.34373950958251953	0.46565699577331543	0.7030792832374573	0.37992194294929504	0.3652501106262207
0.5084000825881958	0.44722723960876465	0.43752506375312805	0.6399499773979187	0.44374382495880127	0.6344413757324219	0.6211194396018982	0.4432581067085266	0.45415839552879333	0.5091086030006409	0.5552997589111328	0.434541791677475	0.6025798916816711	0.6364760398864746	0.43596747517585754	0.45467349886894226	0.5053243637084961	0.4597262740135193	0.5032321214675903	0.4863230586051941	0.4876791834831238	0.501005232334137	0.726267397403717	0.4539331793785095	0.46435171365737915	0.623322069644928	0.5260429382324219	0.4413568377494812	0.4404784142971039	0.4604349732398987	0.49133965373039246	0.43656840920448303	0.5146569013595581	0.35213956236839294	0.4690140187740326	0.6241151094436646	0.49494704604148865	0.44725197553634644	0.6115686297416687	0.3542100787162781	0.28128671646118164	0.43902018666267395	0.4569588601589203	0.44065287709236145	0.5305548310279846	0.6369413137435913	0.4470697343349457	0.4545762538909912
0.4920663833618164	0.4605579972267151	0.4579135477542877	0.6205545663833618	0.4661296606063843	0.6183850169181824	0.5796895027160645	0.46764901280403137	0.4700758159160614	0.5110765695571899	0.5198794007301331	0.3988878130912781	0.5982613563537598	0.6199672818183899	0.46232616901397705	0.47038567066192627	0.4936806559562683	0.4434784948825836	0.4799959361553192	0.44284677505493164	0.4440741240978241	0.501764178276062	0.732220470905304	0.4462491571903229	0.4476229250431061	0.5901343822479248	0.47851577401161194	0.46357426047325134	0.4031238853931427	0.4800983965396881	0.4848741888999939	0.46349048614501953	0.5159845352172852	0.30891767144203186	0.4680318236351013	0.5819013118743896	0.44120949506759644	0.415789395570755	0.6162416338920593	0.3117925524711609	0.2668016254901886	0.4021123945713043	0.47061672806739807	0.45925819873809814	0.5166357159614563	0.6103131771087646	0.4603637754917145	0.47497159242630005
0.4934653639793396	0.4250849783420563	0.43787601590156555	0.6436390280723572	0.4379097819328308	0.6616593599319458	0.6513305902481079	0.43840503692626953	0.45451727509498596	0.541327953338623	0.5541473031044006	0.42161428928375244	0.6594500541687012	0.6635010242462158	0.4349292814731598	0.45502597093582153	0.5179466605186462	0.477479487657547	0.5253547430038452	0.46882233023643494	0.4698132574558258	0.5329475402832031	0.7459275126457214	0.483394593000412	0.4821122884750366	0.6071693897247314	0.5330955386161804	0.4343797266483307	0.4371344745159149	0.45362794399261475	0.5207459926605225	0.43597275018692017	0.5484291315078735	0.32824695110321045	0.49919745326042175	0.6531890630722046	0.5124896168708801	0.42829620838165283	0.6869239211082458	0.3385164737701416	0.26011866331100464	0.4271499812602997	0.4369850754737854	0.43016237020492554	0.5840013027191162	0.6601800918579102	0.424855500459671	0.4406398832798004
0.507190465927124	0.4214199483394623	0.4395364224910736	0.6397313475608826	0.4400578737258911	0.6909254193305969	0.6717525720596313	0.4411742389202118	0.4490714371204376	0.5180906057357788	0.5693308115005493	0.4580931067466736	0.6815637946128845	0.6920148730278015	0.4421839118003845	0.4495333731174469	0.507258951663971	0.4707252085208893	0.5119220018386841	0.5081053972244263	0.5085278153419495	0.5107866525650024	0.7526922821998596	0.47242215275764465	0.47530683875083923	0.6305493116378784	0.5410894751548767	0.4355338215827942	0.45323920249938965	0.449905663728714	0.5145350098609924	0.4425511360168457	0.5258038640022278	0.3590446412563324	0.49643567204475403	0.6745041608810425	0.5096386075019836	0.43477192521095276	0.708635151386261	0.36875665187835693	0.27067428827285767	0.4353053569793701	0.4349110722541809	0.43442538380622864	0.5947204828262329	0.649739682674408	0.421176552772522	0.4423408508300781
0.5042539834976196	0.37713623046875	0.393044114112854	0.6853249073028564	0.384729266166687	0.6841803193092346	0.7007283568382263	0.38512352108955383	0.4105727970600128	0.5267914533615112	0.6313346028327942	0.47802504897117615	0.6691008806228638	0.6864922642707825	0.3782276213169098	0.41124674677848816	0.5141100883483887	0.48718297481536865	0.5438186526298523	0.5272358059883118	0.5282551050186157	0.5203844308853149	0.7584848403930664	0.4972182810306549	0.49248993396759033	0.641822874546051	0.6020477414131165	0.3800535500049591	0.5011208653450012	0.4039820432662964	0.5365961790084839	0.37729817628860474	0.5366083383560181	0.38086265325546265	0.5000545978546143	0.7033650875091553	0.5813689231872559	0.44188350439071655	0.6939483284950256	0.39041444659233093	0.24682381749153137	0.4477890729904175	0.3912230432033539	0.38179996609687805	0.5852456092834473	0.718131959438324	0.3769722580909729	0.3869401514530182
0.5017167925834656	0.37695804238319397	0.3927997350692749	0.685300350189209	0.3845455050468445	0.6838821172714233	0.7006064057350159	0.38495275378227234	0.4105043411254883	0.5271866321563721	0.6316823959350586	0.4775777757167816	0.668721616268158	0.6862006783485413	0.3779307007789612	0.4111787974834442	0.5142903327941895	0.48738670349121094	0.5442259311676025	0.5267004370689392	0.5277374982833862	0.5207647681236267	0.7580862045288086	0.4975212514400482	0.4926978051662445	0.641452968120575	0.6021597385406494	0.3798648416996002	0.5012882351875305	0.4038788378238678	0.536797821521759	0.3769899904727936	0.537002682685852	0.380513459444046	0.500152051448822	0.7032386660575867	0.5814435482025146	0.441892147064209	0.6938761472702026	0.3902112543582916	0.2466493844985962	0.4478110671043396	0.39107927680015564	0.38158518075942993	0.584794282913208	0.7185634970664978	0.3767949640750885	0.38666683435440063
0.6142361164093018	0.4025226831436157	0.39552420377731323	0.6697407364845276	0.39256033301353455	0.6927015781402588	0.6864421963691711	0.39623960852622986	0.4036356210708618	0.45898255705833435	0.6179563999176025	0.5363141894340515	0.6481761932373047	0.6941471695899963	0.39347514510154724	0.4042772054672241	0.4705762565135956	0.4359194040298462	0.4846116900444031	0.5780843496322632	0.5788288712501526	0.45418423414230347	0.7364856600761414	0.43405404686927795	0.44110193848609924	0.7013770937919617	0.5906097888946533	0.38987991213798523	0.5027074813842773	0.4067901372909546	0.4779132306575775	0.39032673835754395	0.46740296483039856	0.44262710213661194	0.44030335545539856	0.691290020942688	0.5567928552627563	0.4554823040962219	0.6115925908088684	0.4371767044067383	0.29382428526878357	0.45970770716667175	0.41304832696914673	0.40193888545036316	0.5432928800582886	0.6641319394111633	0.4024595320224762	0.40759971737861633
0.5438072681427002	0.38048917055130005	0.392700731754303	0.680327296257019	0.38695982098579407	0.6817774772644043	0.692560613155365	0.3872401714324951	0.41010141372680664	0.5186001658439636	0.6275505423545837	0.4670812785625458	0.6609370708465576	0.6840720176696777	0.3795764148235321	0.41073352098464966	0.5046110153198242	0.47428441047668457	0.5303099751472473	0.5153141021728516	0.51639723777771	0.5115333795547485	0.7555676698684692	0.48556944727897644	0.4795360565185547	0.6379246115684509	0.5934348702430725	0.3827327489852905	0.4877473711967468	0.4054887592792511	0.5249119400978088	0.3786103129386902	0.5275201201438904	0.3699227571487427	0.48745211958885193	0.6950972676277161	0.5663368105888367	0.43367695808410645	0.68142169713974	0.37902721762657166	0.24266894161701202	0.43806788325309753	0.3938092291355133	0.3835713267326355	0.5732486248016357	0.7076607346534729	0.38034284114837646	0.38874486088752747
0.5523003339767456	0.37953028082847595	0.39180508255958557	0.6806730628013611	0.3861587345600128	0.6816349029541016	0.6926061511039734	0.3864239752292633	0.4092688262462616	0.518328845500946	0.6280573606491089	0.4666951596736908	0.6609259843826294	0.6839446425437927	0.37881407141685486	0.40990105271339417	0.5039623379707336	0.47394275665283203	0.5301320552825928	0.5149069428443909	0.5159751176834106	0.5112428069114685	0.75591641664505	0.485812246799469	0.47919028997421265	0.6372142434120178	0.5939550399780273	0.3819384276866913	0.4878872036933899	0.40453433990478516	0.5251081585884094	0.37785348296165466	0.5272473096847534	0.36959266662597656	0.48704156279563904	0.6951128244400024	0.5667117238044739	0.432792603969574	0.681404173374176	0.3789432644844055	0.24175086617469788	0.43730318546295166	0.39285847544670105	0.3827041685581207	0.573295533657074	0.7082423567771912	0.3793836534023285	0.3878553807735443
0.5661619305610657	0.3771350085735321	0.3841593861579895	0.6818581819534302	0.38107165694236755	0.6723417639732361	0.686324954032898	0.3813399374485016	0.40414562821388245	0.5233880281448364	0.6297785043716431	0.45704272389411926	0.6519819498062134	0.6749362945556641	0.371701180934906	0.404805451631546	0.5005683302879333	0.46903514862060547	0.5268743634223938	0.5063156485557556	0.5074148178100586	0.5148382186889648	0.7510077953338623	0.48392996191978455	0.4743390679359436	0.6309263110160828	0.593975305557251	0.3770543038845062	0.47358426451683044	0.40041857957839966	0.5220624208450317	0.3703763484954834	0.530849039554596	0.3618350028991699	0.4794142246246338	0.6888303756713867	0.566221296787262	0.42635029554367065	0.6635745763778687	0.36918655037879944	0.23355348408222198	0.4296906590461731	0.3906196355819702	0.3784533143043518	0.5602734684944153	0.7156475782394409	0.37700000405311584	0.38239145278930664
0.5579599142074585	0.39413490891456604	0.395194411277771	0.6865739226341248	0.38986867666244507	0.6038601398468018	0.614495038986206	0.39227384328842163	0.4116779565811157	0.5261555314064026	0.6034588813781738	0.4708040654659271	0.5807119607925415	0.6073706150054932	0.38116517663002014	0.41227439045906067	0.5020569562911987	0.4695814549922943	0.5209627747535706	0.5240225195884705	0.5249438285827637	0.5177352428436279	0.7638044953346252	0.4876343011856079	0.4744434952735901	0.6094010472297668	0.5725302696228027	0.3865467309951782	0.46852898597717285	0.41448500752449036	0.5271942019462585	0.38108956813812256	0.533757209777832	0.3747735321521759	0.4823070764541626	0.6162412762641907	0.5473147034645081	0.4251203238964081	0.6174912452697754	0.37065669894218445	0.23403894901275635	0.41326820850372314	0.40752893686294556	0.38991397619247437	0.5074594020843506	0.7176740169525146	0.39397603273391724	0.4005742073059082
0.5558531880378723	0.3901626467704773	0.3923236131668091	0.6886393427848816	0.38674211502075195	0.608090341091156	0.6210156679153442	0.3887084126472473	0.40943238139152527	0.5271485447883606	0.609248697757721	0.46888741850852966	0.5851374864578247	0.6116103529930115	0.3771980404853821	0.4100404381752014	0.50286865234375	0.4710366129875183	0.5234172940254211	0.5224944949150085	0.5234551429748535	0.518711507320404	0.7644856572151184	0.48927974700927734	0.4759701192378998	0.609417736530304	0.5770100951194763	0.3832632899284363	0.4716344177722931	0.411340594291687	0.5287117958068848	0.37707629799842834	0.534864604473114	0.3728152811527252	0.4834633767604828	0.6227543354034424	0.5515283942222595	0.4250054359436035	0.6227362155914307	0.36969876289367676	0.23115019500255585	0.4143471419811249	0.40369686484336853	0.3862120807170868	0.5117887258529663	0.7213920950889587	0.39000585675239563	0.3962579667568207
0.5535091757774353	0.3792433440685272	0.3856104612350464	0.6966648101806641	0.3845711648464203	0.6501979231834412	0.6591362953186035	0.3843744993209839	0.3995465934276581	0.4961521029472351	0.6209389567375183	0.48221355676651	0.640053927898407	0.6539914011955261	0.3799494802951813	0.4000917077064514	0.4843827486038208	0.46473369002342224	0.5184571743011475	0.5504842400550842	0.5507668852806091	0.49154791235923767	0.7752031683921814	0.47958698868751526	0.46978846192359924	0.6198094487190247	0.5963950157165527	0.38024401664733887	0.4760895371437073	0.4018246531486511	0.5242258310317993	0.3799610435962677	0.5078081488609314	0.38732168078422546	0.47849780321121216	0.6599031090736389	0.5615876913070679	0.426719069480896	0.6456109285354614	0.392354279756546	0.23475757241249084	0.42798975110054016	0.3921900689601898	0.3817022144794464	0.5645435452461243	0.7050547003746033	0.3790248930454254	0.39185410737991333
0.5631911754608154	0.38551145792007446	0.39331042766571045	0.7024273872375488	0.38188105821609497	0.6539227366447449	0.6666461825370789	0.3816497325897217	0.4052155911922455	0.49857085943222046	0.6214083433151245	0.4950968325138092	0.633115828037262	0.6575591564178467	0.37481892108917236	0.4058196544647217	0.49725043773651123	0.4677140414714813	0.518975555896759	0.5537949204444885	0.5544010996818542	0.4924226701259613	0.7895458936691284	0.47588279843330383	0.47289419174194336	0.6396934986114502	0.5976218581199646	0.378471702337265	0.4856671094894409	0.40579095482826233	0.5205857753753662	0.3749259412288666	0.5082740783691406	0.3933388590812683	0.48039373755455017	0.6679991483688354	0.567500114440918	0.4374886453151703	0.6467663049697876	0.38953694701194763	0.237481027841568	0.4330771565437317	0.3977157175540924	0.38135358691215515	0.560641884803772	0.710094690322876	0.385331392288208	0.3934333026409149
0.5355479121208191	0.27148371934890747	0.31608185172080994	0.7780523896217346	0.2914522588253021	0.7438617944717407	0.8240265846252441	0.280845582485199	0.3416350781917572	0.5503969788551331	0.7677867412567139	0.46463415026664734	0.7556000351905823	0.7488774061203003	0.2670198380947113	0.3425631523132324	0.5369171500205994	0.5371277928352356	0.6075078845024109	0.5516230463981628	0.5518434047698975	0.5432084798812866	0.8264511227607727	0.5613318085670471	0.5437611937522888	0.6274693012237549	0.7233052253723145	0.2826889753341675	0.5406412482261658	0.3177860975265503	0.6034818887710571	0.2667551040649414	0.5635445713996887	0.3571641147136688	0.5483148097991943	0.8240930438041687	0.7001621127128601	0.429186075925827	0.7851826548576355	0.3737952709197998	0.1389981210231781	0.45073139667510986	0.28955328464508057	0.276787668466568	0.6786167621612549	0.8447912335395813	0.2712342143058777	0.2758724093437195
0.46736422181129456	0.28295719623565674	0.3142068386077881	0.7093378305435181	0.3302721679210663	0.8446725010871887	0.927647054195404	0.3145352005958557	0.3478318154811859	0.5461422801017761	0.7111058831214905	0.42824164032936096	0.8770716190338135	0.8481476306915283	0.32077744603157043	0.34891805052757263	0.5022539496421814	0.5108729004859924	0.5870992541313171	0.5416820049285889	0.5402470827102661	0.5422282218933105	0.7707324624061584	0.5309270620346069	0.5168471336364746	0.6298064589500427	0.7248788475990295	0.32271119952201843	0.5018057227134705	0.31566861271858215	0.5649809241294861	0.32226553559303284	0.5590617060661316	0.36203789710998535	0.5105458498001099	0.9276313185691833	0.722709059715271	0.4149191081523895	0.8215761780738831	0.4252481162548065	0.2070421725511551	0.4863264858722687	0.2905562222003937	0.308696448802948	0.8445654511451721	0.7486721277236938	0.2825602889060974	0.2980988919734955
0.48555684089660645	0.3431432247161865	0.369596004486084	0.6989998817443848	0.3748268485069275	0.7913453578948975	0.8393110632896423	0.366839200258255	0.39148157835006714	0.5367709398269653	0.6592985391616821	0.4958536624908447	0.8153231739997864	0.7945569157600403	0.3759903907775879	0.3923571705818176	0.5276154279708862	0.5329735279083252	0.5921016335487366	0.6023936867713928	0.6007928252220154	0.5349805951118469	0.765399158000946	0.5397313237190247	0.5382029414176941	0.6587903499603271	0.6751996278762817	0.367557555437088	0.4915001392364502	0.37284764647483826	0.5792548656463623	0.377089262008667	0.550992488861084	0.4174709618091583	0.5400822162628174	0.8402016758918762	0.6718817353248596	0.4584656357765198	0.7795406579971313	0.4588618874549866	0.2527318298816681	0.5018292665481567	0.35459208488464355	0.3635212481021881	0.7568967342376709	0.7266021370887756	0.3427266478538513	0.3640458583831787
