EC:2.7.13.-	EC:2.7.7.-	EC:2.7.13.3	EC:6.3.2.-	EC:2.7.7.7	GO:0016301	GO:0046914	GO:0005215	GO:0008289	GO:0019899	GO:0046983	GO:0016874	GO:0042803	GO:0016772	GO:0038023	GO:0019842	GO:0042802	GO:0022857	GO:0050660	GO:0072341	GO:0031406	GO:0016627	GO:0060089	GO:0033218	GO:0003677	GO:1901681	GO:0140096	GO:0008233	GO:0042277	GO:0016853	GO:0003723	GO:0097367	GO:0071949
0.6634988784790039	0.38247543573379517	0.655142068862915	0.42386847734451294	0.4237690269947052	0.8018094897270203	0.651348352432251	0.9381678104400635	0.9213114380836487	0.781815230846405	0.7692232131958008	0.7996609210968018	0.7384340763092041	0.7663944363594055	0.8158736824989319	0.7744410037994385	0.6809476017951965	0.9366399049758911	0.6795672178268433	0.8881800174713135	0.643069863319397	0.5486336946487427	0.8457685112953186	0.8515613079071045	0.27554142475128174	0.8341214060783386	0.6383680701255798	0.5243436098098755	0.8524613976478577	0.6762688159942627	0.7595859169960022	0.7949522137641907	0.6442263722419739
0.5673474669456482	0.35251927375793457	0.5584640502929688	0.4425717294216156	0.32039207220077515	0.9562362432479858	0.6678270101547241	1.0	0.9993296265602112	0.8823137879371643	0.8308787941932678	0.8267674446105957	0.8217295408248901	0.992167592048645	0.8569672107696533	0.8208851218223572	0.6534313559532166	1.0	0.6874415874481201	1.0	0.7126942873001099	0.474483460187912	0.8916298747062683	1.0	0.18339934945106506	0.9976597428321838	0.6066280007362366	0.46322131156921387	0.968024730682373	0.6639177799224854	0.9120156764984131	0.9206259846687317	0.6687654852867126
0.7114221453666687	0.37233057618141174	0.705877423286438	0.43310993909835815	0.39883726835250854	0.7707634568214417	0.6613167524337769	0.9399759769439697	0.8706372380256653	0.814897894859314	0.7278321981430054	0.6072400212287903	0.6892862319946289	0.7974928617477417	0.715706467628479	0.7284871339797974	0.5806024074554443	0.9198476076126099	0.46412599086761475	0.7373778223991394	0.5883546471595764	0.3547012507915497	0.7426919937133789	0.782531201839447	0.4295799732208252	0.7409368753433228	0.6717948913574219	0.5372917652130127	0.7727423310279846	0.46411603689193726	0.7057487368583679	0.8105856776237488	0.4893105626106262
0.6101763844490051	0.355206161737442	0.6026809811592102	0.4361858367919922	0.3223767876625061	0.7056369185447693	0.6179168224334717	0.8912758231163025	0.8433568477630615	0.7712210416793823	0.6828919649124146	0.4820505678653717	0.6160714626312256	0.7626738548278809	0.6276397705078125	0.630798876285553	0.46180152893066406	0.8531791567802429	0.38777175545692444	0.6134718656539917	0.5323227047920227	0.17761164903640747	0.6414511203765869	0.6770617961883545	0.4646380841732025	0.651974081993103	0.625886857509613	0.466198593378067	0.6685993075370789	0.3217775225639343	0.7014403939247131	0.8101038336753845	0.4318698048591614
0.6223883628845215	0.41701510548591614	0.6138781905174255	0.3324888348579407	0.24728356301784515	0.5480732917785645	0.39812830090522766	0.8589226603507996	0.7460567951202393	0.7510228157043457	0.6989275813102722	0.4918167293071747	0.6438201069831848	0.5623812079429626	0.5575409531593323	0.5923357009887695	0.5683002471923828	0.8424674868583679	0.5144253373146057	0.592518150806427	0.4426061809062958	0.34206876158714294	0.5471445322036743	0.6043475270271301	0.3226584196090698	0.6046993732452393	0.5660343170166016	0.4183100759983063	0.6367132663726807	0.3837355971336365	0.7268403768539429	0.6128984093666077	0.5350184440612793
0.492889404296875	0.41501614451408386	0.48270320892333984	0.3671906590461731	0.1462947428226471	0.541297435760498	0.3253202736377716	0.832685649394989	0.6403601765632629	0.6735551357269287	0.7044429779052734	0.46849679946899414	0.6163842678070068	0.5900251269340515	0.46692270040512085	0.5249425172805786	0.55330890417099	0.8113820552825928	0.4425690174102783	0.4808320999145508	0.3820416331291199	0.29099079966545105	0.44814160466194153	0.5158628821372986	0.3261841833591461	0.5447893738746643	0.6062710881233215	0.4935976266860962	0.5258550643920898	0.29503828287124634	0.7669311165809631	0.6949640512466431	0.4685390889644623
0.5165033340454102	0.590785026550293	0.5104929208755493	0.38009727001190186	0.2726493775844574	0.006469052284955978	0.2517455816268921	0.5891668200492859	0.4404371976852417	0.4058273732662201	0.32387837767601013	0.027031224220991135	0.3055303990840912	0.0	0.3175637125968933	0.283718079328537	0.4051136076450348	0.5261951684951782	0.3869936764240265	0.15508119761943817	0.2389051765203476	0.28646957874298096	0.25437599420547485	0.1335069239139557	0.42100223898887634	0.14258432388305664	0.33654165267944336	0.2889699339866638	0.2098986655473709	0.10901501029729843	0.46464890241622925	0.12138347327709198	0.43800976872444153
0.6121629476547241	0.6828330159187317	0.6078941822052002	0.40758559107780457	0.4375901520252228	0.0065877921879291534	0.1169138178229332	0.4265355169773102	0.2543635964393616	0.20523816347122192	0.15986479818820953	0.011243035085499287	0.12681077420711517	0.03328057751059532	0.18790553510189056	0.0893879383802414	0.2879234850406647	0.35871627926826477	0.2761804163455963	0.0	0.12165012955665588	0.0827094316482544	0.11960729956626892	0.0	0.47657454013824463	0.0	0.2887476980686188	0.2820391058921814	0.05511198937892914	0.039284851402044296	0.4800298810005188	0.17402073740959167	0.3236473500728607
0.8476273417472839	0.8893261551856995	0.848048210144043	0.2943394184112549	0.5864189863204956	0.5265119671821594	0.31909582018852234	0.40595555305480957	0.4319595694541931	0.38362348079681396	0.4891960322856903	0.48436805605888367	0.42635098099708557	0.5288710594177246	0.4193981885910034	0.22357171773910522	0.49744704365730286	0.4024274945259094	0.3594663739204407	0.3469700813293457	0.25396597385406494	0.22719649970531464	0.41117098927497864	0.3409893810749054	0.478214830160141	0.3094884753227234	0.5288643836975098	0.4744150638580322	0.3434106707572937	0.36104315519332886	0.7624354958534241	0.534386157989502	0.33744391798973083
0.8779130578041077	0.9889095425605774	0.8762378096580505	0.1340537667274475	0.8642606139183044	0.3746030926704407	0.17244844138622284	0.056063126772642136	0.0	0.15433606505393982	0.46613913774490356	0.4197346866130829	0.2657240629196167	0.5727574825286865	0.0	0.0	0.3871365189552307	0.09277395159006119	0.05563913658261299	0.011457325890660286	0.0	0.0	0.0	0.1198725476861	0.7883985638618469	0.12608304619789124	0.7374545335769653	0.7246066331863403	0.0	0.0002713790745474398	0.8692788481712341	0.5601180195808411	0.05750807374715805
0.8576527833938599	0.9542567133903503	0.8553829193115234	0.11931434273719788	0.7714663743972778	0.6278550624847412	0.3595588803291321	0.2753996253013611	0.1152474582195282	0.3281937539577484	0.5843790769577026	0.6379709839820862	0.42659229040145874	0.7606981992721558	0.20400461554527283	0.17960812151432037	0.5578784942626953	0.3588317632675171	0.12619628012180328	0.21277274191379547	0.16739237308502197	0.2124904990196228	0.2231903374195099	0.3375496566295624	0.6863058805465698	0.3273977041244507	0.8276633620262146	0.835025429725647	0.2347705364227295	0.10088357329368591	0.8629215359687805	0.7441232204437256	0.14316242933273315
0.9389271140098572	0.9921699166297913	0.9372788071632385	0.06299134343862534	0.8661977648735046	0.8228545784950256	0.5762947797775269	0.2810661792755127	0.17818604409694672	0.41580113768577576	0.7035652995109558	0.7188061475753784	0.5718560814857483	0.9488987326622009	0.321214497089386	0.3192578852176666	0.7089974284172058	0.38298311829566956	0.02468503639101982	0.2892551124095917	0.28589001297950745	0.17687317728996277	0.3803213834762573	0.46920493245124817	0.8572561740875244	0.4401826858520508	1.0	1.0	0.31524547934532166	0.09680704027414322	0.9369782209396362	0.955825924873352	0.07549456506967545
0.9249260425567627	0.9855889678001404	0.9231236577033997	0.057557325810194016	0.9191568493843079	0.5376137495040894	0.35860878229141235	0.049494482576847076	0.15986265242099762	0.2782411575317383	0.6169196367263794	0.47015777230262756	0.4409950375556946	0.7291163206100464	0.17054753005504608	0.1882854551076889	0.5626720190048218	0.07165683060884476	0.028565919026732445	0.17911167442798615	0.14281287789344788	0.03733954206109047	0.2042284458875656	0.29642629623413086	0.8682920336723328	0.27952325344085693	0.8752383589744568	0.8324491381645203	0.13903474807739258	0.12459364533424377	0.9402470588684082	0.6473278999328613	0.04471571743488312
1.0	0.9889397621154785	1.0	0.0	1.0	0.5607764720916748	0.4527256488800049	1.599700772203505e-05	0.1378948837518692	0.26765909790992737	0.648687481880188	0.513640820980072	0.4480343461036682	0.7908434271812439	0.12648332118988037	0.21711517870426178	0.5067433714866638	0.018728060647845268	0.0	0.1792600154876709	0.1435135155916214	0.07647929340600967	0.16720253229141235	0.3208423852920532	1.0	0.2958482801914215	0.9341252446174622	0.8835484385490417	0.11291705071926117	0.10072944313287735	1.0	0.6790459156036377	0.0
0.9930513501167297	0.9981627464294434	0.9930949211120605	0.02481250651180744	0.9267758727073669	0.5350877642631531	0.37850597500801086	0.0	0.1415185183286667	0.22220052778720856	0.6220611929893494	0.49540042877197266	0.40162742137908936	0.7500936388969421	0.12636585533618927	0.19944173097610474	0.47991281747817993	0.0	0.01704610325396061	0.16630272567272186	0.1288178414106369	0.037903424352407455	0.1571701169013977	0.27659693360328674	0.864825963973999	0.2626166343688965	0.8579151034355164	0.8051286339759827	0.08941005170345306	0.11542355269193649	0.911471962928772	0.6629438400268555	0.018970869481563568
0.7609959244728088	0.7860185503959656	0.7540302872657776	0.2345486879348755	0.7200751900672913	0.4989522695541382	0.40439632534980774	0.16958314180374146	0.29054635763168335	0.31713929772377014	0.6263512372970581	0.3877120614051819	0.49412626028060913	0.6862839460372925	0.31253761053085327	0.2895508408546448	0.5836469531059265	0.1831078976392746	0.11748731881380081	0.23029367625713348	0.27302202582359314	0.0024275716859847307	0.3376432955265045	0.3649982213973999	0.8305819630622864	0.34040385484695435	0.7527771592140198	0.6401335000991821	0.21281790733337402	0.05059950426220894	0.9244765043258667	0.6595445275306702	0.1660504937171936
0.7005724906921387	0.8155514001846313	0.69402015209198	0.19890108704566956	0.6965411305427551	0.20094923675060272	0.1492701768875122	0.18578988313674927	0.2010585069656372	0.2715454399585724	0.5342597365379333	0.21348723769187927	0.4314233362674713	0.36001598834991455	0.2014254778623581	0.1460820436477661	0.5854035019874573	0.19758230447769165	0.21076513826847076	0.11740215867757797	0.1390799731016159	0.09298276901245117	0.19774354994297028	0.21566373109817505	0.6894651651382446	0.1895863562822342	0.6272017955780029	0.5435299277305603	0.12510868906974792	0.0	0.906716525554657	0.33304324746131897	0.24490344524383545
0.6475029587745667	0.6956736445426941	0.6349329948425293	0.13842591643333435	0.5767119526863098	0.42348816990852356	0.1771467626094818	0.2573479413986206	0.2695023715496063	0.3236318528652191	0.7595177888870239	0.4740240275859833	0.5500869154930115	0.5285571813583374	0.261711448431015	0.2653288245201111	0.688083827495575	0.27892306447029114	0.18985851109027863	0.2142336368560791	0.15517587959766388	0.07726778090000153	0.29278162121772766	0.3073928952217102	0.5667666792869568	0.2929173707962036	0.7997328042984009	0.6824931502342224	0.2006574124097824	0.09056342393159866	0.8696871399879456	0.6427236795425415	0.2068343460559845
0.5725525617599487	0.47658589482307434	0.5614607930183411	0.28382420539855957	0.2796004116535187	0.24113626778125763	0.2522984743118286	0.5866774320602417	0.5737377405166626	0.3920247256755829	0.5042824149131775	0.3349599838256836	0.409342497587204	0.17956389486789703	0.4338338077068329	0.42554181814193726	0.5321489572525024	0.5010066032409668	0.46494024991989136	0.34633463621139526	0.3092023730278015	0.28090786933898926	0.4082270562648773	0.26889440417289734	0.27753549814224243	0.24065765738487244	0.46121838688850403	0.3515484929084778	0.3063916862010956	0.32627072930336	0.5242555737495422	0.3465360403060913	0.47355639934539795
0.6957406997680664	0.4088185429573059	0.6881597638130188	0.28459814190864563	0.33643779158592224	0.48093345761299133	0.3589458465576172	0.8128149509429932	0.7937977910041809	0.6407780647277832	0.705720067024231	0.3643872141838074	0.6465632319450378	0.4589943289756775	0.6266223788261414	0.6734235882759094	0.6843224167823792	0.728682279586792	0.4516407251358032	0.5407947301864624	0.49351710081100464	0.27997228503227234	0.6217535734176636	0.5192170143127441	0.2856329381465912	0.4903974235057831	0.5799651741981506	0.43347662687301636	0.5307289361953735	0.4035247564315796	0.6192789673805237	0.5597319602966309	0.49453818798065186
0.6758029460906982	0.35926714539527893	0.6675951480865479	0.3412448763847351	0.3567262887954712	0.5387082099914551	0.48590195178985596	0.7693373560905457	0.8436330556869507	0.6944013833999634	0.709150493144989	0.6080367565155029	0.6977264285087585	0.43613940477371216	0.7393909692764282	0.7514955997467041	0.7942607998847961	0.7384403347969055	0.6588190793991089	0.7470476627349854	0.5696701407432556	0.5131121277809143	0.7458394169807434	0.6437869668006897	0.26722997426986694	0.6538206338882446	0.5821711421012878	0.4772270619869232	0.6762906312942505	0.6522176861763	0.6496368050575256	0.5212113857269287	0.6629550457000732
0.6934320330619812	0.2594960033893585	0.6866006255149841	0.3866398334503174	0.2827107012271881	1.0	0.6650718450546265	0.85858154296875	0.9924981594085693	1.0	1.0	0.8338293433189392	1.0	0.9321000576019287	0.9395840167999268	0.9724030494689941	1.0	0.8697947263717651	0.5904551148414612	0.9834526777267456	0.696416974067688	0.5613483786582947	0.9951750040054321	0.9631165862083435	0.4208433926105499	1.0	0.8068362474441528	0.7048666477203369	1.0	0.81899094581604	0.8659582734107971	0.9078284502029419	0.625881016254425
0.8272621035575867	0.2513841688632965	0.8214138746261597	0.38129815459251404	0.3979705572128296	0.986667811870575	0.5442072153091431	0.7449327111244202	0.9840552806854248	0.895149290561676	0.8750909566879272	0.7081232666969299	0.847574770450592	0.9685112833976746	0.889505922794342	0.8709925413131714	0.8620773553848267	0.7213338017463684	0.49956420063972473	0.9084115028381348	0.6408021450042725	0.38602688908576965	0.9348039627075195	0.8810715079307556	0.4594551920890808	0.8733481168746948	0.7565081715583801	0.6477669477462769	0.9342779517173767	0.8386012315750122	0.8297194242477417	0.8165349364280701	0.5212934017181396
0.7443771958351135	0.2430538535118103	0.7401473522186279	0.4790402948856354	0.4377211630344391	0.7605833411216736	0.5262675881385803	0.6956527233123779	0.9131061434745789	0.7559769749641418	0.6138404011726379	0.5534924268722534	0.6237919330596924	0.7379177212715149	0.8199321031570435	0.727212131023407	0.6610411405563354	0.6521681547164917	0.5059645175933838	0.7697991132736206	0.5931832194328308	0.3076529800891876	0.8471808433532715	0.7246658802032471	0.5213642716407776	0.7263427972793579	0.5636745691299438	0.48012012243270874	0.7817569971084595	0.7104354500770569	0.65888911485672	0.6145545840263367	0.5363587737083435
0.7560769319534302	0.15721619129180908	0.7539434432983398	0.5268921852111816	0.4496996998786926	0.8034537434577942	0.5605831146240234	0.6054679751396179	0.9669860005378723	0.807790219783783	0.6626846194267273	0.4825557470321655	0.6683927774429321	0.8046309351921082	0.8297264575958252	0.7483817338943481	0.6770267486572266	0.5466515421867371	0.44964227080345154	0.7845642566680908	0.5949839949607849	0.23666903376579285	0.8597356081008911	0.7507095336914062	0.6584640145301819	0.7530678510665894	0.5662132501602173	0.46871745586395264	0.8098891973495483	0.743071973323822	0.7540719509124756	0.6315727233886719	0.48776674270629883
0.7657194137573242	0.22755175828933716	0.7616170048713684	0.4662696421146393	0.40194904804229736	0.7678908705711365	0.6181551814079285	0.7245520353317261	0.9852034449577332	0.8662238121032715	0.710762619972229	0.5589790344238281	0.7150452136993408	0.7109523415565491	0.8506773710250854	0.834053635597229	0.7678326368331909	0.6769685745239258	0.4888034760951996	0.8198407888412476	0.6327064037322998	0.38720980286598206	0.8778104186058044	0.7584286332130432	0.5008411407470703	0.7543625235557556	0.6917442083358765	0.5879300832748413	0.8284491300582886	0.7718587517738342	0.6237319111824036	0.6061782836914062	0.532150149345398
0.6500920057296753	0.19773122668266296	0.644483745098114	0.5281895995140076	0.3463040888309479	0.9615598320960999	0.782660186290741	0.7099955677986145	1.0	0.9585927128791809	0.8543945550918579	0.75151526927948	0.8610895872116089	0.9246692657470703	0.9054929614067078	0.9264689087867737	0.8606301546096802	0.6950206160545349	0.5133935213088989	0.9372082352638245	0.6942964196205139	0.47525522112846375	0.952084481716156	0.9078434705734253	0.596748411655426	0.9377447962760925	0.7489535808563232	0.6591672301292419	0.9393185377120972	0.8205666542053223	0.7973676323890686	0.8378486633300781	0.5617790222167969
0.7370343804359436	0.33579885959625244	0.7302741408348083	0.4238565266132355	0.36037465929985046	0.9923756718635559	0.6385496258735657	0.8276020884513855	0.8609429597854614	0.9044572710990906	0.900244951248169	0.7187691926956177	0.8836355209350586	1.0	0.8194880485534668	0.8555756211280823	0.880335807800293	0.8305299878120422	0.38676607608795166	0.7947565317153931	0.6324049830436707	0.34507015347480774	0.8685903549194336	0.8635185956954956	0.5394364595413208	0.8672791123390198	0.8269602656364441	0.724258542060852	0.8668630123138428	0.5850101113319397	0.8291376829147339	1.0	0.4641467034816742
0.683704674243927	0.3893902003765106	0.6767913103103638	0.3526614010334015	0.2894570827484131	0.6931372284889221	0.43876010179519653	0.8694638609886169	0.7691747546195984	0.7203454971313477	0.7815943360328674	0.5123670101165771	0.7021552324295044	0.7052485346794128	0.6357372403144836	0.6500418782234192	0.6315168142318726	0.8383521437644958	0.41796576976776123	0.6002028584480286	0.49644532799720764	0.21999087929725647	0.6481336355209351	0.6330010294914246	0.27647265791893005	0.6385462284088135	0.6151958703994751	0.4641158878803253	0.634188711643219	0.3604147434234619	0.6980510950088501	0.8133301138877869	0.46606528759002686
