EC:3.2.2.-	EC:3.6.1.23	EC:3.6.1.-	GO:0046914	GO:0005198	GO:0017076	GO:0016818	GO:0032559	GO:0032553	GO:0032555	GO:0016788	GO:0034062	GO:0097747	GO:0016772	GO:0017111	GO:0000287	GO:0016817	GO:0035639	GO:0003677	GO:0030554	GO:0140096	GO:0008233	GO:0016853	GO:0140098	GO:0003723	GO:0005524	GO:0016779	GO:0016462	GO:0097367
0.4651243984699249	0.6327735185623169	0.6658055186271667	0.33939826488494873	0.8412929177284241	0.5949052572250366	0.5944428443908691	0.6018089056015015	0.6119550466537476	0.5935536623001099	0.5764394998550415	0.5556315779685974	0.5501407384872437	0.5634064674377441	0.6272306442260742	0.42488572001457214	0.5922932624816895	0.5947853922843933	0.6352999210357666	0.6039146184921265	0.5275459885597229	0.50766521692276	0.6684166193008423	0.49903348088264465	0.7875756025314331	0.6024357080459595	0.5622321367263794	0.5878690481185913	0.6096833348274231
0.4651243984699249	0.6327735185623169	0.6658055186271667	0.33939826488494873	0.8412929177284241	0.5949052572250366	0.5944428443908691	0.6018089056015015	0.6119550466537476	0.5935536623001099	0.5764394998550415	0.5556315779685974	0.5501407384872437	0.5634064674377441	0.6272306442260742	0.42488572001457214	0.5922932624816895	0.5947853922843933	0.6352999210357666	0.6039146184921265	0.5275459885597229	0.50766521692276	0.6684166193008423	0.49903348088264465	0.7875756025314331	0.6024357080459595	0.5622321367263794	0.5878690481185913	0.6096833348274231
0.46847301721572876	0.616243302822113	0.6447091102600098	0.3517136871814728	0.8585732579231262	0.6133323907852173	0.6136991381645203	0.622610330581665	0.6297054886817932	0.6116411685943604	0.7185586094856262	0.5864424705505371	0.5798921585083008	0.5816797018051147	0.6585865020751953	0.4198017418384552	0.610855221748352	0.6133334040641785	0.6650933623313904	0.625062108039856	0.6465912461280823	0.6873596906661987	0.7673565745353699	0.5193461775779724	0.815288245677948	0.6237640976905823	0.5853654742240906	0.6079865097999573	0.6300972700119019
0.4881336987018585	0.5843579173088074	0.603228747844696	0.3605057895183563	0.8680111169815063	0.6234727501869202	0.6378285884857178	0.6311520338058472	0.6374946236610413	0.6216614246368408	0.7384932041168213	0.5962166786193848	0.5893884897232056	0.5987369418144226	0.6804666519165039	0.4115706980228424	0.6349372863769531	0.6233657002449036	0.6976447105407715	0.6338298916816711	0.6925801038742065	0.7328183650970459	0.7811055183410645	0.5101193189620972	0.8378502130508423	0.632521390914917	0.6046116948127747	0.6306427121162415	0.6394556760787964
0.46550822257995605	0.541018545627594	0.5451124310493469	0.3876279592514038	0.8393943309783936	0.5759574174880981	0.6259024143218994	0.5779557824134827	0.5884716510772705	0.5735254883766174	0.7451164126396179	0.5201138257980347	0.5138896107673645	0.5395688414573669	0.6491569876670837	0.3714297413825989	0.6222695112228394	0.5738569498062134	0.6523638963699341	0.5814015865325928	0.7286816239356995	0.8324136734008789	0.766420841217041	0.417934387922287	0.7408788204193115	0.5788600444793701	0.5285989046096802	0.6137961745262146	0.589809000492096
0.4620246887207031	0.5425543785095215	0.5453888773918152	0.3597407042980194	0.8391599655151367	0.595550537109375	0.6319535374641418	0.6015595197677612	0.6133455038070679	0.5930723547935486	0.6926046013832092	0.5485340356826782	0.5424947738647461	0.5563416481018066	0.6671162247657776	0.40377795696258545	0.6291441321372986	0.5946399569511414	0.6750478148460388	0.6050087213516235	0.6857957243919373	0.7269046902656555	0.7263330817222595	0.4225082993507385	0.7625700831413269	0.6034124493598938	0.5452591180801392	0.6223868131637573	0.6098304390907288
0.43851250410079956	0.54535311460495	0.5224297046661377	0.1262306123971939	0.6404114961624146	0.5203812718391418	0.46468091011047363	0.538388729095459	0.5414972901344299	0.5179926156997681	0.5084030032157898	0.4494119882583618	0.4474782347679138	0.4587940275669098	0.5240384340286255	0.37468239665031433	0.4627034664154053	0.5214347839355469	0.4129582345485687	0.5411476492881775	0.26582884788513184	0.32868489623069763	0.8033545613288879	0.40735292434692383	0.595866858959198	0.5397374629974365	0.4473182260990143	0.4792119562625885	0.5090301632881165
0.44011473655700684	0.531789243221283	0.49651384353637695	0.11721830815076828	0.5968738198280334	0.5164617300033569	0.44714444875717163	0.5337581634521484	0.5378570556640625	0.5137135982513428	0.5020250082015991	0.4126332104206085	0.4125555753707886	0.4471079111099243	0.5066738724708557	0.38531941175460815	0.4455326795578003	0.5180811882019043	0.4028741121292114	0.5368028283119202	0.28045451641082764	0.29721394181251526	0.7946242094039917	0.3810361921787262	0.5519985556602478	0.5357136726379395	0.423444002866745	0.4644564390182495	0.5030876398086548
0.441823273897171	0.4595329761505127	0.3586864769458771	0.0029606709722429514	0.7308140397071838	0.5317487120628357	0.4359966516494751	0.5485405325889587	0.5512246489524841	0.5290741920471191	0.6431687474250793	0.5462042689323425	0.5459108352661133	0.48411980271339417	0.5258793234825134	0.34691113233566284	0.4352615773677826	0.5368042588233948	0.5903916358947754	0.5512863993644714	0.1085909754037857	0.07924968004226685	0.6142579913139343	0.5393950343132019	0.7092622518539429	0.5533588528633118	0.5313969850540161	0.44289731979370117	0.5121118426322937
0.5058488845825195	0.42415833473205566	0.24036164581775665	0.2652202248573303	0.6994619965553284	0.33559319376945496	0.33859869837760925	0.33110812306404114	0.35728511214256287	0.33295348286628723	0.347049355506897	0.23274970054626465	0.23411940038204193	0.31564462184906006	0.33662745356559753	0.37921950221061707	0.3374371826648712	0.33206871151924133	0.37641641497612	0.33416685461997986	0.3416876494884491	0.45039013028144836	0.3435259759426117	0.2264079451560974	0.4866878092288971	0.33048635721206665	0.279846727848053	0.34039685130119324	0.3582724630832672
0.4320816099643707	0.4309963583946228	0.24116858839988708	0.2786286473274231	0.5149597525596619	0.3005684018135071	0.2807042598724365	0.30193835496902466	0.3209238350391388	0.2991645336151123	0.15449516475200653	0.16482943296432495	0.16760142147541046	0.282783180475235	0.27826127409935	0.3011218309402466	0.2808667719364166	0.2977617084980011	0.35834115743637085	0.30367588996887207	0.2961868941783905	0.34896621108055115	0.18756425380706787	0.15938568115234375	0.3129434883594513	0.3001292049884796	0.20884929597377777	0.2828163504600525	0.32715028524398804
0.44906020164489746	0.4627562165260315	0.2859947383403778	0.22137072682380676	0.5733992457389832	0.3054812252521515	0.2904675006866455	0.3079140782356262	0.3232100307941437	0.3036019206047058	0.11860669404268265	0.15338951349258423	0.15503180027008057	0.28947925567626953	0.30075767636299133	0.269003689289093	0.29078248143196106	0.3029818534851074	0.321399450302124	0.31026989221572876	0.32646307349205017	0.35753124952316284	0.21350105106830597	0.15604957938194275	0.37327566742897034	0.3064486086368561	0.19515177607536316	0.2912808656692505	0.32673731446266174
0.5852759480476379	0.6529204845428467	0.5062166452407837	0.16778671741485596	0.5144914388656616	0.36056530475616455	0.46851739287376404	0.3607056438922882	0.35985472798347473	0.3589393198490143	0.21315324306488037	0.34012630581855774	0.345821738243103	0.3328615427017212	0.4416334629058838	0.21791668236255646	0.4664745032787323	0.3586137592792511	0.4023706614971161	0.36300358176231384	0.31947061419487	0.4565027952194214	0.26682573556900024	0.20244605839252472	0.42283955216407776	0.35940054059028625	0.28919899463653564	0.46630391478538513	0.3442520201206207
0.4540419578552246	0.6350832581520081	0.5195289254188538	0.0018677061889320612	0.562227725982666	0.5506272912025452	0.6801866292953491	0.5644088983535767	0.5586183071136475	0.5490928888320923	0.3637990653514862	0.6295790076255798	0.630587637424469	0.518912672996521	0.6703311800956726	0.1006057932972908	0.6783538460731506	0.5538898706436157	0.6039599776268005	0.5666280388832092	0.3244364261627197	0.3226144313812256	0.21651078760623932	0.45000603795051575	0.652025043964386	0.5674961805343628	0.5036647319793701	0.6617433428764343	0.5349569320678711
0.36314764618873596	0.6266493797302246	0.5173295736312866	0.10509421676397324	0.4237401783466339	0.5533316731452942	0.7295075058937073	0.5632969737052917	0.5591989755630493	0.5511000752449036	0.402932345867157	0.5231048464775085	0.5247488021850586	0.47664666175842285	0.674736499786377	0.05374814197421074	0.7253983020782471	0.5520601868629456	0.5151113271713257	0.5664279460906982	0.5568466782569885	0.6749711036682129	0.4507558047771454	0.303817480802536	0.46688535809516907	0.5632012486457825	0.4164229929447174	0.7116481065750122	0.5386266708374023
0.23480181396007538	0.4896323084831238	0.34803491830825806	0.33589571714401245	0.5554299354553223	0.5395233631134033	0.637133002281189	0.5397623181343079	0.5471468567848206	0.5366557836532593	0.754075825214386	0.36447495222091675	0.3631785809993744	0.42102187871932983	0.6199945211410522	0.3965340852737427	0.6314184069633484	0.5357480645179749	0.508773684501648	0.5438994765281677	0.6697306036949158	0.7691912651062012	0.8148924708366394	0.27097007632255554	0.5141185522079468	0.5397403836250305	0.36520346999168396	0.6293266415596008	0.5353689789772034
0.3051857054233551	0.47445428371429443	0.35927703976631165	0.22106292843818665	0.651025652885437	0.5938913226127625	0.61711186170578	0.5967192649841309	0.6136387586593628	0.5906075835227966	0.4864799380302429	0.2767411768436432	0.27921178936958313	0.48001426458358765	0.6022810935974121	0.229272723197937	0.6143209338188171	0.5904665589332581	0.39728495478630066	0.6008492112159729	0.8362950682640076	0.6660130023956299	0.7460749745368958	0.22107961773872375	0.3914400637149811	0.596470832824707	0.31971681118011475	0.6052799820899963	0.5962166786193848
0.22060003876686096	0.4458858370780945	0.3240428566932678	0.3615306615829468	0.5531312227249146	0.5187827944755554	0.5976779460906982	0.5138317346572876	0.5306839346885681	0.515232503414154	0.6775091886520386	0.26546043157577515	0.2649732530117035	0.4053466320037842	0.5684878826141357	0.3250117897987366	0.5927836894989014	0.5118796825408936	0.4877283275127411	0.518424391746521	0.8280422687530518	0.8604700565338135	0.8035011887550354	0.18331852555274963	0.409053772687912	0.5111608505249023	0.3056687116622925	0.5892757773399353	0.5259459018707275
0.23542994260787964	0.41798844933509827	0.28605982661247253	0.29971563816070557	0.5496569871902466	0.49090299010276794	0.5929099321365356	0.48834121227264404	0.49980494379997253	0.48822975158691406	0.6275394558906555	0.3442329168319702	0.34357181191444397	0.3870563507080078	0.5625714063644409	0.3676788806915283	0.587360143661499	0.4856407642364502	0.46667948365211487	0.4921855032444	0.6041716933250427	0.7498356103897095	0.7978241443634033	0.2302626222372055	0.47478973865509033	0.48694154620170593	0.34473997354507446	0.589231550693512	0.49195677042007446
0.19212780892848969	0.38430216908454895	0.28405559062957764	0.30920103192329407	0.5353068709373474	0.5285454392433167	0.6424153447151184	0.5195489525794983	0.537636935710907	0.525185227394104	0.7677857279777527	0.32773467898368835	0.3257962465286255	0.38059261441230774	0.6133710145950317	0.25881364941596985	0.6360759735107422	0.5232398509979248	0.47569459676742554	0.5243765115737915	0.6171949505805969	0.7735117673873901	0.7469626665115356	0.31922149658203125	0.43213948607444763	0.5197046995162964	0.3306843638420105	0.626854658126831	0.5287795662879944
0.18942685425281525	0.5085729360580444	0.437666118144989	0.2077196091413498	0.2958977222442627	0.600514829158783	0.8313443064689636	0.5921624302864075	0.6048794984817505	0.5973419547080994	0.7398563623428345	0.4782771170139313	0.4775873124599457	0.43391188979148865	0.7626427412033081	0.1449286788702011	0.8242726922035217	0.5943028330802917	0.5945854783058167	0.5969590544700623	0.5161616802215576	0.6887470483779907	0.6811447143554688	0.34131863713264465	0.5029491186141968	0.5907647609710693	0.4218902289867401	0.8160215616226196	0.592093825340271
0.26083675026893616	0.6709620952606201	0.6293287873268127	0.13260561227798462	0.5570659041404724	0.6321764588356018	0.8431224226951599	0.6273766160011292	0.6295948624610901	0.628520131111145	0.7622475624084473	0.6036686301231384	0.6034972667694092	0.5139790773391724	0.7886403203010559	0.1630028635263443	0.834858775138855	0.6270643472671509	0.6969526410102844	0.6320943236351013	0.6505721807479858	0.898319661617279	0.8149164319038391	0.396323561668396	0.7161611318588257	0.626507580280304	0.5399796366691589	0.8260409235954285	0.6177612543106079
0.20098021626472473	0.4602033793926239	0.3660751283168793	0.28634756803512573	0.5666812062263489	0.48597684502601624	0.5925523042678833	0.4776589572429657	0.5019596815109253	0.48195692896842957	0.6026235222816467	0.3100445568561554	0.30735811591148376	0.37339577078819275	0.5485055446624756	0.3274902105331421	0.5863378047943115	0.47930601239204407	0.38327354192733765	0.48276287317276	0.6496081948280334	0.8157230615615845	0.7820107936859131	0.21842078864574432	0.474168062210083	0.47642576694488525	0.33219707012176514	0.5880590081214905	0.49925050139427185
0.13923916220664978	0.43314626812934875	0.3501690924167633	0.15035206079483032	0.5399753451347351	0.4610773026943207	0.5440301895141602	0.4450182318687439	0.4739587604999542	0.45810839533805847	0.49924489855766296	0.23929902911186218	0.23711338639259338	0.3122483789920807	0.5048410892486572	0.10974175482988358	0.539338231086731	0.4530823230743408	0.28216269612312317	0.44935157895088196	0.492084264755249	0.6383536458015442	0.7230541706085205	0.2180752009153366	0.39752164483070374	0.44288426637649536	0.2874481976032257	0.5385766625404358	0.47436439990997314
0.28200995922088623	0.6364383697509766	0.5586267709732056	0.210332989692688	0.4231300354003906	0.6799899935722351	0.7110183238983154	0.6721969842910767	0.6856823563575745	0.6789081692695618	0.5205971598625183	0.567276656627655	0.5659801363945007	0.6192453503608704	0.7302246689796448	0.1615334302186966	0.7072229385375977	0.6740393042564392	0.5505645275115967	0.6742271780967712	0.5968202352523804	0.5663759112358093	0.7031266689300537	0.5087442994117737	0.8181135058403015	0.6701239347457886	0.6226229071617126	0.7178783416748047	0.6940571069717407
0.340495228767395	0.6619148850440979	0.5695552229881287	0.39073196053504944	0.3559970259666443	0.6741952300071716	0.8159902095794678	0.6723047494888306	0.6907549500465393	0.6715501546859741	0.6246034502983093	0.5408108830451965	0.5369816422462463	0.6080744862556458	0.7899807691574097	0.490280419588089	0.8099802732467651	0.6715879440307617	0.6273444890975952	0.676234781742096	0.6407100558280945	0.5887351632118225	0.7255297303199768	0.4083477854728699	0.7132411599159241	0.6737416386604309	0.5607693791389465	0.8132359385490417	0.6897193193435669
0.2847554385662079	0.5584558248519897	0.5038112998008728	0.27391719818115234	0.741146981716156	0.43232184648513794	0.5556758642196655	0.41542384028434753	0.45112067461013794	0.4278964400291443	0.5290953516960144	0.20161278545856476	0.1978776901960373	0.31163203716278076	0.5153111815452576	0.3084981143474579	0.5491287112236023	0.42736703157424927	0.3090124726295471	0.4215236008167267	0.6589621305465698	0.90584796667099	0.7841835021972656	0.08927184343338013	0.47619491815567017	0.418693870306015	0.26625317335128784	0.5438878536224365	0.46372291445732117
0.2077423334121704	0.5069354176521301	0.4474462568759918	0.2656405568122864	0.6766528487205505	0.4287247955799103	0.4629954993724823	0.410572350025177	0.45407071709632874	0.42491403222084045	0.3599865138530731	0.11504165828227997	0.11307696998119354	0.27437636256217957	0.44001176953315735	0.3121126890182495	0.45855700969696045	0.4232185184955597	0.15973980724811554	0.41608843207359314	0.48086079955101013	0.618685781955719	0.7382264733314514	0.08142191916704178	0.3962826728820801	0.4137132465839386	0.22394758462905884	0.46088072657585144	0.46745243668556213
0.4809756875038147	0.5974443554878235	0.5517035722732544	0.2538766860961914	0.4630526006221771	0.4570562541484833	0.47558408975601196	0.4424542486667633	0.4915083646774292	0.4538297951221466	0.1394052952528	0.09212879091501236	0.09112676233053207	0.3438328802585602	0.45948126912117004	0.3331057131290436	0.47194141149520874	0.44925656914711	0.14788734912872314	0.44719555974006653	0.4354584217071533	0.4604778587818146	0.7028288245201111	0.03712304309010506	0.427114337682724	0.4427630603313446	0.24377046525478363	0.4966087341308594	0.5091875195503235
0.575881838798523	0.6063159108161926	0.5705048441886902	0.31621578335762024	0.7032959461212158	0.5032156705856323	0.5580810904502869	0.4901617467403412	0.5273370742797852	0.5001465082168579	0.49335139989852905	0.34146812558174133	0.33464381098747253	0.3933795690536499	0.5358333587646484	0.4574422836303711	0.5533567667007446	0.5017380118370056	0.4695850908756256	0.49483582377433777	0.42160165309906006	0.5256106853485107	0.6715332269668579	0.2676081955432892	0.5797428488731384	0.4949869215488434	0.40103062987327576	0.5320239067077637	0.5312297344207764
0.5523419380187988	0.6158156991004944	0.5667623281478882	0.3830450177192688	0.6695224642753601	0.5346634387969971	0.6653228402137756	0.5263392925262451	0.560181736946106	0.5311411023139954	0.5343874096870422	0.4287355840206146	0.42191851139068604	0.4517498314380646	0.6022478938102722	0.6070588827133179	0.6594412922859192	0.5340189933776855	0.6144632697105408	0.5312545895576477	0.4624605178833008	0.5542685389518738	0.6854823231697083	0.26385995745658875	0.5923914909362793	0.530609667301178	0.4633108675479889	0.6316971778869629	0.5590834021568298
0.5286137461662292	0.5785455703735352	0.5458199381828308	0.39652371406555176	0.6392238736152649	0.5396966338157654	0.6721559762954712	0.5319940447807312	0.5629963278770447	0.5365781188011169	0.5437391996383667	0.43385744094848633	0.42788323760032654	0.4703563153743744	0.6116231083869934	0.5751885771751404	0.6670159697532654	0.5391892790794373	0.6924841403961182	0.5365440845489502	0.49140653014183044	0.5309610366821289	0.6718652248382568	0.233041450381279	0.5839852690696716	0.5360747575759888	0.4781952202320099	0.637829601764679	0.5650718212127686
0.601320743560791	0.6279038786888123	0.5275624394416809	0.44959649443626404	0.7267667651176453	0.5428820848464966	0.6969631910324097	0.535228431224823	0.5681145787239075	0.5392500758171082	0.5620124936103821	0.4970339238643646	0.4887675344944	0.49248141050338745	0.6309129595756531	0.6720588207244873	0.6907809972763062	0.5439651012420654	0.7688332200050354	0.5403615236282349	0.47791728377342224	0.5646229386329651	0.6923487782478333	0.26785579323768616	0.6729466915130615	0.5414656400680542	0.5178091526031494	0.6506240963935852	0.5683532357215881
0.597446620464325	0.6228147745132446	0.5263981819152832	0.44498175382614136	0.7188423871994019	0.5423991680145264	0.6891656517982483	0.5351554155349731	0.5670786499977112	0.5388383865356445	0.5612460374832153	0.48951655626296997	0.4816620349884033	0.49041199684143066	0.6267518997192383	0.65303635597229	0.6831873655319214	0.5432055592536926	0.7533806562423706	0.5401792526245117	0.48695236444473267	0.5680150389671326	0.6895976662635803	0.2708900570869446	0.6636835336685181	0.5409895777702332	0.5108482241630554	0.6453278064727783	0.5672457218170166
0.5974610447883606	0.6186571717262268	0.5322542190551758	0.4394824206829071	0.7124937176704407	0.5453853011131287	0.6900635957717896	0.5373703241348267	0.5695302486419678	0.5417459011077881	0.5670155882835388	0.492535799741745	0.4848841428756714	0.4917583763599396	0.6317518949508667	0.6240622997283936	0.6840243935585022	0.5457116961479187	0.7539128661155701	0.5424774289131165	0.5137549638748169	0.6089185476303101	0.6957099437713623	0.2682640552520752	0.6694320440292358	0.5430460572242737	0.5145189166069031	0.6486155986785889	0.5724889636039734
0.5690106153488159	0.6268591284751892	0.5672106146812439	0.40891748666763306	0.7147982716560364	0.5334962010383606	0.6791931390762329	0.5234773755073547	0.5569599270820618	0.5295961499214172	0.5717217922210693	0.447218656539917	0.4397560656070709	0.45499682426452637	0.6180226802825928	0.6169207692146301	0.6725659966468811	0.5328737497329712	0.6237545013427734	0.528861403465271	0.4997485876083374	0.6359571814537048	0.6978861689567566	0.2798907458782196	0.6392150521278381	0.5285837650299072	0.4695264995098114	0.6436313390731812	0.5558781623840332
0.38309529423713684	0.5742490291595459	0.4902860224246979	0.4429376423358917	0.7738296985626221	0.4841541647911072	0.6007348895072937	0.47334912419319153	0.5061222314834595	0.4798326790332794	0.5188943147659302	0.2866952419281006	0.2818130552768707	0.3843425512313843	0.5565807223320007	0.5489717125892639	0.5945672392845154	0.48085150122642517	0.46713894605636597	0.47916436195373535	0.6497465968132019	0.7922375798225403	0.7670746445655823	0.17049477994441986	0.5492485165596008	0.47670334577560425	0.33328771591186523	0.5819182395935059	0.5103058218955994
0.4990200698375702	0.6539573669433594	0.5512934923171997	0.389492928981781	0.49514979124069214	0.5904482007026672	0.6552894711494446	0.5891265869140625	0.6246881484985352	0.5871777534484863	0.24383357167243958	0.2922252118587494	0.2901933789253235	0.5189229846000671	0.632152259349823	0.4931381046772003	0.6513420343399048	0.587037205696106	0.39563238620758057	0.5936008095741272	0.660653293132782	0.5472872853279114	0.732799768447876	0.20605212450027466	0.5204225182533264	0.5908910036087036	0.37539777159690857	0.6603640913963318	0.6256837844848633
0.48398178815841675	0.5715242624282837	0.5373481512069702	0.3304731249809265	0.7971138954162598	0.5219055414199829	0.5976313352584839	0.5178604125976562	0.5547571182250977	0.5173148512840271	0.4573642611503601	0.2505936026573181	0.24804885685443878	0.4075566828250885	0.5642490983009338	0.39588674902915955	0.5926762819290161	0.5215081572532654	0.35506972670555115	0.523770809173584	0.7580210566520691	0.8425163626670837	0.7608159184455872	0.15159262716770172	0.43095508217811584	0.5242358446121216	0.3063525855541229	0.5776034593582153	0.5576879382133484
0.6243430376052856	0.7396225333213806	0.7020856142044067	0.19236478209495544	0.556321918964386	0.8510989546775818	0.8843363523483276	0.859553337097168	0.8567521572113037	0.8492017388343811	0.492119699716568	0.7223844528198242	0.7244845032691956	0.8367559909820557	0.912331223487854	0.07369208335876465	0.882378101348877	0.8497549295425415	0.889308512210846	0.8617038130760193	0.827666699886322	0.4761032164096832	0.5795413851737976	0.6391114592552185	0.863730788230896	0.8585354685783386	0.7532883882522583	0.8679823279380798	0.8430002331733704
0.5861652493476868	0.6905126571655273	0.7158103585243225	0.15012161433696747	1.0	0.6942442059516907	0.6631128191947937	0.6976223587989807	0.7053860425949097	0.6909770965576172	0.39035463333129883	0.4294053018093109	0.43300434947013855	0.6281651854515076	0.6933035254478455	0.038938943296670914	0.6605061292648315	0.6931291818618774	0.5851954817771912	0.7013461589813232	1.0	0.77130526304245	0.7315914034843445	0.40625229477882385	0.638945460319519	0.6990492939949036	0.4720344543457031	0.6367526054382324	0.6959094405174255
0.6117631793022156	0.7453699707984924	0.7580532431602478	0.047422390431165695	0.9027507901191711	0.8121805787086487	0.8477327227592468	0.8227542638778687	0.8091619610786438	0.8103662729263306	0.5704814195632935	0.7777072787284851	0.7786829471588135	0.7805339097976685	0.8809053897857666	0.0	0.8455668091773987	0.8138244152069092	0.854171097278595	0.8249148726463318	0.8379350900650024	0.6529731154441833	0.6136087775230408	0.674905002117157	0.9316208958625793	0.8237927556037903	0.7418492436408997	0.8137138485908508	0.7958365678787231
