EC:2.4.2.-	EC:3.4.22.-	EC:2.3.2.-	EC:1.14.13.-	EC:1.14.11.-	EC:3.4.24.-	EC:3.4.14.-	EC:3.5.1.-	EC:3.4.21.-	GO:0004175	GO:0008234	GO:0005102	GO:0005215	GO:0008236	GO:0008289	GO:0098772	GO:0008201	GO:0019899	GO:0046983	GO:0004252	GO:0052689	GO:0016788	GO:0030246	GO:0050839	GO:0038023	GO:0044877	GO:0004197	GO:0042802	GO:0005509	GO:0004620	GO:0005539	GO:0061134	GO:0060089	GO:0140096	GO:0008233	GO:0038024	GO:0005044	GO:0017171	GO:0016298	GO:0030234
0.692468523979187	0.5254755020141602	0.8244242668151855	0.5940651297569275	0.6818948984146118	0.843143880367279	0.26862621307373047	0.553178608417511	0.32352715730667114	0.14133170247077942	0.31333109736442566	0.4054056704044342	0.6988046765327454	0.1409388780593872	0.0	0.21398840844631195	0.2939596474170685	0.8090571165084839	0.2997399866580963	0.1876274198293686	0.2500549256801605	0.12833049893379211	0.1009996086359024	0.6795259118080139	0.5001497268676758	0.622763991355896	0.5346903204917908	0.4956495463848114	0.5560184717178345	0.30346783995628357	0.3215571939945221	0.0	0.5122607946395874	0.1259143352508545	0.24915441870689392	0.4872993230819702	0.2554360330104828	0.14484654366970062	0.33251044154167175	0.14643259346485138
0.6467581987380981	0.4873647093772888	0.8033487200737	0.5265151858329773	0.5984392762184143	0.7540494203567505	0.08807078748941422	0.530787467956543	0.23005764186382294	0.32704246044158936	0.4772188067436218	0.6611545085906982	0.8020400404930115	0.47840383648872375	0.4153023660182953	0.578582763671875	0.6813821196556091	0.9959853291511536	0.6646853685379028	0.46709805727005005	0.5566415786743164	0.43123388290405273	0.42009469866752625	0.8767630457878113	0.681393027305603	0.7409881353378296	0.7123680710792542	0.7276055216789246	0.45935067534446716	0.5375633239746094	0.6438695788383484	0.4695461094379425	0.6966288685798645	0.449607789516449	0.4653569757938385	0.7358871698379517	0.6027500033378601	0.47663870453834534	0.5014376640319824	0.40748968720436096
0.6428802609443665	0.49616119265556335	0.7849586606025696	0.5018150210380554	0.5851562023162842	0.6769575476646423	0.0	0.5346018671989441	0.1830505132675171	0.45937034487724304	0.49078568816185	0.5817694664001465	0.7019694447517395	0.6119248270988464	0.3500548303127289	0.6138894557952881	0.6561506390571594	0.8759031295776367	0.6597450971603394	0.6240137815475464	0.5397866368293762	0.40240147709846497	0.4837329685688019	0.7512754201889038	0.5605844855308533	0.6200554966926575	0.6688389182090759	0.6964545249938965	0.4971693754196167	0.4866558909416199	0.6294242739677429	0.5241441130638123	0.584750235080719	0.5001897811889648	0.5845193266868591	0.756532609462738	0.6434940695762634	0.610351026058197	0.45765164494514465	0.46080952882766724
0.6678129434585571	0.5411030650138855	0.7380794882774353	0.5756341814994812	0.5884812474250793	0.5893926620483398	0.121712826192379	0.5259816646575928	0.3044876158237457	0.4832551181316376	0.5098586678504944	0.5639192461967468	0.7399418950080872	0.6815748810768127	0.3561524450778961	0.6301953196525574	0.6512070894241333	0.8330767750740051	0.6229187250137329	0.7005131840705872	0.475519597530365	0.40222257375717163	0.47555747628211975	0.6732796430587769	0.5779048204421997	0.5799829959869385	0.6449217796325684	0.6843791007995605	0.4633231461048126	0.44636744260787964	0.613129198551178	0.516499400138855	0.5992816686630249	0.5512301921844482	0.6296266913414001	0.7082264423370361	0.6156002283096313	0.6758741140365601	0.41262656450271606	0.5157812237739563
0.6779536008834839	0.6016193628311157	0.6841496229171753	0.5514686107635498	0.5867847800254822	0.49183353781700134	0.12396939843893051	0.5115514397621155	0.2638550400733948	0.3348349630832672	0.4660947620868683	0.6327720284461975	0.6087585091590881	0.5264456272125244	0.48001399636268616	0.6007936000823975	0.6536034941673279	0.7144157290458679	0.633226752281189	0.5255076289176941	0.42954328656196594	0.31555527448654175	0.5124310851097107	0.6387839913368225	0.6032431125640869	0.5564042925834656	0.550979495048523	0.6540613770484924	0.444667786359787	0.3723337650299072	0.5996368527412415	0.5387930274009705	0.6208369135856628	0.5590994358062744	0.5755724310874939	0.7052802443504333	0.6337592005729675	0.521571934223175	0.3323984742164612	0.5371459126472473
0.7593258619308472	0.6159108877182007	0.7308216691017151	0.6396492123603821	0.6960339546203613	0.4115108549594879	0.15835042297840118	0.577681303024292	0.29598328471183777	0.30117249488830566	0.48914390802383423	0.6372081637382507	0.5826018452644348	0.47490158677101135	0.5877881646156311	0.6690206527709961	0.6462060213088989	0.6685481071472168	0.6340621709823608	0.4503485858440399	0.44374921917915344	0.3505125343799591	0.5636851191520691	0.6257278323173523	0.5787078738212585	0.5371113419532776	0.5670010447502136	0.6301870346069336	0.4365013539791107	0.3707977831363678	0.5899385809898376	0.5964342951774597	0.6005209684371948	0.6311133503913879	0.5677996277809143	0.6972634792327881	0.6426615715026855	0.46759167313575745	0.3132953345775604	0.6192465424537659
0.783687949180603	0.6193476319313049	0.7460178732872009	0.7290271520614624	0.7662348747253418	0.3675876557826996	0.27104100584983826	0.7115605473518372	0.5051519870758057	0.23066580295562744	0.45453527569770813	0.6701530814170837	0.6073725819587708	0.4819338321685791	0.6522436738014221	0.6597605347633362	0.7105538249015808	0.6788358688354492	0.7234456539154053	0.45205989480018616	0.5065273642539978	0.4007717967033386	0.6262559294700623	0.674010694026947	0.6620161533355713	0.5939681529998779	0.5424408912658691	0.7036860585212708	0.4320712387561798	0.4052411913871765	0.6732672452926636	0.6124815940856934	0.6801533102989197	0.6235570311546326	0.5079682469367981	0.7413054704666138	0.6720946431159973	0.47665631771087646	0.3511081635951996	0.6005980968475342
0.7244632840156555	0.5947452783584595	0.7882207632064819	0.7838172912597656	0.727723240852356	0.3214482069015503	0.31160637736320496	0.6960257887840271	0.7671027779579163	0.45848798751831055	0.5202071070671082	0.7132084369659424	0.684975802898407	0.671951413154602	0.7478017210960388	0.7407841086387634	0.8208065032958984	0.766316831111908	0.8052978515625	0.6487569212913513	0.6668412089347839	0.6022916436195374	0.6558791399002075	0.7392666935920715	0.7299426198005676	0.671896755695343	0.6513541340827942	0.7910979986190796	0.4550844132900238	0.6105408072471619	0.8010467886924744	0.7098687291145325	0.7553957104682922	0.6981805562973022	0.6189360618591309	0.8058612942695618	0.7605155110359192	0.6697424054145813	0.5483232736587524	0.6512303948402405
0.7537333965301514	0.6018519997596741	0.7826381325721741	0.7982089519500732	0.7772542834281921	0.3204726278781891	0.3454824984073639	0.7309648394584656	0.7992538809776306	0.4162839651107788	0.5163763165473938	0.6150585412979126	0.6651110053062439	0.6053758263587952	0.7126908302307129	0.7243744134902954	0.7405746579170227	0.6678343415260315	0.7420728206634521	0.5982004404067993	0.6345617771148682	0.5832459926605225	0.6305770874023438	0.6645164489746094	0.6795294880867004	0.6406306028366089	0.6137217879295349	0.7471544742584229	0.5015884637832642	0.580193281173706	0.7653571367263794	0.6755767464637756	0.7071962356567383	0.6609209179878235	0.5769863128662109	0.7546570897102356	0.710264265537262	0.603387176990509	0.5263642072677612	0.692332923412323
0.7506975531578064	0.5687124133110046	0.8200491666793823	0.8056542873382568	0.7388085722923279	0.36577892303466797	0.33245059847831726	0.740397572517395	0.850823163986206	0.418513685464859	0.5340016484260559	0.6681119203567505	0.6708909273147583	0.516465961933136	0.7505123019218445	0.6849803924560547	0.6883350014686584	0.6917349696159363	0.600958526134491	0.49050581455230713	0.563023030757904	0.5850168466567993	0.5018907785415649	0.6461158394813538	0.6777368783950806	0.6518547534942627	0.6488087773323059	0.6525998711585999	0.4810373783111572	0.6352587938308716	0.6625948548316956	0.6055989265441895	0.6960824131965637	0.6581690907478333	0.5754432082176208	0.6627344489097595	0.6237713694572449	0.5148542523384094	0.5676042437553406	0.6844069957733154
0.7577250003814697	0.5677992701530457	0.8266982436180115	0.8373120427131653	0.8206550478935242	0.5190437436103821	0.4071952998638153	0.8414525389671326	0.9042866826057434	0.32807397842407227	0.5104480981826782	0.7667071223258972	0.6272457838058472	0.2629477381706238	0.7481972575187683	0.6325690746307373	0.6622537970542908	0.63558429479599	0.5757680535316467	0.2697307765483856	0.4881110191345215	0.472084105014801	0.39720505475997925	0.6586095094680786	0.7233574390411377	0.6082912087440491	0.6025913953781128	0.6333784461021423	0.4479987323284149	0.5886008143424988	0.6035219430923462	0.6089553236961365	0.739759624004364	0.5765975713729858	0.5309549570083618	0.6306388974189758	0.6159805059432983	0.2653672695159912	0.5298059582710266	0.6775282025337219
0.7909588813781738	0.6207520365715027	0.7356796264648438	0.8105897903442383	0.8300797939300537	0.6435698866844177	0.43946605920791626	0.7398463487625122	0.7178477048873901	0.3123398423194885	0.5182533860206604	0.7185518145561218	0.593094527721405	0.14395184814929962	0.6563668251037598	0.5696725845336914	0.5323271155357361	0.5954480171203613	0.436809241771698	0.153829887509346	0.3556963801383972	0.3525235652923584	0.284053772687912	0.5910099148750305	0.6321148872375488	0.5327576994895935	0.6042466163635254	0.5198371410369873	0.4460811913013458	0.5042784214019775	0.45206472277641296	0.5164266228675842	0.6488237380981445	0.5367318987846375	0.5282315611839294	0.532389760017395	0.5114734768867493	0.1451491415500641	0.4463714063167572	0.6361618041992188
0.7210317254066467	0.5167535543441772	0.8007477521896362	0.838516116142273	0.9017285704612732	0.6885325312614441	0.44380292296409607	0.890658974647522	0.8511503338813782	0.5458762645721436	0.5927733182907104	0.7788117527961731	0.5401400923728943	0.20198510587215424	0.6902105212211609	0.5635952353477478	0.4467649757862091	0.52149498462677	0.43168580532073975	0.22262799739837646	0.3664310574531555	0.47341886162757874	0.11682312935590744	0.5128805041313171	0.6647833585739136	0.4378349781036377	0.6734018921852112	0.5379815697669983	0.3225992023944855	0.6202414035797119	0.358273446559906	0.3346732556819916	0.7001212239265442	0.6249106526374817	0.7359191179275513	0.46734488010406494	0.4823884069919586	0.20976397395133972	0.5615559816360474	0.6645755171775818
0.7518051862716675	0.5068859457969666	0.7603204846382141	0.8192301392555237	0.8606711626052856	0.7235984802246094	0.42150360345840454	0.8106803894042969	0.7366889715194702	0.5479956269264221	0.6141107082366943	0.737379252910614	0.5571374297142029	0.24454079568386078	0.6768969893455505	0.5782723426818848	0.4420029819011688	0.5383032560348511	0.4214346706867218	0.26314568519592285	0.3467119038105011	0.46548452973365784	0.10745633393526077	0.494722455739975	0.6523813605308533	0.4335632920265198	0.6938508749008179	0.5289344787597656	0.320504367351532	0.5960622429847717	0.3563328683376312	0.3482225835323334	0.6850758790969849	0.6493828296661377	0.7489067316055298	0.46048620343208313	0.4708190858364105	0.2513231337070465	0.5345606207847595	0.6813427209854126
0.7215782999992371	0.5037909150123596	0.7222335934638977	0.8153306245803833	0.921264111995697	0.7161116003990173	0.4039585292339325	0.9000799059867859	0.7583945989608765	0.5414103269577026	0.5926986336708069	0.72206711769104	0.41285741329193115	0.14694753289222717	0.5762847661972046	0.4686501622200012	0.2917589247226715	0.4133281409740448	0.3810974955558777	0.16980674862861633	0.2482990026473999	0.35189706087112427	0.0	0.39832592010498047	0.5831274390220642	0.304071307182312	0.6343764066696167	0.48021045327186584	0.2542577087879181	0.48824775218963623	0.20331011712551117	0.1315518617630005	0.6275303363800049	0.6236664652824402	0.8056909441947937	0.3913158178329468	0.3988112509250641	0.1565740406513214	0.4411201775074005	0.5951278805732727
0.6956198811531067	0.4698769450187683	0.8308665156364441	0.8857696056365967	0.9872873425483704	0.604835569858551	0.4306877553462982	1.0	0.9365077614784241	0.20113368332386017	0.5053446292877197	0.8169763684272766	0.6354954838752747	0.0	0.6736117005348206	0.5372227430343628	0.511845052242279	0.6285948157310486	0.3864111304283142	0.0	0.23923635482788086	0.29760676622390747	0.18028491735458374	0.62172931432724	0.7593091130256653	0.5623818635940552	0.6034383177757263	0.49454301595687866	0.3418799638748169	0.46336403489112854	0.3828190863132477	0.41146352887153625	0.7637512683868408	0.5213261842727661	0.4728894829750061	0.48397451639175415	0.462313711643219	0.0	0.39538171887397766	0.6197060942649841
0.7025024890899658	0.49153241515159607	0.8377938270568848	0.8934966921806335	0.9528403282165527	0.5624526739120483	0.4310486912727356	0.946830689907074	0.963542640209198	0.31959623098373413	0.5200340747833252	0.823905348777771	0.6829035878181458	0.1395108997821808	0.701815128326416	0.5801419615745544	0.5920043587684631	0.654683530330658	0.4560379087924957	0.15743498504161835	0.33040666580200195	0.3724486827850342	0.23306697607040405	0.6520703434944153	0.780630886554718	0.6065654754638672	0.6414071917533875	0.5551950335502625	0.38611331582069397	0.5520893335342407	0.4892677366733551	0.5085611939430237	0.787193238735199	0.5485929846763611	0.5209728479385376	0.5573595762252808	0.540177583694458	0.14132308959960938	0.48093125224113464	0.6454386115074158
0.7022436857223511	0.4870684742927551	0.7851815819740295	0.8544979691505432	0.9475967288017273	0.6064115166664124	0.4087692201137543	0.9266024231910706	0.8883970379829407	0.26644614338874817	0.49178043007850647	0.8012908697128296	0.6286810040473938	0.1105351373553276	0.6573234796524048	0.529421865940094	0.574013352394104	0.590172529220581	0.46764200925827026	0.1425085812807083	0.27289238572120667	0.2645479738712311	0.23639385402202606	0.6108196377754211	0.7682179808616638	0.5669093132019043	0.588385283946991	0.5425266027450562	0.3844923675060272	0.4522336423397064	0.4807250201702118	0.4875546991825104	0.7730600237846375	0.5298996567726135	0.5085190534591675	0.5734058618545532	0.5488212704658508	0.1135532408952713	0.38830888271331787	0.6115533709526062
0.6788462400436401	0.4878353774547577	0.7447066903114319	0.8352975845336914	0.9513211846351624	0.6273677349090576	0.41083529591560364	0.9683676958084106	0.8705966472625732	0.2072312831878662	0.44738462567329407	0.8638291358947754	0.606870174407959	0.09530151635408401	0.7094375491142273	0.5768781900405884	0.6318817138671875	0.593828558921814	0.5378680229187012	0.12595735490322113	0.31625810265541077	0.2890680134296417	0.29929864406585693	0.647280752658844	0.822294294834137	0.609655499458313	0.545660674571991	0.5973396897315979	0.371842622756958	0.4660961329936981	0.5443844795227051	0.510407567024231	0.8276229500770569	0.5363579392433167	0.4630873203277588	0.6168854236602783	0.6000264286994934	0.0986509695649147	0.3977794349193573	0.6432408690452576
0.6822388768196106	0.49694523215293884	0.7420121431350708	0.8233698010444641	0.9205641150474548	0.6234182119369507	0.41390693187713623	0.9260107278823853	0.8494390249252319	0.23050516843795776	0.468669593334198	0.8192121982574463	0.6247168779373169	0.13818415999412537	0.7138952612876892	0.5942475199699402	0.6267992854118347	0.5970146656036377	0.5365172028541565	0.16481821238994598	0.3294438421726227	0.31538236141204834	0.3171825110912323	0.6340811252593994	0.8026881814002991	0.6036306619644165	0.5671077966690063	0.5955668687820435	0.38382863998413086	0.46775126457214355	0.5511298775672913	0.5280539989471436	0.8098937273025513	0.55848228931427	0.47526347637176514	0.6103385090827942	0.5909063220024109	0.14051668345928192	0.3996787667274475	0.6587346792221069
0.6982539296150208	0.49042239785194397	0.7770840525627136	0.8507502675056458	0.9242464900016785	0.5085549354553223	0.3707849383354187	0.8564590811729431	0.8762046694755554	0.1042303666472435	0.4504528045654297	0.834965705871582	0.791785717010498	0.2367950677871704	0.8499833345413208	0.6582899689674377	0.8199204802513123	0.7463384866714478	0.6917951703071594	0.25262558460235596	0.4718267619609833	0.42139899730682373	0.463491827249527	0.7777416706085205	0.9317306280136108	0.7764022946357727	0.605140745639801	0.7330002784729004	0.4296138286590576	0.5586174726486206	0.7712926268577576	0.7413879632949829	0.9212564826011658	0.5565839409828186	0.33991414308547974	0.7150793671607971	0.6615961194038391	0.23951183259487152	0.48332056403160095	0.6797057390213013
0.6768683791160583	0.5061340928077698	0.6789392232894897	0.732344925403595	0.7682653069496155	0.567105233669281	0.3570312559604645	0.752771258354187	0.6783525347709656	0.22629866003990173	0.47735926508903503	0.764115035533905	0.7919712662696838	0.3834955096244812	0.8059494495391846	0.728345513343811	0.7705543041229248	0.747257649898529	0.642418384552002	0.3931899070739746	0.4927078187465668	0.5535165667533875	0.4483168423175812	0.7037836909294128	0.8621692657470703	0.7361520528793335	0.6146084666252136	0.7277725338935852	0.40687572956085205	0.6098656058311462	0.7272068858146667	0.6651231646537781	0.8603538274765015	0.6249895095825195	0.43113580346107483	0.6599871516227722	0.6156523823738098	0.3833504021167755	0.5340601205825806	0.7574194073677063
0.6679258942604065	0.5043408274650574	0.6732307076454163	0.7241497039794922	0.7534299492835999	0.581933856010437	0.36306536197662354	0.7617380619049072	0.668662428855896	0.23480413854122162	0.4812796711921692	0.7505855560302734	0.781281054019928	0.3888005316257477	0.8010629415512085	0.7268590331077576	0.7632340788841248	0.73836749792099	0.6401361227035522	0.39811256527900696	0.49417662620544434	0.5501227378845215	0.45228633284568787	0.6952280402183533	0.8472160696983337	0.7268390655517578	0.6147240996360779	0.7221667170524597	0.41381603479385376	0.60370934009552	0.723692774772644	0.666589081287384	0.8468824028968811	0.6274184584617615	0.4385257065296173	0.6591804027557373	0.6154765486717224	0.3886302411556244	0.5291467905044556	0.7566913962364197
0.6626031398773193	0.5358417630195618	0.6787182688713074	0.7236347198486328	0.7522615790367126	0.5687701106071472	0.36232253909111023	0.693880558013916	0.6941409707069397	0.25847765803337097	0.4696334898471832	0.7189584970474243	0.7416989803314209	0.523408055305481	0.8728848695755005	0.7891591191291809	0.8940026164054871	0.7472193241119385	0.7766531705856323	0.546264111995697	0.6575675010681152	0.6019037365913391	0.5962585210800171	0.7231394052505493	0.8125344514846802	0.7658637166023254	0.6044019460678101	0.8074074387550354	0.5221166014671326	0.6638357639312744	0.9028326869010925	0.8888786435127258	0.8149614334106445	0.6447774767875671	0.43360915780067444	0.7753702998161316	0.7331198453903198	0.5282332301139832	0.596485435962677	0.7950255870819092
0.6979708075523376	0.511730968952179	0.7244988679885864	0.7672082781791687	0.7748898863792419	0.49653905630111694	0.3482528030872345	0.7069558501243591	0.7322720885276794	0.1289254128932953	0.4555398225784302	0.7634047865867615	0.7935260534286499	0.3729153573513031	0.8865653276443481	0.762907862663269	0.8728731274604797	0.7765228152275085	0.7057712078094482	0.3823000192642212	0.5686909556388855	0.5512697100639343	0.5437848567962646	0.7587220072746277	0.8870862126350403	0.8062467575073242	0.6022984385490417	0.759925127029419	0.4809943735599518	0.6219639778137207	0.850165069103241	0.8355891108512878	0.8775715231895447	0.6073187589645386	0.3384989798069	0.7341442108154297	0.6849148273468018	0.37493187189102173	0.5473223924636841	0.785506546497345
0.687231719493866	0.5058697462081909	0.7250035405158997	0.7438719868659973	0.7628876566886902	0.5180317759513855	0.3174595236778259	0.6763977408409119	0.6557204723358154	0.16765131056308746	0.47280773520469666	0.7416390180587769	0.7863537669181824	0.39273133873939514	0.865077018737793	0.7602070569992065	0.843222975730896	0.7679718136787415	0.6918115019798279	0.39988911151885986	0.5679847002029419	0.5612313151359558	0.5303493738174438	0.7394324541091919	0.8516064286231995	0.7778719067573547	0.6134873628616333	0.7497406005859375	0.476565957069397	0.6247763633728027	0.8201965093612671	0.8107802867889404	0.8462352156639099	0.6151908040046692	0.37399864196777344	0.7156127095222473	0.6683306097984314	0.39422011375427246	0.5514433979988098	0.7824790477752686
