EC:2.7.11.1	EC:3.4.19.-	EC:2.7.7.-	EC:2.7.11.-	EC:2.7.7.n1	GO:0005215	GO:0008289	GO:0098772	GO:0008092	GO:0019899	GO:0005543	GO:0042578	GO:0042803	GO:0016788	GO:0044877	GO:0030695	GO:0042802	GO:0022857	GO:0005509	GO:0072341	GO:0033218	GO:0140096	GO:0003779	GO:0030234	GO:0060589	GO:0008047	GO:0035091
0.9608703255653381	0.7770233154296875	0.1170959398150444	0.957621157169342	0.6159136295318604	0.3105115592479706	0.6006869077682495	0.5121299624443054	0.6970479488372803	0.41191524267196655	0.5224202871322632	0.18805231153964996	0.5923475623130798	0.2500305473804474	0.49160295724868774	0.6291986107826233	0.596928060054779	0.21932217478752136	0.4286230504512787	0.348378986120224	0.3261359930038452	0.07531998306512833	0.6917132139205933	0.47061029076576233	0.6371504664421082	0.5461805462837219	0.5740119218826294
0.8374633193016052	0.7126955389976501	0.3233228027820587	0.8426967263221741	0.7266889810562134	0.38679441809654236	0.6370459198951721	0.5658615231513977	0.7214013934135437	0.4473327398300171	0.6091237664222717	0.32020604610443115	0.5613852143287659	0.312816321849823	0.4970145523548126	0.7036553621292114	0.5541930198669434	0.28815358877182007	0.46928292512893677	0.36262866854667664	0.31404685974121094	0.19505780935287476	0.7278916239738464	0.5419939160346985	0.7142630815505981	0.6122342944145203	0.650791585445404
0.9183424711227417	0.6725538969039917	0.15591980516910553	0.895135760307312	0.6365538835525513	0.20885339379310608	0.45855534076690674	0.41584327816963196	0.5316206812858582	0.35892245173454285	0.38288867473602295	0.2032591849565506	0.5120200514793396	0.30461639165878296	0.3272224962711334	0.5976516604423523	0.5175500512123108	0.1424531787633896	0.31014004349708557	0.3776055872440338	0.3468110263347626	0.17447218298912048	0.5234130620956421	0.3795367181301117	0.5975635051727295	0.499163419008255	0.4848352372646332
0.9076370596885681	0.6538299918174744	0.214643657207489	0.9027235507965088	0.6986275911331177	0.2678200304508209	0.4277217984199524	0.3292153775691986	0.5349838733673096	0.28191542625427246	0.32754620909690857	0.0856347382068634	0.4462989866733551	0.1393454521894455	0.3424299955368042	0.5906194448471069	0.4988023340702057	0.18804489076137543	0.366484135389328	0.3566124141216278	0.35448116064071655	0.029473556205630302	0.5436870455741882	0.3018268048763275	0.5954281091690063	0.4403556287288666	0.45711222290992737
0.8649474382400513	0.7210920453071594	0.2703150510787964	0.8598766922950745	0.7124419212341309	0.5261799097061157	0.5754536390304565	0.4820590019226074	0.6451505422592163	0.5054399371147156	0.514979362487793	0.42409342527389526	0.6299636363983154	0.46058326959609985	0.5142912268638611	0.628259539604187	0.6196486949920654	0.46952950954437256	0.34013357758522034	0.5961158871650696	0.5964235067367554	0.3889148533344269	0.6812663078308105	0.43814730644226074	0.6663203835487366	0.5738558769226074	0.6363962888717651
0.8974471092224121	0.6860654950141907	0.1842692643404007	0.875385046005249	0.6696651577949524	0.31844601035118103	0.5147182941436768	0.4660579562187195	0.5881258845329285	0.3927363455295563	0.4481772184371948	0.2186099886894226	0.4948748052120209	0.256151407957077	0.41280025243759155	0.6731813549995422	0.5158728361129761	0.2367929220199585	0.33140066266059875	0.38199180364608765	0.39418190717697144	0.21326646208763123	0.5810754895210266	0.4387930929660797	0.6792544722557068	0.5540617108345032	0.5576741695404053
0.9694390296936035	0.5774508118629456	0.09866007417440414	0.9489399790763855	0.5570706725120544	0.24185699224472046	0.39409664273262024	0.35482579469680786	0.5417708158493042	0.43367308378219604	0.2951502799987793	0.2702851891517639	0.4896860718727112	0.31963804364204407	0.3839145600795746	0.5909138917922974	0.5080918073654175	0.1846386343240738	0.3379576802253723	0.4662731885910034	0.5129578113555908	0.22425831854343414	0.5532177686691284	0.33227863907814026	0.6063218116760254	0.47272953391075134	0.49888601899147034
0.9238258004188538	0.6231256127357483	0.20718052983283997	0.9272110462188721	0.523612380027771	0.4541397988796234	0.49459248781204224	0.4529110789299011	0.6362276077270508	0.533901572227478	0.441610187292099	0.3985264003276825	0.5954704284667969	0.41360026597976685	0.5347026586532593	0.6602948307991028	0.5766910910606384	0.40466076135635376	0.4746098518371582	0.5995764136314392	0.6096713542938232	0.39610448479652405	0.6523892879486084	0.43423154950141907	0.6866205930709839	0.5473752021789551	0.6269524097442627
0.8779438138008118	0.6177653074264526	0.18322597444057465	0.8738773465156555	0.5401436686515808	0.442528635263443	0.4678666591644287	0.3675083518028259	0.5567201972007751	0.4580782949924469	0.4238395690917969	0.46120691299438477	0.604364812374115	0.44026243686676025	0.4649368226528168	0.5702983736991882	0.598006546497345	0.4023945927619934	0.5291312336921692	0.5782751441001892	0.5299218893051147	0.40021488070487976	0.564701497554779	0.348696768283844	0.5894535183906555	0.5084398984909058	0.5579867959022522
0.8417917490005493	0.6423335075378418	0.1524091362953186	0.8211532235145569	0.533231794834137	0.4512205421924591	0.45681023597717285	0.4117772877216339	0.5305397510528564	0.5103999376296997	0.46982643008232117	0.5153336524963379	0.48774656653404236	0.4703086018562317	0.4499136507511139	0.6148254871368408	0.49401554465293884	0.4216706156730652	0.6019220948219299	0.5040670037269592	0.49406346678733826	0.4205362796783447	0.5273079872131348	0.4309217631816864	0.6305034756660461	0.5301799774169922	0.5788834691047668
0.9444224834442139	0.6947386860847473	0.18049174547195435	0.9488839507102966	0.5232380628585815	0.600978672504425	0.5723939538002014	0.5328200459480286	0.6655646562576294	0.6582502722740173	0.5512294769287109	0.5430663228034973	0.6279714107513428	0.502711296081543	0.6237917542457581	0.7086879014968872	0.6150413751602173	0.5716390013694763	0.6519797444343567	0.6308680772781372	0.6525710821151733	0.4984697699546814	0.6665334701538086	0.5385943651199341	0.727319598197937	0.6119779348373413	0.6836583018302917
1.0	0.6319647431373596	0.08499940484762192	1.0	0.43607664108276367	0.2166408747434616	0.37926384806632996	0.3802873194217682	0.5497156977653503	0.5075660943984985	0.28507572412490845	0.34133613109588623	0.519528329372406	0.39899441599845886	0.4298693537712097	0.6314584016799927	0.5115113854408264	0.16847333312034607	0.39745643734931946	0.5401842594146729	0.5750787258148193	0.3092551827430725	0.5675497055053711	0.3673087954521179	0.6456018090248108	0.4908871650695801	0.5287797451019287
0.978820264339447	0.6491813063621521	0.11278372257947922	0.9770205616950989	0.4436348080635071	0.2812763452529907	0.3957902193069458	0.37606504559516907	0.5425610542297363	0.5323812961578369	0.3007676601409912	0.3958354592323303	0.559552788734436	0.4696129560470581	0.46264803409576416	0.5958243012428284	0.5430342555046082	0.24983549118041992	0.3909604847431183	0.6288519501686096	0.6531387567520142	0.3889380097389221	0.5662364363670349	0.35348397493362427	0.6216932535171509	0.4931480288505554	0.5272289514541626
0.8903318047523499	0.6623154282569885	0.20512382686138153	0.859811544418335	0.5020334720611572	0.7333452105522156	0.6730275750160217	0.6063535809516907	0.7218791842460632	0.7020289301872253	0.6117671728134155	0.4761771559715271	0.6715312004089355	0.4752848148345947	0.7311466932296753	0.7519278526306152	0.7074573040008545	0.7215331196784973	0.6102307438850403	0.6508798599243164	0.6977373957633972	0.4772152602672577	0.725631058216095	0.6011595726013184	0.7777256369590759	0.671850323677063	0.7021793127059937
0.8366508483886719	0.631382167339325	0.3139960467815399	0.808840274810791	0.4893949329853058	0.883920431137085	0.8093445301055908	0.6944263577461243	0.8482198715209961	0.7843869924545288	0.7212678790092468	0.47856271266937256	0.8285171389579773	0.5339363813400269	0.8643009066581726	0.820787787437439	0.8486377596855164	0.8622697591781616	0.5869611501693726	0.8248955607414246	0.8567240834236145	0.6189147233963013	0.857693076133728	0.6518539190292358	0.8508185148239136	0.7603580951690674	0.8096743226051331
0.8068569302558899	0.5978345274925232	0.359489768743515	0.782873272895813	0.4339940547943115	0.856700599193573	0.8962907791137695	0.8326457738876343	0.9020385146141052	0.9315788745880127	0.8682212829589844	0.7461467981338501	0.9483654499053955	0.8241724371910095	0.9314928650856018	0.8694418668746948	0.8948753476142883	0.8338343501091003	0.6315229535102844	0.9726241230964661	0.9125685691833496	0.8681402802467346	0.9127841591835022	0.7879632115364075	0.9004940986633301	0.8758109211921692	0.9106401801109314
0.7396271824836731	0.5952021479606628	0.388593852519989	0.6939105987548828	0.44142311811447144	0.9559811353683472	0.9213203191757202	0.8612405061721802	0.9074817895889282	0.8698506951332092	0.8637521266937256	0.5455875396728516	0.9057430028915405	0.6442622542381287	0.9571624398231506	0.9360097050666809	0.9156621098518372	0.9371980428695679	0.6361182332038879	0.8868972659111023	0.8422470688819885	0.8262411952018738	0.9005171060562134	0.8224900364875793	0.9569376707077026	0.8805932998657227	0.8846744298934937
0.7091790437698364	0.5472443699836731	0.42343616485595703	0.6582776308059692	0.4419264495372772	0.9231018424034119	0.9150293469429016	0.7548736333847046	0.7844415307044983	0.7832318544387817	0.8168379068374634	0.5654423236846924	0.8833187818527222	0.6616219878196716	0.9210296869277954	0.7298939824104309	0.8647292256355286	0.906340479850769	0.5059004426002502	0.9449668526649475	0.9701876640319824	0.8140793442726135	0.8208577632904053	0.6957041621208191	0.7881907820701599	0.7703037858009338	0.806513249874115
