EC:2.3.2.27	EC:2.3.2.-	GO:0004857	GO:0061135	GO:0005102	GO:0046914	GO:0005198	GO:0008289	GO:0098772	GO:0008092	GO:0008201	GO:0030674	GO:0019899	GO:0046983	GO:0005543	GO:0004888	GO:0042803	GO:0061659	GO:0005178	GO:0030246	GO:0050839	GO:0038023	GO:0044877	GO:0019901	GO:0042802	GO:0005509	GO:0005539	GO:0061134	GO:0019900	GO:0060089	GO:0046982	GO:0033218	GO:0004842	GO:0003677	GO:0008270	GO:1901681	GO:0061630	GO:0140096	GO:0038024	GO:0042277	GO:0019787	GO:0045296	GO:0003779	GO:0030234	GO:0060090	GO:0043130	GO:0019904	GO:0097367	GO:0060589	GO:0008047
0.8015483021736145	0.6220066547393799	0.5675160884857178	0.5921741127967834	0.8691893219947815	0.23288552463054657	0.5254915952682495	0.3083270788192749	0.852999746799469	0.596993088722229	0.8579064011573792	0.32147130370140076	0.3355023264884949	0.5444039702415466	0.48005786538124084	0.3727693259716034	0.3270566761493683	0.34102585911750793	0.8598335385322571	0.26899561285972595	0.6076992750167847	0.3886015713214874	0.7508460283279419	0.5222427845001221	0.33169612288475037	0.2395114153623581	0.8283048868179321	0.5605337619781494	0.5344746708869934	0.38298726081848145	0.74989914894104	0.1636476367712021	0.31061047315597534	0.6001660227775574	0.4539995491504669	0.7378855347633362	0.3380413055419922	0.364912211894989	0.4769722521305084	0.41209590435028076	0.3148308992385864	0.25455617904663086	0.6138443350791931	0.6413655281066895	0.4004352390766144	0.42908161878585815	0.5892882943153381	0.6018326878547668	0.3912743926048279	0.7113161683082581
0.7712678909301758	0.5674847960472107	0.7435196042060852	0.7271358370780945	0.7059832215309143	0.2536422610282898	0.22776272892951965	0.46376118063926697	0.8834214210510254	0.6649590134620667	0.7545531392097473	0.40269285440444946	0.3280470371246338	0.4539230763912201	0.48248767852783203	0.44704198837280273	0.4223417639732361	0.28237396478652954	0.8179405927658081	0.3624477982521057	0.6647657155990601	0.5083467960357666	0.5856475830078125	0.4234963655471802	0.35570502281188965	0.3986687660217285	0.6904942393302917	0.6763627529144287	0.4238739013671875	0.5030621290206909	0.554360032081604	0.33519840240478516	0.3029715120792389	0.561646044254303	0.3835896849632263	0.6643725037574768	0.28097712993621826	0.22027772665023804	0.4690360724925995	0.4189457297325134	0.2983711063861847	0.3829828202724457	0.6757248640060425	0.721368134021759	0.4692072868347168	0.45518550276756287	0.6067032814025879	0.4085118770599365	0.4868233799934387	0.7054025530815125
0.6644971370697021	0.4760438799858093	0.6548076272010803	0.6273404359817505	0.6574223041534424	0.2988196909427643	0.41742590069770813	0.4456380307674408	0.7421577572822571	0.6714749336242676	0.7119187116622925	0.48595109581947327	0.36060142517089844	0.4699290096759796	0.5215326547622681	0.4592285752296448	0.41281893849372864	0.38664793968200684	0.7770987153053284	0.4018659293651581	0.6580390334129333	0.4935522675514221	0.6505005359649658	0.44631144404411316	0.3934485614299774	0.431108295917511	0.6870365142822266	0.6090010404586792	0.44851061701774597	0.48990291357040405	0.6240981221199036	0.34907910227775574	0.4010941684246063	0.544545590877533	0.43784305453300476	0.5614215731620789	0.38767582178115845	0.32012739777565	0.5216876864433289	0.46918827295303345	0.3929550349712372	0.4459516108036041	0.6852529048919678	0.6562096476554871	0.5410856604576111	0.4994065463542938	0.6836236715316772	0.39792823791503906	0.44736501574516296	0.6370713710784912
0.6206138730049133	0.4115622639656067	0.6186929941177368	0.6037111282348633	0.4980299174785614	0.525500476360321	0.7250060439109802	0.48005884885787964	0.5942803621292114	0.6618447303771973	0.669884443283081	0.6148805022239685	0.4600737690925598	0.5000017881393433	0.615110456943512	0.5064175724983215	0.4052083194255829	0.5795958042144775	0.6927679777145386	0.471228688955307	0.5663986802101135	0.49930670857429504	0.6736120581626892	0.5352799892425537	0.4671635031700134	0.473965048789978	0.6982413530349731	0.5994131565093994	0.5231660604476929	0.4972510039806366	0.6869768500328064	0.4310120642185211	0.5640704035758972	0.5709739923477173	0.7022130489349365	0.5584730505943298	0.5791165232658386	0.5767372250556946	0.6369515061378479	0.5490177869796753	0.5560039281845093	0.5433859825134277	0.7034624218940735	0.6123093962669373	0.6426067352294922	0.6510205268859863	0.7992677092552185	0.5204535126686096	0.495256632566452	0.6367256045341492
0.6842982172966003	0.46560999751091003	0.7402406930923462	0.7102795243263245	0.48412320017814636	0.4729691445827484	0.45161116123199463	0.5417670607566833	0.7278648018836975	0.7243027091026306	0.6689581871032715	0.629840612411499	0.4559701085090637	0.5055335164070129	0.6260867714881897	0.5433464646339417	0.48262113332748413	0.5511630773544312	0.7430517673492432	0.5106157064437866	0.659753143787384	0.5616418123245239	0.6109434366226196	0.5661417245864868	0.49343422055244446	0.5664058327674866	0.6542825698852539	0.6943284273147583	0.5412472486495972	0.557952344417572	0.6217219829559326	0.5400980114936829	0.552157998085022	0.5430911779403687	0.5402795076370239	0.5796029567718506	0.5508184432983398	0.4861120581626892	0.6294780969619751	0.5709338188171387	0.5410944223403931	0.6151002049446106	0.7519934177398682	0.7075008153915405	0.6627621054649353	0.6869561672210693	0.8008570075035095	0.43371808528900146	0.5708250403404236	0.6906895041465759
0.6714830994606018	0.4647306501865387	0.6418555974960327	0.6004453301429749	0.44518721103668213	0.5072494745254517	0.5754748582839966	0.5237376689910889	0.619579017162323	0.7197702527046204	0.6273636817932129	0.6805406212806702	0.49165159463882446	0.5847562551498413	0.6515470147132874	0.5649874210357666	0.5062753558158875	0.6150997877120972	0.6998598575592041	0.5089303851127625	0.6410918235778809	0.5537630915641785	0.640449583530426	0.6150685548782349	0.5769127607345581	0.5575827956199646	0.6358580589294434	0.5987058877944946	0.5869888663291931	0.5509133338928223	0.7136232256889343	0.5701441168785095	0.6036844849586487	0.5705016851425171	0.5599242448806763	0.5071296691894531	0.6155166625976562	0.5384884476661682	0.6284471154212952	0.6124147176742554	0.5909683704376221	0.6603087186813354	0.7435661554336548	0.624965250492096	0.7033408284187317	0.6967999339103699	0.8541103601455688	0.46603527665138245	0.5535622835159302	0.6254997253417969
0.4633253216743469	0.3962932825088501	0.6202186346054077	0.5632562637329102	0.4799095094203949	0.6153645515441895	0.9021077156066895	0.5418787002563477	0.5479657649993896	0.6495633125305176	0.6023999452590942	0.756140947341919	0.5589994788169861	0.6225290298461914	0.7747862339019775	0.5868030786514282	0.47050943970680237	0.7607990503311157	0.7275732159614563	0.6811825037002563	0.6246492862701416	0.5441664457321167	0.6800098419189453	0.652974545955658	0.5981641411781311	0.5742064714431763	0.6720629334449768	0.6051262021064758	0.6307549476623535	0.5438014268875122	0.8285816311836243	0.6288358569145203	0.7198987007141113	0.5023974180221558	0.7517264485359192	0.5051931738853455	0.7635801434516907	0.7606934309005737	0.7708411812782288	0.7252727150917053	0.697850227355957	0.7571310997009277	0.7030550241470337	0.63695228099823	0.7573607563972473	0.7885428071022034	0.954397439956665	0.4780949354171753	0.5248229503631592	0.6418097615242004
0.41329923272132874	0.3371211886405945	0.7842997312545776	0.8080456852912903	0.5771867036819458	0.5533002018928528	0.5891042947769165	0.5392948389053345	0.658074676990509	0.6477175951004028	0.7194901704788208	0.620323121547699	0.32419008016586304	0.48411741852760315	0.6725719571113586	0.5325987935066223	0.4459711015224457	0.6063786745071411	0.8694714307785034	0.8230588436126709	0.7922959327697754	0.5611706972122192	0.6189810037612915	0.41899120807647705	0.4330950081348419	0.7903314828872681	0.7464680671691895	0.8273106217384338	0.40999865531921387	0.5519866347312927	0.6499727964401245	0.6340984106063843	0.5413113832473755	0.22561223804950714	0.5679596662521362	0.6080679893493652	0.6139009594917297	0.5685308575630188	0.886375367641449	0.6861290335655212	0.5106756091117859	0.8183278441429138	0.6865024566650391	0.7231612205505371	0.6155204772949219	0.6373220682144165	0.796457827091217	0.33277344703674316	0.3871644139289856	0.6797032952308655
0.2859704792499542	0.2856064736843109	0.8750327825546265	0.933828592300415	0.4933653175830841	0.7341793179512024	0.49189668893814087	0.5870227217674255	0.6535816192626953	0.5436779856681824	0.7803762555122375	0.5373902916908264	0.24710458517074585	0.5254989266395569	0.6570925116539001	0.4766314625740051	0.5298001766204834	0.6087139844894409	0.895846962928772	0.9982644319534302	0.8383358120918274	0.5303786993026733	0.48826882243156433	0.2196568250656128	0.5017966032028198	0.9933620095252991	0.8016332387924194	0.9466005563735962	0.21556700766086578	0.5207869410514832	0.6706238985061646	0.8145264387130737	0.5063855051994324	0.06855188310146332	0.67801433801651	0.7422804832458496	0.6152653098106384	0.6463130116462708	1.0	0.7963005900382996	0.4607318341732025	0.9787514805793762	0.568254292011261	0.7691554427146912	0.5110012292861938	0.5432964563369751	0.7355639338493347	0.320967435836792	0.32535213232040405	0.6826262474060059
0.3345598578453064	0.30279961228370667	0.882667064666748	0.9591643214225769	0.49344900250434875	0.7255111932754517	0.489044725894928	0.5620611310005188	0.6972705721855164	0.5522017478942871	0.8242719769477844	0.49195829033851624	0.2803522050380707	0.4992530941963196	0.6122350692749023	0.4606862962245941	0.4930577576160431	0.5394443869590759	0.8831465244293213	0.8636754155158997	0.763588011264801	0.5143181085586548	0.49745678901672363	0.24832408130168915	0.4656088650226593	0.8722442984580994	0.8255308866500854	0.9419469237327576	0.2411368191242218	0.5059608817100525	0.6425700187683105	0.7068151831626892	0.45237091183662415	0.1802515983581543	0.7584768533706665	0.817365288734436	0.5414010286331177	0.6169779300689697	0.9174431562423706	0.7155942320823669	0.416890949010849	0.8558482527732849	0.5792894959449768	0.7718754410743713	0.48542770743370056	0.5348555445671082	0.7044479846954346	0.4247223436832428	0.36700260639190674	0.7189699411392212
0.6041586399078369	0.44286295771598816	0.6993043422698975	0.7435019612312317	0.7028650641441345	0.3582761883735657	0.3155815303325653	0.3878616690635681	0.7780105471611023	0.6286119222640991	0.7495555877685547	0.3645313084125519	0.14423854649066925	0.34249168634414673	0.4252398610115051	0.3856094181537628	0.30558595061302185	0.3594384789466858	0.8268540501594543	0.48614680767059326	0.7260907888412476	0.4592016339302063	0.637418806552887	0.24367108941078186	0.23449084162712097	0.5517205595970154	0.7333149909973145	0.7249022722244263	0.25313079357147217	0.44836050271987915	0.493275910615921	0.28514158725738525	0.3381616473197937	0.34635430574417114	0.4200735092163086	0.5651878118515015	0.36332783102989197	0.27110961079597473	0.6226916313171387	0.43156394362449646	0.32336685061454773	0.45547595620155334	0.6318700909614563	0.6734081506729126	0.4068087041378021	0.3731384873390198	0.5620339512825012	0.31483662128448486	0.3171384334564209	0.6432856321334839
0.738193929195404	0.5308016538619995	0.5448022484779358	0.5308464169502258	0.7416566610336304	0.16686563193798065	0.5878713130950928	0.34769561886787415	0.7519276142120361	0.7161065340042114	0.6266260743141174	0.41424113512039185	0.25506192445755005	0.3242141306400299	0.4534061849117279	0.3910696506500244	0.21988244354724884	0.3747352361679077	0.7819163203239441	0.23546265065670013	0.6590570211410522	0.4318978190422058	0.7905425429344177	0.42235568165779114	0.22574105858802795	0.3284110426902771	0.6231075525283813	0.5343465805053711	0.42403358221054077	0.425678551197052	0.5043320059776306	0.0591534823179245	0.4099510610103607	0.5129269361495972	0.36849549412727356	0.3476998805999756	0.37700992822647095	0.2177055925130844	0.4592103064060211	0.32781150937080383	0.40764814615249634	0.3500407934188843	0.7166016101837158	0.6480764746665955	0.4798099100589752	0.40710681676864624	0.6329517960548401	0.3711290657520294	0.4227434992790222	0.642320454120636
0.8347327709197998	0.6226497888565063	0.616457462310791	0.6269896626472473	0.7077710032463074	0.17970788478851318	0.434167742729187	0.3773183524608612	0.8601711392402649	0.7297430038452148	0.6635608673095703	0.37786248326301575	0.2954120934009552	0.3292688727378845	0.47169438004493713	0.3892490267753601	0.22171980142593384	0.3075924813747406	0.8039606213569641	0.18360635638237	0.6311576962471008	0.4340476989746094	0.7321089506149292	0.4699989855289459	0.26078280806541443	0.2978938817977905	0.6210405230522156	0.5973231792449951	0.45141735672950745	0.42679426074028015	0.5118488073348999	0.04070471599698067	0.34364259243011475	0.5633159875869751	0.35501477122306824	0.4080919325351715	0.30419921875	0.2026664912700653	0.3890746533870697	0.2995296120643616	0.34211212396621704	0.33754846453666687	0.7136948108673096	0.6969929337501526	0.4598473906517029	0.3995433747768402	0.6612923741340637	0.45132678747177124	0.511480987071991	0.7288967967033386
0.7930781245231628	0.6245677471160889	0.41890305280685425	0.4445366859436035	0.34710296988487244	0.7011160254478455	0.9224506616592407	0.24366898834705353	0.4842546582221985	0.5200567245483398	0.5365083813667297	0.5009931921958923	0.2665855884552002	0.242706298828125	0.36329367756843567	0.5173667073249817	0.016352729871869087	0.641109049320221	0.4533861577510834	0.25604861974716187	0.30095374584198	0.46526432037353516	0.6128146648406982	0.3713306486606598	0.2393970638513565	0.11539232730865479	0.650917649269104	0.43152502179145813	0.3485970199108124	0.4620579183101654	0.42118585109710693	0.14172662794589996	0.6492412686347961	0.7234085202217102	0.9722352027893066	0.366362601518631	0.634830892086029	0.6502431631088257	0.5312131643295288	0.4219377040863037	0.6475846171379089	0.15846139192581177	0.5506801605224609	0.4303090274333954	0.5202613472938538	0.5184891819953918	0.722400963306427	0.624390721321106	0.4409020245075226	0.5056225657463074
0.6771246194839478	0.8070393204689026	0.6322625279426575	0.4208928644657135	0.005009169224649668	0.5959124565124512	0.41512155532836914	0.6656866073608398	0.48675525188446045	0.45961859822273254	0.1420164406299591	0.47468289732933044	0.2476796805858612	0.1283932328224182	0.4005744159221649	0.7301576733589172	0.3315349221229553	0.5131037831306458	0.11103873699903488	0.5370262265205383	0.16881172358989716	0.793653666973114	0.09142850339412689	0.16807541251182556	0.28194305300712585	0.40272656083106995	0.2300209254026413	0.40187186002731323	0.1671554297208786	0.7881839275360107	0.023759279400110245	0.3903103172779083	0.5356072783470154	0.6370354294776917	0.919215738773346	0.25123676657676697	0.5046610236167908	0.4609578847885132	0.46308818459510803	0.2527063190937042	0.5435869097709656	0.13704201579093933	0.5647951364517212	0.533069372177124	0.43693217635154724	0.5527127981185913	0.3553970754146576	0.29054078459739685	0.5255185961723328	0.3767285645008087
0.44766294956207275	0.6966050863265991	0.5891361832618713	0.2694756090641022	0.20945468544960022	0.36622604727745056	0.5395582914352417	0.8309926390647888	0.45287683606147766	0.5780091285705566	0.0	0.5483705401420593	0.21546727418899536	0.18449854850769043	0.5731295943260193	0.714973509311676	0.4375108480453491	0.384190171957016	0.1681254357099533	0.5467755794525146	0.37763434648513794	0.8182799220085144	0.0	0.12396080046892166	0.3165615200996399	0.36681506037712097	0.07075858116149902	0.2986429035663605	0.12238336354494095	0.810570240020752	0.023766757920384407	0.5262991786003113	0.44669109582901	0.44834020733833313	0.5661012530326843	0.0	0.39211440086364746	0.24734048545360565	0.4169323146343231	0.2993386685848236	0.4378426969051361	0.45256245136260986	0.6544970870018005	0.5567598938941956	0.4975564181804657	0.515682578086853	0.41952377557754517	0.0	0.6180397868156433	0.3769298791885376
0.4365767240524292	0.7962442636489868	0.867790162563324	0.6393975615501404	0.49027201533317566	0.49983078241348267	0.48304539918899536	0.9049773216247559	0.7758159041404724	0.6316852569580078	0.3944728374481201	0.5472687482833862	0.4567757844924927	0.29997771978378296	0.8115429878234863	0.7773469686508179	0.5329560041427612	0.45798012614250183	0.613458514213562	0.6897046566009521	0.5863704085350037	0.8340719938278198	0.2321641594171524	0.3808736801147461	0.4128819704055786	0.41750234365463257	0.4233051538467407	0.63538658618927	0.35785505175590515	0.8296488523483276	0.24276472628116608	0.6667535901069641	0.5295557975769043	0.5048912167549133	0.7625421285629272	0.5298301577568054	0.4627327620983124	0.4406745135784149	0.6437731981277466	0.5157254338264465	0.5185067057609558	0.6446730494499207	0.6905511021614075	0.8051382303237915	0.5478739142417908	0.5843071937561035	0.6347273588180542	0.18778690695762634	0.7293705344200134	0.7432170510292053
0.46447181701660156	0.763772189617157	0.82215416431427	0.5353289842605591	0.436126708984375	0.4210127294063568	0.48783040046691895	0.9523604512214661	0.7285846471786499	0.6077877879142761	0.27130061388015747	0.4490148425102234	0.3254047632217407	0.18793311715126038	0.7685930728912354	0.7881070375442505	0.5071872472763062	0.29987117648124695	0.512893795967102	0.6183136105537415	0.5540939569473267	0.8851968050003052	0.0756918266415596	0.18956920504570007	0.32281777262687683	0.3828805685043335	0.29003944993019104	0.544235348701477	0.17645174264907837	0.8805593252182007	0.10983505100011826	0.5721320509910583	0.3967394232749939	0.4386698305606842	0.6668347716331482	0.38694509863853455	0.3070121705532074	0.2906546890735626	0.5519776344299316	0.39428219199180603	0.3846943974494934	0.5722461342811584	0.6654362678527832	0.791111409664154	0.44122475385665894	0.46172240376472473	0.5072481036186218	0.08092387765645981	0.7093110084533691	0.6757877469062805
0.32478222250938416	0.7207421064376831	0.8945748805999756	0.5860140323638916	0.453287273645401	0.46389278769493103	0.45317164063453674	1.0	0.7709941267967224	0.6231657266616821	0.33641940355300903	0.4792419970035553	0.3646460473537445	0.224083811044693	0.7848581671714783	0.8842840194702148	0.5821553468704224	0.3017866313457489	0.5530556440353394	0.6662639379501343	0.6076210141181946	0.9807409048080444	0.009255098178982735	0.17502820491790771	0.32838955521583557	0.3482496738433838	0.34734266996383667	0.5756075978279114	0.16944152116775513	0.9765145778656006	0.10013244301080704	0.756655216217041	0.410591185092926	0.5004288554191589	0.7741941213607788	0.5852929949760437	0.31075188517570496	0.23232673108577728	0.5856140851974487	0.4953998923301697	0.3984484374523163	0.6439028382301331	0.6822624206542969	0.8154793977737427	0.45190662145614624	0.5219914317131042	0.5401474833488464	0.03805384412407875	0.7505713105201721	0.6910953521728516
0.22282105684280396	0.5924404859542847	0.7427614331245422	0.5430736541748047	0.9810476303100586	0.31278473138809204	0.6524752974510193	0.7338757514953613	0.9617459774017334	0.7725865244865417	0.5263444781303406	0.3968358635902405	0.2653641402721405	0.21127210557460785	0.8871268630027771	0.5009992718696594	0.2620775103569031	0.260180801153183	0.8403467535972595	0.4455109238624573	0.8427364826202393	0.5988028645515442	0.423583984375	0.2999023199081421	0.1334911286830902	0.15757893025875092	0.5374104976654053	0.6057626008987427	0.27572885155677795	0.5900214314460754	0.28216326236724854	0.4464161694049835	0.3834770619869232	0.31687846779823303	0.33889681100845337	0.4049522280693054	0.28306421637535095	0.2580261528491974	0.5680059194564819	0.5507833361625671	0.34528160095214844	0.6987239718437195	0.7208681702613831	0.8856529593467712	0.45213180780410767	0.39738762378692627	0.7863015532493591	0.0711870938539505	0.762124240398407	0.9706073999404907
