EC:1.13.11.-	EC:3.2.1.-	EC:3.1.1.-	GO:0004553	GO:0046914	GO:0051539	GO:0016757	GO:0004497	GO:0030151	GO:0043177	GO:0046983	GO:0005506	GO:0042803	GO:0016758	GO:0043546	GO:0051536	GO:0030246	GO:0046906	GO:0016701	GO:0004177	GO:0042802	GO:0016798	GO:0051540	GO:0016810	GO:0031406	GO:0051213	GO:0033218	GO:0008270	GO:0008238	GO:0140096	GO:0008233	GO:0016705	GO:0016829	GO:0016853	GO:0005507	GO:0016702	GO:0016709	GO:0020037	GO:0097367
0.6324691772460938	0.5308811664581299	0.5526990294456482	0.5383632183074951	0.4194875657558441	0.5084353685379028	0.6561781764030457	0.30026206374168396	0.35589727759361267	0.34173113107681274	0.7602751851081848	0.3318878412246704	0.682378888130188	0.6867029070854187	0.34071946144104004	0.43663665652275085	0.4793210029602051	0.5433244705200195	0.3245796263217926	0.29573190212249756	0.6957459449768066	0.532191812992096	0.4373655617237091	0.7211865186691284	0.5460687279701233	0.4199376404285431	0.5024676322937012	0.32557398080825806	0.34004703164100647	0.6681994199752808	0.45587679743766785	0.36428168416023254	0.7228007912635803	0.21628449857234955	0.34268510341644287	0.34781086444854736	0.24317456781864166	0.5514624714851379	0.9678668975830078
0.3021593689918518	0.4291541278362274	0.3599584400653839	0.5089021921157837	0.4185321629047394	0.6860209703445435	0.5502456426620483	0.3418109714984894	0.49434342980384827	0.373130202293396	0.7907121777534485	0.43215975165367126	0.7498959302902222	0.6083939671516418	0.47331541776657104	0.611960232257843	0.44603702425956726	0.6413038372993469	0.350819855928421	0.3429926931858063	0.767030656337738	0.5102287530899048	0.6106695532798767	0.7208713889122009	0.5387643575668335	0.4482404291629791	0.5248269438743591	0.3543131649494171	0.3732048273086548	0.615705132484436	0.4911515414714813	0.42076170444488525	0.6469578146934509	0.24236038327217102	0.46096092462539673	0.3501532971858978	0.3190062940120697	0.6498090028762817	0.9257252812385559
0.3278193771839142	0.3195246160030365	0.40128105878829956	0.5448697209358215	0.6795294284820557	0.8118368983268738	0.6901586055755615	0.6196396946907043	0.7642261385917664	0.5687452554702759	0.9041284322738647	0.6744660139083862	0.8931761384010315	0.7668976187705994	0.7320795655250549	0.7851119041442871	0.6596216559410095	0.7282193899154663	0.5902787446975708	0.5836416482925415	0.9062893390655518	0.5567941665649414	0.7848654985427856	0.8407582640647888	0.6905316710472107	0.7377466559410095	0.7062745690345764	0.584805428981781	0.6224742531776428	0.8673003911972046	0.721665620803833	0.679625391960144	0.8595491051673889	0.4679209291934967	0.7098540663719177	0.6413229703903198	0.5953201651573181	0.7775710225105286	0.8379601240158081
0.19725191593170166	0.40045660734176636	0.41000449657440186	0.6200995445251465	0.787585437297821	0.8894945979118347	0.7483342885971069	0.7444086074829102	0.8787046670913696	0.6619212627410889	1.0	0.7615500092506409	1.0	0.8433523774147034	0.8488761186599731	0.8653568625450134	0.8360673785209656	0.7996947169303894	0.7254313230514526	0.6937639117240906	1.0	0.6392745971679688	0.8634631633758545	0.9120943546295166	0.7841923832893372	0.8914228081703186	0.8229076266288757	0.6766986846923828	0.7378016114234924	0.948915421962738	0.8426857590675354	0.8019985556602478	0.905314028263092	0.5662009119987488	0.8750642538070679	0.7853632569313049	0.7208985090255737	0.8733327388763428	0.7971431612968445
0.11012238264083862	0.28408491611480713	0.30476006865501404	0.6407521367073059	0.7939537167549133	0.9076276421546936	0.7164040803909302	0.8473220467567444	1.0	0.6696360111236572	0.940134584903717	0.8716996312141418	0.992413341999054	0.8215615749359131	1.0	0.8921091556549072	0.7961401343345642	0.882389485836029	0.7676273584365845	0.7416491508483887	0.9805338382720947	0.6425210237503052	0.892837405204773	0.893263578414917	0.755279004573822	0.8706767559051514	0.8744751214981079	0.6896136999130249	0.763151228427887	0.944842517375946	0.808140754699707	0.8912323117256165	0.9591076374053955	0.6245655417442322	0.91987544298172	0.8169413208961487	0.8519679307937622	0.9576433300971985	0.7002184391021729
0.15930725634098053	0.2918882966041565	0.2373550832271576	0.7082204818725586	0.7494247555732727	0.7901086211204529	0.8328738212585449	0.721420407295227	0.8182740807533264	0.6116704344749451	0.8607645630836487	0.71636563539505	0.8776843547821045	0.8715192079544067	0.8451383113861084	0.7546964883804321	0.7843459844589233	0.6471278667449951	0.6266602873802185	0.7530092000961304	0.8513884544372559	0.7098019123077393	0.7544388771057129	0.730230987071991	0.7610585689544678	0.6913040280342102	0.8246710300445557	0.7336783409118652	0.7587703466415405	0.8630704283714294	0.8003103733062744	0.7267622351646423	0.8792444467544556	0.64619380235672	0.826819896697998	0.6757104396820068	0.7673709988594055	0.666755199432373	0.6550187468528748
0.2478405237197876	0.441744327545166	0.28596410155296326	0.5632950067520142	0.49738794565200806	0.7084442377090454	0.6941719055175781	0.5492873191833496	0.6384027600288391	0.3747788071632385	0.782385528087616	0.562913179397583	0.7497377395629883	0.6707028746604919	0.675338089466095	0.6632540225982666	0.5262210965156555	0.6488754749298096	0.4542887210845947	0.45953282713890076	0.7307235598564148	0.5638557076454163	0.6629714369773865	0.7182839512825012	0.5543699264526367	0.5085644721984863	0.5687319040298462	0.47117486596107483	0.45796895027160645	0.5904829502105713	0.5078648924827576	0.5922547578811646	0.752926230430603	0.38308340311050415	0.5724587440490723	0.46792855858802795	0.5706403255462646	0.6668427586555481	0.7982286214828491
0.3703082203865051	0.3175516426563263	0.2341984659433365	0.5282189846038818	0.6495180726051331	0.7977328896522522	0.6347253918647766	0.5914876461029053	0.7665804028511047	0.47548553347587585	0.8516386151313782	0.6702468991279602	0.8048489093780518	0.667267918586731	0.7835385203361511	0.7681729197502136	0.5702072978019714	0.6936743259429932	0.5589205026626587	0.5919738411903381	0.7633180022239685	0.5315366983413696	0.7665586471557617	0.7250691652297974	0.5775479078292847	0.7007843255996704	0.5774754285812378	0.6312622427940369	0.6040140390396118	0.7531141042709351	0.6006160974502563	0.6754086017608643	0.7298932075500488	0.46341070532798767	0.687027633190155	0.6231000423431396	0.6501100659370422	0.7460533380508423	0.8403965830802917
0.658060610294342	0.5600500702857971	0.2704032063484192	0.479905903339386	0.2098919302225113	0.45141658186912537	0.5008577108383179	0.14161254465579987	0.22725331783294678	0.11543472856283188	0.5850337147712708	0.24247686564922333	0.4779045283794403	0.42783817648887634	0.28958624601364136	0.37514811754226685	0.17530237138271332	0.4089120626449585	0.1220700815320015	0.20150424540042877	0.42781347036361694	0.46063002943992615	0.3752506673336029	0.5183990001678467	0.2968786954879761	0.16907033324241638	0.20900270342826843	0.30532389879226685	0.2114037126302719	0.3093223571777344	0.18627004325389862	0.23567284643650055	0.5127295255661011	0.1428605616092682	0.18475642800331116	0.11430896818637848	0.19241569936275482	0.37305426597595215	0.9853439927101135
0.714966893196106	0.6184690594673157	0.33861929178237915	0.4604572057723999	0.31876078248023987	0.5565130114555359	0.5038589835166931	0.287241667509079	0.3736236095428467	0.22729311883449554	0.6160212159156799	0.4359871745109558	0.5309876799583435	0.4506743550300598	0.45218709111213684	0.5133358836174011	0.2729606330394745	0.5446271300315857	0.27237725257873535	0.26556095480918884	0.4788842499256134	0.4438458979129791	0.5142534971237183	0.577713668346405	0.34084367752075195	0.35083770751953125	0.24643957614898682	0.32869982719421387	0.2725430130958557	0.36699849367141724	0.2283615916967392	0.39871907234191895	0.508421778678894	0.21404699981212616	0.33114489912986755	0.286842405796051	0.33566975593566895	0.5412753224372864	0.9294707179069519
0.6011724472045898	0.722041130065918	0.30643343925476074	0.4431360960006714	0.4797358214855194	0.7000258564949036	0.510730504989624	0.16129538416862488	0.4323875904083252	0.3440212607383728	0.5766074657440186	0.49776551127433777	0.5213808417320251	0.5403414964675903	0.5038387179374695	0.6486304402351379	0.21590808033943176	0.43728914856910706	0.219392791390419	0.33540078997612	0.5135428309440613	0.43273991346359253	0.6494591236114502	0.5794268846511841	0.4327942430973053	0.3255808651447296	0.32336270809173584	0.4757705330848694	0.3547140955924988	0.5213083624839783	0.3957509398460388	0.27286192774772644	0.4833325743675232	0.21533729135990143	0.3442763686180115	0.25102314352989197	0.23426152765750885	0.4060228168964386	0.8995967507362366
0.5313702821731567	0.953955352306366	0.39868438243865967	0.4471980333328247	0.2758636176586151	0.6770690679550171	0.466470330953598	0.06365533918142319	0.32973259687423706	0.28108587861061096	0.45793867111206055	0.4140426218509674	0.4136877954006195	0.4675038158893585	0.41062498092651367	0.5961757898330688	0.11523737013339996	0.4494166672229767	0.09651611745357513	0.18593651056289673	0.4074597656726837	0.4304656386375427	0.5972292423248291	0.48974260687828064	0.37409645318984985	0.15224909782409668	0.23297275602817535	0.2815776467323303	0.17664514482021332	0.3016916811466217	0.2303568571805954	0.17386627197265625	0.3505801856517792	0.13604144752025604	0.26252803206443787	0.08211447298526764	0.1502552330493927	0.3867758810520172	0.8795690536499023
0.493795245885849	0.8348377346992493	0.3803972899913788	0.48767825961112976	0.5223103761672974	0.8168442845344543	0.5827678442001343	0.16584211587905884	0.4789902865886688	0.4368632435798645	0.493113249540329	0.574654221534729	0.4852350652217865	0.6357582807540894	0.5732308030128479	0.7639771699905396	0.20608209073543549	0.3972436189651489	0.18989945948123932	0.37489286065101624	0.5104088187217712	0.48902958631515503	0.7654369473457336	0.5399779677391052	0.50002121925354	0.25711575150489807	0.3632151484489441	0.5034294128417969	0.38529881834983826	0.5027011036872864	0.45887255668640137	0.23809382319450378	0.45242199301719666	0.2853473424911499	0.41541925072669983	0.2028099149465561	0.27807536721229553	0.3287152349948883	0.7806228995323181
0.7117279171943665	0.7807208299636841	0.3432251811027527	0.47041770815849304	0.35218292474746704	0.7221266031265259	0.47498488426208496	0.1952841877937317	0.38252854347229004	0.3026770055294037	0.5027235150337219	0.5390781760215759	0.48527178168296814	0.46616601943969727	0.48271307349205017	0.6661847829818726	0.14148737490177155	0.5198520421981812	0.2524157762527466	0.23214483261108398	0.4682995080947876	0.45917120575904846	0.6671386957168579	0.5798284411430359	0.39411118626594543	0.33403974771499634	0.2596758306026459	0.3559274971485138	0.22750134766101837	0.26972153782844543	0.24149319529533386	0.340876042842865	0.4354124069213867	0.22387169301509857	0.3058246672153473	0.2697387635707855	0.27052628993988037	0.44295021891593933	0.8281509876251221
0.7725725769996643	0.5230703353881836	0.2756759226322174	0.5183566808700562	0.34252768754959106	0.6528518199920654	0.49528008699417114	0.3854329586029053	0.44119054079055786	0.3592548370361328	0.5403605103492737	0.574975848197937	0.5374534130096436	0.4750578701496124	0.5346663594245911	0.6143186092376709	0.3075128197669983	0.6435816884040833	0.4382757842540741	0.3339250981807709	0.49237358570098877	0.5048747062683105	0.61531662940979	0.5355890393257141	0.4397500157356262	0.4878438413143158	0.377583771944046	0.316141813993454	0.31716904044151306	0.3098818063735962	0.27939996123313904	0.5035224556922913	0.4849655032157898	0.3454705476760864	0.42287859320640564	0.45541438460350037	0.45656493306159973	0.5746889114379883	0.707853376865387
0.7108540534973145	0.45411041378974915	0.21491429209709167	0.6207661628723145	0.25373512506484985	0.5983700156211853	0.4175213575363159	0.5279864072799683	0.5041350722312927	0.41457703709602356	0.5905748009681702	0.6941509246826172	0.6432079672813416	0.43522655963897705	0.5478692054748535	0.5524320602416992	0.43142372369766235	0.9009488224983215	0.580331563949585	0.28647929430007935	0.558408260345459	0.580205500125885	0.5566146969795227	0.6569932699203491	0.41997671127319336	0.6323713660240173	0.47001808881759644	0.21412454545497894	0.3015061020851135	0.30670467019081116	0.20233307778835297	0.7072370052337646	0.6243953108787537	0.40028542280197144	0.47439607977867126	0.5834592580795288	0.5581555366516113	0.8613417148590088	0.751022219657898
0.4906047284603119	0.7882271409034729	0.44735729694366455	0.6484242081642151	0.5231683254241943	0.8117217421531677	0.6618328094482422	0.4566778242588043	0.6312882304191589	0.623761773109436	0.5944827198982239	0.7234249711036682	0.6540647745132446	0.7321951389312744	0.6616871953010559	0.7644975185394287	0.46853604912757874	0.5853033065795898	0.45193812251091003	0.5449263453483582	0.6449796557426453	0.6485323309898376	0.7656778693199158	0.6579043865203857	0.6549413800239563	0.4986235499382019	0.6095159649848938	0.5087937712669373	0.5724619030952454	0.5893182158470154	0.5894651412963867	0.5210437774658203	0.6670581102371216	0.5120605230331421	0.6192024350166321	0.46943041682243347	0.540253758430481	0.5134550333023071	0.6593201756477356
0.34037530422210693	0.48445871472358704	0.19698411226272583	0.6739153265953064	0.30171388387680054	0.6087900996208191	0.5381113886833191	0.40189769864082336	0.4954061806201935	0.5748492479324341	0.6799305081367493	0.5399746894836426	0.7271155714988708	0.641558051109314	0.4280456304550171	0.5277308821678162	0.49727383255958557	0.671619176864624	0.4445897340774536	0.44451072812080383	0.6891632676124573	0.6481215953826904	0.5306469202041626	0.7260264158248901	0.6176061034202576	0.4824133515357971	0.6344322562217712	0.3439342975616455	0.5254650712013245	0.6304057240486145	0.5070354342460632	0.48225197196006775	0.7987954020500183	0.4399930238723755	0.48136723041534424	0.42861077189445496	0.42717817425727844	0.6256767511367798	0.8478305339813232
0.33839550614356995	0.1666528880596161	0.10621313750743866	0.6660872101783752	0.3365202248096466	0.5865920186042786	0.5722388029098511	0.4470265805721283	0.531090259552002	0.5257300138473511	0.6757097840309143	0.507840633392334	0.7124632000923157	0.623790442943573	0.46745774149894714	0.5079417824745178	0.46454113721847534	0.6145002841949463	0.45017510652542114	0.5435357093811035	0.654574990272522	0.6347553730010986	0.5089514851570129	0.6905869245529175	0.6046278476715088	0.4784203767776489	0.636341392993927	0.4400583505630493	0.6027757525444031	0.6301642656326294	0.5467841625213623	0.5107697248458862	0.792827308177948	0.4674602746963501	0.4797532856464386	0.47172918915748596	0.4790618419647217	0.5525944232940674	0.7773388624191284
0.22348584234714508	0.24796681106090546	0.04093468189239502	0.6675367951393127	0.3685314357280731	0.5724467039108276	0.4858970046043396	0.5766011476516724	0.703364372253418	0.6124780774116516	0.652601420879364	0.5725906491279602	0.7201986312866211	0.5844481587409973	0.6081867218017578	0.48884549736976624	0.547953188419342	0.7885273694992065	0.569122314453125	0.6691680550575256	0.6261464357376099	0.6128655672073364	0.4900699853897095	0.6228368878364563	0.6004518270492554	0.6038427352905273	0.7123226523399353	0.44324827194213867	0.7063119411468506	0.7761749029159546	0.5782263875007629	0.6560181379318237	0.753023624420166	0.5426880717277527	0.6120151281356812	0.6107820868492126	0.6124860644340515	0.7616591453552246	0.6974300742149353
0.49642282724380493	0.2845807671546936	0.3602631986141205	0.6960352063179016	0.7199609279632568	0.7745213508605957	0.6195366978645325	0.6604974269866943	0.7902926206588745	0.7619082927703857	0.7462540864944458	0.7544386386871338	0.8435811400413513	0.7431018948554993	0.6850882768630981	0.710327684879303	0.644365668296814	0.6674332618713379	0.6906474828720093	0.8621494174003601	0.7850396037101746	0.6557499766349792	0.7111126780509949	0.6830903887748718	0.8046332001686096	0.7784483432769775	0.85161954164505	0.7978089451789856	0.9280601143836975	0.9565326571464539	0.8407425880432129	0.7308623790740967	0.8738051056861877	0.7551785111427307	0.732767641544342	0.7645961046218872	0.7371194958686829	0.6183997392654419	0.6592311263084412
0.6099119782447815	0.15590855479240417	0.329939067363739	0.6799476146697998	0.7449563145637512	0.6903277635574341	0.6324146389961243	0.7561503052711487	0.8376780152320862	0.6695470213890076	0.6794519424438477	0.7638004422187805	0.774070143699646	0.7315053343772888	0.7773678302764893	0.6371482014656067	0.6196874976158142	0.7106488943099976	0.7309789061546326	0.882045328617096	0.6968196630477905	0.631629467010498	0.6383877396583557	0.5713404417037964	0.7048055529594421	0.7711979150772095	0.8507159352302551	0.7858495116233826	0.915303111076355	0.9191311597824097	0.7854945063591003	0.8107683062553406	0.8664699196815491	0.7434550523757935	0.7327103614807129	0.8057378530502319	0.8406736850738525	0.6725961565971375	0.5412417054176331
0.5963207483291626	0.0	0.1522236466407776	0.6459397673606873	0.6229429841041565	0.6519637107849121	0.6008211970329285	0.7100815773010254	0.7760477066040039	0.5632296204566956	0.616684079170227	0.7199433445930481	0.6766499280929565	0.6477176547050476	0.7721114754676819	0.6169507503509521	0.5946758985519409	0.771423876285553	0.6594833731651306	0.7100297808647156	0.599998414516449	0.6117342710494995	0.619560182094574	0.5645947456359863	0.5859876871109009	0.7027883529663086	0.6716944575309753	0.6218984127044678	0.725461483001709	0.7652048468589783	0.6212289929389954	0.7879118323326111	0.7569313049316406	0.6304693818092346	0.676030695438385	0.7065020203590393	0.7782630324363708	0.7526441216468811	0.5875137448310852
0.8323689699172974	0.16495539247989655	0.4574149549007416	0.6452254056930542	0.7484549880027771	0.6417726278305054	0.6100714802742004	0.7776201367378235	0.8110532164573669	0.5466786623001099	0.5923655033111572	0.7964321970939636	0.6638689041137695	0.6624912023544312	0.8539225459098816	0.6183246374130249	0.590210497379303	0.78011155128479	0.7062579393386841	0.7885634303092957	0.5847944021224976	0.6013857126235962	0.6205906867980957	0.5300593376159668	0.5729380249977112	0.7498223185539246	0.6916685104370117	0.6994088888168335	0.7854858636856079	0.7642327547073364	0.6422649025917053	0.8660560250282288	0.731414794921875	0.6425352692604065	0.712234616279602	0.7742549180984497	0.8490583896636963	0.7716522216796875	0.515324056148529
0.532365620136261	0.004915075842291117	0.0	0.6751447916030884	0.5793086290359497	0.7206848859786987	0.628090500831604	0.7934901714324951	0.8472205400466919	0.6048394441604614	0.6314249634742737	0.9021966457366943	0.7099926471710205	0.6763940453529358	0.8832431435585022	0.7058942317962646	0.6211900115013123	0.9414395093917847	0.6911142468452454	0.5923572182655334	0.6314107775688171	0.6393400430679321	0.7117047309875488	0.689556896686554	0.5828004479408264	0.7457174062728882	0.6490053534507751	0.49402788281440735	0.5969613194465637	0.6492048501968384	0.5053154230117798	0.903855562210083	0.788215160369873	0.6118693351745605	0.750425398349762	0.7363637685775757	0.8288016319274902	0.9512247443199158	0.6342872381210327
0.567974865436554	0.09999566525220871	0.06277982145547867	0.6505408883094788	0.45689085125923157	0.6889186501502991	0.5607320666313171	0.7938998341560364	0.7853398323059082	0.5635480284690857	0.6116197109222412	0.8654540777206421	0.6914438009262085	0.588484525680542	0.825991153717041	0.6695154309272766	0.5931321382522583	1.0	0.7209513187408447	0.5416848063468933	0.6070808172225952	0.6190981268882751	0.6751508712768555	0.655161440372467	0.534659743309021	0.7815275192260742	0.6090912222862244	0.3790561258792877	0.5362103581428528	0.5530219674110413	0.42152246832847595	0.9222123026847839	0.7485371828079224	0.5900198221206665	0.7008374929428101	0.7654606103897095	0.830430269241333	1.0	0.6240440011024475
0.7062000036239624	0.3851080536842346	0.14805088937282562	0.551618218421936	0.09461698681116104	0.49592912197113037	0.3583231568336487	0.37759703397750854	0.3777337670326233	0.2409939169883728	0.5083131790161133	0.5029105544090271	0.5170400142669678	0.32994702458381653	0.42693835496902466	0.420440673828125	0.2597934901714325	0.8473250269889832	0.3881729543209076	0.14618243277072906	0.43209534883499146	0.4983900487422943	0.4243987202644348	0.5530043840408325	0.2975548207759857	0.40891000628471375	0.31599652767181396	0.07236302644014359	0.13087181746959686	0.17499415576457977	0.04436107724905014	0.5508955121040344	0.47770971059799194	0.22429142892360687	0.30481386184692383	0.3750675320625305	0.3968968391418457	0.8024230599403381	0.8217755556106567
0.5919240117073059	0.3987179398536682	0.20046879351139069	0.5695138573646545	0.20888960361480713	0.5028874278068542	0.43940186500549316	0.36323076486587524	0.4109005630016327	0.2819471061229706	0.561154305934906	0.45148080587387085	0.5612749457359314	0.4389539361000061	0.41520237922668457	0.40798553824424744	0.2664627730846405	0.7162017226219177	0.37383168935775757	0.28093665838241577	0.4790812134742737	0.5172441005706787	0.40958884358406067	0.5319916009902954	0.39550450444221497	0.4035344421863556	0.4219990670681	0.23867915570735931	0.27392399311065674	0.3410066068172455	0.19808237254619598	0.5046603083610535	0.5691477656364441	0.2885323464870453	0.32450705766677856	0.389778196811676	0.40046021342277527	0.6610701084136963	0.8226167559623718
