EC:2.7.11.1	EC:2.4.2.-	EC:3.4.19.-	EC:3.2.1.-	EC:2.7.7.-	EC:2.3.2.27	EC:2.3.1.48	EC:2.3.2.-	EC:2.7.11.-	EC:2.3.1.-	EC:3.1.13.-	EC:3.2.2.-	EC:3.4.19.12	EC:2.7.7.48	EC:2.1.1.-	EC:3.1.4.-	EC:3.6.4.-	EC:3.5.1.-	EC:1.5.1.-	GO:0046914	GO:0140110	GO:0038023	GO:0042802	GO:0003700	GO:0060089	GO:0003677	GO:0008270
0.3928259611129761	0.6330410242080688	0.5415052175521851	0.3263469934463501	0.10141729563474655	0.23001229763031006	0.15183484554290771	0.17536479234695435	0.28209322690963745	0.4238987863063812	0.3282616138458252	0.5578749179840088	0.44792988896369934	0.1273537427186966	0.3751143515110016	0.4278539717197418	0.175716832280159	0.2676101624965668	0.19192834198474884	0.23388545215129852	0.7780585289001465	0.747918426990509	0.15277138352394104	0.7651233673095703	0.7522761225700378	0.6292299628257751	0.6965793967247009
0.5421177744865417	0.7021417021751404	0.5681207776069641	0.48590779304504395	0.5772030353546143	0.2828085124492645	0.3875546455383301	0.2181519865989685	0.49043068289756775	0.42504629492759705	0.33634310960769653	0.5708962678909302	0.48695608973503113	0.44429609179496765	0.24778833985328674	0.5954351425170898	0.4807077646255493	0.5129828453063965	0.38750559091567993	0.19283948838710785	0.5978143215179443	0.6628904342651367	0.4721294641494751	0.5838786959648132	0.6684654355049133	0.4147579073905945	0.5605461001396179
0.6350662708282471	0.7132260799407959	0.547981858253479	0.5087376832962036	0.6394711136817932	0.2068193107843399	0.37611424922943115	0.1410161256790161	0.6160719394683838	0.34329402446746826	0.30034804344177246	0.5546913146972656	0.42745283246040344	0.5126978754997253	0.29091590642929077	0.6241465210914612	0.6109136343002319	0.6278558373451233	0.37747815251350403	0.37282565236091614	0.6130228042602539	0.5881323218345642	0.3948383033275604	0.5982780456542969	0.5939405560493469	0.4932853877544403	0.582963764667511
0.5992510318756104	0.7291457056999207	0.6128461956977844	0.495452880859375	0.5645878911018372	0.2219603806734085	0.3808053433895111	0.15359389781951904	0.5698301196098328	0.37380295991897583	0.26028257608413696	0.5599120259284973	0.5027953386306763	0.4862097203731537	0.2748335599899292	0.5555843114852905	0.5526401996612549	0.5790310502052307	0.3182768225669861	0.2349521666765213	0.632480263710022	0.6593451499938965	0.41901323199272156	0.6186004281044006	0.665345311164856	0.4798785448074341	0.6081270575523376
0.49464136362075806	0.6110381484031677	0.4339514970779419	0.48842084407806396	0.3392944931983948	0.08938489109277725	0.15963955223560333	0.06730491667985916	0.4661630392074585	0.2680034935474396	0.2132778912782669	0.5062639713287354	0.29620927572250366	0.2633596956729889	0.17852629721164703	0.4392646253108978	0.37220653891563416	0.5553382635116577	0.28311455249786377	0.06980042159557343	0.5780074596405029	0.6052384376525879	0.3295654058456421	0.5614621639251709	0.6126925945281982	0.47864413261413574	0.5346041917800903
0.478548526763916	0.5898051857948303	0.37425896525382996	0.6228373050689697	0.4193173348903656	0.0	0.512387752532959	0.03750466927886009	0.4646221399307251	0.4678713083267212	0.2937256991863251	0.6491409540176392	0.22409246861934662	0.28076425194740295	0.24094025790691376	0.4321572780609131	0.42643269896507263	0.555813729763031	0.3846915662288666	0.15028676390647888	0.5463624596595764	0.556348979473114	0.2973722219467163	0.5251250267028809	0.5636776089668274	0.4778604209423065	0.48399147391319275
0.5343437790870667	0.6081894636154175	0.39135831594467163	0.8167619109153748	0.5999482274055481	0.11492987722158432	0.5377308130264282	0.10164012014865875	0.543275773525238	0.48615193367004395	0.4893983006477356	0.7828392386436462	0.27835360169410706	0.4739765524864197	0.42757922410964966	0.6046331524848938	0.5625323057174683	0.6645494699478149	0.5309893488883972	0.41933906078338623	0.6076213717460632	0.5621417760848999	0.3727375268936157	0.5885313749313354	0.567488968372345	0.5190438628196716	0.5529490113258362
0.5224025249481201	0.6270259618759155	0.3650629222393036	0.8756956458091736	0.6128539443016052	0.03681521862745285	0.5060305595397949	0.003279936732724309	0.5320225358009338	0.44890546798706055	0.4980248212814331	0.8687193393707275	0.2301039695739746	0.4855794310569763	0.47090521454811096	0.6710556745529175	0.5663348436355591	0.6474977135658264	0.6496932506561279	0.42102646827697754	0.6221784353256226	0.5757755637168884	0.33785387873649597	0.6013438105583191	0.5818195343017578	0.5372031331062317	0.562332034111023
0.5417832732200623	0.6634182333946228	0.3925127387046814	0.9291521310806274	0.7351423501968384	0.04431793466210365	0.5117775201797485	0.0	0.5482344031333923	0.3329664170742035	0.48933476209640503	0.9301634430885315	0.24733226001262665	0.5949787497520447	0.4798305034637451	0.7427675724029541	0.6125455498695374	0.6995481252670288	0.7139778137207031	0.411327600479126	0.5953042507171631	0.5191318988800049	0.14364664256572723	0.5802599191665649	0.5255603194236755	0.5712542533874512	0.5369958281517029
0.5404545068740845	0.6723024249076843	0.42789459228515625	0.9535001516342163	0.8762311339378357	0.21990598738193512	0.7327027916908264	0.18504643440246582	0.5321217179298401	0.5310578346252441	0.6375308036804199	1.0	0.3410351574420929	0.6780295968055725	0.5251765251159668	0.8679563403129578	0.6330587267875671	0.646446943283081	0.7951555252075195	0.5861443877220154	0.5723825097084045	0.5661582946777344	0.4627779722213745	0.550383448600769	0.5725419521331787	0.5401102900505066	0.5807015299797058
0.5002468824386597	0.5888239145278931	0.33369818329811096	0.8901638984680176	0.6704539060592651	0.1356600970029831	0.5940708518028259	0.11563152074813843	0.4854769706726074	0.5518457293510437	0.6072540283203125	0.9035631418228149	0.23351503908634186	0.49421563744544983	0.48233065009117126	0.6874743700027466	0.5644896626472473	0.5605212450027466	0.7533074021339417	0.5433138012886047	0.6232428550720215	0.5875462889671326	0.37618955969810486	0.5998945236206055	0.5932139158248901	0.5132046937942505	0.5515915155410767
0.5737578272819519	0.5972591042518616	0.40821734070777893	0.8949168920516968	0.796352207660675	0.2815988063812256	0.7157050371170044	0.2272903174161911	0.5671234130859375	0.7292453646659851	0.7274070978164673	0.8505017161369324	0.34947946667671204	0.6265596747398376	0.603575587272644	0.7790135741233826	0.707611083984375	0.5307163596153259	0.8204861283302307	0.582839846611023	0.7219330072402954	0.7259673476219177	0.6072648763656616	0.6917972564697266	0.7324647903442383	0.5616779923439026	0.660453736782074
0.6462796926498413	0.5829060673713684	0.42789724469184875	0.82399582862854	0.6560162901878357	0.3476928174495697	0.4572242200374603	0.29994815587997437	0.6276289820671082	0.6017554998397827	0.6301112174987793	0.70337975025177	0.3710000813007355	0.5467228293418884	0.5648618340492249	0.5972707271575928	0.7057252526283264	0.5655858516693115	0.6994206309318542	0.8559353947639465	0.7755869030952454	0.6896037459373474	0.6117295622825623	0.7527546286582947	0.6958867311477661	0.48829370737075806	0.6499665975570679
0.5298231840133667	0.6171372532844543	0.359017014503479	0.9445668458938599	0.7256358861923218	0.21555279195308685	0.659212589263916	0.19086746871471405	0.5242894291877747	0.5978659391403198	0.6664946675300598	0.9417924880981445	0.2724319100379944	0.5676804184913635	0.537699282169342	0.7244784235954285	0.621434211730957	0.6353761553764343	0.7286965250968933	0.6118564009666443	0.6131590008735657	0.5529997944831848	0.4120486378669739	0.5867099761962891	0.5584307909011841	0.474820077419281	0.5537284016609192
0.5441185832023621	0.625511109828949	0.37235474586486816	0.9386184215545654	0.7231432795524597	0.23544727265834808	0.6428676247596741	0.21316032111644745	0.5379892587661743	0.6015623807907104	0.6684906482696533	0.9206465482711792	0.29207417368888855	0.5741095542907715	0.5263597369194031	0.7256353497505188	0.6229287981987	0.6647195816040039	0.6955327391624451	0.6188844442367554	0.6192114949226379	0.5547387599945068	0.4078831970691681	0.5940333008766174	0.5597420930862427	0.4880574345588684	0.5599821209907532
0.6143857836723328	0.6614387631416321	0.444987028837204	0.8764159083366394	0.6526282429695129	0.17889249324798584	0.5217981934547424	0.16355909407138824	0.6256110668182373	0.444379985332489	0.483006089925766	0.766868531703949	0.34134310483932495	0.5580520033836365	0.45891883969306946	0.5606219172477722	0.6540080904960632	0.7270381450653076	0.5279756784439087	0.4127448797225952	0.6245483756065369	0.5966517329216003	0.4015718102455139	0.6034126281738281	0.6027439832687378	0.48233506083488464	0.5191483497619629
0.6051408052444458	0.6860113143920898	0.4257253408432007	0.8907995223999023	0.5555211901664734	0.13300149142742157	0.4182649552822113	0.10905855149030685	0.5997445583343506	0.41637441515922546	0.4891600012779236	0.7951387763023376	0.30771419405937195	0.508449912071228	0.43913495540618896	0.5497836470603943	0.6024985313415527	0.7606199979782104	0.46844300627708435	0.3422837257385254	0.6250084042549133	0.6003615260124207	0.44229793548583984	0.6044343709945679	0.60638427734375	0.49358952045440674	0.5097727179527283
0.6944491267204285	0.7215489745140076	0.48910224437713623	0.9027191400527954	0.6167482137680054	0.15703655779361725	0.3439694344997406	0.09232429414987564	0.6950628161430359	0.32166850566864014	0.41641223430633545	0.7276967167854309	0.369236558675766	0.5904141664505005	0.39994215965270996	0.5177586078643799	0.6985350847244263	0.7954309582710266	0.405733197927475	0.37974047660827637	0.6226585507392883	0.6203415393829346	0.5361003875732422	0.5976522564888	0.6279332637786865	0.439465194940567	0.546608567237854
0.8304197192192078	0.7966897487640381	0.5901874899864197	0.6025063395500183	0.5114883780479431	0.549018383026123	0.5677291750907898	0.5727773904800415	0.8196185231208801	0.5008468627929688	0.3842405080795288	0.5720564126968384	0.5555047988891602	0.5000506639480591	0.46905869245529175	0.24793097376823425	0.7358638644218445	0.5122247934341431	0.2988259196281433	0.2576010227203369	0.6849055886268616	0.7159249782562256	0.31416574120521545	0.6686725616455078	0.7195671200752258	0.4681214392185211	0.588291347026825
0.8507845997810364	0.7716730237007141	0.658754825592041	0.6711048483848572	0.6719768643379211	0.5980968475341797	0.610552191734314	0.5913431644439697	0.847558856010437	0.5918641090393066	0.3910733163356781	0.5057696104049683	0.6376898884773254	0.6455755829811096	0.442709743976593	0.3141170144081116	0.8126037120819092	0.6479812860488892	0.3402310013771057	0.3046875596046448	0.6893897652626038	0.7563799023628235	0.5239754915237427	0.6693671941757202	0.7591762542724609	0.4755074679851532	0.6470127105712891
0.8497607707977295	0.8596550822257996	0.7036349177360535	0.6827296614646912	0.7973843812942505	0.6909431219100952	0.6036138534545898	0.6631050109863281	0.8427199721336365	0.5240160226821899	0.473987877368927	0.5709319710731506	0.7063058018684387	0.7434902191162109	0.45089492201805115	0.5104618072509766	0.8060799241065979	0.7917129397392273	0.46140018105506897	0.1447439193725586	0.5820364952087402	0.7137487530708313	0.31340882182121277	0.5665757656097412	0.712727963924408	0.4396050274372101	0.5688035488128662
0.7402713298797607	0.9648663997650146	0.5785710215568542	0.8892409801483154	0.965373158454895	0.5277680158615112	0.6467834711074829	0.43904730677604675	0.688984215259552	0.6120785474777222	0.8294809460639954	0.8645160794258118	0.5993619561195374	0.7647511959075928	0.4294145107269287	0.9124358892440796	0.6829729080200195	0.9250755310058594	0.7363135814666748	0.4134926199913025	0.5670957565307617	0.6364471316337585	0.39079657196998596	0.5434910655021667	0.6345750093460083	0.41536569595336914	0.5967872738838196
0.8414790034294128	0.7953360080718994	0.7198107242584229	0.3623153865337372	0.6145240664482117	0.6830007433891296	0.6339575052261353	0.6898705959320068	0.8456898331642151	0.5159177780151367	0.28907129168510437	0.4388434588909149	0.7062855958938599	0.586473286151886	0.4382821023464203	0.3936798572540283	0.7538924813270569	0.5704801678657532	0.21112015843391418	0.07812001556158066	0.6346531510353088	0.699766218662262	0.3226555585861206	0.6307443380355835	0.70545494556427	0.6261959075927734	0.727713942527771
0.7526369094848633	0.8220468163490295	0.6632158160209656	0.9002465605735779	0.8774126768112183	0.5923986434936523	0.6393861770629883	0.5890519618988037	0.7025381326675415	0.6380475759506226	0.4786158502101898	0.5432726740837097	0.6787509918212891	0.7666047811508179	0.3452090919017792	0.4938697814941406	0.7482172250747681	1.0	0.5505040287971497	0.21871624886989594	0.4825395941734314	0.534959077835083	0.5729567408561707	0.46828633546829224	0.5460160970687866	0.3592758774757385	0.43535900115966797
0.8315256834030151	0.8008331656455994	0.6627811789512634	0.760276198387146	0.6784637570381165	0.5875861048698425	0.5017443895339966	0.5934606194496155	0.8034391403198242	0.5272868871688843	0.39110544323921204	0.5374943614006042	0.650236189365387	0.6761412620544434	0.4343874156475067	0.41623976826667786	0.731778085231781	0.8550073504447937	0.3779645562171936	0.17410245537757874	0.5397340059280396	0.6342965960502625	0.6934666037559509	0.5138006806373596	0.6448111534118652	0.383914977312088	0.4702831506729126
0.9659901261329651	0.8798911571502686	0.6571279764175415	0.5428546071052551	0.6212745308876038	0.6897748708724976	0.592097282409668	0.6664698719978333	0.9745084643363953	0.5869215130805969	0.4896371364593506	0.6400598883628845	0.651387095451355	0.6072493195533752	0.5173461437225342	0.4922894537448883	0.7728205919265747	0.68051677942276	0.2952766716480255	0.2787264585494995	0.6520145535469055	0.7134541273117065	0.5586885809898376	0.624476969242096	0.7209314107894897	0.5025869011878967	0.6616902947425842
0.9663798809051514	0.8038333654403687	0.812825620174408	0.4874650537967682	0.8192535638809204	0.7156970500946045	0.7707479000091553	0.7277672290802002	0.9684385657310486	0.5438716411590576	0.3593718409538269	0.6509379148483276	0.770948052406311	0.807718813419342	0.5736188888549805	0.390350878238678	0.9503108263015747	0.6787302494049072	0.3434582054615021	0.14811161160469055	0.6637736558914185	0.7070834040641785	0.6633635759353638	0.6511549353599548	0.7203426361083984	0.5934820771217346	0.6247465014457703
1.0	0.7831995487213135	0.8526883125305176	0.6672306060791016	0.7679835557937622	0.8789086937904358	0.6800418496131897	0.9486114382743835	1.0	0.6445493698120117	0.25184887647628784	0.4932624399662018	0.8712302446365356	0.7963823676109314	0.5451115369796753	0.1796523928642273	0.8816429376602173	0.8561949133872986	0.3257370889186859	0.25091636180877686	0.49131059646606445	0.5382258296012878	0.6281647682189941	0.4829517900943756	0.5547252893447876	0.4628756046295166	0.44577983021736145
0.9460398554801941	0.7613922357559204	0.9136104583740234	0.6963845491409302	0.8371772170066833	0.893310010433197	0.764880359172821	0.932381272315979	0.9333422183990479	0.6966496109962463	0.2645568251609802	0.5564046502113342	0.9363772869110107	0.8387894630432129	0.5966530442237854	0.1736760288476944	0.8688449859619141	0.7652729749679565	0.3671078383922577	0.20908914506435394	0.5804672241210938	0.6257087588310242	0.6639689207077026	0.5609991550445557	0.6415197849273682	0.49913290143013	0.5650513172149658
0.9121928811073303	0.807135820388794	0.8713729381561279	0.7859758138656616	0.8975173830986023	0.9059756994247437	0.7149168848991394	0.9157236218452454	0.8920712471008301	0.6384270787239075	0.405155211687088	0.7087435126304626	0.90669846534729	0.8515145778656006	0.7659543752670288	0.28648126125335693	0.8654174208641052	0.7373723983764648	0.5742070078849792	0.15099447965621948	0.5805456042289734	0.6290130019187927	0.6474950313568115	0.5544627904891968	0.6468613743782043	0.4784103035926819	0.5925775766372681
0.9870318174362183	0.8632189035415649	0.7635759711265564	0.4952210783958435	0.7270201444625854	0.9010708332061768	0.6255699992179871	0.8731104135513306	0.9780209064483643	0.5972877144813538	0.5278119444847107	0.7028688788414001	0.8002699613571167	0.7067843675613403	0.6445398330688477	0.4650404751300812	0.8065153956413269	0.6115628480911255	0.38675656914711	0.3806697726249695	0.7271535396575928	0.7697138786315918	0.6935275197029114	0.6878116130828857	0.7815303802490234	0.5293473601341248	0.6959116458892822
0.9578691720962524	0.8493874073028564	0.7392207980155945	0.4792732894420624	0.6608403921127319	0.8809013962745667	0.6512677669525146	0.8751242756843567	0.9534407258033752	0.5984375476837158	0.4747014045715332	0.6508852243423462	0.766339123249054	0.6569033861160278	0.6060188412666321	0.3854023516178131	0.7932708859443665	0.6242671012878418	0.34460392594337463	0.31232860684394836	0.8056087493896484	0.8186405897140503	0.7089007496833801	0.7643899321556091	0.8327144980430603	0.6215207576751709	0.7608335018157959
0.9316077828407288	0.7921203970909119	0.6881545782089233	0.437177449464798	0.5701044201850891	0.8234588503837585	0.6233853697776794	0.8215621113777161	0.9113577008247375	0.5849137902259827	0.46532681584358215	0.6443049907684326	0.697611391544342	0.5519859194755554	0.5736523866653442	0.3117309510707855	0.7245733141899109	0.48661938309669495	0.2299852818250656	0.32321521639823914	0.8508086204528809	0.8218073844909668	0.751997172832489	0.8032669425010681	0.8360137939453125	0.6187546849250793	0.7994662523269653
0.8638209700584412	0.744552493095398	0.7752764225006104	0.5075551271438599	0.6582703590393066	0.8056977987289429	0.8661273121833801	0.8234369158744812	0.8513538241386414	0.8150196075439453	0.4561103284358978	0.7059142589569092	0.7442375421524048	0.6604596972465515	0.6315625905990601	0.30469387769699097	0.8104652762413025	0.5089281797409058	0.3610614836215973	0.6202796697616577	0.7400525212287903	0.6454275250434875	0.44234126806259155	0.7125067710876465	0.6519394516944885	0.6534014344215393	0.7721143364906311
0.739951491355896	0.7306185960769653	0.5382277369499207	0.44391125440597534	0.5088651180267334	0.7157003879547119	0.7449436187744141	0.7562638521194458	0.6933585405349731	0.674667239189148	0.5546066164970398	0.6556874513626099	0.5130098462104797	0.43906334042549133	0.5928448438644409	0.33498334884643555	0.6831716895103455	0.3530970513820648	0.4212901294231415	0.5295788645744324	0.8319427371025085	0.7915257811546326	0.7343370318412781	0.7963342666625977	0.7979181408882141	0.6080352067947388	0.7590934634208679
0.6016212105751038	0.6130090355873108	0.5773323178291321	0.39364510774612427	0.49179980158805847	0.7516887784004211	1.0	0.8071647882461548	0.5417481660842896	0.8769369125366211	0.5463715195655823	0.6051924228668213	0.533587634563446	0.42747366428375244	0.6202248334884644	0.11865516752004623	0.7565064430236816	0.15420304238796234	0.4224923849105835	0.642126202583313	0.5904398560523987	0.5275970697402954	0.24158531427383423	0.5767820477485657	0.5273224711418152	0.5452874302864075	0.6850742697715759
0.6779420971870422	0.7261084318161011	0.4603898227214813	0.3400603234767914	0.45242738723754883	0.7050814628601074	0.7073829174041748	0.7576503157615662	0.6164023280143738	0.6001124382019043	0.583651602268219	0.6250634789466858	0.42525914311408997	0.3253611624240875	0.548357367515564	0.2595820724964142	0.6367790102958679	0.1527697890996933	0.3220292031764984	0.4237440526485443	0.6897985339164734	0.6617709994316101	0.5238404273986816	0.6722910404205322	0.6698360443115234	0.5988746881484985	0.6563650965690613
0.7247698307037354	0.7677873373031616	0.45344313979148865	0.5684683918952942	0.4947375953197479	0.6552593111991882	0.7119547724723816	0.7098190188407898	0.6826960444450378	0.6446367502212524	0.6408964395523071	0.6596832275390625	0.423227459192276	0.4039844870567322	0.5519189834594727	0.4263162910938263	0.656597375869751	0.43638408184051514	0.39084145426750183	0.41781988739967346	0.6819605827331543	0.705689549446106	0.5007721781730652	0.6597793102264404	0.7111445069313049	0.5034948587417603	0.6512700915336609
0.7309432029724121	0.738139808177948	0.46137019991874695	0.5301337242126465	0.5363103747367859	0.6361956596374512	0.6721622347831726	0.6930716633796692	0.6962997317314148	0.6036349534988403	0.6065657734870911	0.6375361084938049	0.43143337965011597	0.4185692071914673	0.5298252105712891	0.421771377325058	0.6473987698554993	0.4229583144187927	0.3994573652744293	0.39544010162353516	0.6475028991699219	0.6695638298988342	0.4767087399959564	0.6277825236320496	0.6750472187995911	0.48643046617507935	0.6144239902496338
0.7549063563346863	0.6808527708053589	0.5429226756095886	0.48151710629463196	0.5831990242004395	0.6016088128089905	0.5905590057373047	0.6499323844909668	0.7422561049461365	0.5879873037338257	0.4872961938381195	0.5751810073852539	0.5041958093643188	0.4779900908470154	0.5222193002700806	0.41423705220222473	0.6670368909835815	0.4578187167644501	0.4206291437149048	0.39292868971824646	0.6334235668182373	0.6655904650688171	0.5063847899436951	0.612160325050354	0.6713516116142273	0.47533366084098816	0.6080194711685181
0.7298683524131775	0.7025777101516724	0.45683756470680237	0.451391339302063	0.5223830938339233	0.6331140995025635	0.57978755235672	0.6888729929924011	0.7019314765930176	0.5708887577056885	0.5572899580001831	0.5874242186546326	0.42203933000564575	0.388929158449173	0.5366173982620239	0.4419434368610382	0.6062682271003723	0.38555821776390076	0.41691043972969055	0.4865037202835083	0.6694450974464417	0.6678048968315125	0.5088608860969543	0.651715099811554	0.6734674572944641	0.5292482376098633	0.6477624177932739
0.6561874151229858	0.7096033096313477	0.35336121916770935	0.3763989806175232	0.3879886567592621	0.6561906337738037	0.6272789835929871	0.763860285282135	0.6008883118629456	0.5464632511138916	0.5796388983726501	0.5090638995170593	0.33152270317077637	0.22157736122608185	0.4672263264656067	0.32912036776542664	0.5135108828544617	0.25685539841651917	0.3636719882488251	0.5789853930473328	0.6306985020637512	0.6689632534980774	0.5477989315986633	0.6140009164810181	0.6722519397735596	0.4824867248535156	0.6644595861434937
0.6579651832580566	0.6466852426528931	0.37722375988960266	0.29566556215286255	0.38058194518089294	0.6248810887336731	0.5531935095787048	0.7377476096153259	0.6146392822265625	0.5208563208580017	0.48542094230651855	0.42958343029022217	0.34616702795028687	0.20658278465270996	0.4523405432701111	0.3030461370944977	0.4903619587421417	0.24256008863449097	0.36518019437789917	0.6060929894447327	0.6314448714256287	0.6674368381500244	0.5702559351921082	0.6138352751731873	0.6711103916168213	0.49091827869415283	0.6716356873512268
0.6344656348228455	0.6238243579864502	0.3699837327003479	0.2744887173175812	0.3571031987667084	0.5976695418357849	0.5411178469657898	0.7122657299041748	0.5861181616783142	0.5304463505744934	0.463584303855896	0.4081208407878876	0.339169442653656	0.1747056096792221	0.41689300537109375	0.2887210249900818	0.4550504982471466	0.21982283890247345	0.3459602892398834	0.6150190830230713	0.6291313171386719	0.6585166454315186	0.5744632482528687	0.611402153968811	0.6623860597610474	0.4868736267089844	0.6655533909797668
0.620701014995575	0.6709078550338745	0.33748164772987366	0.1981649249792099	0.3228912949562073	0.6615546345710754	0.5183663964271545	0.7578496932983398	0.5551877021789551	0.5083797574043274	0.5717121958732605	0.5008556842803955	0.3117058277130127	0.14066623151302338	0.46451911330223083	0.292239785194397	0.45854198932647705	0.039493292570114136	0.3254232704639435	0.5485132932662964	0.6397687196731567	0.6404837369918823	0.5980141162872314	0.6226164102554321	0.647530734539032	0.5464267730712891	0.6546644568443298
0.6392947435379028	0.7127003073692322	0.38036981225013733	0.23735685646533966	0.41018393635749817	0.6656891107559204	0.5527501106262207	0.7598286271095276	0.5753998160362244	0.4787026345729828	0.5370439291000366	0.5103869438171387	0.3516138792037964	0.20342573523521423	0.453469842672348	0.3430737853050232	0.48279881477355957	0.08955924212932587	0.3448507487773895	0.535830557346344	0.6101582646369934	0.6458467245101929	0.5546331405639648	0.5943760275840759	0.6490191221237183	0.5144038200378418	0.6525328159332275
