EC:3.4.21.-	GO:0004553	GO:0016857	GO:0005102	GO:0046914	GO:0005198	GO:0005215	GO:0016818	GO:0008289	GO:0098772	GO:0008092	GO:0019899	GO:0046983	GO:0004888	GO:0042803	GO:0016788	GO:0048029	GO:0016854	GO:0030246	GO:0016860	GO:0038023	GO:0044877	GO:0016863	GO:0042802	GO:0005509	GO:0016798	GO:0005539	GO:0016817	GO:0016810	GO:0060089	GO:0003677	GO:0008270	GO:0140096	GO:0008233	GO:0038024	GO:0005044	GO:0016853	GO:0005507	GO:0005212	GO:0030234	GO:0097367
0.3494642376899719	0.6571856141090393	0.22852736711502075	0.5545898079872131	0.4699709713459015	0.3990977704524994	0.581845760345459	0.5393667817115784	0.5905696749687195	0.5195951461791992	0.7580358386039734	0.5931004881858826	0.5415650010108948	0.495584100484848	0.4999961853027344	0.48435840010643005	0.41247135400772095	0.20641334354877472	0.34474948048591614	0.2784111499786377	0.45247259736061096	0.5597972869873047	0.3027254045009613	0.5417134761810303	0.49901825189590454	0.6655412912368774	0.36004507541656494	0.5458458662033081	0.30565357208251953	0.4726521968841553	0.4252414107322693	0.3196243345737457	0.6125746965408325	0.543938934803009	0.5055821537971497	0.5062044262886047	0.2701141834259033	0.539387583732605	0.479089617729187	0.5763591527938843	0.33617642521858215
0.5658466815948486	0.6718146800994873	0.23659247159957886	0.5458280444145203	0.4289954602718353	0.6325235366821289	0.5151123404502869	0.6582474112510681	0.5159018039703369	0.5257940888404846	0.7765496969223022	0.5768454670906067	0.5070198178291321	0.4406704306602478	0.44251060485839844	0.38371792435646057	0.391231507062912	0.22957327961921692	0.3428705930709839	0.26065385341644287	0.4011257290840149	0.5203694105148315	0.2725633680820465	0.47717130184173584	0.4328685998916626	0.7132307291030884	0.33448657393455505	0.6641197204589844	0.23674502968788147	0.4062892496585846	0.5077066421508789	0.3372029662132263	0.5033926963806152	0.4786972105503082	0.49915358424186707	0.5003860592842102	0.301634818315506	0.4805740416049957	0.5548217296600342	0.5608936548233032	0.33408021926879883
0.6472941040992737	0.6450973153114319	0.2158816009759903	0.5207250714302063	0.4367494285106659	0.6143649816513062	0.4879395067691803	0.6751152873039246	0.5250430703163147	0.5322872996330261	0.8676480054855347	0.5845130085945129	0.5098667144775391	0.42914682626724243	0.45045673847198486	0.4502779245376587	0.3694140911102295	0.19746632874011993	0.33962586522102356	0.2681350111961365	0.3945859372615814	0.5090035796165466	0.2630424201488495	0.46452999114990234	0.45520853996276855	0.6868453025817871	0.3249124586582184	0.6814331412315369	0.1753207892179489	0.3934354782104492	0.5672489404678345	0.3448130786418915	0.4144913852214813	0.38407838344573975	0.48703697323799133	0.47926485538482666	0.28850165009498596	0.4509955942630768	0.5265451669692993	0.5772989392280579	0.3011082708835602
0.7108010649681091	0.629036009311676	0.23823654651641846	0.5286734104156494	0.3173055946826935	0.7054321765899658	0.488199383020401	0.7927597165107727	0.5216089487075806	0.5265992879867554	0.8484656810760498	0.5607675313949585	0.4726637005805969	0.43085551261901855	0.42826172709465027	0.4577907621860504	0.3858666718006134	0.22550071775913239	0.3583219051361084	0.2960689663887024	0.4046204686164856	0.4950416386127472	0.2892845869064331	0.4458004832267761	0.4270530641078949	0.6531548500061035	0.33196720480918884	0.7991116046905518	0.13471049070358276	0.4017743170261383	0.515603244304657	0.271831750869751	0.3552248477935791	0.3583536744117737	0.48043888807296753	0.4672890901565552	0.33194348216056824	0.4274395704269409	0.4995984733104706	0.5621877908706665	0.34751808643341064
0.5382164120674133	0.508490800857544	0.13344062864780426	0.5736506581306458	0.13541767001152039	0.5066332817077637	0.5253552198410034	0.827238917350769	0.5492169857025146	0.5401552319526672	0.7500855326652527	0.5553081631660461	0.4840221107006073	0.5371595025062561	0.4787466526031494	0.4997968375682831	0.4050847291946411	0.10695937275886536	0.4405220150947571	0.20454785227775574	0.52653568983078	0.5390586256980896	0.23394924402236938	0.47286850214004517	0.5085611939430237	0.5078093409538269	0.45687761902809143	0.8318422436714172	0.19383376836776733	0.5381045341491699	0.36487317085266113	0.16131645441055298	0.31299763917922974	0.36764904856681824	0.5231882929801941	0.519450306892395	0.2150798738002777	0.3867585361003876	0.30095604062080383	0.5547939538955688	0.4589073657989502
0.45579609274864197	0.5626561641693115	0.11543013155460358	0.5741181373596191	0.23362880945205688	0.48635968565940857	0.5360695123672485	0.7371900081634521	0.5566999316215515	0.5631252527236938	0.7961254715919495	0.6040766835212708	0.5323951244354248	0.5346773266792297	0.5021045207977295	0.5086264610290527	0.39847952127456665	0.09359706938266754	0.4327647089958191	0.14674131572246552	0.5098264217376709	0.5795553922653198	0.1572449505329132	0.5086299777030945	0.5234541296958923	0.5989753603935242	0.4332786202430725	0.7422345876693726	0.20203447341918945	0.5169280767440796	0.4684632122516632	0.20073409378528595	0.4250630736351013	0.4274827241897583	0.5151219367980957	0.5129466652870178	0.1781185120344162	0.3995940089225769	0.34770455956459045	0.5853670835494995	0.43092280626296997
0.4506935775279999	0.16532552242279053	0.0895644947886467	0.29569876194000244	0.4731175899505615	0.22424118220806122	0.17636170983314514	0.18679551780223846	0.20221225917339325	0.18289808928966522	0.28175124526023865	0.21594594419002533	0.1883205771446228	0.19117321074008942	0.17113445699214935	0.2939275801181793	0.06777546554803848	0.01580624468624592	0.11100378632545471	0.13297002017498016	0.1717287003993988	0.2010815292596817	0.17599551379680634	0.20412833988666534	0.20843693614006042	0.2035338282585144	0.16289259493350983	0.18625271320343018	0.048228245228528976	0.21054872870445251	0.23827369511127472	0.4866912364959717	0.10553405433893204	0.15150120854377747	0.229457288980484	0.2244071215391159	0.18563376367092133	0.16882503032684326	0.37619900703430176	0.21126538515090942	0.11016546934843063
0.38309115171432495	0.1468382626771927	0.13215969502925873	0.28927841782569885	0.45882856845855713	0.2657800018787384	0.15564024448394775	0.17326126992702484	0.22122465074062347	0.1769820749759674	0.302839457988739	0.21304531395435333	0.1977122277021408	0.18585212528705597	0.17651621997356415	0.29522937536239624	0.07978162169456482	0.0677531510591507	0.10544715076684952	0.1847761571407318	0.16346588730812073	0.19919519126415253	0.2262386679649353	0.21024812757968903	0.20242390036582947	0.18532530963420868	0.15379442274570465	0.17361031472682953	0.04646283760666847	0.19796739518642426	0.24815519154071808	0.4928806722164154	0.11058620363473892	0.13572783768177032	0.2322610765695572	0.22828200459480286	0.2312363237142563	0.16931676864624023	0.4357876479625702	0.21597693860530853	0.08851826190948486
0.4230148494243622	0.10504111647605896	0.11809758841991425	0.2862459123134613	0.4388914108276367	0.28724974393844604	0.12140071392059326	0.14377988874912262	0.20342297852039337	0.15714681148529053	0.298359751701355	0.19373665750026703	0.1687564104795456	0.16807757318019867	0.15231873095035553	0.3304024338722229	0.037949204444885254	0.048893269151449203	0.07433416694402695	0.17033931612968445	0.14270053803920746	0.18608422577381134	0.21676699817180634	0.1831970363855362	0.187197744846344	0.13973836600780487	0.14434830844402313	0.1440209150314331	0.01862599514424801	0.18283142149448395	0.23586300015449524	0.5045471787452698	0.06759458035230637	0.11096423864364624	0.22314457595348358	0.2207256257534027	0.2150772362947464	0.12727536261081696	0.4424343705177307	0.19177056849002838	0.048420388251543045
0.3837730884552002	0.23441298305988312	0.18703557550907135	0.3652050495147705	0.45099586248397827	0.3653580844402313	0.16048327088356018	0.051045387983322144	0.30442577600479126	0.2432936131954193	0.34317150712013245	0.28892746567726135	0.2752174735069275	0.18644912540912628	0.24159905314445496	0.4385797679424286	0.09263765066862106	0.116867795586586	0.07184091955423355	0.17434357106685638	0.15292669832706451	0.2335483282804489	0.2140817493200302	0.264828085899353	0.18531222641468048	0.28461745381355286	0.16561222076416016	0.05136682838201523	0.09845379739999771	0.19179867208003998	0.4015580415725708	0.5081247687339783	0.25712108612060547	0.22230800986289978	0.25174182653427124	0.252801775932312	0.23636847734451294	0.18501146137714386	0.5561157464981079	0.2883565127849579	0.09117206931114197
