GO:0016301	GO:0046914	GO:0017076	GO:0008289	GO:0098772	GO:0032559	GO:0005543	GO:0016874	GO:0032553	GO:0032555	GO:0016788	GO:0016772	GO:0030246	GO:0016860	GO:0005509	GO:0035639	GO:0004842	GO:0030554	GO:0140096	GO:0008233	GO:0016705	GO:0016853	GO:0019787	GO:0004672	GO:0005524	GO:0016879	GO:0030234	GO:0097367	GO:0016773
0.6636649966239929	0.4674317538738251	0.3349677324295044	0.7238463163375854	0.821738064289093	0.28943490982055664	0.7938629388809204	0.18779923021793365	0.31468307971954346	0.32821863889694214	0.7324579954147339	0.7224744558334351	0.5925416350364685	0.3167040944099426	0.7927656769752502	0.2955452501773834	0.69005286693573	0.29482004046440125	0.4586636424064636	0.5713573694229126	0.20625470578670502	0.3714698851108551	0.7426723837852478	0.9197822213172913	0.27222689986228943	0.23719345033168793	0.8233233094215393	0.2816134989261627	0.7030689716339111
0.623145580291748	0.3288240134716034	0.24358703196048737	0.7392584681510925	0.7713673114776611	0.20226052403450012	0.7296139597892761	0.13195152580738068	0.20719879865646362	0.23519153892993927	0.6201021671295166	0.6740220189094543	0.4879242479801178	0.24367225170135498	0.747198224067688	0.20305421948432922	0.5807917714118958	0.21009458601474762	0.2927974462509155	0.3383261263370514	0.19132618606090546	0.26873382925987244	0.5255584716796875	0.8161977529525757	0.18171817064285278	0.12003347277641296	0.743029773235321	0.19819460809230804	0.682611882686615
0.668582022190094	0.28495854139328003	0.288370817899704	0.6694052815437317	0.6865925788879395	0.25198599696159363	0.645408570766449	0.20947310328483582	0.2608599066734314	0.28185421228408813	0.5682770609855652	0.6853410005569458	0.40517446398735046	0.24377262592315674	0.6824477314949036	0.25274458527565	0.49681365489959717	0.25769227743148804	0.25285834074020386	0.22757907211780548	0.21124495565891266	0.2791067063808441	0.47500380873680115	0.8088220357894897	0.23338818550109863	0.2166290134191513	0.6646827459335327	0.23840422928333282	0.7134177684783936
0.5708469152450562	0.3543108403682709	0.23522263765335083	0.7463358044624329	0.6507715582847595	0.2024485021829605	0.6819072365760803	0.29608720541000366	0.22141221165657043	0.23097094893455505	0.5877531170845032	0.6093534231185913	0.43440568447113037	0.34083589911460876	0.743438720703125	0.20405086874961853	0.46970054507255554	0.2059265375137329	0.18565131723880768	0.19956602156162262	0.3613421320915222	0.38174834847450256	0.35710787773132324	0.6820997595787048	0.1852501630783081	0.291401207447052	0.6336502432823181	0.20953993499279022	0.5948970317840576
0.4688931107521057	0.3559507429599762	0.22199849784374237	0.7804800868034363	0.6340166926383972	0.1942293792963028	0.7034348249435425	0.3210615813732147	0.20950208604335785	0.2185630351305008	0.5897729396820068	0.5270477533340454	0.47587937116622925	0.41192102432250977	0.7386584877967834	0.1985890418291092	0.40102246403694153	0.19709603488445282	0.14007490873336792	0.139597088098526	0.39394691586494446	0.47755879163742065	0.2619480490684509	0.6042898297309875	0.18151430785655975	0.29004788398742676	0.6192684769630432	0.20853619277477264	0.5160573720932007
0.4235948622226715	0.339426726102829	0.18287482857704163	0.7388257384300232	0.5624046325683594	0.16271068155765533	0.6381068825721741	0.375232994556427	0.17377403378486633	0.18081606924533844	0.5220158696174622	0.4608805775642395	0.3886585235595703	0.4827718138694763	0.7365037202835083	0.16717571020126343	0.3609119653701782	0.16410523653030396	0.06880990415811539	0.03131134435534477	0.4853394031524658	0.5230138301849365	0.2062588334083557	0.49645885825157166	0.1534474939107895	0.34127578139305115	0.5507141947746277	0.1653607338666916	0.4594590663909912
0.42200061678886414	0.5671747922897339	0.31524354219436646	0.7029334902763367	0.513887882232666	0.2994537055492401	0.6161836981773376	0.618358314037323	0.3372502028942108	0.3182061016559601	0.614894688129425	0.4818999469280243	0.6316534280776978	0.7314220666885376	0.7444992661476135	0.31347396969795227	0.45080333948135376	0.29505079984664917	0.22181931138038635	0.2745354175567627	0.715774655342102	0.7472714781761169	0.40966662764549255	0.48538756370544434	0.29773083329200745	0.6250002980232239	0.5145110487937927	0.3206442892551422	0.42183437943458557
0.4521064758300781	0.6445148587226868	0.33332929015159607	0.7965919375419617	0.6294242739677429	0.31104564666748047	0.7256126999855042	0.589102029800415	0.35921695828437805	0.3353559076786041	0.6860498189926147	0.5372786521911621	0.821355938911438	0.7772768139839172	0.8533732295036316	0.3245030343532562	0.5581684112548828	0.3070527911186218	0.22800901532173157	0.33096715807914734	0.7331510186195374	0.7722550630569458	0.4917141795158386	0.5666409134864807	0.3063863515853882	0.5977737903594971	0.6155767440795898	0.35492148995399475	0.4723550081253052
0.36270251870155334	0.6399182677268982	0.2590581178665161	0.7813785672187805	0.6266823410987854	0.24579750001430511	0.7054969072341919	0.7020454406738281	0.29925012588500977	0.2640221118927002	0.7117223739624023	0.4904590845108032	0.7448989152908325	0.9290258288383484	0.7038456797599792	0.28285154700279236	0.42662060260772705	0.23836229741573334	0.16919878125190735	0.22444818913936615	0.8415191769599915	1.0	0.3081318736076355	0.5138018727302551	0.26428788900375366	0.7319142818450928	0.6240402460098267	0.2769166827201843	0.3941798210144043
0.4756873846054077	0.6395934224128723	0.35795101523399353	0.7688410878181458	0.629229724407196	0.3386794626712799	0.6832574009895325	0.7395468950271606	0.3996744155883789	0.3619827926158905	0.7127451300621033	0.5922279357910156	0.877176821231842	0.8509015440940857	0.6886651515960693	0.37441280484199524	0.38266879320144653	0.3321068286895752	0.2067093551158905	0.286761611700058	0.8007282018661499	0.9227789640426636	0.28560972213745117	0.6033186912536621	0.35241860151290894	0.796878457069397	0.6191623210906982	0.38207221031188965	0.5026575326919556
0.5608922243118286	0.5095126628875732	0.35699424147605896	0.8192999958992004	0.7381309270858765	0.3195324242115021	0.7869805693626404	0.3504408895969391	0.37220948934555054	0.3547064960002899	0.743491530418396	0.6358463168144226	0.9446399807929993	0.5646399855613708	0.8186212778091431	0.3378886282444	0.5032039284706116	0.31958359479904175	0.2528333365917206	0.4125339388847351	0.445843905210495	0.5791351199150085	0.41823139786720276	0.7625644207000732	0.31070786714553833	0.33190101385116577	0.7178252339363098	0.39221933484077454	0.6020197868347168
0.5353108644485474	0.6361244916915894	0.3671700954437256	0.7174631357192993	0.6670738458633423	0.33909255266189575	0.6902189254760742	0.5049773454666138	0.3894954025745392	0.36730849742889404	0.6504808664321899	0.5928558111190796	0.7612372636795044	0.7182016372680664	0.8345487713813782	0.35551056265830994	0.5982427000999451	0.33665600419044495	0.24471589922904968	0.3251422047615051	0.6217073202133179	0.6619889140129089	0.5351384282112122	0.6708565354347229	0.33446234464645386	0.5524247288703918	0.6380367279052734	0.3723452389240265	0.5799943804740906
0.6692278981208801	0.6176722049713135	0.41151162981987	0.8591983914375305	0.7726064920425415	0.3719993531703949	0.8038849234580994	0.5385108590126038	0.4319259822368622	0.4096933901309967	0.8545893430709839	0.7856917381286621	1.0	0.680939793586731	0.7735313177108765	0.396083801984787	0.5613358616828918	0.37174564599990845	0.2677205502986908	0.40440717339515686	0.6471263766288757	0.7389150857925415	0.5045996308326721	0.8562194108963013	0.36751025915145874	0.612414538860321	0.7529025077819824	0.4420017600059509	0.6975996494293213
0.8421297073364258	0.5743234157562256	0.5114964246749878	0.7382509112358093	0.7021282911300659	0.46661120653152466	0.6606206297874451	0.5850754380226135	0.5401121377944946	0.5088203549385071	0.7542954683303833	0.8755114674568176	0.8856051564216614	0.6425381302833557	0.7100028395652771	0.48901787400245667	0.4948788583278656	0.46651691198349	0.1846504956483841	0.2328999638557434	0.6181382536888123	0.6369150876998901	0.4524179995059967	0.9226074814796448	0.45621636509895325	0.7118266820907593	0.6734280586242676	0.5324112176895142	0.8529310822486877
0.5223896503448486	0.6268185377120972	0.34842169284820557	0.6580503582954407	0.6405438184738159	0.3233691453933716	0.6391487717628479	0.504649817943573	0.3651506006717682	0.3474757969379425	0.6290958523750305	0.5588870048522949	0.6308461427688599	0.7069400548934937	0.796420693397522	0.34046801924705505	0.5615999102592468	0.3221575617790222	0.28375548124313354	0.3964598774909973	0.613936722278595	0.6405184268951416	0.5043109655380249	0.6617570519447327	0.32103586196899414	0.5743882060050964	0.6195497512817383	0.3442673981189728	0.5565302968025208
0.57443767786026	0.6137996315956116	0.37247902154922485	0.7441393136978149	0.6938056945800781	0.3460996747016907	0.7116541266441345	0.5254651308059692	0.3977954387664795	0.372376412153244	0.6670467257499695	0.6404056549072266	0.7846273183822632	0.6864150166511536	0.8303172588348389	0.36023271083831787	0.5620570778846741	0.3438785672187805	0.26107293367385864	0.35079044103622437	0.6350092887878418	0.6646230220794678	0.47918668389320374	0.7157028913497925	0.3421432077884674	0.6010906100273132	0.6657167673110962	0.37205010652542114	0.6127145886421204
0.7463058233261108	0.5815536379814148	0.41803839802742004	0.791628897190094	0.785310685634613	0.37644121050834656	0.7533589601516724	0.46749642491340637	0.43225181102752686	0.41344547271728516	0.7887330055236816	0.7979719638824463	0.7851427793502808	0.5876583456993103	0.7852358222007751	0.39303627610206604	0.5500383973121643	0.3788387179374695	0.25195857882499695	0.35568514466285706	0.571204662322998	0.5926969647407532	0.46389782428741455	0.9195178747177124	0.36611470580101013	0.5863140821456909	0.7626856565475464	0.42426031827926636	0.7722198963165283
0.6231634616851807	0.6272606253623962	0.3714836537837982	0.7500895261764526	0.7205735445022583	0.33944785594940186	0.7003383040428162	0.5275332927703857	0.3909779191017151	0.3688567280769348	0.6919321417808533	0.6681718826293945	0.7213126420974731	0.710747241973877	0.8087771534919739	0.3580971956253052	0.5340997576713562	0.33967849612236023	0.21940085291862488	0.3275798559188843	0.6724529266357422	0.6607313752174377	0.41157329082489014	0.7566443085670471	0.33483147621154785	0.6378955245018005	0.6932722926139832	0.37129685282707214	0.6546230316162109
0.4544840157032013	0.6900430917739868	0.32725128531455994	0.7343783378601074	0.677101194858551	0.3046278655529022	0.6996006965637207	0.5402509570121765	0.3454439043998718	0.3268914520740509	0.703462541103363	0.542073667049408	0.6964989304542542	0.7459938526153564	0.8072614073753357	0.32129204273223877	0.5522868037223816	0.3033066689968109	0.3026159107685089	0.45620667934417725	0.6946717500686646	0.7318879961967468	0.4635080397129059	0.6237964630126953	0.3037561774253845	0.6127965450286865	0.6618349552154541	0.3242117166519165	0.48825347423553467
0.4054197371006012	0.5696662664413452	0.2490842193365097	0.7915277481079102	0.6695474982261658	0.23440077900886536	0.7330365777015686	0.47441574931144714	0.2519272267818451	0.2470049411058426	0.5990510582923889	0.48185038566589355	0.6576782464981079	0.609384298324585	0.8723723292350769	0.23421530425548553	0.5171416401863098	0.23534229397773743	0.36538246273994446	0.5667581558227539	0.5985945463180542	0.5833950042724609	0.38543543219566345	0.5695011615753174	0.22627098858356476	0.486459881067276	0.6533834338188171	0.24860195815563202	0.4285886287689209
0.3126380443572998	0.621515154838562	0.25391271710395813	0.7097960114479065	0.5990332365036011	0.2399221956729889	0.6503140330314636	0.5032296180725098	0.26208412647247314	0.2532114088535309	0.5653831362724304	0.3769471347332001	0.5247349739074707	0.6212184429168701	0.8362916707992554	0.2440986931324005	0.45836618542671204	0.2392730861902237	0.3652758300304413	0.5514748096466064	0.6070666909217834	0.5837610960006714	0.32786691188812256	0.44534486532211304	0.23364463448524475	0.5238449573516846	0.5908953547477722	0.25179675221443176	0.31942063570022583
0.3514803647994995	0.6179701089859009	0.25626444816589355	0.7713119983673096	0.6220682263374329	0.23974336683750153	0.7040220499038696	0.4955404996871948	0.2672293186187744	0.25563105940818787	0.6054360866546631	0.42983707785606384	0.6386253833770752	0.6366759538650513	0.8417002558708191	0.242784321308136	0.48911234736442566	0.23937591910362244	0.31195002794265747	0.5001019835472107	0.6507993936538696	0.6189595460891724	0.3617747724056244	0.4979187548160553	0.23073379695415497	0.5005767941474915	0.6113581657409668	0.2653174102306366	0.36478522419929504
0.3622729778289795	0.49237117171287537	0.22293171286582947	0.7405489683151245	0.5889928936958313	0.21147429943084717	0.6735720038414001	0.4601706266403198	0.23344236612319946	0.2223917543888092	0.5301269888877869	0.44201037287712097	0.6850285530090332	0.561499834060669	0.7967056632041931	0.21447837352752686	0.43697428703308105	0.21097040176391602	0.3467731773853302	0.5228608846664429	0.5691172480583191	0.555540919303894	0.3277088403701782	0.4847557544708252	0.206662118434906	0.4533502161502838	0.5741299390792847	0.2315710037946701	0.37433043122291565
0.42102494835853577	0.4695497453212738	0.17230618000030518	0.8468400835990906	0.7392615675926208	0.14959223568439484	0.8161553144454956	0.3395039737224579	0.16843028366565704	0.16919440031051636	0.6687267422676086	0.518639087677002	0.6252442598342896	0.5385494828224182	0.8422938585281372	0.1570286601781845	0.5120729804039001	0.15162406861782074	0.2541646957397461	0.43310004472732544	0.5203597545623779	0.5934481024742126	0.3520183265209198	0.6342263221740723	0.14428578317165375	0.36178529262542725	0.7399768233299255	0.1531674712896347	0.45098528265953064
0.5281234979629517	0.4493485689163208	0.23241202533245087	0.8336585164070129	0.7896552681922913	0.19794628024101257	0.8397920727729797	0.26500609517097473	0.21701106429100037	0.2276204228401184	0.7301203608512878	0.6137173771858215	0.5848055481910706	0.45533400774002075	0.824654221534729	0.2048659771680832	0.5960766673088074	0.20159772038459778	0.2984790802001953	0.4560399055480957	0.39075976610183716	0.5214494466781616	0.504393458366394	0.7733087539672852	0.18663114309310913	0.30229467153549194	0.7933792471885681	0.18966592848300934	0.5680018067359924
0.6642823815345764	0.5405190587043762	0.33343079686164856	0.8298310041427612	0.8532897233963013	0.2935788333415985	0.8502901792526245	0.31282758712768555	0.3247923254966736	0.32868412137031555	0.831111490726471	0.7594321966171265	0.7526444792747498	0.4659568667411804	0.8014044165611267	0.3026190400123596	0.6991848349571228	0.29684364795684814	0.36474135518074036	0.5402546525001526	0.4106026291847229	0.5235623121261597	0.6879832148551941	0.9314156174659729	0.28017014265060425	0.36982348561286926	0.8517963886260986	0.29641193151474	0.6958205103874207
0.6320700645446777	0.6100022792816162	0.2717348337173462	0.9110859632492065	0.8391414880752563	0.23883889615535736	0.8532622456550598	0.4525795578956604	0.2669270634651184	0.26874157786369324	0.8043851256370544	0.743595540523529	0.7932736277580261	0.6704329252243042	0.8783926367759705	0.24547436833381653	0.7933375835418701	0.240512877702713	0.277590274810791	0.45633023977279663	0.6672279834747314	0.6437473297119141	0.7260522842407227	0.8130136132240295	0.22523821890354156	0.48459896445274353	0.813031017780304	0.24617931246757507	0.6620330214500427
0.46897685527801514	0.6705648899078369	0.28461167216300964	0.8651502132415771	0.7184831500053406	0.26622048020362854	0.7900086641311646	0.5906785130500793	0.3015080988407135	0.2857065498828888	0.7152504920959473	0.5709591507911682	0.7892194986343384	0.7719795107841492	0.8925389647483826	0.27502357959747314	0.5940666198730469	0.26360955834388733	0.1916063278913498	0.38383644819259644	0.7949240803718567	0.7648873329162598	0.43976888060569763	0.6202152371406555	0.2608369290828705	0.6327228546142578	0.7057971358299255	0.2819661498069763	0.4880107641220093
0.49064087867736816	0.6247361302375793	0.2993926703929901	0.8460226655006409	0.7293237447738647	0.2757483720779419	0.7847068309783936	0.49664634466171265	0.3097543716430664	0.2984127402305603	0.7184594869613647	0.5819737911224365	0.7661533951759338	0.6658080220222473	0.8549647927284241	0.28260475397109985	0.5609935522079468	0.27528873085975647	0.28153541684150696	0.48566749691963196	0.6800603866577148	0.670149028301239	0.4326985478401184	0.6781390309333801	0.26674556732177734	0.5307871103286743	0.7169422507286072	0.2939233183860779	0.5113513469696045
0.4979078769683838	0.635241687297821	0.3027360737323761	0.8444257974624634	0.7102228403091431	0.2829118072986603	0.7679844498634338	0.5572904944419861	0.32078883051872253	0.30302730202674866	0.6911532282829285	0.5843291878700256	0.7865158915519714	0.7140481472015381	0.8806342482566833	0.2890600860118866	0.5666347742080688	0.28095337748527527	0.22410078346729279	0.39127618074417114	0.7275747060775757	0.6920968294143677	0.4174986481666565	0.6366583108901978	0.2750581204891205	0.5929862856864929	0.6914049386978149	0.30013716220855713	0.5207569003105164
0.5010530352592468	0.6978208422660828	0.3343837261199951	0.8602010607719421	0.7385087609291077	0.31152546405792236	0.785226047039032	0.5816532373428345	0.35130053758621216	0.3347994387149811	0.7288424372673035	0.5998039841651917	0.7885513305664062	0.7750322818756104	0.8900054693222046	0.3196868896484375	0.6048476696014404	0.30945637822151184	0.22246256470680237	0.37149685621261597	0.7598804235458374	0.7525595426559448	0.47547605633735657	0.6506093144416809	0.3026497960090637	0.6222154498100281	0.7178812026977539	0.33415278792381287	0.5349718332290649
0.5193135142326355	0.6407784223556519	0.32170042395591736	0.8579117655754089	0.7526518702507019	0.2950260639190674	0.7941670417785645	0.4871310591697693	0.33215996623039246	0.32036176323890686	0.7518413066864014	0.6190930604934692	0.7979739904403687	0.6673051714897156	0.8500749468803406	0.30249878764152527	0.5799819231033325	0.2949981391429901	0.2806883156299591	0.4573518633842468	0.6773493885993958	0.6763368844985962	0.4720763862133026	0.7049950957298279	0.28404682874679565	0.5197232365608215	0.7362526059150696	0.3235965371131897	0.5422435402870178
0.4851907193660736	0.6442137360572815	0.30441948771476746	0.8405576348304749	0.7321317791938782	0.27948611974716187	0.7752042412757874	0.48454520106315613	0.3166636824607849	0.3033469319343567	0.7326288819313049	0.580344021320343	0.7463573813438416	0.6690845489501953	0.8415229320526123	0.28733763098716736	0.5526447296142578	0.2789723575115204	0.26423466205596924	0.4505654573440552	0.668810248374939	0.6729706525802612	0.4145633578300476	0.6702688336372375	0.2700604796409607	0.5178454518318176	0.7164115309715271	0.3007239103317261	0.5091077089309692
0.4620068669319153	0.6866573095321655	0.32205814123153687	0.8206121325492859	0.714080810546875	0.30025386810302734	0.7520571351051331	0.5355668067932129	0.34744614362716675	0.32223111391067505	0.6671595573425293	0.5459259748458862	0.7524320483207703	0.7317772507667542	0.9018814563751221	0.3084042966365814	0.5326344966888428	0.29795560240745544	0.24188803136348724	0.363613098859787	0.7033870220184326	0.7064182758331299	0.37367838621139526	0.5987564325332642	0.2924672067165375	0.5722545385360718	0.6879767775535583	0.32912662625312805	0.49375981092453003
0.43747690320014954	0.6424596905708313	0.29739198088645935	0.7833211421966553	0.6863889694213867	0.276324987411499	0.7212992906570435	0.4959011673927307	0.308556467294693	0.29624757170677185	0.663643479347229	0.5232128500938416	0.6687703132629395	0.6719041466712952	0.8461357951164246	0.2836388349533081	0.5265448689460754	0.2760240435600281	0.3246634304523468	0.48132985830307007	0.6476917862892151	0.656940221786499	0.4053531885147095	0.5892771482467651	0.2683814764022827	0.5206613540649414	0.6694449782371521	0.2963891923427582	0.45957812666893005
0.376351535320282	0.67473304271698	0.27758798003196716	0.7369001507759094	0.6371311545372009	0.2595070004463196	0.6768144965171814	0.5231503248214722	0.2890835106372833	0.2769264578819275	0.6337122917175293	0.4461674988269806	0.5893184542655945	0.6971396803855896	0.8573194146156311	0.26825159788131714	0.5080315470695496	0.25876668095588684	0.3153897523880005	0.4910397231578827	0.6729621887207031	0.6619893908500671	0.3712703287601471	0.5133621096611023	0.253553181886673	0.5441652536392212	0.6262686252593994	0.2802322804927826	0.38843798637390137
0.45945942401885986	0.5910504460334778	0.27393314242362976	0.7060818076133728	0.6558666229248047	0.24970769882202148	0.6712683439254761	0.45290568470954895	0.2811737656593323	0.2721553146839142	0.6263991594314575	0.5079123377799988	0.5499551892280579	0.6757795214653015	0.8178338408470154	0.26522985100746155	0.5268279910087585	0.24962317943572998	0.23596321046352386	0.3343115746974945	0.5931667685508728	0.6298967003822327	0.40050211548805237	0.6034425497055054	0.24669663608074188	0.4946381449699402	0.640583872795105	0.26574650406837463	0.4931080937385559
0.4257323443889618	0.46925926208496094	0.2581098973751068	0.8752170205116272	0.7386595606803894	0.2273133248090744	0.8244844079017639	0.25689345598220825	0.2608417868614197	0.25426527857780457	0.6623874306678772	0.49259185791015625	0.8028210997581482	0.4798041582107544	0.9191750884056091	0.2299666553735733	0.45882540941238403	0.22944658994674683	0.25573813915252686	0.450710266828537	0.3834114670753479	0.47242218255996704	0.26884984970092773	0.6327296495437622	0.21113501489162445	0.18847738206386566	0.7165020704269409	0.29169249534606934	0.47374144196510315
0.43917909264564514	0.5108968019485474	0.29647883772850037	0.705484926700592	0.6102679967880249	0.27352175116539	0.6533054113388062	0.4099947214126587	0.2985561490058899	0.29409900307655334	0.5680311322212219	0.48005926609039307	0.5499151349067688	0.5291370153427124	0.817183792591095	0.2765522003173828	0.4480104148387909	0.2746218144893646	0.33910301327705383	0.44111716747283936	0.4776949882507324	0.5080831050872803	0.3417360782623291	0.559495210647583	0.2619241178035736	0.40386924147605896	0.5961899757385254	0.29716986417770386	0.46143797039985657
0.45991814136505127	0.5626686811447144	0.2599214017391205	0.7600230574607849	0.6846340894699097	0.23453833162784576	0.7061256766319275	0.4495542645454407	0.25465235114097595	0.2573564350605011	0.673912525177002	0.5356757640838623	0.5262337923049927	0.6246700286865234	0.8131103515625	0.24323949217796326	0.5497313141822815	0.2358638197183609	0.3293752670288086	0.450975626707077	0.5762538313865662	0.6270089745521545	0.4596240222454071	0.6037735939025879	0.2264133095741272	0.47086867690086365	0.6762344837188721	0.23612040281295776	0.48212575912475586
0.4391074776649475	0.5024254322052002	0.24858175218105316	0.7509992718696594	0.6242977976799011	0.22408100962638855	0.6825644373893738	0.4557218849658966	0.24081473052501678	0.24633049964904785	0.6274917721748352	0.5013594031333923	0.505497932434082	0.5938019156455994	0.8068570494651794	0.23108601570129395	0.506148099899292	0.22531428933143616	0.2904508113861084	0.3831130564212799	0.561343789100647	0.60294109582901	0.419668972492218	0.5487015843391418	0.2148551195859909	0.46131640672683716	0.6214278340339661	0.23167374730110168	0.45273908972740173
