GO:0016667	GO:0046914	GO:0005215	GO:0051537	GO:0016757	GO:0019899	GO:0016684	GO:0016747	GO:0016151	GO:0042803	GO:0016788	GO:0016758	GO:0016289	GO:0061659	GO:0016835	GO:0016860	GO:0046906	GO:0019901	GO:0016746	GO:0042802	GO:0016790	GO:0016836	GO:0019900	GO:0004842	GO:0016209	GO:0061630	GO:0140096	GO:0008233	GO:0016829	GO:0019787	GO:0004601	GO:0016838
0.6300418972969055	0.41567519307136536	0.41313493251800537	0.5092642307281494	0.4117160737514496	0.41855388879776	0.5124699473381042	0.5278739929199219	0.5737656354904175	0.5207942128181458	0.4361015558242798	0.5265103578567505	0.6543638706207275	0.4501429498195648	0.5940846800804138	0.47813138365745544	0.5451133847236633	0.4428216516971588	0.49646082520484924	0.4812350571155548	0.5621691942214966	0.6395134329795837	0.44242212176322937	0.4779983162879944	0.5907869935035706	0.4551234245300293	0.21136122941970825	0.47494274377822876	0.7906345129013062	0.4536813795566559	0.5302496552467346	0.8533787727355957
0.4642948508262634	0.4077374041080475	0.46022582054138184	0.587581992149353	0.5724654197692871	0.6179882884025574	0.45766907930374146	0.4823654294013977	0.5382813215255737	0.7101086378097534	0.4735148251056671	0.6395757794380188	0.6454410552978516	0.7505379915237427	0.5384148359298706	0.5477929711341858	0.4277724027633667	0.559177815914154	0.4296962320804596	0.7001841068267822	0.5215171575546265	0.5759812593460083	0.5656006336212158	0.7759211659431458	0.5518074035644531	0.7486577033996582	0.4006885886192322	0.5901691913604736	0.7226923108100891	0.7585950493812561	0.49288317561149597	0.7615423202514648
0.5073115229606628	0.44303202629089355	0.4279463291168213	0.5466988682746887	0.5730798244476318	0.5771114826202393	0.4551054537296295	0.4722031354904175	0.5319360494613647	0.6778547763824463	0.46847987174987793	0.6385496258735657	0.6003423929214478	0.6914399266242981	0.42646920680999756	0.5551203489303589	0.48211729526519775	0.5286933779716492	0.44182583689689636	0.6745628714561462	0.48092952370643616	0.479227751493454	0.5335037112236023	0.7219103574752808	0.5276318788528442	0.6909540295600891	0.4138029217720032	0.5793344378471375	0.5984042286872864	0.7049487829208374	0.4885629713535309	0.6678696274757385
0.6008254289627075	0.4941161870956421	0.34716176986694336	0.5222218632698059	0.49791020154953003	0.47002655267715454	0.434111624956131	0.5587863326072693	0.5927137732505798	0.5721276998519897	0.4035022258758545	0.5116274952888489	0.6203506588935852	0.6181427240371704	0.5698549151420593	0.6201629638671875	0.5438026189804077	0.4585983455181122	0.5530349612236023	0.6082499623298645	0.5072712898254395	0.6326214075088501	0.4619429111480713	0.655478835105896	0.5404930710792542	0.6204848289489746	0.3816536068916321	0.5340020060539246	0.6274232864379883	0.6452040672302246	0.46652576327323914	0.7425343990325928
0.6088113188743591	0.4985744059085846	0.3403142988681793	0.52203369140625	0.4952559769153595	0.4583408236503601	0.4337930679321289	0.5640106201171875	0.6000970602035522	0.5633891820907593	0.3940751254558563	0.5087894797325134	0.6181026697158813	0.6135647296905518	0.5873125195503235	0.6187337040901184	0.5417301654815674	0.44969651103019714	0.5594385266304016	0.6000642776489258	0.5073258280754089	0.6524650454521179	0.4529768228530884	0.652335524559021	0.5480254888534546	0.615938127040863	0.37517282366752625	0.5261531472206116	0.6403835415840149	0.642383873462677	0.4650591313838959	0.7569335699081421
0.5213770270347595	0.47922593355178833	0.32274964451789856	0.5119647979736328	0.4582212269306183	0.5287518501281738	0.4143756031990051	0.49705183506011963	0.5972608923912048	0.6098616719245911	0.3875124454498291	0.4492984116077423	0.6317132115364075	0.6080831289291382	0.42162415385246277	0.5707542896270752	0.49836280941963196	0.5063804388046265	0.4570291340351105	0.6373352408409119	0.5005447864532471	0.48527324199676514	0.5083335638046265	0.6603745818138123	0.5092700719833374	0.6060848236083984	0.35388651490211487	0.5110707879066467	0.5970507860183716	0.6549208760261536	0.43610966205596924	0.6181337833404541
0.5174351334571838	0.4805043935775757	0.32321813702583313	0.5098567605018616	0.4632594883441925	0.5276198387145996	0.3928999900817871	0.5181727409362793	0.6013529896736145	0.6079103946685791	0.3820521831512451	0.45103833079338074	0.6332975029945374	0.6143133640289307	0.44793376326560974	0.5711961388587952	0.4904596507549286	0.5036173462867737	0.48083698749542236	0.641769528388977	0.4946487843990326	0.512812077999115	0.5057646036148071	0.6632410287857056	0.5001400709152222	0.6122599244117737	0.35277336835861206	0.5090578198432922	0.622536301612854	0.6588485836982727	0.41802978515625	0.6277345418930054
0.5901466012001038	0.5084847807884216	0.29953742027282715	0.4091217517852783	0.36046940088272095	0.3766081631183624	0.3598855137825012	0.5383296608924866	0.6034770607948303	0.473568856716156	0.3904840350151062	0.44133561849594116	0.6144567728042603	0.3947587013244629	0.5427520275115967	0.44809144735336304	0.4449007213115692	0.3951314091682434	0.5349920988082886	0.4732252359390259	0.5103925466537476	0.604763925075531	0.3950989246368408	0.4219815135002136	0.49366024136543274	0.39731377363204956	0.2283543050289154	0.441407173871994	0.7289584279060364	0.4030287265777588	0.37642139196395874	0.7137971520423889
0.5721557140350342	0.5003862380981445	0.45594945549964905	0.601799488067627	0.5870283246040344	0.6584690809249878	0.4352465271949768	0.5637143850326538	0.615792453289032	0.7484925985336304	0.506325364112854	0.6075076460838318	0.710781455039978	0.7246221303939819	0.44271570444107056	0.6530501246452332	0.5835773348808289	0.6330415606498718	0.5069482922554016	0.8061913847923279	0.541205108165741	0.47324445843696594	0.6369628310203552	0.7631915807723999	0.4386434555053711	0.720988929271698	0.4491783678531647	0.6379278898239136	0.6294161081314087	0.7543454766273499	0.47950026392936707	0.6841380596160889
0.6106953620910645	0.5112616419792175	0.4498896300792694	0.5583968162536621	0.5031892657279968	0.5552774667739868	0.4223345220088959	0.5530803203582764	0.6320301294326782	0.6509471535682678	0.48660069704055786	0.5805037021636963	0.6967273950576782	0.5783560872077942	0.521210789680481	0.557556688785553	0.5404670834541321	0.5526643395423889	0.517107367515564	0.6700665950775146	0.5573786497116089	0.5597456097602844	0.5557225942611694	0.6110146641731262	0.44050133228302	0.5771895051002502	0.34962838888168335	0.5825003385543823	0.7392641305923462	0.5932037830352783	0.45646530389785767	0.7463167905807495
0.67819744348526	0.4303990304470062	0.45005589723587036	0.6103388667106628	0.45791861414909363	0.5639130473136902	0.5868328809738159	0.5174608826637268	0.5935455560684204	0.6780076622962952	0.4230175018310547	0.5674967169761658	0.6291266083717346	0.5041714906692505	0.5139787793159485	0.535953164100647	0.6803432703018188	0.5593445897102356	0.45942452549934387	0.676586389541626	0.4728543758392334	0.5769140124320984	0.5580976009368896	0.5396698713302612	0.5739835500717163	0.501148521900177	0.27863121032714844	0.5230889916419983	0.7489961385726929	0.5229714512825012	0.6151512861251831	0.7764806151390076
0.6785152554512024	0.43428492546081543	0.5708643198013306	0.7425417900085449	0.6664841771125793	0.7665904760360718	0.6186527609825134	0.4009985625743866	0.489764004945755	0.8846774697303772	0.562509298324585	0.8039246201515198	0.5991494059562683	0.8644808530807495	0.4387564957141876	0.6245790123939514	0.6412335634231567	0.6966708898544312	0.30869612097740173	0.8982100486755371	0.4815666377544403	0.48558005690574646	0.7010605335235596	0.884615957736969	0.5727498531341553	0.8650261163711548	0.4822532832622528	0.6787121295928955	0.6601705551147461	0.8532508611679077	0.6693015694618225	0.7534731030464172
0.6537471413612366	0.407368004322052	0.5840878486633301	0.7108982801437378	0.6141301989555359	0.7926518321037292	0.6754596829414368	0.3654361665248871	0.4756726920604706	0.8949905633926392	0.5269026160240173	0.7886263132095337	0.5223057270050049	0.8269522190093994	0.27087152004241943	0.5645146369934082	0.7160780429840088	0.7237274050712585	0.28574082255363464	0.8765092492103577	0.3821808695793152	0.3421998620033264	0.7225296497344971	0.8418416380882263	0.6155646443367004	0.8216084241867065	0.4369303286075592	0.6169379353523254	0.5327158570289612	0.8143224716186523	0.725689172744751	0.6213502883911133
0.4295838177204132	0.24043008685112	0.4081238806247711	0.47602882981300354	0.4084099531173706	0.46953022480010986	0.5807136297225952	0.4412122368812561	0.3226306438446045	0.5738475918769836	0.33938315510749817	0.5263247489929199	0.3553243577480316	0.5075840950012207	0.7361634969711304	0.41356247663497925	0.5286557674407959	0.427873820066452	0.39078545570373535	0.5802889466285706	0.24104532599449158	0.7839820981025696	0.4316340982913971	0.5042434334754944	0.7158645987510681	0.5057666897773743	0.19229191541671753	0.36142247915267944	0.8654329180717468	0.4805709421634674	0.6220605969429016	0.786346435546875
0.42402154207229614	0.17990298569202423	0.49791908264160156	0.5360757112503052	0.528653621673584	0.5890839099884033	0.6091138124465942	0.3705209791660309	0.26165422797203064	0.6995489597320557	0.4455198049545288	0.5957898497581482	0.4007682502269745	0.6342683434486389	0.5444490909576416	0.48168444633483887	0.6128232479095459	0.5257095694541931	0.27782198786735535	0.7169962525367737	0.28500810265541077	0.5733670592308044	0.5299484729766846	0.6521285772323608	0.7049235105514526	0.6376100778579712	0.27352750301361084	0.45178279280662537	0.7199738025665283	0.6229163408279419	0.6638486385345459	0.6730588674545288
0.27764788269996643	0.17316412925720215	0.28858113288879395	0.2109733372926712	0.1596371829509735	0.34665125608444214	0.5693625211715698	0.12129121273756027	0.1499558985233307	0.3043101727962494	0.3613167107105255	0.20799817144870758	0.15518392622470856	0.23369397222995758	0.09257327765226364	0.13618825376033783	0.3925107717514038	0.3238525986671448	0.15462283790111542	0.20832689106464386	0.13232745230197906	0.19217105209827423	0.318726509809494	0.2513391375541687	0.810674786567688	0.23889663815498352	0.11128155887126923	0.20707964897155762	0.24505482614040375	0.2204783707857132	0.5795769691467285	0.164341002702713
0.13845308125019073	0.11301317065954208	0.1307409703731537	0.06848805397748947	0.0	0.22835002839565277	0.5036269426345825	0.0	0.04901625216007233	0.15347245335578918	0.23573289811611176	0.0	0.0	0.11672332882881165	0.05243329703807831	0.0	0.2383834272623062	0.19951297342777252	0.050729576498270035	0.05027497932314873	0.030472060665488243	0.1751474142074585	0.19410006701946259	0.13733142614364624	0.9025139808654785	0.12180381268262863	0.008445232175290585	0.04771008342504501	0.16724449396133423	0.10862503945827484	0.4945089817047119	0.0
0.19616220891475677	0.06744812428951263	0.23432061076164246	0.3035890460014343	0.25378239154815674	0.4043760299682617	0.5818424820899963	0.10380250960588455	0.0	0.43160280585289	0.24852189421653748	0.22091606259346008	0.0628858432173729	0.4163932502269745	0.3991141617298126	0.27022066712379456	0.44584402441978455	0.32569462060928345	0.0	0.41511034965515137	0.041117291897535324	0.4786549508571625	0.32526883482933044	0.42850661277770996	0.9498907923698425	0.4238424003124237	0.052864741533994675	0.13582219183444977	0.6139879822731018	0.4030943214893341	0.6042363047599792	0.3843885064125061
0.34008824825286865	0.36072516441345215	0.22855350375175476	0.42972517013549805	0.29973599314689636	0.5291491150856018	0.6210897564888	0.2649836838245392	0.21745306253433228	0.5067975521087646	0.20681186020374298	0.32087311148643494	0.16005225479602814	0.7308837175369263	0.5712035894393921	0.45462900400161743	0.48865649104118347	0.427036851644516	0.19183793663978577	0.5344375967979431	0.08746491372585297	0.6775833368301392	0.4262949824333191	0.7237752079963684	1.0	0.7358497381210327	0.16923575103282928	0.19756269454956055	0.7727048993110657	0.7097574472427368	0.6538529992103577	0.5956631898880005
0.3278703987598419	0.21172145009040833	0.13069948554039001	0.3457867503166199	0.38975051045417786	0.41416415572166443	0.5409778356552124	0.5163702964782715	0.1879318505525589	0.44590485095977783	0.21248890459537506	0.3675293028354645	0.24488277733325958	0.6138902306556702	0.7002680897712708	0.5247323513031006	0.41373100876808167	0.3172086477279663	0.47352463006973267	0.5061776041984558	0.15618033707141876	0.7970175743103027	0.3172922134399414	0.6025615930557251	0.9079880714416504	0.6194490790367126	0.27936699986457825	0.23054203391075134	0.750705897808075	0.5995330810546875	0.5772937536239624	0.6451982855796814
0.5945591926574707	0.2958773970603943	0.3952468931674957	0.5705366730690002	0.3632247745990753	0.4804379940032959	0.6855143308639526	0.3032454252243042	0.37803030014038086	0.5470054745674133	0.20188888907432556	0.5634497404098511	0.18460850417613983	0.6548469662666321	0.6489453315734863	0.33676841855049133	0.6037634015083313	0.42738083004951477	0.2610522508621216	0.5154746174812317	0.16232287883758545	0.7841841578483582	0.4292225241661072	0.6602271795272827	0.8684974312782288	0.6490275263786316	0.16602723300457	0.27288469672203064	0.8230148553848267	0.6323440670967102	0.701500654220581	0.686693549156189
0.6653547883033752	0.38229843974113464	0.540847659111023	0.7063828110694885	0.45338374376296997	0.738156795501709	0.7444570064544678	0.3812021315097809	0.48000583052635193	0.7787454128265381	0.3874732553958893	0.6725530624389648	0.39429041743278503	0.8830392956733704	0.5119717121124268	0.49195677042007446	0.7251100540161133	0.6578874588012695	0.32940518856048584	0.7649785876274109	0.2820849120616913	0.6476057767868042	0.6571381688117981	0.8704376816749573	0.7882546186447144	0.8738250136375427	0.3377698063850403	0.47098371386528015	0.7109364867210388	0.8393189907073975	0.7901562452316284	0.6589438915252686
0.616412341594696	0.37870022654533386	0.4640304148197174	0.5880508422851562	0.37742701172828674	0.5666975378990173	0.7506477236747742	0.43686774373054504	0.47850364446640015	0.6083033680915833	0.32443559169769287	0.6114447712898254	0.3613668978214264	0.7008692026138306	0.6364287734031677	0.434491366147995	0.7170009016990662	0.5200191140174866	0.4229951798915863	0.5498380661010742	0.24816374480724335	0.7685346007347107	0.5175889730453491	0.6805533766746521	0.8819425106048584	0.6949838995933533	0.22341054677963257	0.36288508772850037	0.7902433276176453	0.6547300219535828	0.7846517562866211	0.783437192440033
0.7669298052787781	0.5058104991912842	0.6245437860488892	0.7719542384147644	0.5051217675209045	0.7552438974380493	0.7417027950286865	0.30898624658584595	0.598655641078949	0.8278825879096985	0.4794331192970276	0.7211674451828003	0.41327303647994995	0.8536748886108398	0.3758423626422882	0.5757743716239929	0.7162941098213196	0.7022488713264465	0.25369036197662354	0.8299150466918945	0.32119590044021606	0.48347795009613037	0.7104063034057617	0.8514152765274048	0.6129602789878845	0.8350751399993896	0.4222540557384491	0.63553786277771	0.5495647192001343	0.8186394572257996	0.7578600645065308	0.6565915942192078
0.7780457735061646	0.5717985033988953	0.9345667362213135	0.9645256400108337	0.5447846055030823	0.9688549637794495	0.8683076500892639	0.33457204699516296	0.7979404330253601	0.9895851016044617	0.5434799790382385	0.8967437744140625	0.5233665108680725	0.975005567073822	0.4362267851829529	0.5485693216323853	0.9127532839775085	0.9293951392173767	0.2823107838630676	1.0	0.37571099400520325	0.5624597072601318	0.936878502368927	0.968478798866272	0.6727327108383179	0.9416895508766174	0.44105076789855957	0.7389004230499268	0.6060014367103577	0.9390090703964233	0.8903182148933411	0.6728476881980896
0.7299869060516357	0.4709182381629944	0.7426411509513855	0.774802029132843	0.5192162990570068	0.7224909067153931	0.7260079979896545	0.4177904427051544	0.6960061192512512	0.7539442181587219	0.42215901613235474	0.8198105692863464	0.5122058391571045	0.6837273836135864	0.4190584421157837	0.4223427176475525	0.8046825528144836	0.7246292233467102	0.394885390996933	0.7146334648132324	0.38487374782562256	0.51317298412323	0.7248384952545166	0.6855757236480713	0.6623436212539673	0.6613214612007141	0.33992740511894226	0.5873384475708008	0.5896779894828796	0.6627292633056641	0.7411167025566101	0.6683701276779175
0.9380618333816528	0.6921062469482422	0.762637197971344	0.8418655395507812	0.46113890409469604	0.756162703037262	0.8390499353408813	0.32352906465530396	0.8283137083053589	0.7732534408569336	0.44297856092453003	0.812054455280304	0.4686712920665741	0.6714528203010559	0.3036656081676483	0.4552727937698364	0.8957354426383972	0.7825639843940735	0.33259841799736023	0.7489509582519531	0.3682612478733063	0.42730653285980225	0.7832227349281311	0.6907559633255005	0.677512526512146	0.6433624029159546	0.3384246528148651	0.6150392293930054	0.4826852083206177	0.6593887805938721	0.8331859707832336	0.653937578201294
0.8898645639419556	0.6302057504653931	0.9356361627578735	0.9871930480003357	0.5156412124633789	0.9951963424682617	1.0	0.22458785772323608	0.8533405065536499	1.0	0.5190291404724121	0.9268274903297424	0.46484726667404175	0.8778190016746521	0.1420358568429947	0.46446922421455383	1.0	0.9622313976287842	0.19864492118358612	0.9434930086135864	0.3229246437549591	0.30030661821365356	0.9626050591468811	0.8964568376541138	0.7545895576477051	0.8397365808486938	0.40518876910209656	0.7151819467544556	0.40643176436424255	0.8675926327705383	1.0	0.5515060424804688
0.7750694751739502	0.6669536828994751	0.8802340626716614	0.955562174320221	0.465646356344223	0.8340390920639038	0.7887382507324219	0.09961431473493576	0.8699984550476074	0.8495996594429016	0.36998245120048523	0.8060746192932129	0.4035004675388336	0.710567831993103	0.18315766751766205	0.34975898265838623	0.912904679775238	0.8280910849571228	0.06753559410572052	0.7838702201843262	0.3129732012748718	0.3075033724308014	0.834855318069458	0.7772837281227112	0.6254138946533203	0.6737551689147949	0.31078916788101196	0.6115369200706482	0.4344135820865631	0.751249372959137	0.7778846621513367	0.46469464898109436
0.7574848532676697	0.7012713551521301	0.8087392449378967	0.889597475528717	0.5639089941978455	0.8708981871604919	0.5441092848777771	0.2757337689399719	0.9105414152145386	0.9289977550506592	0.6879368424415588	0.8050897121429443	0.7501670718193054	0.9496656060218811	0.23735259473323822	0.615651547908783	0.7675315737724304	0.8079106211662292	0.24971233308315277	0.8873211741447449	0.6632638573646545	0.34584465622901917	0.8184702396392822	1.0	0.4652289152145386	0.9361726641654968	0.550773561000824	0.8580463528633118	0.39927592873573303	0.961107075214386	0.5676606297492981	0.5329607129096985
0.9096855521202087	0.8589518070220947	1.0	1.0	0.5204969644546509	0.9195294976234436	0.7810062766075134	0.1612270325422287	1.0	0.9170889854431152	0.6550008058547974	0.9033398628234863	0.6541884541511536	0.841744065284729	0.19705036282539368	0.5046513080596924	0.9947324991226196	0.9158108830451965	0.14762982726097107	0.8205106258392334	0.5650457739830017	0.3074215054512024	0.9230948686599731	0.8973839282989502	0.6062984466552734	0.81831955909729	0.4368191957473755	0.8141501545906067	0.42456990480422974	0.849824070930481	0.7856705188751221	0.5956699252128601
0.8319132328033447	0.8120369911193848	0.8908372521400452	0.9429519176483154	0.429564893245697	0.8648365139961243	0.7797558903694153	0.17327463626861572	0.9749683141708374	0.8604804873466492	0.5231295228004456	0.8183140754699707	0.5497790575027466	0.7497502565383911	0.2380870133638382	0.41258952021598816	0.8722956776618958	0.8630698323249817	0.17340844869613647	0.7824209332466125	0.4500514268875122	0.37053847312927246	0.8697057366371155	0.7898240089416504	0.6049870252609253	0.7159788012504578	0.37403109669685364	0.7105278968811035	0.46324411034584045	0.7544249296188354	0.77177494764328	0.5596400499343872
0.9379625916481018	0.7870060801506042	0.9838730692863464	0.9555971622467041	0.5157879590988159	1.0	0.9847360849380493	0.24312061071395874	0.9454663395881653	0.9779241681098938	0.6637443900108337	1.0	0.5585863590240479	0.8480492234230042	0.07489040493965149	0.44778046011924744	0.972502589225769	1.0	0.2545805871486664	0.877161979675293	0.4232470989227295	0.211772158741951	1.0	0.8458904027938843	0.6545543670654297	0.8094391226768494	0.44285568594932556	0.8069185614585876	0.3588642477989197	0.8051210641860962	0.9758193492889404	0.5985361337661743
1.0	0.7048094272613525	0.7461053133010864	0.7751570343971252	0.5279420614242554	0.6551384925842285	0.8195685744285583	0.4453941583633423	0.8656206130981445	0.6532321572303772	0.4470324218273163	0.88331139087677	0.5331326723098755	0.5865225195884705	0.21357038617134094	0.4442172348499298	0.9912908673286438	0.7233070731163025	0.511953592300415	0.566107451915741	0.42686134576797485	0.32160523533821106	0.7157019972801208	0.6047183275222778	0.7070591449737549	0.5660257935523987	0.3394052982330322	0.6162416934967041	0.3521324098110199	0.5794286727905273	0.8135936856269836	0.6862946152687073
0.6494860053062439	0.7500014305114746	0.8238329291343689	0.7749906182289124	0.5898920893669128	0.7432270050048828	0.5262358784675598	0.2490241676568985	0.8893035650253296	0.7302114963531494	0.41119134426116943	0.8640109300613403	0.5381208658218384	0.5431344509124756	0.019627360627055168	0.2544023096561432	0.6648287177085876	0.7699154019355774	0.2802411913871765	0.6435708999633789	0.42488011717796326	0.024798225611448288	0.7698476314544678	0.6308850646018982	0.44933825731277466	0.5139325857162476	0.3822479546070099	0.6815609931945801	0.22548717260360718	0.6176905632019043	0.5144118070602417	0.42629653215408325
