GO:0004175	GO:0008234	GO:0005102	GO:0046914	GO:0005215	GO:0016757	GO:0016818	GO:0008289	GO:0098772	GO:0019899	GO:0046983	GO:0004888	GO:0052689	GO:0042578	GO:0042803	GO:0016788	GO:0016772	GO:0030246	GO:0017111	GO:0038023	GO:0004197	GO:0019901	GO:0042802	GO:0016798	GO:0004620	GO:0016817	GO:0019900	GO:0060089	GO:0033218	GO:0003677	GO:0004519	GO:1901681	GO:0140096	GO:0008233	GO:0008081	GO:0042277	GO:0004518	GO:0016462	GO:0016298	GO:0030234	GO:0097367	GO:0004930
0.4019985496997833	0.7926532626152039	0.6469823718070984	0.3604694604873657	0.7547079920768738	0.5208063721656799	0.43981027603149414	0.3549647331237793	0.6661556959152222	0.6284297108650208	0.7075737118721008	0.6688164472579956	0.9701113104820251	0.7778127193450928	0.7657174468040466	0.12385397404432297	0.16056722402572632	0.9134038686752319	0.4790201783180237	0.5751157402992249	0.572589635848999	0.5481835007667542	0.7969481945037842	0.9701915979385376	0.8304728865623474	0.4451180398464203	0.6035348176956177	0.418230801820755	0.21136577427387238	0.09388215094804764	0.04983912780880928	0.6397773027420044	0.5854836106300354	0.6135969758033752	0.7322803139686584	0.3964141607284546	0.020990906283259392	0.40628454089164734	0.886278510093689	0.6792904138565063	0.6498724818229675	0.8641818761825562
0.44394025206565857	0.8114976286888123	0.5497043132781982	0.7243765592575073	0.69610595703125	0.7073864340782166	0.425691157579422	0.45673486590385437	0.6674256920814514	0.6648716926574707	0.6435254216194153	0.44644808769226074	0.7982660531997681	0.7389965057373047	0.6894932389259338	0.3683263063430786	0.2290535867214203	0.6813043355941772	0.4925455152988434	0.35080674290657043	0.6433403491973877	0.6036233901977539	0.6833860874176025	0.8714109659194946	0.7770489454269409	0.42533037066459656	0.6340917348861694	0.25770533084869385	0.35828232765197754	0.3336338996887207	0.20553451776504517	0.5252353549003601	0.7273364663124084	0.6154930591583252	0.7116088271141052	0.5334006547927856	0.2212560474872589	0.3971816599369049	0.798821747303009	0.6873845458030701	0.3617820739746094	0.6134722828865051
0.5256360173225403	0.7459775805473328	0.8546247482299805	0.6897318363189697	0.9786837100982666	0.6618912220001221	0.39912277460098267	0.792524516582489	1.0	1.0	1.0	0.8213436007499695	1.0	0.8977633118629456	1.0	0.219716414809227	0.3046870827674866	1.0	0.48808592557907104	0.6948838233947754	0.6350259184837341	1.0	1.0	0.9075243473052979	1.0	0.3981276750564575	1.0	0.594985842704773	0.5304173231124878	0.3328167796134949	0.20869652926921844	0.7332099080085754	1.0	0.7943089604377747	0.8362747430801392	0.7752127051353455	0.1693950742483139	0.3717360496520996	1.0	1.0	0.4981350600719452	0.8740397095680237
0.7508840560913086	0.7819477915763855	0.3112808167934418	0.11731216311454773	0.49879568815231323	0.14767605066299438	0.49707093834877014	0.32722580432891846	0.48257070779800415	0.4756506085395813	0.5069579482078552	0.17439182102680206	0.23929983377456665	0.3266962170600891	0.412258118391037	0.22140982747077942	0.40797263383865356	0.4811287820339203	0.5149449110031128	0.13787543773651123	0.7814752459526062	0.4100252091884613	0.46783769130706787	0.17958194017410278	0.2921978235244751	0.49731001257896423	0.4083700478076935	0.1604968160390854	0.4817765951156616	0.4944762587547302	0.25313934683799744	0.5313846468925476	0.6187490820884705	0.890937328338623	0.1329335719347	0.5052085518836975	0.25670135021209717	0.4952511489391327	0.3093986511230469	0.5374932289123535	0.602766752243042	0.06347210705280304
0.7371736764907837	0.7414699792861938	0.363292932510376	0.13722865283489227	0.5462636947631836	0.1940799355506897	0.49855849146842957	0.3884747326374054	0.5163994431495667	0.523506224155426	0.5326850414276123	0.2426171600818634	0.300034761428833	0.37536945939064026	0.4416550397872925	0.2419469654560089	0.46429529786109924	0.5058634281158447	0.5306926965713501	0.21246911585330963	0.7579994797706604	0.47142255306243896	0.4933502674102783	0.192768856883049	0.3381844162940979	0.4986008405685425	0.46411630511283875	0.232052743434906	0.52333664894104	0.507774293422699	0.26286372542381287	0.5566748976707458	0.6382282376289368	0.8724756836891174	0.19258953630924225	0.5598676800727844	0.26598039269447327	0.49921879172325134	0.3533611297607422	0.5709130167961121	0.6150582432746887	0.10980004072189331
0.6571487784385681	0.45078331232070923	0.5419692993164062	0.3546175956726074	0.6256194114685059	0.4373031258583069	0.4222378730773926	0.6126518845558167	0.6478354930877686	0.5996355414390564	0.566982626914978	0.5011189579963684	0.2792052626609802	0.5020046830177307	0.5159348249435425	0.25521308183670044	0.49712803959846497	0.5539289712905884	0.4287363886833191	0.4912923276424408	0.5484268665313721	0.5638120770454407	0.524896502494812	0.270986407995224	0.4842604696750641	0.420284628868103	0.5402733087539673	0.48902663588523865	0.6689236164093018	0.5692558884620667	0.2775146961212158	0.5835514068603516	0.6944016218185425	0.7040311694145203	0.41044557094573975	0.7456557154655457	0.28787490725517273	0.42479145526885986	0.47994372248649597	0.6588916778564453	0.47226613759994507	0.30934861302375793
0.6948719620704651	0.3467930257320404	0.5147680044174194	0.3030596673488617	0.5452663898468018	0.3955792784690857	0.480742484331131	0.6855671405792236	0.593464195728302	0.5149118304252625	0.5341049432754517	0.3579084277153015	0.3089732825756073	0.4659690260887146	0.47157785296440125	0.4216236472129822	0.5125526189804077	0.5660672187805176	0.45740172266960144	0.320745587348938	0.5379332304000854	0.5193759202957153	0.46722739934921265	0.1658010482788086	0.5504034161567688	0.4783981442451477	0.4762006402015686	0.36289167404174805	0.6923373341560364	0.6258233189582825	0.4001554846763611	0.5938636660575867	0.5544818043708801	0.666858434677124	0.4228944778442383	0.7413138747215271	0.4164026379585266	0.4856211841106415	0.5301743745803833	0.589150071144104	0.44779616594314575	0.16459082067012787
0.7574236392974854	0.5100787281990051	0.5472177267074585	0.4167802333831787	0.6137534379959106	0.4025343358516693	0.5801059007644653	0.7067911624908447	0.6552752256393433	0.5682033896446228	0.5785691142082214	0.4921608865261078	0.4179568290710449	0.5106485486030579	0.5091159343719482	0.35828980803489685	0.6362085342407227	0.6315246224403381	0.5777137875556946	0.4693279266357422	0.7188746333122253	0.6075770854949951	0.5141202211380005	0.28271716833114624	0.5776452422142029	0.5802017450332642	0.5590606331825256	0.4927924573421478	0.7388051152229309	0.6385067701339722	0.47478750348091125	0.7473419904708862	0.6707088351249695	0.7918930649757385	0.4433687627315521	0.7534091472625732	0.43876132369041443	0.5855587720870972	0.5504598617553711	0.6360549926757812	0.6384371519088745	0.3202129900455475
0.7021655440330505	0.4235003590583801	0.5660050511360168	0.4078224301338196	0.6200627684593201	0.4521351456642151	0.5663819909095764	0.7333754897117615	0.6513794660568237	0.5735759735107422	0.5907994508743286	0.48440226912498474	0.4246245324611664	0.5276247262954712	0.51454758644104	0.3860558867454529	0.6430578827857971	0.6076210737228394	0.5667040348052979	0.45420390367507935	0.6255303621292114	0.614172637462616	0.5234163403511047	0.2734218239784241	0.5869005918502808	0.5654190182685852	0.5643583536148071	0.478087455034256	0.7368032336235046	0.643343985080719	0.47627004981040955	0.7005079388618469	0.6340202689170837	0.7131688594818115	0.4865904748439789	0.7800824046134949	0.44634658098220825	0.5724040269851685	0.5590804815292358	0.6393283009529114	0.5950276255607605	0.31229403614997864
0.7067983150482178	0.3333430290222168	0.6296035647392273	0.34580719470977783	0.5144965052604675	0.30444398522377014	0.48815274238586426	0.7017185091972351	0.6893694400787354	0.5541700720787048	0.6082482933998108	0.4909493625164032	0.38386377692222595	0.48236358165740967	0.5118561387062073	0.3682389259338379	0.540331244468689	0.6490525007247925	0.47343921661376953	0.5142862796783447	0.5149986147880554	0.605316162109375	0.508838951587677	0.2032991647720337	0.5807159543037415	0.48897621035575867	0.5475097298622131	0.5359879732131958	0.6871777772903442	0.6232499480247498	0.4663147032260895	0.7281898856163025	0.6419122815132141	0.7109204530715942	0.4108057916164398	0.7108761668205261	0.44324278831481934	0.4954081177711487	0.5468279719352722	0.639682948589325	0.6193673610687256	0.3060254752635956
0.5908024311065674	0.19817450642585754	0.6851926445960999	0.23238816857337952	0.5988495349884033	0.3303001821041107	0.45362943410873413	0.7102178931236267	0.7401952743530273	0.6344855427742004	0.6856369972229004	0.5718833804130554	0.43434056639671326	0.5536143779754639	0.5878785848617554	0.27514106035232544	0.526597261428833	0.6804229617118835	0.4527473449707031	0.5771601796150208	0.3272629976272583	0.6671123504638672	0.6027669906616211	0.2503277361392975	0.592449426651001	0.4537932574748993	0.6154820322990417	0.5899543762207031	0.6328508853912354	0.565791666507721	0.3555498421192169	0.6731755137443542	0.629834771156311	0.5968279242515564	0.4677322506904602	0.7101499438285828	0.33912837505340576	0.4577544927597046	0.5757811069488525	0.6987791657447815	0.5888165831565857	0.37682098150253296
0.5840321779251099	0.23069041967391968	0.7705979943275452	0.5613753199577332	0.599624752998352	0.4436230957508087	0.341760516166687	0.7747323513031006	0.8192498087882996	0.6916629672050476	0.7327167391777039	0.6094791293144226	0.48760780692100525	0.6983104944229126	0.6701794266700745	0.4370757043361664	0.44459617137908936	0.715360164642334	0.3330674171447754	0.5846498608589172	0.3361097574234009	0.7664797902107239	0.6509411334991455	0.3274470269680023	0.7611013054847717	0.34136274456977844	0.7167913913726807	0.574579656124115	0.6769362688064575	0.5334604978561401	0.37276050448417664	0.7038629055023193	0.7390744686126709	0.5870492458343506	0.6765118837356567	0.8002496361732483	0.4018554985523224	0.344399094581604	0.7290857434272766	0.7618943452835083	0.4243983328342438	0.46013757586479187
0.48059701919555664	0.0	0.7669948935508728	0.33217084407806396	0.45798784494400024	0.4588107764720917	0.0	0.5870798230171204	0.6999850869178772	0.549738347530365	0.6503173112869263	0.5027703046798706	0.20487114787101746	0.6376980543136597	0.575515627861023	0.4468311667442322	0.12073276191949844	0.6863241195678711	0.005176283419132233	0.5469765067100525	0.0	0.5426540970802307	0.5471925139427185	0.3220265507698059	0.6861562728881836	0.0	0.5184789896011353	0.5239832401275635	0.5451065301895142	0.3886283040046692	0.20884254574775696	0.4994415044784546	0.6562178730964661	0.4513360857963562	0.5747566223144531	0.6662150025367737	0.29280486702919006	0.0	0.673987865447998	0.6639738082885742	0.09443843364715576	0.3917834758758545
0.3649045526981354	0.04491296410560608	1.0	0.4651208221912384	0.6945370435714722	0.6665393114089966	0.08177118003368378	0.778923749923706	0.9513177871704102	0.7711744904518127	0.6835094690322876	0.7865141034126282	0.16147829592227936	0.8494296073913574	0.6867261528968811	0.0	0.2044394165277481	0.6652408242225647	0.0	0.828317403793335	0.140715554356575	0.8377241492271423	0.6709823608398438	0.523726224899292	0.78466796875	0.0833338275551796	0.8114250302314758	0.7367863059043884	0.7133857011795044	0.2526473104953766	0.0	0.5709105730056763	0.852004885673523	0.37429407238960266	0.7557774782180786	0.8757160305976868	0.0	0.06472188234329224	0.7678150534629822	0.8640627861022949	0.07930266857147217	0.677121102809906
0.38227808475494385	0.22439783811569214	0.8722885251045227	0.5715877413749695	0.8258872628211975	0.8515968322753906	0.18326982855796814	0.7178817391395569	0.8753252029418945	0.7623342275619507	0.6329614520072937	0.7535542249679565	0.20047888159751892	0.8945666551589966	0.6597957015037537	0.03565646708011627	0.3112184703350067	0.6210506558418274	0.12294727563858032	0.7287257313728333	0.32991206645965576	0.8224244713783264	0.6570274233818054	0.6978817582130432	0.7958275675773621	0.18360385298728943	0.8081949949264526	0.6445636749267578	0.715486466884613	0.2517869770526886	0.030738618224859238	0.5186854600906372	0.8582175374031067	0.4175381362438202	0.8416712880134583	0.8738105297088623	0.013032686896622181	0.1614350825548172	0.7837973833084106	0.8322479724884033	0.061400461941957474	0.7147102952003479
0.4211501181125641	0.34345734119415283	0.8571679592132568	0.7252110838890076	0.8687878847122192	1.0	0.19611148536205292	0.7363454699516296	0.8722841739654541	0.786537766456604	0.6242316961288452	0.7782705426216125	0.2202015221118927	1.0	0.6738333702087402	0.13798773288726807	0.3502481281757355	0.6173842549324036	0.13661602139472961	0.7434424161911011	0.47052353620529175	0.8504190444946289	0.6519966721534729	0.7553646564483643	0.8821619153022766	0.1958053559064865	0.8392014503479004	0.6565389633178711	0.7814339995384216	0.2659730911254883	0.0632927194237709	0.5251026153564453	0.9373748898506165	0.46352773904800415	0.9800392389297485	0.9467684030532837	0.05972516909241676	0.17564065754413605	0.8606206178665161	0.8382519483566284	0.0	0.7592567205429077
0.4211501181125641	0.34345734119415283	0.8571679592132568	0.7252110838890076	0.8687878847122192	1.0	0.19611148536205292	0.7363454699516296	0.8722841739654541	0.786537766456604	0.6242316961288452	0.7782705426216125	0.2202015221118927	1.0	0.6738333702087402	0.13798773288726807	0.3502481281757355	0.6173842549324036	0.13661602139472961	0.7434424161911011	0.47052353620529175	0.8504190444946289	0.6519966721534729	0.7553646564483643	0.8821619153022766	0.1958053559064865	0.8392014503479004	0.6565389633178711	0.7814339995384216	0.2659730911254883	0.0632927194237709	0.5251026153564453	0.9373748898506165	0.46352773904800415	0.9800392389297485	0.9467684030532837	0.05972516909241676	0.17564065754413605	0.8606206178665161	0.8382519483566284	0.0	0.7592567205429077
0.38227808475494385	0.22439783811569214	0.8722885251045227	0.5715877413749695	0.8258872628211975	0.8515968322753906	0.18326982855796814	0.7178817391395569	0.8753252029418945	0.7623342275619507	0.6329614520072937	0.7535542249679565	0.20047888159751892	0.8945666551589966	0.6597957015037537	0.03565646708011627	0.3112184703350067	0.6210506558418274	0.12294727563858032	0.7287257313728333	0.32991206645965576	0.8224244713783264	0.6570274233818054	0.6978817582130432	0.7958275675773621	0.18360385298728943	0.8081949949264526	0.6445636749267578	0.715486466884613	0.2517869770526886	0.030738618224859238	0.5186854600906372	0.8582175374031067	0.4175381362438202	0.8416712880134583	0.8738105297088623	0.013032686896622181	0.1614350825548172	0.7837973833084106	0.8322479724884033	0.061400461941957474	0.7147102952003479
0.37270915508270264	0.04607062786817551	0.9566887021064758	0.46653053164482117	0.6984463930130005	0.6808668971061707	0.09271083772182465	0.7605440020561218	0.9205057621002197	0.7515425086021423	0.6818301677703857	0.7487762570381165	0.18571047484874725	0.845911979675293	0.6790927052497864	0.06614404171705246	0.22550439834594727	0.6598747372627258	0.02178047224879265	0.7701980471611023	0.13196764886379242	0.8145902752876282	0.6606436967849731	0.5322163105010986	0.7884498238563538	0.0936269760131836	0.7887625694274902	0.6886521577835083	0.7113048434257507	0.27180129289627075	0.03246723860502243	0.5651497840881348	0.8355720639228821	0.3775429427623749	0.7705548405647278	0.8762596845626831	0.04046156257390976	0.0777498185634613	0.7694607973098755	0.8444792628288269	0.08020496368408203	0.6485005617141724
0.48059701919555664	0.0	0.7669948935508728	0.33217084407806396	0.45798784494400024	0.4588107764720917	0.0	0.5870798230171204	0.6999850869178772	0.549738347530365	0.6503173112869263	0.5027703046798706	0.20487114787101746	0.6376980543136597	0.575515627861023	0.4468311667442322	0.12073276191949844	0.6863241195678711	0.005176283419132233	0.5469765067100525	0.0	0.5426540970802307	0.5471925139427185	0.3220265507698059	0.6861562728881836	0.0	0.5184789896011353	0.5239832401275635	0.5451065301895142	0.3886283040046692	0.20884254574775696	0.4994415044784546	0.6562178730964661	0.4513360857963562	0.5747566223144531	0.6662150025367737	0.29280486702919006	0.0	0.673987865447998	0.6639738082885742	0.09443843364715576	0.3917834758758545
0.5787695050239563	0.2086523324251175	0.7741529941558838	0.5687757730484009	0.5344132781028748	0.37760913372039795	0.32499465346336365	0.7405607104301453	0.8195409178733826	0.6849439740180969	0.7461355328559875	0.6165781021118164	0.4477033317089081	0.663352906703949	0.6630645394325256	0.4038209319114685	0.4109642505645752	0.7098296880722046	0.3121459484100342	0.6192702651023865	0.30116915702819824	0.7434110641479492	0.6528894305229187	0.3048977851867676	0.7096856236457825	0.32484501600265503	0.6939913630485535	0.6067782640457153	0.654187798500061	0.5342211127281189	0.3732616901397705	0.7144500017166138	0.7206327319145203	0.5808207392692566	0.62300044298172	0.7664591670036316	0.3974561393260956	0.32714778184890747	0.6778157949447632	0.7471582293510437	0.4428666830062866	0.45279550552368164
0.6036977171897888	0.21468651294708252	0.6853196620941162	0.30337095260620117	0.5828018188476562	0.4123697578907013	0.40870675444602966	0.7304126024246216	0.7481188178062439	0.6482993364334106	0.6879909634590149	0.5209400653839111	0.453675776720047	0.6120516657829285	0.5998709201812744	0.3799111247062683	0.48856213688850403	0.6995947360992432	0.40903371572494507	0.5172981023788452	0.34311798214912415	0.6829949617385864	0.5840237736701965	0.2716366946697235	0.6742007732391357	0.4079500734806061	0.6313115358352661	0.5419359803199768	0.6576400995254517	0.5838716626167297	0.37836161255836487	0.6478472352027893	0.6795961260795593	0.6076617240905762	0.5469216108322144	0.7484651207923889	0.38368406891822815	0.4131244421005249	0.6421909332275391	0.7109950184822083	0.4809117317199707	0.33193838596343994
0.6004970073699951	0.18717902898788452	0.6625174880027771	0.23108774423599243	0.5807005167007446	0.31410303711891174	0.4552156329154968	0.6934073567390442	0.7226407527923584	0.6075710654258728	0.6719924807548523	0.5345140099525452	0.3950250744819641	0.5250617265701294	0.5720131993293762	0.2839909493923187	0.5052909255027771	0.6675493717193604	0.4443628787994385	0.5268593430519104	0.3212583661079407	0.6384962797164917	0.5876989364624023	0.23825135827064514	0.5800839066505432	0.4552763104438782	0.585902750492096	0.5463544130325317	0.6158760190010071	0.564553439617157	0.36869025230407715	0.6586071848869324	0.6118525266647339	0.5958754420280457	0.4437454640865326	0.684715986251831	0.35295698046684265	0.4580702781677246	0.5620317459106445	0.6787639260292053	0.5667323470115662	0.35446158051490784
0.7102689146995544	0.3597095012664795	0.6683596968650818	0.3764827251434326	0.526758074760437	0.3565581738948822	0.506504237651825	0.7548842430114746	0.7088295817375183	0.5986520648002625	0.6038332581520081	0.5169215798377991	0.3847987651824951	0.4956861734390259	0.5226159691810608	0.3527127802371979	0.5932531952857971	0.6231330633163452	0.49680161476135254	0.5480329990386963	0.5596051216125488	0.6541638374328613	0.5149240493774414	0.20888838171958923	0.5830454230308533	0.5074006915092468	0.5939710140228271	0.5554555058479309	0.7366942167282104	0.6363264322280884	0.4782647490501404	0.7408877015113831	0.6843525171279907	0.7273622751235962	0.42648059129714966	0.7583920359611511	0.4379238188266754	0.514512836933136	0.5464104413986206	0.6680964827537537	0.6225197911262512	0.33065345883369446
