EC:3.4.19.-	EC:3.1.4.-	EC:3.1.2.-	EC:3.5.1.-	GO:0016614	GO:0004553	GO:0046914	GO:0016757	GO:0004497	GO:0046527	GO:0032553	GO:0016788	GO:0016758	GO:0016811	GO:0016772	GO:0016831	GO:0016830	GO:0019842	GO:0016746	GO:0042802	GO:0016798	GO:0000287	GO:0016810	GO:0010181	GO:0031406	GO:0140096	GO:0016705	GO:0016829	GO:0015929	GO:0016853	GO:0061783	GO:0097367
0.5424737930297852	0.5317522883415222	0.47163742780685425	0.7641573548316956	0.4977821409702301	0.47227877378463745	0.5656266212463379	0.8047174215316772	0.3665922284126282	0.6917884945869446	0.5123390555381775	0.5671120882034302	0.7834286689758301	0.3896925449371338	0.6134836673736572	0.41548752784729004	0.40838679671287537	0.5279362797737122	0.49992701411247253	0.596583902835846	0.6107729077339172	0.5177599787712097	0.32277125120162964	0.5301154255867004	0.5038121342658997	0.7431325316429138	0.3629063665866852	0.6107394695281982	0.5901768803596497	0.5802873969078064	0.6923105120658875	0.40260860323905945
0.692434549331665	0.5126431584358215	0.49423012137413025	0.5643592476844788	0.5565459132194519	0.5030307769775391	0.6334291696548462	0.680724024772644	0.3383132219314575	0.697985827922821	0.6250255107879639	0.7323813438415527	0.6693989038467407	0.6168545484542847	0.6421866416931152	0.3923635482788086	0.4091308116912842	0.6182436943054199	0.5038669109344482	0.6933940052986145	0.5843067765235901	0.3833034038543701	0.5333701372146606	0.5684313178062439	0.5926837921142578	0.7779279351234436	0.3963147699832916	0.566483199596405	0.6464513540267944	0.6366799473762512	0.7159469723701477	0.526233434677124
0.5055127739906311	0.5456987023353577	0.4550192356109619	0.6623850464820862	0.626988410949707	0.6191307902336121	0.524088978767395	0.7526170015335083	0.4144602119922638	0.6765782833099365	0.49058812856674194	0.6105340123176575	0.7515411972999573	0.4345305263996124	0.5931654572486877	0.447930246591568	0.4892192780971527	0.5017358660697937	0.6021971106529236	0.6608808040618896	0.7121824622154236	0.4103871285915375	0.36560192704200745	0.5537320971488953	0.46035119891166687	0.8194113969802856	0.36542966961860657	0.6092851161956787	0.7023338079452515	0.6290771961212158	0.8357527852058411	0.3877851963043213
0.4862559735774994	0.5562045574188232	0.45608383417129517	0.7427047491073608	0.5767666101455688	0.6379746198654175	0.5501235723495483	0.823914647102356	0.32203346490859985	0.7345377206802368	0.414002001285553	0.625642716884613	0.8243991136550903	0.44750043749809265	0.6082285046577454	0.5124045610427856	0.559289813041687	0.5264467597007751	0.6113441586494446	0.6286018490791321	0.7868733406066895	0.5489802956581116	0.38335084915161133	0.49971330165863037	0.4606623947620392	0.8090196847915649	0.30673614144325256	0.6795807480812073	0.7275688648223877	0.6218592524528503	0.8458229899406433	0.321455717086792
0.6249054670333862	0.5626868605613708	0.5278341770172119	0.7263152003288269	0.5750751495361328	0.5916141271591187	0.6202443242073059	0.7515236735343933	0.25640830397605896	0.7386347055435181	0.5310465097427368	0.7566902041435242	0.7279125452041626	0.5924744606018066	0.6535962820053101	0.42881694436073303	0.5007904171943665	0.5775626301765442	0.5363559722900391	0.6769497990608215	0.6888816356658936	0.467897891998291	0.5037530064582825	0.5237274765968323	0.5285216569900513	0.814260721206665	0.31598737835884094	0.6212810277938843	0.6962089538574219	0.645482063293457	0.8251728415489197	0.436330646276474
0.572484016418457	0.5780076384544373	0.48102903366088867	0.583893358707428	0.5938578844070435	0.6015450358390808	0.5869647264480591	0.7039823532104492	0.2768758535385132	0.7094852924346924	0.54533851146698	0.7977105975151062	0.6857042908668518	0.6695767641067505	0.7156926989555359	0.4914345145225525	0.5739636421203613	0.603394627571106	0.5984286069869995	0.6888468265533447	0.67603999376297	0.48357194662094116	0.5980538725852966	0.5134063959121704	0.5312375426292419	0.8544196486473083	0.334271639585495	0.6581469178199768	0.6849125027656555	0.6821789741516113	0.8484035730361938	0.45587554574012756
0.5259975790977478	0.4988465905189514	0.4150155186653137	0.6012570858001709	0.55735844373703	0.648381233215332	0.4899771809577942	0.6446259617805481	0.3675316274166107	0.5266920924186707	0.46641528606414795	0.6344742178916931	0.6447849273681641	0.5158171653747559	0.5080345869064331	0.46706148982048035	0.5086842775344849	0.44018393754959106	0.6428749561309814	0.6477479338645935	0.7255245447158813	0.41889646649360657	0.4491337239742279	0.4840521514415741	0.410977303981781	0.7269476056098938	0.2755592167377472	0.575860321521759	0.6785306930541992	0.6089323163032532	0.8185218572616577	0.3962860703468323
0.4875392019748688	0.4789647161960602	0.40762245655059814	0.6352202892303467	0.4985138177871704	0.5984951257705688	0.46548399329185486	0.6966822147369385	0.274169385433197	0.5785042643547058	0.45673349499702454	0.6245249509811401	0.6779193878173828	0.5494118928909302	0.5556780099868774	0.490872859954834	0.5227334499359131	0.40893083810806274	0.6061045527458191	0.5847955346107483	0.7307300567626953	0.540001392364502	0.48686742782592773	0.4322866201400757	0.38371726870536804	0.6969237923622131	0.21962971985340118	0.6218470931053162	0.6468449831008911	0.559194028377533	0.8094819784164429	0.3849749267101288
0.3337675631046295	0.527744710445404	0.3891383707523346	0.5951967239379883	0.644368052482605	0.6689802408218384	0.5664066672325134	0.622589647769928	0.27034592628479004	0.6700890064239502	0.5498031377792358	0.7687686681747437	0.6422748565673828	0.6565981507301331	0.7084112763404846	0.5374009013175964	0.6222372651100159	0.5706154704093933	0.5966499447822571	0.6934444308280945	0.7524386048316956	0.605998694896698	0.6306012272834778	0.5201462507247925	0.521864116191864	0.7644110918045044	0.2965078353881836	0.6079753041267395	0.7871123552322388	0.6610803604125977	0.8417819142341614	0.4732246398925781
0.402612566947937	0.5473105311393738	0.4464553892612457	0.7190789580345154	0.6982868909835815	0.7240647673606873	0.5666504502296448	0.6691595315933228	0.28041622042655945	0.7389088869094849	0.5199244618415833	0.7690377831459045	0.69046550989151	0.6343430280685425	0.7362847924232483	0.5922394394874573	0.6843315362930298	0.5669256448745728	0.6711162328720093	0.7032768130302429	0.8235756158828735	0.6759788393974304	0.6114828586578369	0.532686710357666	0.5168836116790771	0.864325225353241	0.3074239194393158	0.6526513695716858	0.8389946818351746	0.6750125885009766	0.9072190523147583	0.4404844641685486
0.4917832016944885	0.5276567935943604	0.4595213234424591	0.7087835669517517	0.6930200457572937	0.7647213339805603	0.6437939405441284	0.5940899848937988	0.41001254320144653	0.5930197238922119	0.42405346035957336	0.8214022517204285	0.6285237073898315	0.6305990815162659	0.583905041217804	0.7054682374000549	0.8776059150695801	0.6694372296333313	0.6819461584091187	0.7690898180007935	0.8495364785194397	0.6113353371620178	0.7048614621162415	0.5010039806365967	0.5787802338600159	0.7253872156143188	0.367854505777359	0.7827898859977722	0.7814773321151733	0.7927325963973999	0.8602644205093384	0.34735432267189026
0.49981236457824707	0.48643290996551514	0.4297046959400177	0.7096563577651978	0.6780423521995544	0.7947047352790833	0.6327930092811584	0.6448798179626465	0.4277602732181549	0.6397480368614197	0.35153141617774963	0.8309752345085144	0.6853512525558472	0.586144208908081	0.5729756355285645	0.729008138179779	0.9139419794082642	0.6481533646583557	0.6843365430831909	0.7556155323982239	0.9117518663406372	0.6244656443595886	0.6784568428993225	0.4812808334827423	0.5644652843475342	0.723224937915802	0.3296656310558319	0.8231833577156067	0.8039439916610718	0.7986664772033691	0.8671481609344482	0.2816905975341797
0.5442737340927124	0.45860013365745544	0.3954622745513916	0.5679784417152405	0.558752179145813	0.7057604789733887	0.5640525817871094	0.796238899230957	0.1389792263507843	0.7692673802375793	0.4436129629611969	0.7562147974967957	0.8216822147369385	0.7823560237884521	0.7297545671463013	0.48517993092536926	0.6042685508728027	0.6271042227745056	0.5501230359077454	0.6339440941810608	0.9120641350746155	0.6068717241287231	0.7251578569412231	0.4479495584964752	0.5322965383529663	1.0	0.1908385455608368	0.7241837382316589	0.8868787884712219	0.6087929606437683	0.9274886250495911	0.3858594000339508
0.5340763330459595	0.4867696166038513	0.45978736877441406	0.693705141544342	0.45034676790237427	0.5599467158317566	0.49434182047843933	0.7658979892730713	0.16644525527954102	0.6528830528259277	0.4692319929599762	0.6376510262489319	0.78031986951828	0.6442568898200989	0.6362015008926392	0.37925979495048523	0.4144805073738098	0.5004185438156128	0.4610196053981781	0.5712666511535645	0.7878097295761108	0.5247851610183716	0.5657573938369751	0.4381333887577057	0.46759846806526184	0.7957780957221985	0.17167091369628906	0.6382908225059509	0.7203531265258789	0.5414961576461792	0.8005355000495911	0.399160772562027
0.2024383842945099	0.16244737803936005	0.30487754940986633	0.9773147106170654	0.16084420680999756	0.39046511054039	0.32798609137535095	1.0	0.4775485098361969	0.8420167565345764	0.130888894200325	0.3896813690662384	1.0	0.6120908856391907	0.328599214553833	0.64997798204422	0.7586836814880371	0.3909527361392975	0.47911694645881653	0.23454982042312622	0.7039868235588074	0.802582323551178	0.49468520283699036	0.19205346703529358	0.27538159489631653	0.6217926740646362	0.2692102789878845	1.0	0.3062036633491516	0.41679248213768005	0.6008276343345642	0.06246807053685188
0.21246598660945892	0.21896949410438538	0.3777303993701935	0.8532851934432983	0.0	0.16163480281829834	0.1799553483724594	0.9414218664169312	0.47188064455986023	0.5875046253204346	0.17139096558094025	0.17262336611747742	0.8676776885986328	0.3423692286014557	0.21986889839172363	0.4066087305545807	0.42054781317710876	0.14847853779792786	0.33422645926475525	0.10410405695438385	0.48157989978790283	0.6482886672019958	0.24585218727588654	0.13953864574432373	0.11984428018331528	0.36715319752693176	0.18629366159439087	0.8184306025505066	0.05131920799612999	0.26052871346473694	0.4607066810131073	0.10673234611749649
0.11088395863771439	0.10838379710912704	0.23960645496845245	0.7414637207984924	0.02957131527364254	0.18175825476646423	0.17387279868125916	0.8944912552833557	0.4213995337486267	0.6085844039916992	0.1849857121706009	0.23143614828586578	0.8429282307624817	0.4999960958957672	0.3121606111526489	0.4633398950099945	0.4892517626285553	0.22546452283859253	0.3195369839668274	0.10489048063755035	0.48423337936401367	0.6578049063682556	0.41710165143013	0.10481869429349899	0.17667041718959808	0.44574636220932007	0.22832930088043213	0.8628296852111816	0.0820433497428894	0.28655892610549927	0.42323410511016846	0.1415887326002121
0.17322073876857758	0.04664035886526108	0.19050930440425873	0.7881981730461121	0.13891464471817017	0.30637314915657043	0.2085455358028412	0.9228046536445618	0.34300339221954346	0.6471744775772095	0.19992998242378235	0.30895423889160156	0.8912419676780701	0.5348881483078003	0.3970561623573303	0.3667381703853607	0.44360047578811646	0.2898324728012085	0.34223225712776184	0.1659379005432129	0.5935065150260925	0.6358699202537537	0.36882099509239197	0.1311064064502716	0.23016028106212616	0.5778319835662842	0.25032100081443787	0.8438191413879395	0.16134530305862427	0.330375075340271	0.5250962376594543	0.16164501011371613
0.1633799523115158	0.01135281752794981	0.22791866958141327	0.7391024827957153	0.006340629421174526	0.3314208388328552	0.10290136933326721	0.9880066514015198	0.39048153162002563	0.5847448706626892	0.0	0.13829153776168823	0.914844810962677	0.32254257798194885	0.13242755830287933	0.44122540950775146	0.49054211378097534	0.06777679175138474	0.44548946619033813	0.00843480322510004	0.7028042674064636	0.7244672775268555	0.17063361406326294	0.0	0.03445890545845032	0.4021398425102234	0.13307590782642365	0.8715279698371887	0.04958942160010338	0.18679645657539368	0.5236612558364868	0.0
0.39972802996635437	0.053093984723091125	0.16576223075389862	0.4718010425567627	0.17421996593475342	0.4978783428668976	0.0648680329322815	0.7916501760482788	0.2944927513599396	0.3374048173427582	0.10025832056999207	0.1265225112438202	0.7677720785140991	0.1523621380329132	0.1010810136795044	0.2960790991783142	0.38838139176368713	0.042639993131160736	0.41140517592430115	0.09840701520442963	0.8378787040710449	0.26175856590270996	0.07611168175935745	0.07462451606988907	0.049777984619140625	0.22658291459083557	0.09737422317266464	0.7328357696533203	0.22348618507385254	0.1258934885263443	0.6191291213035583	0.1336442083120346
0.33196622133255005	0.030381742864847183	0.014751271344721317	0.5496358871459961	0.2882906496524811	0.5294793844223022	0.14931035041809082	0.6040551066398621	0.2785845696926117	0.30023255944252014	0.25052958726882935	0.21992753446102142	0.5817509293556213	0.28260284662246704	0.31847646832466125	0.3961305618286133	0.4982670247554779	0.17277607321739197	0.5681543946266174	0.2569049000740051	0.7497006058692932	0.7003644704818726	0.17344270646572113	0.1389412134885788	0.19908495247364044	0.27478304505348206	0.1712656170129776	0.6920669078826904	0.3195887804031372	0.20758701860904694	0.580832302570343	0.26887768507003784
0.4130599796772003	0.18429316580295563	0.13811103999614716	0.5598694086074829	0.37532278895378113	0.6572206020355225	0.19261004030704498	0.6862154006958008	0.2604920566082001	0.33646705746650696	0.23880361020565033	0.2759220600128174	0.6620792150497437	0.13174225389957428	0.22010116279125214	0.33920401334762573	0.41791290044784546	0.0889204666018486	0.575265109539032	0.3027322590351105	0.9013075828552246	0.32922986149787903	0.07512999325990677	0.21514703333377838	0.12916801869869232	0.2779914140701294	0.12306034564971924	0.6255362033843994	0.4249219000339508	0.2031455785036087	0.7266010642051697	0.23766617476940155
0.5896614789962769	0.23442189395427704	0.27010461688041687	0.5691516399383545	0.423047810792923	0.6253327131271362	0.22595663368701935	0.7586398124694824	0.36897334456443787	0.45631760358810425	0.21309296786785126	0.3638426959514618	0.7301797866821289	0.22615176439285278	0.2929690182209015	0.4882088005542755	0.5808506011962891	0.22883063554763794	0.6024167537689209	0.3099342882633209	0.8614362478256226	0.337003231048584	0.1856239289045334	0.2187715768814087	0.19504551589488983	0.4656352698802948	0.2577136754989624	0.7595750093460083	0.3748663663864136	0.3212672173976898	0.7446463704109192	0.20038022100925446
0.6400840282440186	0.3336388170719147	0.2800827622413635	0.6276957988739014	0.6026599407196045	0.8039947748184204	0.40638238191604614	0.6965683102607727	0.3580910265445709	0.5035133957862854	0.3120501935482025	0.5440855026245117	0.6902976036071777	0.40094080567359924	0.26988860964775085	0.43236419558525085	0.5162271857261658	0.2994959354400635	0.5863999724388123	0.49427294731140137	0.9469335675239563	0.19186349213123322	0.3263600468635559	0.40652307868003845	0.25872713327407837	0.618191659450531	0.21609459817409515	0.5696240067481995	0.6272301077842712	0.457213431596756	0.9125019311904907	0.2903722822666168
0.7424424290657043	0.47527453303337097	0.4656691253185272	0.45071732997894287	0.8343143463134766	0.9392628073692322	0.5088959336280823	0.561651885509491	0.36376678943634033	0.6181680560112	0.42383378744125366	0.7573241591453552	0.589531421661377	0.5487202405929565	0.5949278473854065	0.5940361022949219	0.6952378153800964	0.47650882601737976	0.6622207760810852	0.7063730955123901	0.9675026535987854	0.5159960985183716	0.5996370315551758	0.5130131244659424	0.4222828447818756	0.8230595588684082	0.2679603397846222	0.5484479665756226	0.8747163414955139	0.6904050707817078	0.9972419142723083	0.39564749598503113
0.7511352896690369	0.5236202478408813	0.5153059363365173	0.35810157656669617	0.9035437107086182	1.0	0.5230077505111694	0.40496930480003357	0.5127019882202148	0.5459789633750916	0.553166389465332	0.8220921754837036	0.4502568542957306	0.5863779187202454	0.44978103041648865	0.5442864298820496	0.614551305770874	0.4233471155166626	0.49129924178123474	0.8131222128868103	0.9204918146133423	0.1227724552154541	0.6936163902282715	0.6654511094093323	0.38495513796806335	0.5414679050445557	0.22876349091529846	0.3355853855609894	0.936339259147644	0.7675445675849915	1.0	0.5350023508071899
0.6551788449287415	0.5525680184364319	0.5353360176086426	0.3932642340660095	0.9281888604164124	0.9389507174491882	0.5948735475540161	0.28211236000061035	0.5546973347663879	0.5458220839500427	0.6982654929161072	0.9002475738525391	0.32126978039741516	0.6237103343009949	0.45216798782348633	0.528645396232605	0.5704488754272461	0.4905537962913513	0.3020821213722229	0.8597630262374878	0.7838646769523621	0.06490407139062881	0.7750887274742126	0.756499707698822	0.4566405713558197	0.3142324984073639	0.2801983058452606	0.18066565692424774	0.932616651058197	0.8541215658187866	0.8997226357460022	0.6796707510948181
0.6953411102294922	0.8476226925849915	0.7766600847244263	0.4916071593761444	0.8464965224266052	0.8326436877250671	0.718295156955719	0.1936528980731964	0.7229776382446289	0.30376526713371277	0.5956284999847412	0.8049081563949585	0.1987871676683426	0.44633662700653076	0.32045555114746094	0.6720019578933716	0.5446444749832153	0.4418199956417084	0.5557548999786377	0.8727540969848633	0.6225473880767822	0.3106379508972168	0.6467223763465881	0.7643684148788452	0.48612314462661743	0.31606826186180115	0.33486443758010864	0.14704257249832153	0.8174592852592468	0.9013383388519287	0.6880977749824524	0.6256943941116333
