EC:2.4.2.-	EC:2.7.1.26	EC:3.5.1.9	EC:3.5.1.-	EC:6.1.1.-	EC:2.7.1.-	GO:0004175	GO:0016301	GO:0016614	GO:0017076	GO:0016818	GO:0016616	GO:0019899	GO:0032559	GO:0046983	GO:0016887	GO:0016874	GO:0032553	GO:0032555	GO:0042803	GO:0016788	GO:0048029	GO:0016811	GO:0016772	GO:0017111	GO:0070003	GO:0016746	GO:0042802	GO:0050660	GO:0016817	GO:0035639	GO:0016810	GO:0060089	GO:0033218	GO:0003677	GO:0030554	GO:0140096	GO:0008233	GO:0016853	GO:0004672	GO:0003723	GO:0005524	GO:0016462	GO:0097367	GO:0071949	GO:0016773
0.7168654799461365	0.9001103043556213	0.6789314150810242	0.5867285132408142	0.6467955708503723	0.46878141164779663	0.5552161931991577	0.6868992447853088	0.15200629830360413	0.6834831833839417	0.6859445571899414	0.19419902563095093	0.5136492252349854	0.6783600449562073	0.4305952787399292	0.7592671513557434	0.626129686832428	0.6399317979812622	0.6853699684143066	0.3740079700946808	0.4342491030693054	0.33675065636634827	0.4073600172996521	0.5736024379730225	0.7805208563804626	0.4793349802494049	0.5458530187606812	0.4054218828678131	0.3386484980583191	0.6819525957107544	0.7229681015014648	0.4614015817642212	0.5017532110214233	0.46128031611442566	0.40359291434288025	0.6763442158699036	0.6832117438316345	0.39460456371307373	0.3203936815261841	0.5967888832092285	0.37521883845329285	0.716735303401947	0.7362645864486694	0.6176623106002808	0.35024675726890564	0.611466646194458
1.0	0.5369876027107239	0.4099312126636505	0.5507844090461731	0.2546670734882355	0.6295310258865356	0.6871855854988098	0.33326640725135803	0.385733038187027	0.452694833278656	0.52141934633255	0.3744733929634094	0.733169674873352	0.4228379726409912	0.8630369305610657	0.7656326293945312	0.8377771973609924	0.43644988536834717	0.4515804648399353	0.7636388540267944	0.8264768123626709	0.7294126749038696	0.8307886719703674	0.4589987099170685	0.7888221740722656	0.6032952666282654	0.5006700754165649	0.771764874458313	0.631234347820282	0.5114957094192505	0.4790199398994446	0.8453691601753235	0.7035953998565674	0.7811811566352844	0.6007716059684753	0.42407581210136414	0.5376102924346924	0.6926195621490479	0.8488372564315796	0.4574975073337555	0.6308788657188416	0.45407992601394653	0.766030490398407	0.4489096701145172	0.5474116206169128	0.21878036856651306
0.7835429906845093	0.6419494152069092	0.3987457752227783	0.45515796542167664	0.31049370765686035	0.6224839091300964	0.6643383502960205	0.5782467722892761	0.27038899064064026	0.6317498683929443	0.5102964639663696	0.2955189347267151	0.8654043674468994	0.6027645468711853	0.9152501225471497	0.8583287000656128	0.9638020992279053	0.593389093875885	0.6314122676849365	0.7929272055625916	0.8505899310112	0.7446832656860352	0.6976470351219177	0.7894414663314819	0.8758310079574585	0.4177413582801819	0.5608171224594116	0.8197915554046631	0.5215132236480713	0.5002358555793762	0.6646685004234314	0.7422476410865784	0.7650362253189087	0.8409602046012878	0.7629751563072205	0.6042551398277283	0.5970114469528198	0.5968752503395081	0.764344334602356	0.6368697285652161	0.792931318283081	0.6381507515907288	0.7841492891311646	0.6232378482818604	0.5213557481765747	0.4970986545085907
0.6029167771339417	0.3583452105522156	0.2127186506986618	0.33415403962135315	0.11127666383981705	0.6904467344284058	0.5817617774009705	0.28910571336746216	0.5592418313026428	0.3534550964832306	0.4577327370643616	0.5838378071784973	0.6804862022399902	0.3276114761829376	0.8272756934165955	0.6941240429878235	0.8230728507041931	0.3139788806438446	0.3546513020992279	0.7157182693481445	0.8150224089622498	0.6969134211540222	0.7316918969154358	0.5174910426139832	0.7247346639633179	0.3816043436527252	0.39674296975135803	0.7143938541412354	0.6087111234664917	0.44138967990875244	0.3781294822692871	0.71799236536026	0.6046284437179565	0.7849137783050537	0.6636031270027161	0.32665830850601196	0.22150208055973053	0.6010719537734985	0.921970546245575	0.3766949474811554	0.7051398158073425	0.3574018180370331	0.696533739566803	0.3429182171821594	0.6553688049316406	0.22364063560962677
0.8017087578773499	0.4483666718006134	0.27434706687927246	0.45883265137672424	0.14639559388160706	0.7023656964302063	0.6698641777038574	0.35412538051605225	0.3931213915348053	0.4354678690433502	0.4097500741481781	0.4116387367248535	0.724185049533844	0.40544700622558594	0.8892956376075745	0.7355045080184937	0.8949497938156128	0.39994552731513977	0.43500593304634094	0.7792044281959534	0.8917509317398071	0.751811683177948	0.8179790377616882	0.5721085667610168	0.7685096263885498	0.5034266710281372	0.5317433476448059	0.8094998598098755	0.5618553161621094	0.3978615701198578	0.4629335403442383	0.8548510074615479	0.7072387933731079	0.76994788646698	0.7307693958282471	0.40617576241493225	0.4516896605491638	0.69904625415802	0.9633983969688416	0.4513816237449646	0.6869660019874573	0.4399668276309967	0.7112935781478882	0.42005455493927	0.5026821494102478	0.233115553855896
0.7723344564437866	0.7766237258911133	0.44215092062950134	0.4312158524990082	0.2357693761587143	0.8267413973808289	0.6353244185447693	0.6453908085823059	0.09702912718057632	0.5938482284545898	0.39461764693260193	0.18542969226837158	0.8598506450653076	0.5596102476119995	0.9429977536201477	0.8132900595664978	0.9400882720947266	0.5355049967765808	0.592141330242157	0.8422681093215942	0.8956359028816223	0.7461891174316406	0.7140406370162964	0.9051766395568848	0.8578269481658936	0.3339579701423645	0.5685775876045227	0.8730577826499939	0.29980307817459106	0.3877240717411041	0.6259632110595703	0.7761604189872742	0.835456132888794	0.8108372688293457	0.8891440033912659	0.5627117156982422	0.5774769186973572	0.6105124354362488	0.795644998550415	0.6688894033432007	0.8420767188072205	0.5981121063232422	0.7467260360717773	0.579696536064148	0.3069159984588623	0.5454603433609009
0.6401343941688538	0.9282854199409485	0.5855182409286499	0.533596396446228	0.4220571219921112	0.6580073237419128	0.560435950756073	0.5860806703567505	0.042148321866989136	0.5644741058349609	0.4176437258720398	0.16162745654582977	0.8188633322715759	0.5298745036125183	0.8864715099334717	0.7530330419540405	0.8757102489471436	0.524682343006134	0.563273012638092	0.7470448613166809	0.8757383823394775	0.6957384347915649	0.6151334047317505	0.8722955584526062	0.7714171409606934	0.2670134902000427	0.5282899737358093	0.7912758588790894	0.2515743672847748	0.41041165590286255	0.5907522439956665	0.6760116815567017	0.7233741283416748	0.7318384051322937	0.7809373736381531	0.5321753025054932	0.5211683511734009	0.5447849631309509	0.7772329449653625	0.598802387714386	0.7695972323417664	0.5618720054626465	0.7315896153450012	0.5646228194236755	0.2909279465675354	0.498943030834198
0.4775484800338745	0.6501737833023071	0.2913378179073334	0.2606048882007599	0.15131984651088715	0.7756771445274353	0.6077605485916138	0.5714165568351746	0.4348044991493225	0.5493873357772827	0.40726399421691895	0.44782981276512146	0.7749804854393005	0.516517162322998	0.9044159054756165	0.7685354948043823	0.9789343476295471	0.4944429099559784	0.5499067306518555	0.7942298054695129	0.8928226828575134	0.8274064064025879	0.6961067318916321	0.8820721507072449	0.7862650156021118	0.3426126539707184	0.41562125086784363	0.7576231956481934	0.6130040884017944	0.39684799313545227	0.5897834897041321	0.700319230556488	0.7848939895629883	0.8342660665512085	0.7589343786239624	0.5169634819030762	0.389225572347641	0.5719552636146545	0.8790555000305176	0.5880929231643677	0.841433048248291	0.559783399105072	0.6968351602554321	0.526489794254303	0.6505529880523682	0.48340702056884766
0.5631330609321594	0.6346600651741028	0.25601130723953247	0.202559694647789	0.10772541910409927	0.8521490097045898	0.6189342141151428	0.5460190176963806	0.19325965642929077	0.5298653841018677	0.372006356716156	0.21735665202140808	0.6206974387168884	0.4986598491668701	0.8299288153648376	0.717451274394989	0.938277006149292	0.4769211411476135	0.530793309211731	0.6860764622688293	0.8696075677871704	0.713877260684967	0.6834958791732788	0.8645317554473877	0.7520736455917358	0.3778417408466339	0.33936047554016113	0.6923083066940308	0.47452279925346375	0.36605092883110046	0.5697854161262512	0.7009570002555847	0.681917130947113	0.7038090229034424	0.7097088694572449	0.4983348250389099	0.43753641843795776	0.6005592346191406	0.8030110001564026	0.5466890335083008	0.7577821612358093	0.5422123670578003	0.6402722001075745	0.4941321909427643	0.4244352877140045	0.4561222195625305
0.7306572198867798	0.9164304733276367	0.3959917724132538	0.15699301660060883	0.13620485365390778	0.9840985536575317	0.6045593619346619	0.6465293765068054	0.09809471666812897	0.62557452917099	0.3741762936115265	0.16189168393611908	0.771522581577301	0.5899639129638672	0.9139163494110107	0.7739204168319702	0.9709829688072205	0.5746179223060608	0.6262480020523071	0.7843908667564392	0.91159588098526	0.8064337372779846	0.652174174785614	0.9818952679634094	0.8072908520698547	0.33163177967071533	0.3857709467411041	0.7733461856842041	0.35695886611938477	0.36885929107666016	0.6683557033538818	0.6664476990699768	0.8217998147010803	0.803364634513855	0.827167809009552	0.5899454355239868	0.47781121730804443	0.5410864353179932	0.7821855545043945	0.6646664142608643	0.8186972737312317	0.6352246999740601	0.682377815246582	0.6010036468505859	0.349692165851593	0.545525074005127
0.5172538757324219	0.7456982731819153	0.23604217171669006	0.09357430040836334	0.16030897200107574	0.8531326055526733	0.7257019877433777	0.6442890763282776	0.2299353927373886	0.5543780326843262	0.29359427094459534	0.3520416021347046	0.9249405860900879	0.5130095481872559	0.9303256273269653	0.7502180337905884	0.9588027000427246	0.5199118852615356	0.5534989237785339	0.8775918483734131	0.9203155040740967	0.9409769773483276	0.7130771279335022	0.8837333917617798	0.759426474571228	0.6245220303535461	0.7294809818267822	0.8578550815582275	0.5044509768486023	0.2897046208381653	0.5905362367630005	0.7444239258766174	0.903510332107544	0.8603702783584595	0.873348593711853	0.5137336254119873	0.758535623550415	0.6355651617050171	0.8218395113945007	0.7083229422569275	0.8441392779350281	0.5528687834739685	0.5920494198799133	0.564953088760376	0.5553736686706543	0.5421265959739685
0.4981442391872406	0.7270144820213318	0.2739247977733612	0.07355032116174698	0.14047037065029144	0.8420433402061462	0.711694598197937	0.5278958678245544	0.35876643657684326	0.4760546386241913	0.3191074728965759	0.48193567991256714	0.6931584477424622	0.4405081570148468	0.7836627960205078	0.6701714992523193	0.8918970227241516	0.44540274143218994	0.477306067943573	0.7223935127258301	0.8292757868766785	0.8236070871353149	0.690190315246582	0.7315940260887146	0.6673911213874817	0.6677204966545105	0.6668698787689209	0.6856672763824463	0.6309129595756531	0.3158603310585022	0.5130354762077332	0.7024573683738708	0.7782788276672363	0.7325596809387207	0.7803469300270081	0.43798476457595825	0.6738691329956055	0.6199357509613037	0.7588647603988647	0.602827250957489	0.7759314775466919	0.48012056946754456	0.49576765298843384	0.470575213432312	0.664894163608551	0.4607999622821808
0.5157416462898254	0.8101552724838257	0.2943715751171112	0.1302841752767563	0.1191316768527031	0.9508097767829895	0.6696661710739136	0.6817399263381958	0.16914884746074677	0.6344400644302368	0.301106721162796	0.27887624502182007	0.8291942477226257	0.5948589444160461	0.8713623285293579	0.7338591814041138	0.953999400138855	0.6038742661476135	0.6360269784927368	0.7873361110687256	0.876793384552002	0.8792863488197327	0.6334323287010193	0.9397442936897278	0.7379812598228455	0.5286705493927002	0.5352098941802979	0.7415792346000671	0.4398283362388611	0.29835596680641174	0.6777598261833191	0.6329309344291687	0.8897930383682251	0.7935988903045654	0.8463804125785828	0.5926517844200134	0.6665869951248169	0.5329900979995728	0.7148885130882263	0.7308328747749329	0.8195981383323669	0.6390808820724487	0.5438547730445862	0.6286054253578186	0.46132683753967285	0.5963234901428223
0.541259765625	0.8678171038627625	0.32779842615127563	0.11536294221878052	0.09848334640264511	0.9971381425857544	0.6846295595169067	0.6676454544067383	0.09698370099067688	0.6407870650291443	0.3262063264846802	0.21459989249706268	0.7952491641044617	0.6009815335273743	0.8754446506500244	0.7514463663101196	0.9713321924209595	0.6074320077896118	0.6426436305046082	0.7764423489570618	0.8943193554878235	0.8498103022575378	0.638485848903656	0.9498898386955261	0.7593065500259399	0.5057117342948914	0.5191669464111328	0.743232786655426	0.4098692536354065	0.3239060044288635	0.6854684352874756	0.6382206082344055	0.8691604137420654	0.7819514870643616	0.8812370300292969	0.5985063910484314	0.669691801071167	0.5490312576293945	0.6946484446525574	0.7298856973648071	0.8493553996086121	0.646186113357544	0.5568573474884033	0.630865752696991	0.4242582321166992	0.5882970094680786
0.4522189199924469	0.7600420117378235	0.3048906624317169	0.20403143763542175	0.10948442667722702	0.8358447551727295	0.7147570252418518	0.6342509984970093	0.3772357404232025	0.5451788902282715	0.2628895342350006	0.482475221157074	0.8637930154800415	0.5036142468452454	0.8512212038040161	0.6996230483055115	0.9049035906791687	0.5243837833404541	0.5460081100463867	0.8392642140388489	0.8303085565567017	0.9777762293815613	0.6789985299110413	0.7869017124176025	0.7009013891220093	0.7363434433937073	0.7391042113304138	0.7590711116790771	0.6046691536903381	0.25876396894454956	0.5852102637290955	0.6689194440841675	0.9254196286201477	0.8473427295684814	0.7727828621864319	0.501997709274292	0.7423683404922485	0.5787093043327332	0.7609263062477112	0.7028573751449585	0.7765387296676636	0.5450063347816467	0.5005398988723755	0.5615994334220886	0.6690534949302673	0.5406149625778198
