GO:0016301	GO:0005198	GO:0140097	GO:0016757	GO:0017076	GO:0032559	GO:0008168	GO:0046983	GO:0016874	GO:0008757	GO:0032553	GO:0032555	GO:0008173	GO:0016788	GO:0034062	GO:0097747	GO:0016741	GO:0051536	GO:0016772	GO:0042802	GO:0051540	GO:0000287	GO:0035639	GO:0000049	GO:0003677	GO:0030554	GO:0140096	GO:0016782	GO:0016829	GO:0016853	GO:0140098	GO:0140101	GO:0016645	GO:0003723	GO:0008170	GO:0005524	GO:0016779	GO:0016763	GO:0016879	GO:0097367	GO:0016773
0.5070485472679138	0.45167088508605957	0.19804543256759644	0.8121685981750488	0.40043216943740845	0.4091571867465973	0.25099197030067444	0.2757081687450409	0.595009982585907	0.24355240166187286	0.37018638849258423	0.4021386504173279	0.298654705286026	0.27538442611694336	0.38995200395584106	0.38683760166168213	0.26898127794265747	0.1834610104560852	0.5158601403236389	0.15009593963623047	0.18488717079162598	0.8365560173988342	0.40630173683166504	0.38851219415664673	0.0	0.40721869468688965	0.25843381881713867	0.3800078332424164	0.5973336696624756	0.29641222953796387	0.38934773206710815	0.3692077696323395	0.6294148564338684	0.2337096482515335	0.2798795700073242	0.4199187755584717	0.4994947910308838	0.9991344213485718	0.8258801102638245	0.3739541172981262	0.5101195573806763
0.10212597995996475	0.7084872722625732	0.022334450855851173	0.8090301156044006	0.1237817034125328	0.13096536695957184	0.14012984931468964	0.1878635138273239	0.13377857208251953	0.11729054898023605	0.11678499728441238	0.12573350965976715	0.0782821998000145	0.04251255467534065	0.0608617328107357	0.05981387197971344	0.16091148555278778	0.09608995914459229	0.10723498463630676	0.0	0.09504067897796631	0.44089922308921814	0.12811757624149323	0.08347898721694946	0.09649841487407684	0.1288353055715561	0.10539668053388596	0.6146427989006042	0.7619450092315674	0.12853147089481354	0.08320729434490204	0.10703250765800476	0.8284620046615601	0.04978160932660103	0.1091853603720665	0.133437380194664	0.10198414325714111	0.6790473461151123	0.20350281894207	0.11441205441951752	0.08583266288042068
0.19714125990867615	0.7361597418785095	0.023061184212565422	0.9667123556137085	0.08603296428918839	0.08933625370264053	0.08679421246051788	0.33416983485221863	0.265257865190506	0.07980779558420181	0.07909891754388809	0.08762969076633453	0.07022169977426529	0.22879530489444733	0.0855744332075119	0.08405163884162903	0.10369996726512909	0.048612333834171295	0.18357646465301514	0.1260630190372467	0.04818468540906906	0.6575406789779663	0.08597089350223541	0.07465378940105438	0.09820495545864105	0.08783222734928131	0.09452080726623535	0.7242035269737244	0.8135706782341003	0.19379247725009918	0.06548403948545456	0.08746133744716644	0.9471378922462463	0.0	0.08931589126586914	0.0905708372592926	0.16068816184997559	0.8721327185630798	0.37790021300315857	0.0847635492682457	0.22962528467178345
0.0	0.8782390356063843	0.0	0.822334349155426	0.026525838300585747	0.032962389290332794	0.04715199023485184	0.1103261262178421	0.0	0.029312128201127052	0.028384672477841377	0.02772974967956543	0.015246913768351078	0.0	0.007606308441609144	0.0073692891746759415	0.057106390595436096	0.002479959512129426	0.0046430667862296104	0.0018969542579725385	0.0013960646465420723	0.34013113379478455	0.029967335984110832	0.042736154049634933	0.13806961476802826	0.03129382058978081	0.013751321472227573	0.7891653180122375	0.7818710803985596	0.06935927271842957	0.0073570553213357925	0.02724519371986389	0.965319037437439	0.08531885594129562	0.02540554106235504	0.034407150000333786	0.02016957849264145	0.6121006608009338	0.051395706832408905	0.010424269363284111	0.0
0.09761422872543335	0.9426667094230652	0.03688182681798935	0.9459080100059509	0.0418594665825367	0.04191698879003525	0.026637515053153038	0.12974195182323456	0.14647504687309265	0.023649105802178383	0.04336409270763397	0.042044978588819504	0.03682459145784378	0.15972618758678436	0.0457642525434494	0.04579387977719307	0.025887051597237587	0.00473344000056386	0.07103869318962097	0.16092771291732788	0.004692400339990854	0.5494290590286255	0.04096140339970589	0.04371102899312973	0.1154996007680893	0.04164977744221687	0.034088753163814545	0.8438158631324768	0.82944655418396	0.13662083446979523	0.0374445840716362	0.032382991164922714	0.969370424747467	0.08481647819280624	0.033717308193445206	0.04245014116168022	0.060786593705415726	0.7650744318962097	0.16044893860816956	0.04264199733734131	0.12641827762126923
0.13123394548892975	0.8341191411018372	0.14020909368991852	0.8523145914077759	0.08331519365310669	0.0758516862988472	0.05565968528389931	0.20087546110153198	0.13525573909282684	0.07351969927549362	0.10348989814519882	0.08311663568019867	0.10431654751300812	0.24585594236850739	0.1009051576256752	0.10196518898010254	0.043351609259843826	0.07900635153055191	0.11481020599603653	0.3245939612388611	0.0793047547340393	0.5275042653083801	0.07920578867197037	0.12060261517763138	0.22909025847911835	0.0756668895483017	0.07554400712251663	0.8488543033599854	0.8037039637565613	0.20122283697128296	0.11378604173660278	0.1198425143957138	0.9041226506233215	0.15022245049476624	0.0785924643278122	0.07511921972036362	0.10659056156873703	0.7203702926635742	0.11765105277299881	0.1141396015882492	0.15907882153987885
0.39139002561569214	0.8286781311035156	0.19280365109443665	0.9011151194572449	0.2133307009935379	0.2016100436449051	0.135418102145195	0.2863307297229767	0.4077129065990448	0.17672099173069	0.21604597568511963	0.2129857987165451	0.2118818163871765	0.5452898144721985	0.24304991960525513	0.24349762499332428	0.10864225775003433	0.12540672719478607	0.30285024642944336	0.4758443236351013	0.12600448727607727	0.5541708469390869	0.21047508716583252	0.22026924788951874	0.2827877402305603	0.2016693651676178	0.20651140809059143	0.7586051225662231	0.8121681809425354	0.5039340257644653	0.23520517349243164	0.23756861686706543	0.7602931261062622	0.20381160080432892	0.1798224300146103	0.20267486572265625	0.2509085237979889	0.9848012328147888	0.4752824604511261	0.25214558839797974	0.4156340956687927
0.689650297164917	0.3538249135017395	0.6658408641815186	0.2789417803287506	0.5882573127746582	0.5752317309379578	0.4404894709587097	0.7393060922622681	0.6261330842971802	0.44867417216300964	0.6543381810188293	0.5902720093727112	0.6003686189651489	0.6835187673568726	0.6977791786193848	0.6979731321334839	0.44334280490875244	0.3383243978023529	0.7211737036705017	0.7303739190101624	0.3393610119819641	0.4958769381046295	0.5748958587646484	0.7285013198852539	0.7392115592956543	0.5717328190803528	0.4027653932571411	0.3444582521915436	0.33128905296325684	0.4131010174751282	0.6493237614631653	0.6489734053611755	0.4602901041507721	0.6721473932266235	0.5071043372154236	0.5803471803665161	0.8187121748924255	0.41390374302864075	0.6463826894760132	0.6972606778144836	0.7382755875587463
0.6451123356819153	0.4039115905761719	0.6344597935676575	0.20628513395786285	0.5747523903846741	0.5637741684913635	0.45419469475746155	0.7516586184501648	0.5247658491134644	0.45597779750823975	0.6348193287849426	0.5767649412155151	0.593764066696167	0.6220189929008484	0.7039554715156555	0.7037802934646606	0.4644240736961365	0.3460913896560669	0.7099618911743164	0.6646460890769958	0.3471575081348419	0.4861362874507904	0.5616686344146729	0.7307009696960449	0.7064906358718872	0.5603415369987488	0.40117767453193665	0.27956098318099976	0.28305456042289734	0.37184229493141174	0.6435744762420654	0.6355579495429993	0.41352522373199463	0.6673502326011658	0.5202320218086243	0.568973183631897	0.8261535167694092	0.2924129068851471	0.5421977043151855	0.6786907911300659	0.6889486312866211
0.6084858179092407	0.47287237644195557	0.6195873618125916	0.25744983553886414	0.5554404854774475	0.5431811809539795	0.4680595397949219	0.7188678979873657	0.4946577847003937	0.4695425033569336	0.6147241592407227	0.5576266050338745	0.5972821712493896	0.6361562609672546	0.6919671893119812	0.6909591555595398	0.47661736607551575	0.3472869098186493	0.6770585775375366	0.6974635720252991	0.3488958775997162	0.4943810701370239	0.5430163741111755	0.7259995937347412	0.6541104912757874	0.5397636294364929	0.3932635486125946	0.2721635401248932	0.28119152784347534	0.388846218585968	0.6582806706428528	0.6468075513839722	0.37723425030708313	0.6675746440887451	0.5240686535835266	0.5483530759811401	0.7743839621543884	0.3518972396850586	0.48356127738952637	0.6664630174636841	0.656091034412384
0.5248849987983704	0.4320877492427826	0.5856261253356934	0.22225916385650635	0.5216633677482605	0.5111269354820251	0.5148268342018127	0.6399909257888794	0.4592996835708618	0.494377464056015	0.5847555994987488	0.5247904658317566	0.6288871169090271	0.6019906997680664	0.6607780456542969	0.657852828502655	0.5161280035972595	0.26085951924324036	0.6246863603591919	0.6646089553833008	0.2621276378631592	0.3639400899410248	0.5087522268295288	0.7407108545303345	0.6168656349182129	0.5073837041854858	0.36049383878707886	0.3129749894142151	0.198882594704628	0.4055042564868927	0.6807330846786499	0.6847409605979919	0.42356035113334656	0.6931648254394531	0.5431895852088928	0.5160964131355286	0.729208767414093	0.2864489257335663	0.42446792125701904	0.6267223358154297	0.5870456695556641
0.35857093334198	0.631556510925293	0.3876441419124603	0.30283066630363464	0.3412398099899292	0.34019267559051514	0.46145763993263245	0.6142519116401672	0.18862855434417725	0.43014055490493774	0.35448122024536133	0.34240326285362244	0.49282073974609375	0.44742679595947266	0.554055392742157	0.5508800148963928	0.4688616991043091	0.26137658953666687	0.45282018184661865	0.471170574426651	0.26245245337486267	0.46360787749290466	0.33614063262939453	0.5801677107810974	0.4484321177005768	0.3387078046798706	0.30067500472068787	0.40455400943756104	0.36304378509521484	0.337512731552124	0.49974459409713745	0.5118791460990906	0.5819032192230225	0.5135409832000732	0.4651208221912384	0.3442783057689667	0.613703191280365	0.2857355773448944	0.2230379581451416	0.38674551248550415	0.4093233346939087
0.5838220119476318	0.48500874638557434	0.5182559490203857	0.2835705578327179	0.5496052503585815	0.5419706702232361	0.5129084587097168	0.6716769933700562	0.4733843505382538	0.48790523409843445	0.5837057828903198	0.552241861820221	0.5913705825805664	0.5687161087989807	0.6712113618850708	0.6677149534225464	0.5233067274093628	0.3315487504005432	0.63630211353302	0.5916222333908081	0.3335256576538086	0.47658970952033997	0.5390976667404175	0.6976573467254639	0.46384212374687195	0.5388334393501282	0.3897987902164459	0.1799505352973938	0.25536397099494934	0.4143676459789276	0.6454453468322754	0.6308798789978027	0.3809446692466736	0.5811978578567505	0.5375846028327942	0.5475743412971497	0.7260322570800781	0.35514816641807556	0.47992342710494995	0.6358814239501953	0.6242515444755554
0.6379410028457642	0.35711604356765747	0.5193138122558594	0.28895387053489685	0.6081379652023315	0.5977519154548645	0.5211355090141296	0.6047391295433044	0.5975559949874878	0.5017079710960388	0.6586692929267883	0.6108874678611755	0.613835334777832	0.5932822823524475	0.6706513166427612	0.6681391000747681	0.5177580118179321	0.3627416789531708	0.6626309156417847	0.6488527059555054	0.3645395338535309	0.5278672575950623	0.5937788486480713	0.6870190501213074	0.44153791666030884	0.5945693850517273	0.4058050215244293	0.1950954645872116	0.273470401763916	0.47498607635498047	0.6668302416801453	0.64702308177948	0.390882670879364	0.5711788535118103	0.5391116738319397	0.6010252237319946	0.7256309986114502	0.3728233277797699	0.5477479696273804	0.711805522441864	0.6653680801391602
0.6066159009933472	0.3310033082962036	0.4867575168609619	0.16482818126678467	0.5886671543121338	0.5762903690338135	0.5393195152282715	0.7488735318183899	0.5129806995391846	0.5002091526985168	0.6385909914970398	0.59153151512146	0.6275663375854492	0.5355809330940247	0.7158527374267578	0.7128435969352722	0.5422684550285339	0.34590286016464233	0.6863394379615784	0.6200025081634521	0.34772396087646484	0.5135145783424377	0.5711444020271301	0.7077038288116455	0.4000230133533478	0.572872519493103	0.35532769560813904	0.08455093204975128	0.1550155133008957	0.3978642523288727	0.6717031002044678	0.6382305026054382	0.4179070293903351	0.553158164024353	0.5490421056747437	0.5794925689697266	0.8200684785842896	0.15372629463672638	0.4676592946052551	0.7116755843162537	0.6262983679771423
0.4935901463031769	0.31002846360206604	0.5039801001548767	0.2764286994934082	0.5269163846969604	0.5155304074287415	0.5013920068740845	0.561759352684021	0.45439159870147705	0.4713189899921417	0.5715035796165466	0.5305238962173462	0.6046068668365479	0.505425214767456	0.643722653388977	0.6392166614532471	0.5066663026809692	0.22735941410064697	0.5939565300941467	0.5769078135490417	0.22999699413776398	0.4698921740055084	0.5139892101287842	0.7120277285575867	0.36253654956817627	0.5116488337516785	0.2886964976787567	0.15685835480690002	0.13668115437030792	0.3653380572795868	0.6790471076965332	0.6533299088478088	0.40474459528923035	0.6107034683227539	0.5159242749214172	0.5225027203559875	0.6912305951118469	0.311151921749115	0.45014503598213196	0.6309995651245117	0.536097526550293
0.5745555758476257	0.280384361743927	0.5236722826957703	0.2597257196903229	0.5652560591697693	0.5542370676994324	0.5332320928573608	0.6964557766914368	0.5591462850570679	0.4958726167678833	0.6206822991371155	0.5686790347099304	0.6366455554962158	0.5811036825180054	0.6922367811203003	0.6884669065475464	0.5350993871688843	0.3182120621204376	0.6558594107627869	0.6645581722259521	0.3202701508998871	0.523764967918396	0.5486745834350586	0.7189654111862183	0.41458141803741455	0.5503901243209839	0.324084997177124	0.18809571862220764	0.18689748644828796	0.4058445394039154	0.6796897053718567	0.663611114025116	0.4960121214389801	0.5833702087402344	0.5340520739555359	0.5575041174888611	0.7785882949829102	0.28591474890708923	0.5233569145202637	0.6840953826904297	0.6149621605873108
0.6216244101524353	0.24338603019714355	0.4948289692401886	0.2591803967952728	0.5927702784538269	0.5809274911880493	0.5304663777351379	0.7578483819961548	0.6397239565849304	0.48337408900260925	0.656038761138916	0.5969914197921753	0.638187050819397	0.5772084593772888	0.7067657113075256	0.7028735280036926	0.5329718589782715	0.3040694296360016	0.7004117369651794	0.6550506949424744	0.3058682978153229	0.5499477982521057	0.5736615061759949	0.721713125705719	0.39848849177360535	0.5762350559234619	0.3142911493778229	0.15219467878341675	0.14383672177791595	0.4127975106239319	0.6822859048843384	0.6659392714500427	0.5154335498809814	0.5553679466247559	0.5291984677314758	0.5838937163352966	0.8200039267539978	0.28280264139175415	0.5993245840072632	0.7254676818847656	0.6554120779037476
0.5632474422454834	0.25762009620666504	0.4773220717906952	0.24408219754695892	0.5705823302268982	0.5602802634239197	0.5083889365196228	0.6458038091659546	0.5613712072372437	0.4578145742416382	0.62665194272995	0.5753556489944458	0.6239516139030457	0.5078091025352478	0.6927441358566284	0.6881188750267029	0.5157559514045715	0.1988944262266159	0.6872186064720154	0.546188235282898	0.2009519338607788	0.5249422788619995	0.550259530544281	0.7057569026947021	0.35792964696884155	0.5552406907081604	0.28951868414878845	0.11704333126544952	0.03567903861403465	0.32074812054634094	0.6786920428276062	0.6333377957344055	0.5040591955184937	0.5958744883537292	0.5194987654685974	0.5646381974220276	0.7983731627464294	0.2038969248533249	0.5267934203147888	0.6870371103286743	0.6185585856437683
0.5803877115249634	0.34371036291122437	0.4817799925804138	0.3045326769351959	0.5657857060432434	0.5548401474952698	0.5529693365097046	0.6580132842063904	0.5559377074241638	0.5087984800338745	0.617365837097168	0.57109135389328	0.6465945839881897	0.5454632043838501	0.6693127751350403	0.663354218006134	0.5596033930778503	0.2171211689710617	0.6618331074714661	0.5763341188430786	0.21898873150348663	0.5314324498176575	0.5506474375724792	0.7398037910461426	0.3662920296192169	0.5495030879974365	0.32162702083587646	0.11782890558242798	0.09734254330396652	0.4551602303981781	0.7090663909912109	0.6879729628562927	0.4494851529598236	0.6128221154212952	0.5661218762397766	0.5615418553352356	0.7253531813621521	0.3715862035751343	0.5817042589187622	0.6806983947753906	0.6432300806045532
0.534720778465271	0.5593992471694946	0.415950745344162	0.24311819672584534	0.5323196053504944	0.5239815711975098	0.5771944522857666	0.633752167224884	0.4338352084159851	0.5085086822509766	0.5577095746994019	0.5362678170204163	0.6196006536483765	0.4975626468658447	0.6744333505630493	0.6690341830253601	0.5813613533973694	0.24886839091777802	0.5939943790435791	0.4813881814479828	0.250387042760849	0.37053170800209045	0.5199198126792908	0.6870488524436951	0.34896937012672424	0.5200148820877075	0.3348461091518402	0.07259579747915268	0.11030790209770203	0.4455900192260742	0.6515697836875916	0.6186044216156006	0.4176566004753113	0.5727079510688782	0.5607919692993164	0.5295032262802124	0.7086442112922668	0.21283788979053497	0.4182624816894531	0.6290354132652283	0.570943295955658
0.6281858682632446	0.23209354281425476	0.46207764744758606	0.4193142056465149	0.616951584815979	0.6073600053787231	0.5196076035499573	0.4574644863605499	0.7597852349281311	0.46242260932922363	0.6681330800056458	0.6224771738052368	0.6269770860671997	0.5419926643371582	0.651336669921875	0.6463005542755127	0.5204811692237854	0.20196977257728577	0.6861480474472046	0.5164939761161804	0.20372916758060455	0.5683930516242981	0.5983458757400513	0.6886203289031982	0.28207823634147644	0.6021159887313843	0.31457361578941345	0.1832168698310852	0.12853111326694489	0.4707598388195038	0.7001023292541504	0.6724861860275269	0.4828855097293854	0.5551102757453918	0.5159882307052612	0.6115152835845947	0.7108685970306396	0.48145318031311035	0.7228503227233887	0.7095017433166504	0.684239387512207
0.641231119632721	0.34626027941703796	0.43366700410842896	0.3128645122051239	0.5893063545227051	0.5806611180305481	0.5347184538841248	0.7004693150520325	0.639453649520874	0.4705784320831299	0.6338943243026733	0.5938924551010132	0.6135554909706116	0.5381682515144348	0.6844024658203125	0.6797499656677246	0.5352556705474854	0.27509328722953796	0.683162271976471	0.5688098669052124	0.27654948830604553	0.5288516879081726	0.5717678666114807	0.6798115968704224	0.3391178548336029	0.57582688331604	0.32571694254875183	0.13203468918800354	0.14788858592510223	0.4282292127609253	0.6485059261322021	0.6259825825691223	0.5317921042442322	0.5190078616142273	0.5235099792480469	0.5838033556938171	0.7761697173118591	0.3311147093772888	0.6127318739891052	0.698897123336792	0.6749597191810608
0.7469061017036438	0.2690228819847107	0.47517096996307373	0.3387691080570221	0.6270825266838074	0.6182901859283447	0.4774467647075653	0.847981870174408	0.7276484966278076	0.42789340019226074	0.6706337332725525	0.630982518196106	0.5847073793411255	0.5659413933753967	0.7223219871520996	0.7194650769233704	0.4882263243198395	0.3437502682209015	0.7794334888458252	0.6036556959152222	0.345416396856308	0.6955295205116272	0.609053909778595	0.6780664324760437	0.3882063925266266	0.6136001348495483	0.349966436624527	0.11925090104341507	0.21466726064682007	0.3830115795135498	0.6250749826431274	0.5986911058425903	0.5654551982879639	0.47317343950271606	0.4948074519634247	0.6219271421432495	0.8781923055648804	0.393982470035553	0.7514340877532959	0.739227831363678	0.776480495929718
0.668392539024353	0.3462252616882324	0.4643460810184479	0.3333905339241028	0.6255072951316833	0.6172260642051697	0.5420663356781006	0.6949610710144043	0.7070072293281555	0.47594425082206726	0.683743417263031	0.630615234375	0.6312639117240906	0.5629593729972839	0.712764322757721	0.708660900592804	0.5443025231361389	0.30179518461227417	0.7142537236213684	0.5579710602760315	0.3028854727745056	0.5260221362113953	0.6054925918579102	0.685371458530426	0.3890438377857208	0.6117790937423706	0.3484579622745514	0.14280623197555542	0.14632689952850342	0.4183287024497986	0.6707764267921448	0.6469866037368774	0.5240083336830139	0.5369358658790588	0.5299640893936157	0.6187775135040283	0.8064786791801453	0.3710407316684723	0.6562769412994385	0.7412036657333374	0.6951558589935303
0.7027427554130554	0.3572252094745636	0.552965521812439	0.22413362562656403	0.665062665939331	0.6553295850753784	0.4989680349826813	0.8214754462242126	0.7021772861480713	0.4554964005947113	0.7599571943283081	0.6700740456581116	0.6348832249641418	0.5485130548477173	0.7655925750732422	0.7643555998802185	0.5091468691825867	0.41850388050079346	0.7684269547462463	0.6221673488616943	0.4186933636665344	0.6258886456489563	0.6400184035301208	0.7487006187438965	0.5831131339073181	0.6493126153945923	0.40229085087776184	0.24285054206848145	0.1752041131258011	0.359759122133255	0.6889711022377014	0.6829490661621094	0.5275390148162842	0.6160182952880859	0.5236777067184448	0.6545974016189575	0.8928570747375488	0.29748764634132385	0.6426706910133362	0.7912946939468384	0.7256125211715698
