EC:2.7.7.-	EC:2.7.7.7	GO:0016301	GO:0016842	GO:0017076	GO:0009975	GO:0061731	GO:0019899	GO:0032559	GO:0032553	GO:0016725	GO:0032555	GO:0016788	GO:0046912	GO:0016772	GO:0019200	GO:0016746	GO:0004748	GO:0000287	GO:0035639	GO:0016728	GO:0030554	GO:0140096	GO:0016829	GO:0004672	GO:0005524	GO:0016775	GO:0097367	GO:0016840	GO:0016773
0.1534225195646286	0.6866072416305542	0.7358052134513855	0.6018530130386353	0.7258442640304565	0.2142099142074585	0.8545804619789124	0.2026737630367279	0.7482371926307678	0.6688494086265564	0.836166262626648	0.7252247333526611	0.299434632062912	0.20803222060203552	0.8000905513763428	0.7121174335479736	0.45248648524284363	0.8541489839553833	0.8137136697769165	0.7413237690925598	0.8516865968704224	0.7490453124046326	0.5401170253753662	0.5470778942108154	0.5955095291137695	0.7640520930290222	0.6360040307044983	0.6639211177825928	0.6451816558837891	0.762308657169342
0.18997234106063843	0.7250417470932007	0.6861713528633118	0.646229088306427	0.5836966037750244	0.19113248586654663	0.7673458456993103	0.20514941215515137	0.596609890460968	0.5520685315132141	0.765897810459137	0.5829054117202759	0.3071193993091583	0.3525012135505676	0.7214546203613281	0.6326377391815186	0.5184745788574219	0.7700287699699402	0.8187791705131531	0.5974251627922058	0.7666673064231873	0.5977267026901245	0.4277496337890625	0.6684965491294861	0.49698781967163086	0.6103997230529785	0.5623533129692078	0.561679482460022	0.6636521220207214	0.7067738771438599
0.23091602325439453	0.683949887752533	0.7013911604881287	0.6928074359893799	0.5777332782745361	0.25469884276390076	0.8104236721992493	0.20439434051513672	0.5819006562232971	0.5457714200019836	0.8102584481239319	0.575643002986908	0.3101341128349304	0.35663050413131714	0.7183293700218201	0.6982483267784119	0.48256269097328186	0.81495600938797	0.7759852409362793	0.5894250869750977	0.8133741021156311	0.5841647386550903	0.34603461623191833	0.6999047994613647	0.5110043287277222	0.5939288139343262	0.6272150874137878	0.5581190586090088	0.7294937372207642	0.7319912910461426
0.3125336766242981	0.6948899030685425	0.7453768253326416	0.6373647451400757	0.63645339012146	0.2280079424381256	0.8809718489646912	0.1608295887708664	0.6521438360214233	0.569401204586029	0.87470543384552	0.6354917883872986	0.27146267890930176	0.2397240400314331	0.7933036684989929	0.7391226887702942	0.43075039982795715	0.8840869665145874	0.7725495100021362	0.6533100605010986	0.8836929202079773	0.6528491973876953	0.4062316417694092	0.5977007746696472	0.5600511431694031	0.6676583886146545	0.6567366123199463	0.5729849338531494	0.7001329064369202	0.7832673192024231
0.3155616521835327	0.6317324638366699	0.5778517127037048	0.7592030763626099	0.4357214570045471	0.3754870891571045	0.7388221025466919	0.3405955135822296	0.44692325592041016	0.33263570070266724	0.7514972686767578	0.43479272723197937	0.4241751730442047	0.49266916513442993	0.6122190952301025	0.6282418370246887	0.5471996665000916	0.74382483959198	0.7197901010513306	0.43694254755973816	0.74257892370224	0.4481109082698822	0.3321400284767151	0.6834636330604553	0.43848615884780884	0.44897958636283875	0.4840725064277649	0.3689943253993988	0.7616312503814697	0.6318875551223755
0.23106254637241364	0.7077811360359192	0.4230199158191681	0.7749398350715637	0.2843969464302063	0.48095956444740295	0.6125807762145996	0.24285373091697693	0.29642900824546814	0.1850927174091339	0.676082968711853	0.28261083364486694	0.48648354411125183	0.6009116768836975	0.4366559088230133	0.5660034418106079	0.6045280694961548	0.6182249784469604	0.7167595624923706	0.29115042090415955	0.6172691583633423	0.2989462614059448	0.09371259063482285	0.6921260952949524	0.27017876505851746	0.3028300106525421	0.3637450635433197	0.2398783266544342	0.8449330925941467	0.5058608651161194
0.1543423980474472	0.6767944097518921	0.4928812086582184	0.734164834022522	0.3283080458641052	0.5812813639640808	0.5804529190063477	0.3349328339099884	0.33331558108329773	0.2211214005947113	0.6119383573532104	0.32623252272605896	0.5554314851760864	0.46388593316078186	0.5273841619491577	0.656849205493927	0.4888550043106079	0.5886737108230591	0.7057732343673706	0.33610108494758606	0.5890740156173706	0.3365500569343567	0.18158558011054993	0.6944819092750549	0.38200584053993225	0.34270989894866943	0.441826730966568	0.2595541477203369	0.7340027689933777	0.6034219861030579
0.16552068293094635	0.8151366710662842	0.48784393072128296	0.5892947316169739	0.5006651878356934	0.4063858687877655	0.4494260847568512	0.22620181739330292	0.5071354508399963	0.5051987171173096	0.46269237995147705	0.49645596742630005	0.4932064116001129	0.3361039161682129	0.4764985740184784	0.5275384187698364	0.5726038217544556	0.45723840594291687	0.634010374546051	0.5118266940116882	0.4533689320087433	0.5122938752174377	0.29731595516204834	0.5379940271377563	0.39939936995506287	0.5257834196090698	0.4428744912147522	0.538873016834259	0.5609111189842224	0.5886800289154053
0.33172786235809326	0.7728024125099182	0.3603617548942566	0.029779501259326935	0.6156404614448547	0.045508936047554016	0.20792336761951447	0.21641835570335388	0.638891875743866	0.5526968836784363	0.19795607030391693	0.6045322418212891	0.4393208622932434	0.2915516495704651	0.30253422260284424	0.2691742479801178	0.5850436091423035	0.21225441992282867	0.08065040409564972	0.6023790836334229	0.2094392031431198	0.6490182876586914	0.5630633234977722	0.09629394114017487	0.18322528898715973	0.6477895379066467	0.13894101977348328	0.6257943511009216	0.02386455237865448	0.4333205819129944
0.381271094083786	0.8519691228866577	0.324683278799057	0.0	0.7474176287651062	0.08844954520463943	0.15839558839797974	0.2288215607404709	0.7634342312812805	0.7285105586051941	0.1517016589641571	0.7315112948417664	0.5596455931663513	0.2127704918384552	0.24589931964874268	0.2738710045814514	0.5587892532348633	0.16274110972881317	0.03628332540392876	0.7228553295135498	0.15907487273216248	0.7786535620689392	0.5823259949684143	0.0	0.24392007291316986	0.766313374042511	0.2232521027326584	0.8111958503723145	0.0	0.38399454951286316
0.8644120693206787	0.7480459809303284	0.035887572914361954	0.3769603371620178	0.4493013918399811	0.31939804553985596	0.01649274304509163	0.42040136456489563	0.4558153748512268	0.32065850496292114	0.0	0.431625634431839	0.6366879343986511	0.1995345801115036	0.0	0.0	0.4707108438014984	0.023379497230052948	0.0	0.4034818708896637	0.021563274785876274	0.474884957075119	0.7216330766677856	0.3144266903400421	0.0	0.4446975886821747	0.0	0.47938621044158936	0.19522938132286072	0.07689960300922394
0.7778424620628357	0.7940772771835327	0.09058485925197601	0.44652560353279114	0.5882877111434937	0.40704238414764404	0.02928476780653	0.4686381220817566	0.586406409740448	0.5205869078636169	0.005660977680236101	0.5675235390663147	0.7154087424278259	0.2255118042230606	0.07013124972581863	0.11275116354227066	0.5169561505317688	0.03533376380801201	0.14203570783138275	0.5392701625823975	0.032142072916030884	0.6088466048240662	0.7817822098731995	0.3441940248012543	0.12686055898666382	0.5762324333190918	0.12124111503362656	0.6568630337715149	0.29424983263015747	0.12396576255559921
1.0	0.7368109822273254	0.0	0.41907697916030884	0.5902643799781799	0.5448854565620422	0.0	0.62919020652771	0.5854149460792542	0.3686516284942627	0.043284010142087936	0.5631884932518005	1.0	0.21688225865364075	0.06683030724525452	0.12193943560123444	0.5198979377746582	0.0	0.23519329726696014	0.5144731998443604	0.0	0.6146193742752075	1.0	0.26877665519714355	0.16893401741981506	0.5542426705360413	0.10830527544021606	0.5781977772712708	0.42529287934303284	0.0
0.831371545791626	0.7141436338424683	0.07447444647550583	0.4218702018260956	0.5248249769210815	0.5331396460533142	0.060347504913806915	0.7009280323982239	0.5263434052467346	0.3346671462059021	0.07509440183639526	0.5010928511619568	0.8532401323318481	0.40366649627685547	0.11596976220607758	0.21719491481781006	0.6251730918884277	0.06334038078784943	0.21150358021259308	0.46194735169410706	0.06320249289274216	0.5511474609375	0.8663108348846436	0.3065744936466217	0.17851682007312775	0.5043956637382507	0.09563157707452774	0.5025081038475037	0.45431721210479736	0.11036918312311172
0.7029487490653992	0.7228103876113892	0.22840440273284912	0.4687268137931824	0.6419962048530579	0.5859389305114746	0.19805146753787994	0.7599676847457886	0.6394081115722656	0.5018941760063171	0.1840035766363144	0.6191055774688721	0.8000072836875916	0.42757365107536316	0.24565203487873077	0.4113694429397583	0.6375043988227844	0.20315922796726227	0.2800101637840271	0.5866040587425232	0.20252986252307892	0.6628975868225098	0.7940162420272827	0.34043610095977783	0.3657700717449188	0.6223465800285339	0.2860826253890991	0.6171571612358093	0.5170247554779053	0.28248995542526245
0.6984544396400452	0.734559178352356	0.2117779552936554	0.7688897848129272	0.49624574184417725	0.7826721668243408	0.2514927089214325	0.8434709906578064	0.49547749757766724	0.34358543157577515	0.25806838274002075	0.47756749391555786	0.8772888779640198	0.4050065577030182	0.2932986319065094	0.4578981399536133	0.7112042307853699	0.25911828875541687	0.5368696451187134	0.4553073048591614	0.2566845715045929	0.5160604119300842	0.799113392829895	0.4818979501724243	0.42755937576293945	0.4859646260738373	0.3278079032897949	0.4578007757663727	0.7861658334732056	0.31642594933509827
0.80402010679245	0.7746185660362244	0.193228080868721	0.4621875286102295	0.740735650062561	0.5012968182563782	0.16665279865264893	0.5965774655342102	0.7290123701095581	0.596703052520752	0.181616872549057	0.7143858671188354	0.8952000737190247	0.20249132812023163	0.23510830104351044	0.31970497965812683	0.4939657747745514	0.16776324808597565	0.3355906307697296	0.6727491021156311	0.16695542633533478	0.7568556070327759	0.9116190075874329	0.3248244822025299	0.35567179322242737	0.7034583687782288	0.32488542795181274	0.7482745051383972	0.48399412631988525	0.20178593695163727
0.5581657886505127	0.8041006922721863	0.13682593405246735	0.4769163429737091	0.5706679821014404	0.49631044268608093	0.05096736550331116	0.5933144688606262	0.5704803466796875	0.520685076713562	0.030900802463293076	0.5497156977653503	0.7720342874526978	0.3819970190525055	0.13529562950134277	0.21686668694019318	0.6302656531333923	0.05680696293711662	0.24203932285308838	0.5236430168151855	0.05427830293774605	0.5930669903755188	0.7622897624969482	0.3868526518344879	0.20019087195396423	0.5624145865440369	0.16920967400074005	0.6511476039886475	0.38590648770332336	0.18533411622047424
0.4063863158226013	0.7545191645622253	0.3868195414543152	0.8842580914497375	0.5453464984893799	0.7866345643997192	0.3436610996723175	0.9277772903442383	0.534148633480072	0.5005908012390137	0.32991600036621094	0.5242844820022583	0.8775867223739624	0.6410374045372009	0.46636447310447693	0.6429928541183472	0.7856822609901428	0.3527160584926605	0.6625565886497498	0.5036565065383911	0.35297393798828125	0.556586503982544	0.6916027069091797	0.6834888458251953	0.5303664207458496	0.5247267484664917	0.4240145683288574	0.569156289100647	0.8664751648902893	0.47839924693107605
0.3047352433204651	0.8271607756614685	0.6526026129722595	0.8050014972686768	0.7432981133460999	0.5082107186317444	0.5981662273406982	0.6254504919052124	0.7304026484489441	0.8009523153305054	0.5571389198303223	0.7283504605293274	0.5734086632728577	0.43125179409980774	0.7183194160461426	0.8198975324630737	0.6241433024406433	0.6051183938980103	0.8532876372337341	0.7311751246452332	0.602316677570343	0.7465008497238159	0.5697640776634216	0.7252283096313477	0.6871359944343567	0.7402499914169312	0.6883669495582581	0.7976634502410889	0.8275377750396729	0.7323484420776367
0.3856891095638275	0.8817276358604431	0.5097469687461853	0.6414127349853516	0.8360124230384827	0.47802025079727173	0.3362077474594116	0.7404522895812988	0.8274304866790771	0.891242504119873	0.2769571542739868	0.8156557679176331	0.7142951488494873	0.36011722683906555	0.5639962553977966	0.6247000694274902	0.8027633428573608	0.3432842791080475	0.6047461628913879	0.808371901512146	0.3378567695617676	0.8484417200088501	0.8537002205848694	0.4379504919052124	0.636706531047821	0.8340746760368347	0.5349376201629639	0.9173463582992554	0.603789746761322	0.6096051335334778
0.30212655663490295	0.8204383254051208	0.44564300775527954	0.46454983949661255	0.6676188111305237	0.3597704768180847	0.2891647517681122	0.4643400013446808	0.6652863621711731	0.6752476096153259	0.2747576832771301	0.6544368267059326	0.6251147985458374	0.2799447476863861	0.4675179421901703	0.5427722334861755	0.6581365466117859	0.29718029499053955	0.4960569441318512	0.659966230392456	0.2923675775527954	0.6790245771408081	0.5943635702133179	0.32968488335609436	0.4471241235733032	0.679587721824646	0.36490049958229065	0.7026042342185974	0.4522627294063568	0.5766645669937134
0.19522476196289062	0.7852898836135864	0.5555087327957153	0.7121105790138245	0.5621612668037415	0.423711359500885	0.544948160648346	0.5697571635246277	0.5535508990287781	0.5392899513244629	0.5487493872642517	0.551647424697876	0.5733596086502075	0.5223255753517151	0.612241268157959	0.6725631952285767	0.6270424723625183	0.5505496859550476	0.7628654837608337	0.5445394515991211	0.5481529235839844	0.5645439028739929	0.47364571690559387	0.6531810164451599	0.5067543387413025	0.5515929460525513	0.47623080015182495	0.5712215304374695	0.7606692314147949	0.6189823150634766
0.21922451257705688	0.810853123664856	0.647773802280426	0.6857494115829468	0.6546830534934998	0.3217875361442566	0.6984659433364868	0.41784587502479553	0.6521247625350952	0.6943050026893616	0.6689027547836304	0.6463998556137085	0.3650708496570587	0.393319696187973	0.6532461047172546	0.736223042011261	0.511189877986908	0.7045621275901794	0.733481228351593	0.654712438583374	0.7017550468444824	0.6609976291656494	0.3740234375	0.6511914730072021	0.573204755783081	0.6633579730987549	0.6535139083862305	0.7030314803123474	0.7518871426582336	0.7121682167053223
0.09150370955467224	0.8696964979171753	0.4991636872291565	0.6737317442893982	0.5276746153831482	0.45608875155448914	0.5944322347640991	0.29007968306541443	0.5326513648033142	0.5087571144104004	0.6220283508300781	0.5200362205505371	0.47600576281547546	0.5288187265396118	0.47875043749809265	0.6807395815849304	0.5745622515678406	0.5991128087043762	0.6690381169319153	0.5301342010498047	0.5980592966079712	0.5411171317100525	0.17496202886104584	0.6216950416564941	0.4048239290714264	0.5439597964286804	0.5199894905090332	0.5348098874092102	0.7820472121238708	0.5916038751602173
0.1873106062412262	0.7999081015586853	0.5263351202011108	0.7014443874359131	0.440685510635376	0.34767621755599976	0.6829702258110046	0.20363692939281464	0.44972506165504456	0.4196286201477051	0.6915441751480103	0.4371473491191864	0.3168300688266754	0.45575255155563354	0.5043880343437195	0.649713933467865	0.4752894639968872	0.689963161945343	0.6454786062240601	0.45685020089149475	0.6896362900733948	0.45423436164855957	0.10233457386493683	0.6804737448692322	0.3345180153846741	0.46811744570732117	0.5121744871139526	0.43055620789527893	0.7583626508712769	0.6133004426956177
0.3026612401008606	0.8240361213684082	0.6799156069755554	0.6638501882553101	0.5558110475540161	0.15722081065177917	0.848950207233429	0.2870744466781616	0.5683755874633789	0.5443122386932373	0.8019102215766907	0.5532464385032654	0.12647326290607452	0.33737361431121826	0.6533285975456238	0.6861642599105835	0.4040864408016205	0.8557696342468262	0.5868334174156189	0.5720695853233337	0.8549947142601013	0.5713344216346741	0.26229187846183777	0.6569849848747253	0.45731109380722046	0.5872840285301208	0.6148217916488647	0.534300684928894	0.6637182831764221	0.7523719668388367
0.31008532643318176	0.883971631526947	0.6890153288841248	0.6425716876983643	0.5932803750038147	0.1944323033094406	0.8515239357948303	0.3055802881717682	0.6090853810310364	0.5808930397033691	0.8051337003707886	0.5910772085189819	0.15935258567333221	0.369258314371109	0.6621997952461243	0.7026110887527466	0.4326639473438263	0.8570823669433594	0.6025857925415039	0.6088848114013672	0.8562589883804321	0.6116064786911011	0.30426377058029175	0.6274654865264893	0.49488532543182373	0.6275893449783325	0.643371045589447	0.5716608166694641	0.6618268489837646	0.7547366619110107
0.26741087436676025	0.8428069353103638	0.6748097538948059	0.6731275320053101	0.5306399464607239	0.1804405003786087	0.8332736492156982	0.2914596498012543	0.5402847528457642	0.5132336616516113	0.7968345880508423	0.5281774997711182	0.13810645043849945	0.38265466690063477	0.6443687081336975	0.6801490783691406	0.4370276629924774	0.8397447466850281	0.6021050810813904	0.5460584163665771	0.8392664790153503	0.543063759803772	0.24935440719127655	0.6882206201553345	0.4460696578025818	0.5584917068481445	0.6079845428466797	0.5102945566177368	0.6831412315368652	0.7428323030471802
0.3423294723033905	0.8202715516090393	0.7368624210357666	0.6034674644470215	0.6486056447029114	0.15813417732715607	0.8887977600097656	0.2445528507232666	0.6622979044914246	0.6202360391616821	0.8416857123374939	0.6459319591522217	0.1148766502737999	0.2519929111003876	0.7088783979415894	0.7225045561790466	0.36444956064224243	0.8943935036659241	0.5907887816429138	0.6620694994926453	0.8935370445251465	0.664939820766449	0.3213106095790863	0.5880181193351746	0.5249926447868347	0.6790017485618591	0.6689586639404297	0.5973098874092102	0.6204679012298584	0.7991880178451538
0.31042736768722534	0.835230827331543	0.7414377927780151	0.5862927436828613	0.6438069939613342	0.14245575666427612	0.8923335075378418	0.279636025428772	0.661455512046814	0.5993582606315613	0.8455066680908203	0.6413582563400269	0.12126842886209488	0.2853308618068695	0.7155543565750122	0.7121182680130005	0.40905967354774475	0.8974752426147461	0.5772657990455627	0.6574459671974182	0.89671391248703	0.6637819409370422	0.3576928675174713	0.5616737008094788	0.5358292460441589	0.6781705617904663	0.6528297066688538	0.5716232061386108	0.5974333882331848	0.8057435154914856
0.2872343063354492	0.883337140083313	0.7465744018554688	0.5866498351097107	0.6574066281318665	0.2396070659160614	0.8306003212928772	0.39458224177360535	0.6777925491333008	0.6112433671951294	0.8000243306159973	0.6540534496307373	0.23745884001255035	0.3715972900390625	0.7493070960044861	0.7177875638008118	0.5407876372337341	0.8343119025230408	0.6719971895217896	0.6663575768470764	0.8319011926651001	0.6807317137718201	0.4792056977748871	0.5360779762268066	0.6259199976921082	0.6919605731964111	0.6348557472229004	0.6031641960144043	0.625110924243927	0.8095341920852661
0.2864207923412323	0.8511762619018555	0.7411400079727173	0.6141791939735413	0.6300351023674011	0.21529462933540344	0.8340889811515808	0.3447096049785614	0.6453863978385925	0.5700567960739136	0.8049719333648682	0.626619279384613	0.21465879678726196	0.3387144207954407	0.7337072491645813	0.7027156352996826	0.4873304069042206	0.8384138345718384	0.6515137553215027	0.6351522207260132	0.8361697196960449	0.6482660174369812	0.40828952193260193	0.5898140072822571	0.5760537385940552	0.656319260597229	0.6130950450897217	0.5539801120758057	0.6127458810806274	0.8043742775917053
0.2864592671394348	0.8582101464271545	0.7285626530647278	0.6083531379699707	0.620001494884491	0.21728286147117615	0.8391718864440918	0.34225329756736755	0.637846827507019	0.5476199388504028	0.8055846095085144	0.6173548698425293	0.21664977073669434	0.3198752999305725	0.7241778373718262	0.703103244304657	0.4597432613372803	0.8434880375862122	0.6327643990516663	0.627276599407196	0.8420320153236389	0.6401169896125793	0.407403826713562	0.5682985782623291	0.5694172382354736	0.6498576402664185	0.6119942665100098	0.532386064529419	0.6063360571861267	0.8014155626296997
0.3644029200077057	0.9162592887878418	0.739323079586029	0.5933575630187988	0.6583950519561768	0.24820131063461304	0.8270108103752136	0.35516849160194397	0.6785427331924438	0.597331702709198	0.797508716583252	0.6555356979370117	0.2564183175563812	0.3278769552707672	0.7443632483482361	0.7150652408599854	0.4948280453681946	0.8302967548370361	0.6769691705703735	0.6665567755699158	0.8284854888916016	0.6810593008995056	0.46615272760391235	0.5427802205085754	0.6128113269805908	0.6914367079734802	0.6328497529029846	0.5861879587173462	0.6150861978530884	0.8017113208770752
0.3319203555583954	0.9065720438957214	0.7268171310424805	0.6149871349334717	0.6183510422706604	0.2327433079481125	0.8222493529319763	0.380916953086853	0.6363750100135803	0.5311208963394165	0.8035960793495178	0.6159994602203369	0.2903527021408081	0.3706578016281128	0.7491856813430786	0.6817706227302551	0.5248514413833618	0.8246462345123291	0.6939516067504883	0.6236839890480042	0.8227180242538452	0.6384614706039429	0.49762094020843506	0.5895717740058899	0.5924029350280762	0.6459580659866333	0.6081868410110474	0.5366579294204712	0.6246503591537476	0.7761822938919067
