EC:3.1.3.-	EC:3.1.4.-	EC:3.5.1.-	GO:0016857	GO:0046914	GO:0140097	GO:0098772	GO:0019899	GO:0046983	GO:0016747	GO:0016799	GO:0052689	GO:0042578	GO:0042803	GO:0016788	GO:0016811	GO:0016854	GO:0016830	GO:0016746	GO:0042802	GO:0016790	GO:0004620	GO:0016810	GO:0003677	GO:0004519	GO:0008270	GO:0140096	GO:0008233	GO:0008081	GO:0016829	GO:0016791	GO:0016853	GO:0004518	GO:0016298	GO:0030234
0.710693895816803	0.6746360659599304	0.45756641030311584	0.7373519539833069	0.5707175135612488	0.707348108291626	0.875355064868927	0.8015109896659851	0.7644680142402649	0.6780610680580139	0.519260585308075	0.6845160126686096	0.7101978659629822	0.761296272277832	0.48560038208961487	0.8120931386947632	0.6143914461135864	0.7002958655357361	0.6337698698043823	0.7393360733985901	0.798792839050293	0.8016924262046814	0.8326784372329712	0.5336387753486633	0.6719333529472351	0.5825750827789307	0.8785746097564697	0.8026594519615173	0.6754665374755859	0.6533831357955933	0.7986379265785217	0.7122114896774292	0.6013307571411133	0.7983065247535706	0.8696790933609009
0.7460711002349854	0.6956489086151123	0.4555298984050751	0.7178699374198914	0.5685241222381592	0.7324549555778503	0.8402637243270874	0.7842756509780884	0.8115699887275696	0.7025693655014038	0.5649725794792175	0.693878173828125	0.7256038188934326	0.7735127806663513	0.5442180633544922	0.8188527226448059	0.5904316902160645	0.7057761549949646	0.668525755405426	0.7607318162918091	0.842115044593811	0.8269791007041931	0.8353813886642456	0.5934982299804688	0.7120788097381592	0.570088803768158	0.8527651429176331	0.7757582068443298	0.7050631642341614	0.6585614681243896	0.7978695631027222	0.6798464059829712	0.6491916179656982	0.8203948736190796	0.8331174850463867
0.680145800113678	0.677438497543335	0.5332179665565491	0.7086983323097229	0.6584442853927612	0.6077367067337036	0.8238096237182617	0.7649698853492737	0.7576208710670471	0.7069669365882874	0.4890879690647125	0.6605918407440186	0.6929653286933899	0.7627316117286682	0.5037946105003357	0.8348932266235352	0.5709475874900818	0.7556268572807312	0.6911329627037048	0.7322602272033691	0.8310126662254333	0.7850184440612793	0.8643625974655151	0.45111000537872314	0.5887002348899841	0.6244939565658569	0.8494787216186523	0.7578905820846558	0.6803622841835022	0.7332754731178284	0.7395108342170715	0.6048527359962463	0.5096786022186279	0.7798427939414978	0.8193840384483337
0.6999918222427368	0.592193603515625	0.5048658847808838	0.7268372774124146	0.6711233258247375	0.5464145541191101	0.7659486532211304	0.6947320699691772	0.6119430065155029	0.7081263661384583	0.36536985635757446	0.6910120844841003	0.7113069891929626	0.678317666053772	0.5100196003913879	0.8241559863090515	0.5965406894683838	0.7284902930259705	0.6892858147621155	0.6197289824485779	0.7717196345329285	0.7618587017059326	0.8272905945777893	0.37714529037475586	0.560604453086853	0.6537863612174988	0.8725699782371521	0.7842742204666138	0.6686171293258667	0.7536141872406006	0.7565717101097107	0.6778546571731567	0.47799232602119446	0.7599668502807617	0.7767640352249146
0.7159445285797119	0.5993584990501404	0.4174526631832123	0.7075338363647461	0.6745590567588806	0.6358576416969299	0.8917849659919739	0.8004708290100098	0.6584835648536682	0.7067740559577942	0.36082708835601807	0.6706898212432861	0.7410674095153809	0.7196515202522278	0.4592304825782776	0.7931405901908875	0.5755859017372131	0.6934447884559631	0.6484346985816956	0.6584784388542175	0.8050163388252258	0.8036366105079651	0.8222330212593079	0.42758917808532715	0.6706247329711914	0.6751052141189575	0.8769203424453735	0.7751155495643616	0.7332375049591064	0.6557317972183228	0.7732245326042175	0.6186643838882446	0.5794312357902527	0.7957767844200134	0.8926670551300049
0.8298526406288147	0.6620262265205383	0.502434253692627	0.683338463306427	0.6609480381011963	0.5546048879623413	0.7985257506370544	0.7331330180168152	0.6908758878707886	0.749634325504303	0.4137602150440216	0.6555401682853699	0.7062767148017883	0.7218548059463501	0.48176702857017517	0.8050044775009155	0.5398982167243958	0.6752687096595764	0.7114577293395996	0.673356294631958	0.845806896686554	0.7690368890762329	0.8195305466651917	0.4414125680923462	0.5900299549102783	0.6558225750923157	0.8375383615493774	0.7441619634628296	0.6878191828727722	0.6854137778282166	0.7287428975105286	0.5298619270324707	0.5238251686096191	0.7628150582313538	0.7950308322906494
0.8371462821960449	0.7374847531318665	0.6234040260314941	0.6382157206535339	0.6433942914009094	0.5500998497009277	0.8349643349647522	0.7814375758171082	0.6295968890190125	0.6794629096984863	0.35846641659736633	0.5729227066040039	0.6591534614562988	0.6833275556564331	0.38122546672821045	0.7137941122055054	0.4995473325252533	0.6426821947097778	0.6204113960266113	0.6318002939224243	0.8058925271034241	0.7354450821876526	0.7282742261886597	0.40979480743408203	0.572694718837738	0.6413171291351318	0.8350516557693481	0.7334784269332886	0.6350980997085571	0.6187214255332947	0.6955751776695251	0.5113285183906555	0.48961830139160156	0.7233331799507141	0.8303619027137756
0.8065691590309143	0.6919750571250916	0.6035651564598083	0.6282337307929993	0.661991536617279	0.5130681395530701	0.8354615569114685	0.7758269309997559	0.581270694732666	0.625065803527832	0.29600080847740173	0.5445172190666199	0.6512719392776489	0.6512378454208374	0.3746931254863739	0.6889750361442566	0.48559826612472534	0.6275597810745239	0.5619652271270752	0.6118757724761963	0.8096520304679871	0.712157666683197	0.7116749286651611	0.3689720630645752	0.5541477799415588	0.6525568962097168	0.804391622543335	0.7061061263084412	0.6287964582443237	0.6100605726242065	0.6713160872459412	0.4810419976711273	0.46857622265815735	0.6975212097167969	0.8370438814163208
0.8118868470191956	0.728151261806488	0.6706574559211731	0.5847215056419373	0.6110708117485046	0.5910425782203674	0.7954807877540588	0.7565132975578308	0.596243143081665	0.6919078826904297	0.33386287093162537	0.5934926867485046	0.6551297307014465	0.6644020080566406	0.3826722204685211	0.6646698713302612	0.4729219377040863	0.6211682558059692	0.6328429579734802	0.5819695591926575	0.7648561000823975	0.745154857635498	0.666286289691925	0.4361943006515503	0.6111368536949158	0.6102492213249207	0.8425467014312744	0.7312237620353699	0.6464502811431885	0.5822468996047974	0.6830374002456665	0.5062793493270874	0.5406191945075989	0.7334797382354736	0.794610321521759
0.8118868470191956	0.728151261806488	0.6706574559211731	0.5847215056419373	0.6110708117485046	0.5910425782203674	0.7954807877540588	0.7565132975578308	0.596243143081665	0.6919078826904297	0.33386287093162537	0.5934926867485046	0.6551297307014465	0.6644020080566406	0.3826722204685211	0.6646698713302612	0.4729219377040863	0.6211682558059692	0.6328429579734802	0.5819695591926575	0.7648561000823975	0.745154857635498	0.666286289691925	0.4361943006515503	0.6111368536949158	0.6102492213249207	0.8425467014312744	0.7312237620353699	0.6464502811431885	0.5822468996047974	0.6830374002456665	0.5062793493270874	0.5406191945075989	0.7334797382354736	0.794610321521759
0.8197189569473267	0.7313275933265686	0.6769064664840698	0.5909789800643921	0.6145106554031372	0.5942527651786804	0.7980964183807373	0.7599267363548279	0.5896863341331482	0.6919513940811157	0.33138471841812134	0.5804004669189453	0.6518130302429199	0.6625829339027405	0.3653247356414795	0.6580886840820312	0.4781334698200226	0.6250844597816467	0.6306132078170776	0.5778906345367432	0.758887767791748	0.7389904856681824	0.6616567373275757	0.4369114637374878	0.6160157918930054	0.613240122795105	0.8412333726882935	0.7275978922843933	0.6452634334564209	0.5813806653022766	0.6786383390426636	0.5109535455703735	0.5429530739784241	0.727139413356781	0.7972062826156616
0.8529482483863831	0.7309880256652832	0.6417465806007385	0.6260875463485718	0.5519779324531555	0.621009111404419	0.8116969466209412	0.768950879573822	0.676569938659668	0.7309662699699402	0.43519002199172974	0.6385444402694702	0.6635254621505737	0.703766405582428	0.42698660492897034	0.7090134024620056	0.5118474960327148	0.6357918977737427	0.6730360388755798	0.626753032207489	0.8157071471214294	0.7749568223953247	0.7050251364707947	0.5090287327766418	0.6197658181190491	0.5676499009132385	0.847244143486023	0.7442642450332642	0.6420994400978088	0.5986731052398682	0.7154552936553955	0.5345750451087952	0.5598288774490356	0.7652519941329956	0.798768162727356
0.8236404657363892	0.7812957167625427	0.701089084148407	0.5224042534828186	0.49166181683540344	0.6862336993217468	0.7267971038818359	0.7135857343673706	0.6566237211227417	0.6198056936264038	0.45517805218696594	0.5915984511375427	0.6268333792686462	0.6419077515602112	0.46177127957344055	0.6421197652816772	0.421304315328598	0.5454440712928772	0.5754562020301819	0.6184676885604858	0.7642331123352051	0.7405368089675903	0.6361046433448792	0.568415641784668	0.6499683260917664	0.5005308985710144	0.8149948716163635	0.7378342151641846	0.6045631170272827	0.5323013067245483	0.6905092000961304	0.5170641541481018	0.6061962246894836	0.7281509041786194	0.7213512063026428
0.827085554599762	0.7151044011116028	0.5464598536491394	0.6546007990837097	0.6256818175315857	0.6821413040161133	0.7886183261871338	0.7443107962608337	0.6589933633804321	0.7099591493606567	0.46203479170799255	0.6736503839492798	0.6996240615844727	0.6957177519798279	0.47817543148994446	0.7644409537315369	0.5339605808258057	0.6654533743858337	0.6655364036560059	0.6373725533485413	0.8258906602859497	0.7921916842460632	0.7735114097595215	0.5502831339836121	0.6873888969421387	0.6370930671691895	0.8488966226577759	0.7459874749183655	0.6900864243507385	0.6384581923484802	0.7441685199737549	0.567342221736908	0.6285408139228821	0.7848029136657715	0.7802466750144958
0.7584073543548584	0.7560938000679016	0.566638708114624	0.6480293869972229	0.5724866390228271	0.7746607065200806	0.8256600499153137	0.7763007283210754	0.7817068099975586	0.6769733428955078	0.5745756030082703	0.7386603951454163	0.7528114914894104	0.767798662185669	0.5880745649337769	0.7694509625434875	0.5372783541679382	0.6441156268119812	0.6249212622642517	0.7813383340835571	0.8099449276924133	0.8576250672340393	0.774101197719574	0.5885282158851624	0.7574718594551086	0.5739332437515259	0.8626278638839722	0.789156973361969	0.7376883029937744	0.6008988618850708	0.8277435302734375	0.6551900506019592	0.698045015335083	0.8554840087890625	0.8231648206710815
0.7822837233543396	0.7755504250526428	0.5698602199554443	0.6140910387039185	0.49109041690826416	0.7953091263771057	0.8923577666282654	0.840266227722168	0.8373389840126038	0.6648098826408386	0.5666490793228149	0.758448600769043	0.7583572864532471	0.810600757598877	0.5800268650054932	0.7243127822875977	0.5195435285568237	0.6356388926506042	0.5957647562026978	0.8087469935417175	0.7816397547721863	0.9126991033554077	0.7178980708122253	0.5599339008331299	0.7503524422645569	0.492941290140152	0.8828315734863281	0.8065370917320251	0.7416832447052002	0.5454099774360657	0.8552143573760986	0.6687609553337097	0.681315541267395	0.9102711081504822	0.8876615762710571
0.7921989560127258	0.7658300995826721	0.5356634855270386	0.6184197068214417	0.5793203711509705	0.6756478548049927	0.9270293116569519	0.8447644114494324	0.7009807229042053	0.6670639514923096	0.4081178307533264	0.6661313772201538	0.7508201003074646	0.7463499903678894	0.4510101079940796	0.7149606347084045	0.48699265718460083	0.5724190473556519	0.5756418108940125	0.7166589498519897	0.762265145778656	0.8466461896896362	0.7235250473022461	0.4298475980758667	0.6841060519218445	0.5999112725257874	0.9070883393287659	0.8260208964347839	0.7238606214523315	0.5218777060508728	0.8248119354248047	0.5806487798690796	0.5993652939796448	0.8412832617759705	0.9255990386009216
0.7089934945106506	0.6808338761329651	0.43135756254196167	0.6656863689422607	0.5379402041435242	0.721110463142395	0.9016873240470886	0.828204870223999	0.8019374012947083	0.6661792993545532	0.5091816782951355	0.6844743490219116	0.7282816767692566	0.7783633470535278	0.49159011244773865	0.7872734069824219	0.5275854468345642	0.6247053742408752	0.6075049042701721	0.7578555345535278	0.7874743938446045	0.8466622829437256	0.7965465784072876	0.5250017046928406	0.6971074342727661	0.55620938539505	0.8924074172973633	0.8238283395767212	0.7027766108512878	0.5728176832199097	0.8172812461853027	0.6348674297332764	0.6229454278945923	0.8415774703025818	0.8953760266304016
0.6215302348136902	0.58249431848526	0.3021886348724365	0.6782244443893433	0.5072361826896667	0.8574205636978149	0.9826756715774536	0.9032832980155945	0.902252733707428	0.46430060267448425	0.6192511916160583	0.6273393034934998	0.6258828639984131	0.8169763684272766	0.43390458822250366	0.7183740139007568	0.5969251990318298	0.6239205598831177	0.37881675362586975	0.9017781615257263	0.7246453762054443	0.7767040133476257	0.7223502397537231	0.5034946799278259	0.7958418130874634	0.4909108281135559	0.7661692500114441	0.7887134552001953	0.6260687708854675	0.4490164816379547	0.7393501400947571	0.6552085280418396	0.6878830194473267	0.7738193273544312	1.0
0.5478567481040955	0.7628039717674255	0.23276491463184357	0.497585654258728	0.3945551812648773	0.7258954048156738	0.7004054188728333	0.6479946970939636	0.6075260639190674	0.4606204032897949	0.447126179933548	0.4114435017108917	0.4485839009284973	0.5423665046691895	0.19687388837337494	0.6021367311477661	0.4347241222858429	0.23695378005504608	0.35454651713371277	0.5561826825141907	0.5607283711433411	0.5479019284248352	0.5292121171951294	0.39223402738571167	0.6428782939910889	0.40889760851860046	0.8176079988479614	0.8924428820610046	0.42378461360931396	0.23947079479694366	0.5385856628417969	0.5796967148780823	0.5700042247772217	0.542125403881073	0.7243094444274902
0.5915441513061523	0.6655104756355286	0.3368861973285675	0.656399130821228	0.5115342736244202	0.8553298115730286	0.8807365298271179	0.8090888261795044	0.7899183630943298	0.41134315729141235	0.5564942359924316	0.47522392868995667	0.5452484488487244	0.6948353052139282	0.3226218521595001	0.6684016585350037	0.5790998935699463	0.5852600932121277	0.32765910029411316	0.774757444858551	0.6509307622909546	0.6158309578895569	0.6809916496276855	0.5512034296989441	0.7984967231750488	0.5011135935783386	0.725090503692627	0.7609684467315674	0.5445516705513	0.44914162158966064	0.6326364278793335	0.6195914149284363	0.6999351978302002	0.6072607636451721	0.9009979367256165
0.5992462635040283	0.6833541393280029	0.3467525243759155	0.7300885319709778	0.42308759689331055	0.8849642872810364	0.8405080437660217	0.7735081315040588	0.792906641960144	0.4346855878829956	0.6382144689559937	0.564922034740448	0.5435152053833008	0.6909404993057251	0.4000270664691925	0.701140820980072	0.6819630265235901	0.6154411435127258	0.37025177478790283	0.7566052675247192	0.7065753936767578	0.6431803703308105	0.7034487724304199	0.6540166735649109	0.7850836515426636	0.4331756830215454	0.7237574458122253	0.7658398747444153	0.5227030515670776	0.49461349844932556	0.6527617573738098	0.7280129790306091	0.7228972315788269	0.6376230716705322	0.8551607131958008
0.27658402919769287	0.6299846172332764	0.0	0.4191063642501831	0.17953619360923767	0.815313458442688	0.4535253643989563	0.44596174359321594	0.41779306530952454	0.29465118050575256	0.5826354622840881	0.2664991319179535	0.24554598331451416	0.33888474106788635	0.21906444430351257	0.3894411325454712	0.4418296217918396	0.13942575454711914	0.234002023935318	0.4496779441833496	0.6438162326812744	0.3375277519226074	0.36703503131866455	0.5808219313621521	0.6444771885871887	0.18401861190795898	0.5912358164787292	0.7145183682441711	0.21111582219600677	0.1167769730091095	0.32509446144104004	0.43660488724708557	0.683724582195282	0.3359200060367584	0.4844403564929962
0.21125160157680511	0.859070897102356	0.09835319966077805	0.3146997094154358	0.287771612405777	0.7734784483909607	0.3212345838546753	0.3254777193069458	0.18383269011974335	0.26304498314857483	0.40407994389533997	0.15807059407234192	0.19040818512439728	0.1752539575099945	0.11762852966785431	0.31015363335609436	0.3563607931137085	0.09868606925010681	0.20388302206993103	0.22582949697971344	0.5255978107452393	0.21724508702754974	0.28237879276275635	0.4741572439670563	0.6193872094154358	0.26999491453170776	0.5852259993553162	0.6922878623008728	0.18027782440185547	0.12026652693748474	0.2179267406463623	0.36729270219802856	0.640394389629364	0.21264617145061493	0.360792875289917
