EC:3.1.3.-	EC:1.14.11.-	GO:0016301	GO:0004553	GO:0005102	GO:0046914	GO:0005198	GO:0016757	GO:0004497	GO:0008289	GO:0098772	GO:0019899	GO:0005543	GO:0140110	GO:0042803	GO:0016788	GO:0016758	GO:0016772	GO:0030246	GO:0016835	GO:0044877	GO:0042802	GO:0016798	GO:0033218	GO:0003677	GO:1901681	GO:0140096	GO:0016705	GO:0016829	GO:0042277	GO:0016853	GO:0019787	GO:0003723	GO:0016763	GO:0030234	GO:0016837	GO:0097367
0.8786710500717163	0.33364275097846985	0.5475708246231079	0.6815091371536255	0.6881312727928162	0.6780803799629211	0.8698538541793823	0.46194249391555786	0.40692898631095886	0.5480028390884399	0.43093574047088623	0.47895243763923645	0.5055352449417114	0.5723541975021362	0.769051730632782	0.5096280574798584	0.74500972032547	0.549705982208252	0.6803641319274902	0.6500876545906067	0.7000676393508911	0.8108395338058472	0.7168387174606323	0.6773164868354797	0.5798752307891846	0.5894362926483154	0.2897605299949646	0.3665718138217926	0.5480735301971436	0.5824001431465149	0.3580794334411621	0.2410142719745636	0.7688755393028259	0.2179129421710968	0.4758017361164093	0.5573493838310242	0.6567438244819641
0.8878641128540039	0.34011539816856384	0.5780301690101624	0.6561810970306396	0.7095247507095337	0.7523950338363647	0.9148666858673096	0.43132346868515015	0.4208650588989258	0.5720680952072144	0.4459055960178375	0.5197626352310181	0.5485104918479919	0.5768651366233826	0.7943635582923889	0.603300154209137	0.7335343956947327	0.5900890231132507	0.6640214920043945	0.6479937434196472	0.7279690504074097	0.8369420766830444	0.6876940131187439	0.6642294526100159	0.6224978566169739	0.6158194541931152	0.2959163784980774	0.374207466840744	0.5269547700881958	0.5831319689750671	0.37401294708251953	0.2395169883966446	0.8353085517883301	0.18741166591644287	0.48763319849967957	0.5315066576004028	0.7227048277854919
0.792174756526947	0.2327985316514969	0.5811445116996765	0.6482970118522644	0.7225021123886108	0.7931774258613586	0.8430763483047485	0.5298877954483032	0.4194004237651825	0.6514493227005005	0.5388087034225464	0.5837507843971252	0.6291264891624451	0.5368435978889465	0.8122003674507141	0.6299901008605957	0.7763132452964783	0.5958974361419678	0.5996999740600586	0.720757246017456	0.7358241081237793	0.8510140776634216	0.6798186302185059	0.685478687286377	0.6134442090988159	0.6661286950111389	0.3186761140823364	0.42600706219673157	0.5980060696601868	0.6032282710075378	0.43600961565971375	0.30740419030189514	0.8552371263504028	0.3082628846168518	0.581174373626709	0.6085437536239624	0.6531099677085876
0.851045548915863	0.26067960262298584	0.49220898747444153	0.6530160307884216	0.7143160104751587	0.7906176447868347	0.8862002491950989	0.4394387900829315	0.4019629657268524	0.6334921717643738	0.5165820121765137	0.5415759682655334	0.5856812596321106	0.5755680799484253	0.7908797264099121	0.5614256858825684	0.7057230472564697	0.4636314809322357	0.6167207360267639	0.7070584893226624	0.738539457321167	0.8152554035186768	0.6776898503303528	0.6875185966491699	0.6072248816490173	0.6635729670524597	0.25826945900917053	0.4170517027378082	0.5975078344345093	0.5913482308387756	0.42124924063682556	0.27993467450141907	0.840595543384552	0.1761956512928009	0.5516541004180908	0.6301316022872925	0.6117435693740845
0.8593436479568481	0.2815250754356384	0.4627300798892975	0.7230079174041748	0.750681459903717	0.7874277830123901	0.9024624824523926	0.49057263135910034	0.5135647654533386	0.7052573561668396	0.5790876150131226	0.5753194689750671	0.6595994830131531	0.47656139731407166	0.8050589561462402	0.590282678604126	0.759604811668396	0.41689983010292053	0.6197015643119812	0.7437204718589783	0.7580659985542297	0.8307167887687683	0.759951651096344	0.7210044264793396	0.5168336629867554	0.705373227596283	0.25544217228889465	0.5661832690238953	0.6459558606147766	0.6524668335914612	0.4768768548965454	0.30508649349212646	0.8018316626548767	0.2485715001821518	0.629040539264679	0.7123031616210938	0.5628246665000916
0.8598647117614746	0.29021355509757996	0.4723700284957886	0.773671567440033	0.7807021737098694	0.7865355610847473	0.865774929523468	0.5837430953979492	0.6348119378089905	0.7012661099433899	0.5763623118400574	0.57197505235672	0.6518094539642334	0.6106144189834595	0.8148893117904663	0.6354811787605286	0.8036609292030334	0.3763788640499115	0.7172673344612122	0.7789437174797058	0.7596412301063538	0.824216365814209	0.8048411011695862	0.8033042550086975	0.5089824199676514	0.772696852684021	0.2718214690685272	0.6480525135993958	0.6888670921325684	0.7692988514900208	0.5423529148101807	0.363568514585495	0.767753005027771	0.4828891158103943	0.6200758218765259	0.791975200176239	0.5481382012367249
0.8983946442604065	0.3698362708091736	0.6385976672172546	0.688174307346344	0.7089203000068665	0.7914180755615234	0.778267502784729	0.5765728950500488	0.6658295392990112	0.6045297384262085	0.5018993020057678	0.527037501335144	0.5749419331550598	0.5537739992141724	0.6943748593330383	0.6348782777786255	0.734164297580719	0.6096140146255493	0.6332482695579529	0.7281537652015686	0.6290690302848816	0.7001115679740906	0.733724057674408	0.6932613253593445	0.5263150930404663	0.7350780367851257	0.3363986909389496	0.6205729246139526	0.6530631184577942	0.6534139513969421	0.5864483118057251	0.3621399700641632	0.6799310445785522	0.624337375164032	0.5504676699638367	0.7051668167114258	0.6371078491210938
0.8978007435798645	0.45802831649780273	0.47882989048957825	0.6066616773605347	0.6657880544662476	0.890668511390686	0.9089000821113586	0.4647982120513916	0.5483057498931885	0.5754936933517456	0.44795718789100647	0.5284994840621948	0.5734329223632812	0.5192260146141052	0.6585556268692017	0.7148961424827576	0.6832835674285889	0.5740818977355957	0.5228044986724854	0.7277960777282715	0.5872225165367126	0.6968338489532471	0.6692246198654175	0.6635075807571411	0.5726696252822876	0.7053112983703613	0.3689187169075012	0.46521639823913574	0.5803210139274597	0.6113405823707581	0.6458038091659546	0.3516123294830322	0.6809120178222656	0.3878205418586731	0.5019634962081909	0.5945499539375305	0.5650931596755981
0.9059711694717407	0.4219106435775757	0.5753790140151978	0.5649555921554565	0.6913727521896362	0.948767364025116	0.9696143269538879	0.3770308792591095	0.5055573582649231	0.5548090934753418	0.46412351727485657	0.590352475643158	0.5767667293548584	0.5557193160057068	0.6707671880722046	0.8198165893554688	0.6495331525802612	0.6936436891555786	0.5291751027107239	0.7176029682159424	0.6051071882247925	0.7270580530166626	0.6325705051422119	0.6702682375907898	0.6172692179679871	0.7371998429298401	0.452163428068161	0.3720465898513794	0.5420169830322266	0.6355661153793335	0.6911329627037048	0.40664437413215637	0.6944853663444519	0.347059041261673	0.5144587159156799	0.5310299396514893	0.6547201871871948
0.8908606767654419	0.47874054312705994	0.641115665435791	0.5374429821968079	0.7478768825531006	0.8955609202384949	0.8711366653442383	0.39895281195640564	0.4979729652404785	0.5460138320922852	0.4786149859428406	0.5981523394584656	0.573188066482544	0.5717253088951111	0.6473187804222107	0.758370578289032	0.6382869482040405	0.717577338218689	0.5706603527069092	0.6024059653282166	0.5774924755096436	0.6834704279899597	0.5744784474372864	0.6478080153465271	0.5998137593269348	0.7079670429229736	0.46543723344802856	0.36992406845092773	0.4367882013320923	0.6415639519691467	0.6301934719085693	0.40552324056625366	0.6387085318565369	0.38309037685394287	0.5185716152191162	0.5073161125183105	0.6739720106124878
0.8885053396224976	0.4855382442474365	0.6608856320381165	0.5446274876594543	0.7737438082695007	0.919941782951355	0.8890095353126526	0.39256706833839417	0.4711695611476898	0.5782477855682373	0.5039820075035095	0.6253796219825745	0.6081100702285767	0.5844720005989075	0.6912890672683716	0.7699704170227051	0.649212658405304	0.7445370554924011	0.5821455717086792	0.6128590703010559	0.617084801197052	0.7253603935241699	0.5795140266418457	0.6625064611434937	0.620766282081604	0.7212061285972595	0.4636942446231842	0.355510950088501	0.4431948959827423	0.6580755710601807	0.6059762239456177	0.3882749676704407	0.6961691975593567	0.32802924513816833	0.5399630665779114	0.5116750001907349	0.7114052176475525
0.8461647033691406	0.48475417494773865	0.6677114963531494	0.5210913419723511	0.7905827164649963	0.92600017786026	0.923549234867096	0.3467782735824585	0.3975652754306793	0.5375394225120544	0.4822394847869873	0.6219668984413147	0.5823249220848083	0.5777105689048767	0.6727927923202515	0.7819867730140686	0.6240749359130859	0.7739835381507874	0.5866177082061768	0.5738329887390137	0.5980347990989685	0.716118574142456	0.5593535304069519	0.6486302018165588	0.6146424412727356	0.7065392136573792	0.49545741081237793	0.24440810084342957	0.3892987072467804	0.652935266494751	0.6049363017082214	0.37678003311157227	0.6550612449645996	0.257027268409729	0.5122376680374146	0.4602888822555542	0.7245994806289673
0.8272112011909485	0.5089691281318665	0.6947561502456665	0.5230470895767212	0.8046077489852905	0.9602140784263611	0.953353226184845	0.31056109070777893	0.37049683928489685	0.570112407207489	0.5016310214996338	0.6476007699966431	0.6175578832626343	0.6075314283370972	0.7172337770462036	0.7973014712333679	0.6172861456871033	0.8088637590408325	0.5856052041053772	0.585046648979187	0.6383249163627625	0.7579381465911865	0.5595654249191284	0.6577879786491394	0.648506224155426	0.7171545028686523	0.4849318265914917	0.23114706575870514	0.3950732350349426	0.658117949962616	0.5849655270576477	0.35997429490089417	0.728149950504303	0.17276765406131744	0.5279462933540344	0.4512154459953308	0.7747272849082947
0.8168608546257019	0.4242909848690033	0.6237160563468933	0.5445153713226318	0.7003012299537659	0.8865222334861755	0.8416690826416016	0.4133242070674896	0.5347259640693665	0.530045747756958	0.43851080536842346	0.5480971336364746	0.5350008010864258	0.5309776067733765	0.6309746503829956	0.706566572189331	0.6250402927398682	0.7111080288887024	0.5514603853225708	0.6214339137077332	0.5585383772850037	0.6556805372238159	0.5890081524848938	0.6269963979721069	0.5953968167304993	0.7030014991760254	0.42943963408470154	0.42279252409935	0.4841291308403015	0.5971288084983826	0.6237566471099854	0.3675335645675659	0.6364496946334839	0.40071672201156616	0.485072523355484	0.5255900025367737	0.6716287136077881
0.8670816421508789	0.46258744597435	0.6448774933815002	0.5317220687866211	0.7504987716674805	0.901898205280304	0.8755145072937012	0.394346684217453	0.49284759163856506	0.5420517921447754	0.4772542119026184	0.6004698276519775	0.5716956257820129	0.5747466087341309	0.6439418792724609	0.7652521133422852	0.6359730958938599	0.7249025702476501	0.5696629881858826	0.598258912563324	0.5740180611610413	0.6811084747314453	0.5686162114143372	0.6462436318397522	0.6035405397415161	0.7090120911598206	0.47143369913101196	0.3596388101577759	0.4297366440296173	0.6419005990028381	0.634462833404541	0.4064800441265106	0.635812520980835	0.37984809279441833	0.5166677236557007	0.5006551742553711	0.67702317237854
0.8772754669189453	0.4800924062728882	0.6386981010437012	0.5434357523918152	0.7483897805213928	0.891029953956604	0.8652815818786621	0.4047541320323944	0.5043193697929382	0.5522876381874084	0.4829770624637604	0.5999517440795898	0.5767267942428589	0.5656229853630066	0.6531171202659607	0.7535554766654968	0.6432804465293884	0.7112051248550415	0.5748469233512878	0.6061263084411621	0.5832480788230896	0.6881809830665588	0.5800162553787231	0.652915358543396	0.5947425365447998	0.7107381224632263	0.4624080955982208	0.3809916377067566	0.4428817331790924	0.6452673077583313	0.6265953183174133	0.4073305130004883	0.6417061686515808	0.38770154118537903	0.523723840713501	0.5140816569328308	0.6750016808509827
0.8433365225791931	0.4341855049133301	0.6615647077560425	0.5796821713447571	0.7585136294364929	0.9178763031959534	0.9024080634117126	0.43024134635925293	0.5394971966743469	0.6047727465629578	0.5316290259361267	0.6443600654602051	0.6253120303153992	0.6170443296432495	0.709958016872406	0.7863546013832092	0.6789767146110535	0.7237151861190796	0.5975996851921082	0.6906224489212036	0.6439113020896912	0.7436367869377136	0.621293306350708	0.7051103711128235	0.6262949705123901	0.7541870474815369	0.4665810465812683	0.4381972551345825	0.532284140586853	0.6938201785087585	0.6512624025344849	0.45269837975502014	0.7297424077987671	0.4359064996242523	0.5719559192657471	0.5732035636901855	0.7069132924079895
0.9122123718261719	0.5485314726829529	0.6538037061691284	0.5748103857040405	0.7027378678321838	0.8252524137496948	0.908012330532074	0.34761759638786316	0.40084007382392883	0.530655026435852	0.4855130612850189	0.6098600625991821	0.5546799302101135	0.3407173454761505	0.629139244556427	0.7669737339019775	0.6466723084449768	0.7534394860267639	0.5619451999664307	0.6161303520202637	0.5856186747550964	0.686893880367279	0.6287615895271301	0.6387708783149719	0.4662206172943115	0.6791541576385498	0.5485116839408875	0.25643056631088257	0.46795395016670227	0.5874834060668945	0.6750766038894653	0.4407317340373993	0.6140072345733643	0.28410604596138	0.5416220426559448	0.4708496332168579	0.7409762740135193
0.8051987290382385	0.44752782583236694	0.5530567765235901	0.5788750648498535	0.6511595249176025	0.864894449710846	0.8405659794807434	0.4056624174118042	0.5379493236541748	0.5037373900413513	0.3980623483657837	0.4986101984977722	0.49993282556533813	0.42982012033462524	0.6263900399208069	0.7075760960578918	0.6260538101196289	0.6593268513679504	0.5301661491394043	0.6572680473327637	0.5432301163673401	0.6641713976860046	0.6461637020111084	0.6120880246162415	0.5322369337081909	0.6904252171516418	0.4089839458465576	0.4093347191810608	0.5246983766555786	0.5616874694824219	0.6384140253067017	0.3287850320339203	0.585862398147583	0.3724291920661926	0.45463114976882935	0.5241025686264038	0.6307637691497803
0.8090287446975708	0.43926575779914856	0.580446183681488	0.5735077261924744	0.699622392654419	0.8352218866348267	0.839589536190033	0.43132004141807556	0.5191516280174255	0.5273557901382446	0.43551233410835266	0.5262253284454346	0.5299898982048035	0.5144110918045044	0.6395736932754517	0.6676981449127197	0.6320693492889404	0.6582516431808472	0.5590220093727112	0.629754900932312	0.56703120470047	0.6680960655212402	0.6246306896209717	0.6287312507629395	0.5598977208137512	0.6811277270317078	0.4035949409008026	0.4132293462753296	0.494766503572464	0.5947144627571106	0.5911690592765808	0.35612842440605164	0.6156190633773804	0.39828693866729736	0.4798154830932617	0.5491266846656799	0.6298611760139465
0.6183963418006897	0.3396308422088623	0.6452608108520508	0.7920358180999756	0.8359101414680481	0.6861633658409119	0.8729674816131592	0.5088998675346375	0.6605260372161865	0.6585867404937744	0.6394038796424866	0.6435182690620422	0.6648994088172913	0.3505391478538513	0.7173601984977722	0.6860281825065613	0.7347684502601624	0.5412967205047607	0.7331104278564453	0.70113205909729	0.7006903290748596	0.7286602854728699	0.8333348631858826	0.754671573638916	0.3073548376560211	0.7846371531486511	0.4502298831939697	0.6286149621009827	0.6072168350219727	0.7573737502098083	0.705763041973114	0.5017288327217102	0.5601150989532471	0.5528820157051086	0.6916031241416931	0.7754378914833069	0.6748603582382202
0.5893473029136658	0.32545211911201477	0.4919135868549347	0.8341469168663025	0.7710886597633362	0.6116054654121399	0.8156780004501343	0.6340082287788391	0.6648803353309631	0.667748749256134	0.5791968703269958	0.5299419164657593	0.626495361328125	0.2495432198047638	0.6946058869361877	0.5231906771659851	0.7821921110153198	0.3988531529903412	0.6952957510948181	0.726997971534729	0.6803200840950012	0.6957586407661438	0.8835475444793701	0.7307571768760681	0.26379257440567017	0.7302705645561218	0.32772165536880493	0.7010443806648254	0.6769269704818726	0.6901023983955383	0.634379506111145	0.4005589187145233	0.5485503077507019	0.584108829498291	0.644529402256012	0.8369798064231873	0.5391894578933716
0.6575137376785278	0.3034898340702057	0.5444430708885193	0.7017365097999573	0.6433088183403015	0.6582761406898499	0.6562691926956177	0.607048749923706	0.674687385559082	0.599251389503479	0.47079384326934814	0.4635700285434723	0.5409713983535767	0.3871336281299591	0.6831420063972473	0.500032901763916	0.7066319584846497	0.5365171432495117	0.5832446217536926	0.7142108082771301	0.6037839651107788	0.6876184344291687	0.761421799659729	0.6330575942993164	0.43694013357162476	0.6678540110588074	0.27718496322631836	0.6741198897361755	0.6601868867874146	0.5715736746788025	0.5083892941474915	0.33466872572898865	0.5933510661125183	0.6198366284370422	0.5327563285827637	0.7247595191001892	0.5526013374328613
0.5843675136566162	0.18565624952316284	0.5215191841125488	0.7651237845420837	0.659974992275238	0.6634297966957092	0.6010832786560059	0.670071005821228	0.7550480365753174	0.65090411901474	0.5136793851852417	0.487294465303421	0.5715065002441406	0.25109729170799255	0.7377290725708008	0.4804670512676239	0.7710912227630615	0.5341865420341492	0.6085222363471985	0.7908869385719299	0.6248103380203247	0.7428960800170898	0.8391879200935364	0.671919584274292	0.3561595380306244	0.702592670917511	0.30842268466949463	0.7683309316635132	0.7595564723014832	0.5955810546875	0.5321475267410278	0.3612278997898102	0.5977075099945068	0.6363366842269897	0.5892711281776428	0.794132649898529	0.5580713152885437
0.6504767537117004	0.3078184723854065	0.5608732104301453	0.7416573166847229	0.6533128023147583	0.7296887636184692	0.6460374593734741	0.6734989881515503	0.8165106177330017	0.6672624945640564	0.5193709135055542	0.5097764134407043	0.5935805439949036	0.3721018135547638	0.7517690658569336	0.5285655856132507	0.7868252396583557	0.5958107709884644	0.5835398435592651	0.8126189708709717	0.6254592537879944	0.7574577927589417	0.8136752247810364	0.6904230713844299	0.4519483149051666	0.7258507013320923	0.3224990665912628	0.8170722126960754	0.7772902250289917	0.6012701988220215	0.5532473921775818	0.3760645389556885	0.6792151927947998	0.7017655372619629	0.5936616063117981	0.7756990790367126	0.5771434903144836
0.6470679640769958	0.259012907743454	0.4931829571723938	0.91440349817276	0.8355172872543335	0.7592997550964355	0.9058530926704407	0.6960182189941406	0.7914531826972961	0.7627837061882019	0.6320377588272095	0.5680489540100098	0.7148854732513428	0.5625606775283813	0.8562289476394653	0.582097589969635	0.8573972582817078	0.3677855134010315	0.7764326333999634	0.8784270882606506	0.7913392782211304	0.837553858757019	0.9632027745246887	0.8585853576660156	0.4284678101539612	0.8503085374832153	0.2387406975030899	0.8523267507553101	0.8119643330574036	0.8340091705322266	0.6295344233512878	0.36907362937927246	0.7437627911567688	0.6615930795669556	0.6833536028862	0.9535569548606873	0.5417713522911072
0.6050953269004822	0.1483106166124344	0.48697537183761597	0.8061906099319458	0.7777315378189087	0.6846563816070557	0.7729963660240173	0.6139941811561584	0.6971515417098999	0.7143778800964355	0.5847201347351074	0.5140225887298584	0.6634256839752197	0.40683817863464355	0.751175045967102	0.5140671133995056	0.7350294589996338	0.38595283031463623	0.6657644510269165	0.7525577545166016	0.7297907471656799	0.7423555254936218	0.8521907329559326	0.7284043431282043	0.3733871579170227	0.7482847571372986	0.19603314995765686	0.7722843289375305	0.6964856386184692	0.7026985883712769	0.563273549079895	0.31723907589912415	0.6469014286994934	0.5295969843864441	0.6403340697288513	0.8507736325263977	0.5257882475852966
0.585860013961792	0.12409095466136932	0.3985917568206787	0.9156474471092224	0.8022350668907166	0.6381024122238159	0.4942680895328522	1.0	0.8294643759727478	0.6393887996673584	0.5699276924133301	0.44949764013290405	0.5453292727470398	0.18570773303508759	0.8185355067253113	0.4496631920337677	1.0	0.37799695134162903	0.7897394299507141	0.8770477771759033	0.6340674161911011	0.8271569013595581	0.9981213212013245	0.7812917232513428	0.2002726048231125	0.7850238680839539	0.33193570375442505	0.7596563100814819	0.8520050048828125	0.7110088467597961	0.5174523591995239	0.31341448426246643	0.481789231300354	1.0	0.6386979818344116	0.9354192614555359	0.4555714428424835
0.6869406700134277	0.10910474509000778	0.5355854034423828	0.9541637897491455	0.8367080688476562	0.7570334076881409	0.6764706969261169	0.8314993381500244	0.8642106056213379	0.7536981701850891	0.6627480387687683	0.5141552686691284	0.6685659885406494	0.4702392816543579	0.8617435693740845	0.5048334002494812	0.8912553191184998	0.3506909906864166	0.832362711429596	0.9081855416297913	0.7636193037033081	0.805138885974884	0.983460009098053	0.8391909599304199	0.33234530687332153	0.8678072690963745	0.24149644374847412	0.921559751033783	0.9102175831794739	0.7870960235595703	0.629538893699646	0.3126752972602844	0.6973870396614075	0.8298808932304382	0.7091434597969055	1.0	0.5699697136878967
