EC:2.7.7.-	EC:2.3.1.-	EC:2.4.1.-	EC:2.7.8.-	GO:0015267	GO:0015103	GO:0022804	GO:0005215	GO:0016757	GO:0009881	GO:0015297	GO:0015075	GO:0015293	GO:0008509	GO:0022890	GO:0015078	GO:0016772	GO:0008514	GO:0022853	GO:0022857	GO:0005342	GO:0015291	GO:0042887	GO:0008324	GO:0140096	GO:0015081	GO:0015144	GO:0046873	GO:0009055	GO:0046943	GO:1901505	GO:0005216	GO:0015318	GO:0022803
0.3716972768306732	0.12941645085811615	0.6857009530067444	0.26528400182724	0.6400360465049744	0.68666011095047	0.8175429701805115	0.6258671283721924	0.4527758061885834	0.5768483281135559	0.742645800113678	0.6068313121795654	0.5671384930610657	0.7406330704689026	0.5868363380432129	0.5727064609527588	0.5148975849151611	0.6807366609573364	0.6353286504745483	0.5951066613197327	0.6492964029312134	0.7499393820762634	0.7094775438308716	0.6014438271522522	0.2994113862514496	0.6371760964393616	0.6943801045417786	0.6851046681404114	0.4910406768321991	0.6447092294692993	0.7396715879440308	0.6733202338218689	0.4870254099369049	0.6349515914916992
0.526400089263916	0.4617081880569458	0.5044820308685303	0.40408939123153687	0.3782813847064972	0.5388043522834778	0.6343755125999451	0.45476382970809937	0.5901845097541809	0.3706766664981842	0.5251155495643616	0.4264737367630005	0.450644314289093	0.6215776801109314	0.3508438467979431	0.46717923879623413	0.38203129172325134	0.45445361733436584	0.5185813903808594	0.405892938375473	0.4569944143295288	0.5173792839050293	0.5500567555427551	0.3660275638103485	0.5002727508544922	0.37728068232536316	0.582539439201355	0.3510931730270386	0.40025201439857483	0.45656415820121765	0.5082411766052246	0.3875819146633148	0.36190494894981384	0.3733774423599243
0.37743255496025085	0.3650639057159424	0.5428688526153564	0.3388674557209015	0.2779189348220825	0.4363105297088623	0.5901709794998169	0.524537980556488	0.4618470370769501	0.22979684174060822	0.43895748257637024	0.4875468313694	0.43261605501174927	0.6684474945068359	0.2586633265018463	0.36190739274024963	0.312064528465271	0.3651266098022461	0.5327728986740112	0.45947346091270447	0.3006749451160431	0.46459394693374634	0.4643947184085846	0.2732967436313629	0.41705358028411865	0.28774166107177734	0.5937929153442383	0.32853516936302185	0.22012002766132355	0.2985535264015198	0.4283472001552582	0.2876608371734619	0.28958454728126526	0.2712925672531128
0.3444497585296631	0.12468620389699936	0.6362031102180481	0.2791752219200134	0.4928450584411621	0.5500767230987549	0.7114186882972717	0.6461007595062256	0.43867236375808716	0.4059208929538727	0.5837995409965515	0.5965450406074524	0.5031599998474121	0.737662136554718	0.4064615070819855	0.48272913694381714	0.4549091160297394	0.5227653980255127	0.594382107257843	0.5809522271156311	0.45787620544433594	0.6064920425415039	0.5951792597770691	0.4143277108669281	0.33514705300331116	0.4665675163269043	0.6828035712242126	0.5058234930038452	0.3638951778411865	0.44795405864715576	0.5787009596824646	0.5101578831672668	0.37591856718063354	0.4868148863315582
0.4597146511077881	0.11581075936555862	0.7677554488182068	0.3599618971347809	0.5039165019989014	0.5807467103004456	0.8171271085739136	0.6856535077095032	0.4196542799472809	0.45275038480758667	0.6624976992607117	0.6585822701454163	0.5873821377754211	0.7998348474502563	0.5063146352767944	0.5797309279441833	0.4484140872955322	0.6282427310943604	0.6770394444465637	0.633542001247406	0.5557876229286194	0.6973780393600464	0.7076213359832764	0.5146223902702332	0.23139482736587524	0.5464115738868713	0.8055324554443359	0.6236265897750854	0.4068363606929779	0.5476978421211243	0.673759937286377	0.538019597530365	0.3880500793457031	0.49721598625183105
0.5996641516685486	0.2616581618785858	0.6564637422561646	0.4362729787826538	0.4465899169445038	0.5541757941246033	0.739204466342926	0.6343088150024414	0.4748627245426178	0.3221912682056427	0.5562889575958252	0.6254571080207825	0.5654628872871399	0.79998379945755	0.3906460702419281	0.48870205879211426	0.4955501854419708	0.5495355129241943	0.6670746207237244	0.5705006122589111	0.466839075088501	0.6001385450363159	0.6323676109313965	0.3986588418483734	0.398598313331604	0.47493377327919006	0.7524994015693665	0.5405083298683167	0.3019578158855438	0.46015143394470215	0.5868291258811951	0.47563987970352173	0.35484811663627625	0.43947991728782654
0.5988499522209167	0.2834489345550537	0.5962831377983093	0.4464331567287445	0.4707314372062683	0.5602834820747375	0.6389073729515076	0.6475846171379089	0.519984245300293	0.25646504759788513	0.5056345462799072	0.6153221130371094	0.5093421936035156	0.8275520205497742	0.25734156370162964	0.37426280975341797	0.5428366661071777	0.5126400589942932	0.618506669998169	0.5546374320983887	0.409808874130249	0.5290893912315369	0.5804312229156494	0.2668169140815735	0.41000238060951233	0.3823654353618622	0.673245906829834	0.425139844417572	0.25167956948280334	0.3981219232082367	0.5620414614677429	0.47849100828170776	0.30573558807373047	0.4642937481403351
0.41249921917915344	0.18722042441368103	0.6819953322410583	0.39309433102607727	0.5278962254524231	0.6237287521362305	0.878487229347229	0.6358972191810608	0.5729511380195618	0.38271981477737427	0.69316166639328	0.5904355645179749	0.6963244676589966	0.8948350548744202	0.4040486216545105	0.5470283627510071	0.6319085955619812	0.7085764408111572	0.7844562530517578	0.5632879137992859	0.6060113310813904	0.7388537526130676	0.7752843499183655	0.4235975742340088	0.3129834234714508	0.5903387665748596	0.9032201170921326	0.630152702331543	0.38076019287109375	0.5969656109809875	0.7330917716026306	0.5450229644775391	0.28979918360710144	0.5205076932907104
0.5092782378196716	0.3213609755039215	0.4688819944858551	0.4984916150569916	0.4193253517150879	0.647507905960083	0.9602596163749695	0.689459502696991	0.5306782722473145	0.32302162051200867	0.735610842704773	0.6419961452484131	0.7033000588417053	1.0	0.40974655747413635	0.5802823901176453	0.47864148020744324	0.6734153628349304	0.8108543157577515	0.6351438164710999	0.6030373573303223	0.7765210866928101	0.7857117652893066	0.4173828363418579	0.35143500566482544	0.5390617251396179	0.8983367681503296	0.6215463876724243	0.4386174976825714	0.6064817309379578	0.7284669876098633	0.452231228351593	0.31476882100105286	0.4095296561717987
0.5143246650695801	0.42228275537490845	0.3998467028141022	0.5349061489105225	0.5546403527259827	0.6623863577842712	0.839052140712738	0.7500341534614563	0.6259251236915588	0.33907631039619446	0.6429834365844727	0.6798038482666016	0.6406100988388062	0.9846423268318176	0.33383476734161377	0.5318862795829773	0.5550138354301453	0.6380434036254883	0.7417698502540588	0.6665142178535461	0.5704580545425415	0.6732280254364014	0.7256476879119873	0.32234007120132446	0.43621063232421875	0.48069918155670166	0.8217918276786804	0.5249914526939392	0.5356077551841736	0.5675053596496582	0.6758199334144592	0.5493081212043762	0.3522101044654846	0.5457992553710938
0.2988708019256592	0.384546160697937	0.4170647859573364	0.4532684087753296	0.5208508372306824	0.6412643790245056	0.7773011922836304	0.6446540355682373	0.6826607584953308	0.3306628465652466	0.6275604963302612	0.5532474517822266	0.6170905828475952	0.8830285668373108	0.2939859926700592	0.49546095728874207	0.5615354776382446	0.6201050281524658	0.6933427453041077	0.5578281283378601	0.5660951733589172	0.6598727107048035	0.6992348432540894	0.3028980791568756	0.41787639260292053	0.48159465193748474	0.7939984202384949	0.4882187247276306	0.5018743276596069	0.5589056015014648	0.6502920985221863	0.5137133598327637	0.29768916964530945	0.514065682888031
0.26887211203575134	0.3835364282131195	0.35340505838394165	0.5081350207328796	0.5561147332191467	0.6483153104782104	0.77326500415802	0.6978617310523987	0.6276504993438721	0.3747765123844147	0.6370730400085449	0.5759257078170776	0.6093315482139587	0.8492147922515869	0.3362676501274109	0.47767066955566406	0.5226889848709106	0.6316838264465332	0.6781008243560791	0.6168278455734253	0.5769066214561462	0.6806990504264832	0.6800300478935242	0.34393057227134705	0.3440238833427429	0.5015954375267029	0.770579993724823	0.5299795866012573	0.49194321036338806	0.5700973272323608	0.6552264094352722	0.5393105149269104	0.3417452573776245	0.5501613616943359
0.2474512755870819	0.48706895112991333	0.1863679736852646	0.5467327833175659	0.49736136198043823	0.7273213863372803	0.8812059164047241	0.6459333896636963	0.5936390161514282	0.3637390434741974	0.7363026142120361	0.5122110247612	0.6674415469169617	0.9148308634757996	0.3596111238002777	0.5267930030822754	0.5053991675376892	0.6761908531188965	0.7252770662307739	0.5849195718765259	0.6430624127388	0.7773351073265076	0.7446200847625732	0.3683711588382721	0.3532356023788452	0.5279066562652588	0.8064202666282654	0.5598850250244141	0.4992576539516449	0.6470651626586914	0.724479615688324	0.5049813389778137	0.305860698223114	0.49072885513305664
0.22665506601333618	0.514496386051178	0.19421625137329102	0.5394603610038757	0.5416743755340576	0.7776642441749573	0.924039900302887	0.6273908615112305	0.628640353679657	0.40079039335250854	0.7953321933746338	0.4912243187427521	0.7182820439338684	0.9192603230476379	0.4050634801387787	0.5259514451026917	0.5867577791213989	0.764346718788147	0.7676258087158203	0.5781189203262329	0.7287876605987549	0.840168297290802	0.8037434816360474	0.4164362847805023	0.38843217492103577	0.5976765155792236	0.8198978900909424	0.6511180400848389	0.48674285411834717	0.7363536953926086	0.801964521408081	0.5478134751319885	0.3181045651435852	0.5356005430221558
0.14892753958702087	0.4218218922615051	0.32536131143569946	0.4823295474052429	0.7504866123199463	0.8189841508865356	0.7309069633483887	0.7366696000099182	0.5230340361595154	0.4949188828468323	0.7290657758712769	0.6262790560722351	0.5410031080245972	0.8729328513145447	0.3788011372089386	0.38669365644454956	0.4915308654308319	0.7261549830436707	0.6419066786766052	0.667123019695282	0.6766064763069153	0.7275279760360718	0.7233899235725403	0.38105589151382446	0.20173080265522003	0.4788897931575775	0.6494882106781006	0.5952943563461304	0.5303895473480225	0.6740930676460266	0.7985578775405884	0.7268767952919006	0.450648695230484	0.7471007108688354
0.08005078881978989	0.5529444217681885	0.1739085167646408	0.5043618679046631	0.694250226020813	0.8288874626159668	0.8866012096405029	0.823046863079071	0.3682422637939453	0.5694674253463745	0.8271956443786621	0.748589038848877	0.5592008829116821	0.9479349255561829	0.567788302898407	0.5244657397270203	0.3404797613620758	0.7482490539550781	0.6828758120536804	0.8028032183647156	0.7257426977157593	0.8166410326957703	0.7987260818481445	0.5596200227737427	0.14296922087669373	0.5087057948112488	0.6812753677368164	0.7168887853622437	0.5687431693077087	0.7308590412139893	0.8583207130432129	0.7098674774169922	0.5254396200180054	0.6878703236579895
0.06373481452465057	0.5558069944381714	0.1435643583536148	0.4935145676136017	0.7363279461860657	0.8243515491485596	0.8745720386505127	0.8173354268074036	0.3561885356903076	0.6206468343734741	0.8187832832336426	0.7606695294380188	0.5504488348960876	0.9058544039726257	0.6136578917503357	0.5312927961349487	0.37806767225265503	0.7575271129608154	0.6720859408378601	0.8002316951751709	0.7364054918289185	0.8108348846435547	0.7932846546173096	0.6006363034248352	0.12702398002147675	0.5419848561286926	0.6629480123519897	0.7603664398193359	0.5836343765258789	0.7400039434432983	0.8590058088302612	0.7577502131462097	0.5569247007369995	0.7303230166435242
0.054553575813770294	0.4826623797416687	0.21520937979221344	0.42928269505500793	0.7180156707763672	0.856192409992218	0.8094255924224854	0.6320871114730835	0.4544656276702881	0.5723835825920105	0.8061267137527466	0.564858615398407	0.5389403104782104	0.8333685398101807	0.494473934173584	0.45152249932289124	0.43338972330093384	0.7388336062431335	0.6422638297080994	0.6056639552116394	0.7316368818283081	0.7871509194374084	0.764276385307312	0.5025230646133423	0.19900697469711304	0.5258007049560547	0.6161723732948303	0.6668873429298401	0.5667848587036133	0.73648601770401	0.842924952507019	0.729132890701294	0.47878724336624146	0.7141168713569641
0.11746164411306381	0.4788754880428314	0.2575075626373291	0.48449718952178955	0.6093595623970032	0.8122057318687439	0.7479007244110107	0.6439850926399231	0.4381105601787567	0.486144095659256	0.7518293857574463	0.5518440008163452	0.49705490469932556	0.8225241899490356	0.4135894179344177	0.3878858685493469	0.3235934376716614	0.6710137128829956	0.6024231314659119	0.6097448468208313	0.6645569205284119	0.728176474571228	0.7025724649429321	0.4177645742893219	0.19449152052402496	0.4164423942565918	0.5724663734436035	0.5627056360244751	0.5060628652572632	0.6733052134513855	0.7812989950180054	0.6058214902877808	0.4489775002002716	0.605642557144165
0.038137227296829224	0.5326264500617981	0.1305481195449829	0.4923672378063202	0.7775058150291443	0.7841878533363342	0.6347297430038452	0.7942475080490112	0.3537082076072693	0.637089729309082	0.6581515073776245	0.7283222079277039	0.35359862446784973	0.7233037948608398	0.5465513467788696	0.4581470787525177	0.2241610288619995	0.5873337388038635	0.46644729375839233	0.7629841566085815	0.6167893409729004	0.627280592918396	0.626214325428009	0.5225710272789001	0.13864003121852875	0.40189048647880554	0.46220311522483826	0.5818962454795837	0.6894389390945435	0.6141120791435242	0.6977607607841492	0.7753920555114746	0.630487322807312	0.7745054364204407
0.02909044548869133	0.47796642780303955	0.12690868973731995	0.42104068398475647	0.8798359632492065	0.8414626717567444	0.707770049571991	0.7882605195045471	0.38177791237831116	0.7148563265800476	0.7340955138206482	0.7268754243850708	0.4054470956325531	0.7581721544265747	0.5985265374183655	0.4986708462238312	0.3141637444496155	0.6572810411453247	0.5130844712257385	0.7670269012451172	0.6858903169631958	0.7015098333358765	0.6773917078971863	0.573209822177887	0.21016965806484222	0.4933059513568878	0.49709537625312805	0.6636807322502136	0.7799440622329712	0.6848239302635193	0.7702065706253052	0.8704525828361511	0.6647577285766602	0.8763124942779541
0.09311619400978088	0.43199828267097473	0.22098666429519653	0.40130820870399475	0.7561363577842712	0.8403145670890808	0.634822428226471	0.6008405089378357	0.4812975525856018	0.5329166650772095	0.6938406229019165	0.49529585242271423	0.4431440234184265	0.7111440896987915	0.3752933740615845	0.31928133964538574	0.4076271951198578	0.6437082886695862	0.5310857892036438	0.5578486323356628	0.6442769765853882	0.6704735159873962	0.6330636739730835	0.3800629675388336	0.30230069160461426	0.4406299889087677	0.4757066071033478	0.5359236001968384	0.5786942839622498	0.6464535593986511	0.7452126741409302	0.721601128578186	0.5039181709289551	0.7550864219665527
0.06511039286851883	0.37442442774772644	0.4518716335296631	0.31242305040359497	0.744422435760498	0.7723863124847412	0.5800415873527527	0.47363895177841187	0.41691064834594727	0.548490047454834	0.6883065700531006	0.3793720304965973	0.40950849652290344	0.5688647627830505	0.3753468096256256	0.23484717309474945	0.47573724389076233	0.5923833847045898	0.4735031723976135	0.43195316195487976	0.5742589831352234	0.6694860458374023	0.5348122715950012	0.4022333025932312	0.201562762260437	0.502771258354187	0.3758760094642639	0.5507808923721313	0.47709760069847107	0.5725110173225403	0.7049890160560608	0.7326639890670776	0.4648683965206146	0.7446483373641968
0.1150214821100235	0.42585358023643494	0.44230109453201294	0.4003472328186035	0.7665929198265076	0.782797634601593	0.5385540723800659	0.5756077170372009	0.31011584401130676	0.5782012343406677	0.6915560364723206	0.5268251299858093	0.33194470405578613	0.6074737906455994	0.4302242398262024	0.182416170835495	0.345497727394104	0.5885758996009827	0.4470677077770233	0.5465710163116455	0.5662044286727905	0.6490346193313599	0.5249547362327576	0.4462575912475586	0.1011362299323082	0.4264785051345825	0.29199522733688354	0.5936270356178284	0.4448423981666565	0.5692737698554993	0.7285869717597961	0.7633758187294006	0.5654172897338867	0.7663305997848511
0.15925736725330353	0.3904511630535126	0.4247112572193146	0.3516618311405182	0.7511427998542786	0.7799623608589172	0.5754002928733826	0.476279079914093	0.40145033597946167	0.5940970182418823	0.715577244758606	0.43036627769470215	0.3897048234939575	0.5635116100311279	0.4600464105606079	0.22444921731948853	0.4244121313095093	0.624344527721405	0.47261935472488403	0.45650163292884827	0.6117981672286987	0.6871040463447571	0.5507771372795105	0.4886329174041748	0.17559275031089783	0.5117276310920715	0.3335478901863098	0.6362358927726746	0.4543384909629822	0.6161800622940063	0.7414819002151489	0.7531042695045471	0.5319053530693054	0.7509889602661133
0.24302566051483154	0.4000130295753479	0.5727905631065369	0.3282710313796997	0.7950664758682251	0.7062451243400574	0.5751458406448364	0.4607381224632263	0.42869532108306885	0.6218936443328857	0.663384199142456	0.39360684156417847	0.4078507721424103	0.4928551912307739	0.42070242762565613	0.2294674813747406	0.5658470392227173	0.5893092751502991	0.4731094241142273	0.4129983186721802	0.5544919371604919	0.6453749537467957	0.503131091594696	0.4489034116268158	0.1440674215555191	0.5611986517906189	0.3641204237937927	0.5870003700256348	0.47279104590415955	0.5457960367202759	0.683245837688446	0.7838547229766846	0.4939494729042053	0.7952712774276733
0.24321039021015167	0.45082181692123413	0.6388749480247498	0.3355049788951874	0.7834256291389465	0.7196214199066162	0.6134112477302551	0.33521270751953125	0.5614440441131592	0.6146933436393738	0.682088315486908	0.27283528447151184	0.48471638560295105	0.4607619643211365	0.40763089060783386	0.26893866062164307	0.7178529500961304	0.6369208097457886	0.5155554413795471	0.2856067419052124	0.6089674234390259	0.6722967028617859	0.5406140685081482	0.4444836378097534	0.28722497820854187	0.6448784470558167	0.4253946840763092	0.597649872303009	0.4777248203754425	0.6011626124382019	0.7034748196601868	0.7725508213043213	0.4400300085544586	0.7840335965156555
0.36966705322265625	0.43052783608436584	0.5921376347541809	0.41885218024253845	0.789090633392334	0.7620298266410828	0.7101486325263977	0.4155025780200958	0.5209051966667175	0.6778823137283325	0.7557045817375183	0.3996908664703369	0.5206385254859924	0.5443893671035767	0.5553502440452576	0.3737626075744629	0.6597292423248291	0.7227461338043213	0.5761336088180542	0.39628952741622925	0.7063416838645935	0.7408880591392517	0.6479686498641968	0.5781504511833191	0.3123440444469452	0.6832987666130066	0.48588836193084717	0.7316470742225647	0.507543683052063	0.7069681882858276	0.7894073128700256	0.7972812056541443	0.5224465727806091	0.788007378578186
0.5540484189987183	0.4960956275463104	0.7329806089401245	0.42477908730506897	0.7195352911949158	0.7253245115280151	0.5903400778770447	0.4428379535675049	0.5112093687057495	0.5655980110168457	0.6135651469230652	0.42324090003967285	0.42737501859664917	0.5618547201156616	0.4563204348087311	0.3186607360839844	0.5874758362770081	0.5805699825286865	0.48041918873786926	0.4048672020435333	0.5622623562812805	0.6121002435684204	0.5264978408813477	0.474740594625473	0.3602775037288666	0.5482968688011169	0.4075791835784912	0.5853641629219055	0.4230886697769165	0.5598188638687134	0.6524184942245483	0.7365255355834961	0.4908251464366913	0.7176348567008972
0.35743388533592224	0.4266827404499054	0.6222965717315674	0.3110863268375397	0.7676873803138733	0.7244147658348083	0.5716109275817871	0.3070845603942871	0.6025762557983398	0.5500177145004272	0.6274430751800537	0.24044817686080933	0.4796368181705475	0.4635700285434723	0.3548140823841095	0.21443450450897217	0.7431581020355225	0.6102097630500793	0.5087645649909973	0.25505149364471436	0.5745397806167603	0.6336252689361572	0.5058735609054565	0.39599207043647766	0.37844017148017883	0.6172623038291931	0.39568030834198	0.5722616910934448	0.40659546852111816	0.5685231685638428	0.6660718321800232	0.7525006532669067	0.4186760187149048	0.7682121992111206
0.366379976272583	0.4313274621963501	0.577616274356842	0.3118985593318939	0.7052595615386963	0.6924824714660645	0.5674830675125122	0.33729198575019836	0.5544503927230835	0.518265962600708	0.6200318336486816	0.26150304079055786	0.45737940073013306	0.4703623354434967	0.3417275547981262	0.2158304750919342	0.6528490781784058	0.5770383477210999	0.4997072219848633	0.2880299985408783	0.5443205833435059	0.6201950311660767	0.4984265863895416	0.38028761744499207	0.3621388077735901	0.5642185807228088	0.3960675299167633	0.5386702418327332	0.38758939504623413	0.5393932461738586	0.6441050171852112	0.6871289610862732	0.4104878306388855	0.7055026292800903
0.30537673830986023	0.4527668058872223	0.5930837392807007	0.3355305790901184	0.6755521297454834	0.6438618898391724	0.4310201108455658	0.2710227966308594	0.6090060472488403	0.4448903203010559	0.49786677956581116	0.17453506588935852	0.3632647395133972	0.36557361483573914	0.21187004446983337	0.1336926370859146	0.5745612978935242	0.438079297542572	0.40156033635139465	0.2057649940252304	0.4317876100540161	0.48649707436561584	0.36704233288764954	0.2471219301223755	0.44634416699409485	0.44699522852897644	0.2806850075721741	0.35989874601364136	0.42774006724357605	0.42687007784843445	0.5109641551971436	0.6304817199707031	0.40855807065963745	0.6769766807556152
0.3101372718811035	0.4474179148674011	0.6061226725578308	0.4451332986354828	0.7263256907463074	0.664610743522644	0.6056130528450012	0.30362528562545776	0.6137961149215698	0.572227418422699	0.6276957392692566	0.1984548568725586	0.4885319173336029	0.39174148440361023	0.37330618500709534	0.3135966658592224	0.6711956262588501	0.5696499943733215	0.494515597820282	0.2538311779499054	0.5679565072059631	0.6337255239486694	0.5034083127975464	0.4068160057067871	0.39002859592437744	0.6315440535545349	0.44223037362098694	0.5251723527908325	0.5424056649208069	0.560158908367157	0.6199244260787964	0.6981713771820068	0.41371726989746094	0.727032482624054
0.32671159505844116	0.39447933435440063	0.6324161887168884	0.3927551507949829	0.6545237898826599	0.68836909532547	0.5594987273216248	0.244411438703537	0.644963264465332	0.457453191280365	0.5956780314445496	0.12585969269275665	0.4828435182571411	0.41356852650642395	0.2553231716156006	0.21919827163219452	0.6328160762786865	0.5448909401893616	0.49535706639289856	0.1899118572473526	0.5385481119155884	0.6001127362251282	0.4787122905254364	0.29559600353240967	0.46941325068473816	0.5518931150436401	0.40934717655181885	0.44375646114349365	0.467647910118103	0.5374014973640442	0.6023362278938293	0.610355794429779	0.3617391586303711	0.6557146310806274
