EC:2.7.7.-	EC:2.3.2.-	GO:0004857	GO:0061135	GO:0046914	GO:0017076	GO:0030414	GO:0098772	GO:0005085	GO:0019899	GO:0046983	GO:0032553	GO:0032555	GO:0042803	GO:0016788	GO:0016772	GO:0044877	GO:0019901	GO:0030695	GO:0042802	GO:0005539	GO:0004866	GO:0035639	GO:0061134	GO:0019900	GO:0003677	GO:0008270	GO:1901681	GO:0140096	GO:0003723	GO:0030234	GO:0060090	GO:0097367	GO:0060589	GO:0002020
0.5991934537887573	0.4375056028366089	0.8353378772735596	0.8621162176132202	0.7292867302894592	0.617575466632843	0.8656583428382874	0.8742918968200684	0.8383240699768066	0.9107487797737122	0.8536983132362366	0.6380016207695007	0.6067014336585999	0.8776651620864868	0.9549095034599304	0.8608134984970093	0.8232922554016113	0.8415313363075256	0.8033326864242554	0.7091914415359497	0.8639228343963623	0.8684237003326416	0.5774246454238892	0.8678744435310364	0.8361481428146362	0.574154794216156	0.70402991771698	0.745506763458252	0.8791875839233398	0.8771446347236633	0.8635790944099426	0.6921675205230713	0.7161491513252258	0.8039342164993286	0.8614718317985535
0.7589403390884399	0.19620531797409058	0.3441498279571533	0.4386930465698242	0.3410769999027252	0.3063925802707672	0.4547664523124695	0.2786669433116913	0.3552611768245697	0.3572595417499542	0.3601987063884735	0.35500892996788025	0.3090762495994568	0.3475101590156555	0.9222965836524963	0.5994438529014587	0.38500890135765076	0.40090426802635193	0.26179832220077515	0.31821301579475403	0.4836999773979187	0.4581054449081421	0.2919119596481323	0.45650699734687805	0.39117392897605896	0.42810219526290894	0.34040242433547974	0.4064929783344269	0.8301365375518799	0.42674148082733154	0.26325613260269165	0.33918172121047974	0.44210490584373474	0.27918949723243713	0.5251039862632751
0.6112027168273926	0.2291787564754486	0.6702532768249512	0.6911880373954773	0.557785153388977	0.42099541425704956	0.7006517648696899	0.6893808245658875	0.6518852710723877	0.7076748013496399	0.6521644592285156	0.44164538383483887	0.4107727110385895	0.6599042415618896	0.8222915530204773	0.6512845754623413	0.6275523900985718	0.6637589931488037	0.6336182951927185	0.5694451332092285	0.6906509399414062	0.7036838531494141	0.38470643758773804	0.7005910873413086	0.6577406525611877	0.5006439685821533	0.532139003276825	0.6483727097511292	0.7643010020256042	0.6133187413215637	0.6885116100311279	0.5471747517585754	0.5335490107536316	0.6347286701202393	0.7094854712486267
0.5082448124885559	0.2498936504125595	0.8095813393592834	0.8571702241897583	0.627094030380249	0.5272862315177917	0.8686596155166626	0.7738429307937622	0.7567455172538757	0.8211643099784851	0.7515429854393005	0.5554009675979614	0.5143154263496399	0.7518744468688965	0.8865326046943665	0.7605891823768616	0.7724741697311401	0.7800962924957275	0.7010077834129333	0.63951575756073	0.8300372362136841	0.8716951012611389	0.48768350481987	0.8674908876419067	0.7730150818824768	0.48999524116516113	0.5844163298606873	0.7333665490150452	0.9006951451301575	0.6576076745986938	0.7725250720977783	0.6815700531005859	0.644379198551178	0.7083120942115784	0.8679903149604797
0.3312660753726959	0.4799003601074219	0.9815431237220764	0.986566960811615	0.9491901993751526	0.5732272267341614	0.9871953129768372	0.9514490962028503	0.9688622355461121	0.9832524657249451	0.9638562202453613	0.5942465662956238	0.558894157409668	0.9636964201927185	0.8168449997901917	0.70767742395401	0.9797070622444153	0.9835005402565002	0.9577401280403137	0.9234334826469421	0.9831442832946777	0.9876763820648193	0.5276930332183838	0.9856569766998291	0.9828581809997559	0.5406696796417236	0.9818683862686157	0.9022960066795349	0.7634842991828918	0.8145549297332764	0.97352534532547	0.9486652612686157	0.6475625038146973	0.9588333964347839	0.9830484986305237
0.28750476241111755	0.2759400010108948	0.9781621098518372	0.9565666913986206	1.0	0.40632569789886475	0.9573971033096313	0.954847514629364	1.0	0.9983644485473633	1.0	0.42209988832473755	0.38856062293052673	1.0	0.8273937106132507	0.6143515706062317	1.0	0.9951565265655518	1.0	1.0	0.982840895652771	0.953988254070282	0.35061174631118774	0.9625252485275269	0.9985599517822266	0.5664144158363342	0.9956851601600647	1.0	0.7887601852416992	0.7545991539955139	0.9703840613365173	1.0	0.47365400195121765	1.0	1.0
0.30251526832580566	0.43091994524002075	1.0	1.0	0.9536088705062866	0.5798234343528748	1.0	0.9696147441864014	0.9842918515205383	1.0	0.98313307762146	0.597021758556366	0.5644562244415283	0.9843106865882874	0.8193485140800476	0.7002779245376587	0.9946231842041016	1.0	0.9750543236732483	0.9504302144050598	1.0	1.0	0.532416820526123	1.0	1.0	0.5388451814651489	1.0	0.9344598650932312	0.7627459168434143	0.8238165974617004	0.9931308627128601	0.9646160006523132	0.6536006331443787	0.9746378660202026	0.997905433177948
0.32131364941596985	0.4066832959651947	0.9362368583679199	0.9217300415039062	0.9719262719154358	0.5596122145652771	0.9283380508422852	0.936896800994873	0.9322599172592163	0.9675440192222595	0.9577203392982483	0.5714465975761414	0.5472825765609741	0.9585455060005188	0.8428286910057068	0.7439342737197876	0.9321886897087097	0.9699744582176208	0.9280219674110413	0.9095844030380249	0.9417246580123901	0.9277997612953186	0.5200320482254028	0.9225645661354065	0.967698335647583	0.6344339847564697	0.9717772603034973	0.8885046243667603	0.674832284450531	0.8218187689781189	0.9453482031822205	0.8978187441825867	0.617163896560669	0.9296905398368835	0.9496110677719116
0.37944039702415466	0.4231588840484619	0.8953161835670471	0.8756590485572815	0.9285814762115479	0.39945265650749207	0.8825753927230835	0.8935918807983398	0.8930684924125671	0.9284265637397766	0.9138467311859131	0.42418307065963745	0.3877200484275818	0.9021981954574585	0.8505352139472961	0.6731478571891785	0.8773282170295715	0.9227666258811951	0.9011232852935791	0.8607649803161621	0.8933321237564087	0.8819047808647156	0.3589342534542084	0.8759099841117859	0.9208828806877136	0.659070611000061	0.8771567344665527	0.8167815804481506	0.6437540650367737	0.7535152435302734	0.902882993221283	0.8726325035095215	0.47189056873321533	0.903211772441864	0.8976391553878784
0.3401213586330414	0.3564164340496063	0.8725132346153259	0.8761707544326782	0.7858337163925171	0.47667914628982544	0.8804603219032288	0.8629963994026184	0.8571828603744507	0.8997635245323181	0.8414711952209473	0.497140496969223	0.46442314982414246	0.8215562105178833	0.8092368245124817	0.6661186814308167	0.847965657711029	0.8680964708328247	0.8558188080787659	0.7648106217384338	0.839252769947052	0.8824779391288757	0.4308389127254486	0.8838915228843689	0.8693923950195312	0.5804683566093445	0.7284616231918335	0.7657662630081177	0.8726544976234436	0.6318144202232361	0.8720943331718445	0.816957414150238	0.5552505850791931	0.8650168776512146	0.8799811005592346
0.2855852544307709	0.47613003849983215	0.8243550658226013	0.8208479881286621	0.8024967312812805	0.38414281606674194	0.8210314512252808	0.8452603220939636	0.8914495706558228	0.8486668467521667	0.8283889293670654	0.40922823548316956	0.37016355991363525	0.8450813293457031	0.6691243052482605	0.6091970801353455	0.8111188411712646	0.8067454099655151	0.913354218006134	0.8120123744010925	0.7929427623748779	0.8202754259109497	0.35138610005378723	0.823241651058197	0.8112930655479431	0.5095573663711548	0.7334617972373962	0.8406626582145691	0.7736796140670776	0.6551058292388916	0.8638815879821777	0.8259773254394531	0.42184245586395264	0.9099907279014587	0.845154345035553
0.39677733182907104	0.46247202157974243	0.6171869039535522	0.6239116191864014	0.7713813185691833	0.39114129543304443	0.6310001611709595	0.6830095052719116	0.6497632265090942	0.6210480332374573	0.606400191783905	0.4309484660625458	0.38476482033729553	0.6032460927963257	0.4376700520515442	0.4366942048072815	0.5909360647201538	0.5789020657539368	0.6503119468688965	0.5960209965705872	0.6064647436141968	0.6324951648712158	0.3794898986816406	0.6212550401687622	0.5756775736808777	0.49500083923339844	0.6976338624954224	0.6461784243583679	0.7058033347129822	0.49278610944747925	0.6402068138122559	0.6055280566215515	0.437068909406662	0.6594679951667786	0.629760205745697
0.5682979226112366	0.3799082338809967	0.4916616976261139	0.49174559116363525	0.5628308057785034	0.19489692151546478	0.5010795593261719	0.5515356063842773	0.5286343097686768	0.5205140709877014	0.4668913781642914	0.22262249886989594	0.18919333815574646	0.45618900656700134	0.5601091384887695	0.42658573389053345	0.47175848484039307	0.48551294207572937	0.5358734726905823	0.42344051599502563	0.49173596501350403	0.5050073862075806	0.17716164886951447	0.4981755316257477	0.47737085819244385	0.5421568751335144	0.4770287573337555	0.46727898716926575	0.6159361004829407	0.43302151560783386	0.525282621383667	0.48670682311058044	0.2616998553276062	0.5490911602973938	0.5183783769607544
0.46236491203308105	0.5401925444602966	0.5787220001220703	0.559588611125946	0.7148481607437134	0.19284208118915558	0.5663114190101624	0.6423004865646362	0.6384016275405884	0.5978866219520569	0.6194987893104553	0.22982746362686157	0.18727824091911316	0.6094492673873901	0.5423068404197693	0.3869057297706604	0.561794102191925	0.5778048634529114	0.6709148287773132	0.6319801807403564	0.5648935437202454	0.5670351982116699	0.17707559466362	0.557794451713562	0.574342668056488	0.5632111430168152	0.6318801641464233	0.5908817052841187	0.5072890520095825	0.47635743021965027	0.6303355097770691	0.6191003918647766	0.24497582018375397	0.6707494854927063	0.5865916013717651
0.5279576778411865	0.5840751528739929	0.63080894947052	0.6127926111221313	0.6084875464439392	0.5899286866188049	0.6204625964164734	0.8095391988754272	0.7167032361030579	0.7280995845794678	0.6583203673362732	0.5841080546379089	0.5878192782402039	0.6679916977882385	0.5993381142616272	0.7487990260124207	0.5702168345451355	0.6459919214248657	0.7666493058204651	0.530269980430603	0.5376436114311218	0.6265543699264526	0.5807722210884094	0.6126063466072083	0.6432723999023438	0.7405766844749451	0.5099540948867798	0.5741760730743408	0.7330454587936401	0.6531018018722534	0.7780824303627014	0.5358511209487915	0.5715578198432922	0.7641263008117676	0.5956791043281555
0.46967267990112305	0.4718347191810608	0.7120981812477112	0.712648332118988	0.5880260467529297	0.6260265111923218	0.7190450429916382	0.8641013503074646	0.7599915862083435	0.7728844881057739	0.7042233943939209	0.6331303715705872	0.6211656332015991	0.7056864500045776	0.6157848834991455	0.7387275695800781	0.6249785423278809	0.6756587624549866	0.7955945134162903	0.5604307651519775	0.6117695569992065	0.7252740859985352	0.6151410937309265	0.7105134725570679	0.6735531091690063	0.6812635660171509	0.5103905200958252	0.6136276125907898	0.8159165382385254	0.672500729560852	0.8300342559814453	0.581419050693512	0.6314765214920044	0.7910640835762024	0.6540775895118713
0.45135781168937683	0.3861490488052368	0.716715395450592	0.7216348648071289	0.5769777894020081	0.6215308308601379	0.7276049256324768	0.8604276776313782	0.7522057890892029	0.77402663230896	0.693996787071228	0.6291127800941467	0.6157405376434326	0.702771782875061	0.593268871307373	0.7247129082679749	0.6251415610313416	0.6760630011558533	0.7844076156616211	0.5522863268852234	0.6215453147888184	0.734152615070343	0.6094661355018616	0.7191793918609619	0.6740661859512329	0.6574189066886902	0.5034467577934265	0.6383364796638489	0.8483732342720032	0.6549528241157532	0.8229612708091736	0.5877476334571838	0.6294050812721252	0.7813001871109009	0.6704639196395874
0.4795774817466736	0.43734583258628845	0.7575536966323853	0.7617081999778748	0.5988012552261353	0.644646942615509	0.76784348487854	0.8924015760421753	0.7759235501289368	0.8213810920715332	0.7181165814399719	0.6489582061767578	0.637607991695404	0.7355440855026245	0.5758908987045288	0.7396872639656067	0.6418398022651672	0.7147449851036072	0.8164255619049072	0.5818244218826294	0.6418910622596741	0.7731407880783081	0.6280193328857422	0.7584657073020935	0.716895341873169	0.6510435342788696	0.5131190419197083	0.7068020105361938	0.9313310980796814	0.6199662089347839	0.8577806949615479	0.6142838597297668	0.6459537148475647	0.8112249970436096	0.7101507186889648
0.5151187777519226	0.3233211636543274	0.7357929944992065	0.7308971285820007	0.5712039470672607	0.5719414353370667	0.7357054948806763	0.8762406706809998	0.7741544842720032	0.8083303570747375	0.6893584132194519	0.5685991048812866	0.5637995600700378	0.7181128859519958	0.5959997773170471	0.7526950240135193	0.6439282298088074	0.7024420499801636	0.817214846611023	0.5399927496910095	0.6262421011924744	0.7427626252174377	0.5553989410400391	0.7282703518867493	0.6972429752349854	0.671880304813385	0.4954855144023895	0.6056028604507446	0.7840359807014465	0.685533881187439	0.8545538783073425	0.6175557971000671	0.5711588859558105	0.8116208910942078	0.6752383708953857
0.5619513392448425	0.5182720422744751	0.6674336791038513	0.6917961239814758	0.5806137323379517	0.7203801274299622	0.6958678960800171	0.7988054752349854	0.7454400658607483	0.7063233852386475	0.5713871717453003	0.7201975584030151	0.715373694896698	0.6219281554222107	0.5222508907318115	0.8007714748382568	0.583656907081604	0.6262713670730591	0.7713634967803955	0.447947233915329	0.5563190579414368	0.7026676535606384	0.7202497124671936	0.6905120611190796	0.6233315467834473	0.6520476341247559	0.46605730056762695	0.6116709113121033	0.8699355125427246	0.5952175259590149	0.7781739234924316	0.5561826825141907	0.6846871972084045	0.7689200639724731	0.6442504525184631
0.49328532814979553	0.5280630588531494	0.6089625954627991	0.6214344501495361	0.5866069793701172	0.6343932747840881	0.6261502504348755	0.7509345412254333	0.7093932628631592	0.6747325658798218	0.5818242430686951	0.6383411288261414	0.6331485509872437	0.6219719052314758	0.6037514209747314	0.8051536679267883	0.5834128260612488	0.5992968678474426	0.7311656475067139	0.4379522204399109	0.5418853759765625	0.6332875490188599	0.6370089054107666	0.6230859160423279	0.5920725464820862	0.7099859118461609	0.4755069315433502	0.5528020262718201	0.7609143853187561	0.6823228597640991	0.7237655520439148	0.5394437909126282	0.6063328385353088	0.7354528307914734	0.5977463722229004
0.4254239499568939	0.4250098466873169	0.6933297514915466	0.6861119866371155	0.5903114676475525	0.5877077579498291	0.6913484930992126	0.8461290001869202	0.7706076502799988	0.7705476880073547	0.6812458634376526	0.5887270569801331	0.5838455557823181	0.7055200934410095	0.6513938307762146	0.7883177995681763	0.6511276960372925	0.6764073967933655	0.8029612898826599	0.5089151263237	0.6061387658119202	0.6978647112846375	0.5798811912536621	0.6883471012115479	0.6704937219619751	0.7356452941894531	0.4873494803905487	0.590293288230896	0.7767534255981445	0.739068329334259	0.8142381906509399	0.5961896181106567	0.5757744908332825	0.8027650713920593	0.6454769968986511
