EC:3.6.4.13	EC:3.1.26.13	EC:3.4.23.-	EC:2.7.7.49	EC:2.7.7.-	EC:2.1.1.56	EC:2.3.1.-	EC:3.1.13.2	EC:3.6.3.14	EC:2.4.1.-	EC:2.7.7.48	EC:3.1.4.-	EC:3.6.3.-	EC:3.4.21.91	EC:1.3.1.-	EC:3.1.26.-	EC:3.6.1.-	EC:3.4.21.-	EC:2.7.7.7	EC:2.7.8.-	GO:0022804	GO:0005215	GO:0015297	GO:0015075	GO:0015293	GO:0008509	GO:0022884	GO:0022890	GO:0015078	GO:0008514	GO:0042625	GO:0022853	GO:0022857	GO:0005342	GO:0015291	GO:0042887	GO:0042626	GO:0008324	GO:0015144	GO:0015399	GO:0046943	GO:1901505	GO:0042910	GO:0015318	GO:1904680
0.3315429389476776	0.39662081003189087	0.6885496377944946	0.4770951271057129	0.5317869186401367	0.3146762549877167	0.43547898530960083	0.37951481342315674	0.46016621589660645	0.338552862405777	0.39711666107177734	0.5007582306861877	0.44330888986587524	0.301792711019516	0.46203845739364624	0.5303381085395813	0.42919766902923584	0.3045617341995239	0.5223304629325867	0.6245245933532715	0.4714992940425873	0.4406808018684387	0.7393744587898254	0.5372781753540039	0.5788594484329224	0.776935875415802	0.7022057771682739	0.4634712040424347	0.6424969434738159	0.7419941425323486	0.47372233867645264	0.603029727935791	0.4618071913719177	0.5958407521247864	0.7434701323509216	0.7013754844665527	0.3946335017681122	0.5370142459869385	0.691497266292572	0.39701902866363525	0.6061699986457825	0.7612169981002808	0.5629370808601379	0.35991036891937256	0.6901480555534363
0.4419138729572296	0.4076468348503113	0.6351876258850098	0.47776561975479126	0.5474825501441956	0.5163697600364685	0.4571850001811981	0.39937424659729004	0.664140522480011	0.40432247519493103	0.49503013491630554	0.5682086944580078	0.6369547247886658	0.44767841696739197	0.5429093241691589	0.5458244681358337	0.50852370262146	0.36756232380867004	0.5419902801513672	0.5654834508895874	0.44452324509620667	0.3523901700973511	0.7735148072242737	0.48194968700408936	0.8008657097816467	0.794765830039978	0.8065881729125977	0.5974352955818176	0.830446183681488	0.7949092984199524	0.5553104877471924	0.656408429145813	0.37531089782714844	0.8173145055770874	0.7727149724960327	0.8133301734924316	0.446437805891037	0.6208736896514893	0.7580790519714355	0.4416486322879791	0.8193922638893127	0.8033508062362671	0.7036715745925903	0.5010366439819336	0.8025709986686707
0.3534947633743286	0.3972819447517395	0.5911501049995422	0.4790033996105194	0.5065149068832397	0.3804030120372772	0.40523001551628113	0.38121968507766724	0.5501561164855957	0.3410017490386963	0.4048994481563568	0.5558790564537048	0.4769086539745331	0.354043185710907	0.5136116147041321	0.5560435652732849	0.41713881492614746	0.3288685977458954	0.5110331177711487	0.637492835521698	0.5817499160766602	0.5570774674415588	0.8286000490188599	0.693153977394104	0.670772135257721	0.8368636965751648	0.6703844666481018	0.6090831160545349	0.6656589508056641	0.7438861131668091	0.5731751322746277	0.7529584169387817	0.5877960920333862	0.6087851524353027	0.8536115288734436	0.7286190986633301	0.4374174177646637	0.7119766473770142	0.6716246604919434	0.45414111018180847	0.6245694756507874	0.7573302388191223	0.4664715826511383	0.46668457984924316	0.6724734306335449
0.39940938353538513	0.39758458733558655	0.563082754611969	0.4605831205844879	0.5120677947998047	0.44199085235595703	0.43471863865852356	0.3851226270198822	0.5550752878189087	0.3851998746395111	0.4414554536342621	0.5629909634590149	0.513042688369751	0.405703067779541	0.535681426525116	0.5499390959739685	0.4599207639694214	0.36590853333473206	0.5095596313476562	0.5724735856056213	0.5021412372589111	0.39560526609420776	0.8475187420845032	0.5437852740287781	0.7939156293869019	0.8373088836669922	0.7964528799057007	0.6098487377166748	0.8031017780303955	0.822435736656189	0.5606799125671387	0.7033698558807373	0.42401447892189026	0.781807541847229	0.8474670052528381	0.8223921060562134	0.43346959352493286	0.6711840033531189	0.7702433466911316	0.44862106442451477	0.7891674041748047	0.8361421227455139	0.6573351621627808	0.48420992493629456	0.7936552166938782
0.4825924038887024	0.41455549001693726	0.5285772085189819	0.47365298867225647	0.5489031672477722	0.5601913928985596	0.45896032452583313	0.40444380044937134	0.6351795792579651	0.4291693866252899	0.5207430124282837	0.597156822681427	0.5886316895484924	0.49355241656303406	0.5851960182189941	0.5664121508598328	0.5097397565841675	0.43405723571777344	0.5420247912406921	0.5162721276283264	0.4030093252658844	0.30580031871795654	0.7352839112281799	0.44299694895744324	0.760040819644928	0.7561448216438293	0.8334810733795166	0.5768523812294006	0.8439935445785522	0.7840610146522522	0.571690022945404	0.6170161366462708	0.3245437443256378	0.8255922794342041	0.7060994505882263	0.8192787170410156	0.4765024483203888	0.5929915308952332	0.7725362181663513	0.4706226885318756	0.8241975903511047	0.8044410347938538	0.72958904504776	0.4960186779499054	0.826330304145813
0.5167863368988037	0.39928576350212097	0.4792817234992981	0.4576892554759979	0.5290888547897339	0.6156857013702393	0.44595640897750854	0.389320433139801	0.7647854089736938	0.42703112959861755	0.5454991459846497	0.6006255745887756	0.6841911673545837	0.5377009510993958	0.6079925894737244	0.5478790402412415	0.5200322866439819	0.43971794843673706	0.5262826085090637	0.5104387402534485	0.41709935665130615	0.31317147612571716	0.7636005282402039	0.4537852704524994	0.8593559265136719	0.7603253126144409	0.832825779914856	0.6394413113594055	0.8793984055519104	0.7871798872947693	0.5961694717407227	0.6443315744400024	0.3330947160720825	0.9005706906318665	0.7354491949081421	0.8372408151626587	0.48380041122436523	0.6323235034942627	0.7618979811668396	0.47639453411102295	0.9002230763435364	0.7993462681770325	0.7550241351127625	0.5639473795890808	0.8325175046920776
0.5010838508605957	0.4153593182563782	0.4969113767147064	0.46344974637031555	0.5390800833702087	0.5391774773597717	0.47822466492652893	0.39907515048980713	0.6353211998939514	0.40753862261772156	0.5302637219429016	0.6187806725502014	0.5307807326316833	0.4890078902244568	0.6275520324707031	0.571884036064148	0.5053331851959229	0.4302157461643219	0.5413516163825989	0.5083982348442078	0.4231315553188324	0.330143004655838	0.7579328417778015	0.47808510065078735	0.8096503615379333	0.7848051190376282	0.818041980266571	0.6184579730033875	0.8416716456413269	0.7947627902030945	0.5590329170227051	0.6539819836616516	0.3543354570865631	0.8374307751655579	0.7591336965560913	0.8367979526519775	0.43132758140563965	0.6359962224960327	0.7652072310447693	0.43928858637809753	0.834921658039093	0.8000633716583252	0.6990799307823181	0.5198279619216919	0.8183943033218384
0.5654981732368469	0.4147787392139435	0.41859856247901917	0.4655212163925171	0.5488653182983398	0.6492969989776611	0.4776149094104767	0.40272611379623413	0.7534602284431458	0.4461842179298401	0.5847464203834534	0.6390915513038635	0.6645358204841614	0.5747636556625366	0.6502809524536133	0.5662368535995483	0.5502069592475891	0.4763607084751129	0.5490182042121887	0.4685056805610657	0.33331236243247986	0.22435863316059113	0.7234527468681335	0.37642815709114075	0.8628212213516235	0.7398819923400879	0.8586339950561523	0.6085334420204163	0.8913628458976746	0.7962192296981812	0.537760853767395	0.5806053876876831	0.24595053493976593	0.9284337162971497	0.6971084475517273	0.859424889087677	0.4145630896091461	0.5751491785049438	0.7912315726280212	0.41607460379600525	0.9190824627876282	0.8080270290374756	0.789052426815033	0.5328781008720398	0.8617235422134399
0.6275839805603027	0.38008207082748413	0.48288586735725403	0.4317588806152344	0.542475163936615	0.7098849415779114	0.4744158089160919	0.36847883462905884	0.874815821647644	0.4367673099040985	0.637179970741272	0.5897219181060791	0.7732635736465454	0.6132718920707703	0.6443023681640625	0.5099986791610718	0.56402587890625	0.47571441531181335	0.532253086566925	0.4148906469345093	0.3528907597064972	0.21776677668094635	0.7445619702339172	0.3460139036178589	0.8796079158782959	0.7297424077987671	0.8607174158096313	0.5895510315895081	0.8934483528137207	0.8023139238357544	0.5210239291191101	0.5628871321678162	0.23629288375377655	0.9450942277908325	0.707811713218689	0.8463470339775085	0.41984662413597107	0.5510660409927368	0.7828538417816162	0.4234972298145294	0.941076397895813	0.8146010637283325	0.8280382752418518	0.5220707654953003	0.8586311936378479
0.5545405745506287	0.4176218807697296	0.4389718174934387	0.47465893626213074	0.5280195474624634	0.656751275062561	0.45819929242134094	0.4066242575645447	0.8344128727912903	0.44439372420310974	0.5794009566307068	0.6266764402389526	0.7246765494346619	0.5807871222496033	0.6451073884963989	0.5518220067024231	0.5405808091163635	0.4693043828010559	0.5442745685577393	0.5165852904319763	0.3044619858264923	0.17273885011672974	0.7135568857192993	0.32743117213249207	0.8992767333984375	0.7361096739768982	0.8834285736083984	0.6007260084152222	0.9086028933525085	0.8166506290435791	0.5040881633758545	0.5596739649772644	0.19581109285354614	0.9627887606620789	0.7006411552429199	0.8753986358642578	0.36696380376815796	0.5549018383026123	0.8110805153846741	0.3795463740825653	0.9492305517196655	0.8234332799911499	0.816887617111206	0.5174192786216736	0.883472740650177
0.5691688656806946	0.45157599449157715	0.45027071237564087	0.4959859848022461	0.5632784962654114	0.6484878659248352	0.5098533034324646	0.4360339939594269	0.7319737672805786	0.4555381238460541	0.5966915488243103	0.6487279534339905	0.6006879806518555	0.5850849151611328	0.6749006509780884	0.5866493582725525	0.5668233633041382	0.4854280352592468	0.5709143280982971	0.5101351737976074	0.3398222029209137	0.20474936068058014	0.7530136704444885	0.3542632758617401	0.8462015390396118	0.750058650970459	0.8641083240509033	0.5768921971321106	0.8642568588256836	0.8185542821884155	0.4932492971420288	0.5724115371704102	0.23027890920639038	0.8974236249923706	0.7347244620323181	0.8520573377609253	0.3590507507324219	0.5578438639640808	0.7996389269828796	0.3781246542930603	0.8935897350311279	0.833240270614624	0.7739327549934387	0.4624742865562439	0.8561643362045288
0.6032353043556213	0.4318460524082184	0.4060814082622528	0.47820383310317993	0.5560917854309082	0.6964151859283447	0.5000962018966675	0.4199802577495575	0.801838755607605	0.4706057012081146	0.621405839920044	0.6419663429260254	0.7025071382522583	0.620081901550293	0.6748001575469971	0.5611392259597778	0.5804611444473267	0.5073351263999939	0.5616681575775146	0.46004757285118103	0.2790420949459076	0.1589326411485672	0.6897671222686768	0.30726170539855957	0.8419423699378967	0.7169455289840698	0.8697264790534973	0.567680835723877	0.8884884715080261	0.7975025177001953	0.4715494215488434	0.5207657814025879	0.18153929710388184	0.9210087060928345	0.6696852445602417	0.8599295020103455	0.3481352627277374	0.522240400314331	0.8092980980873108	0.3633449077606201	0.9062381982803345	0.8106017708778381	0.8091955184936523	0.4864305257797241	0.870074987411499
0.620589554309845	0.4335733950138092	0.4230118989944458	0.4773665964603424	0.5647178888320923	0.7340151071548462	0.5123916268348694	0.42514345049858093	0.7925217747688293	0.5078172087669373	0.6356984972953796	0.627407431602478	0.7282660603523254	0.6516032218933105	0.6699147820472717	0.5554857850074768	0.5865280628204346	0.545377254486084	0.5598466992378235	0.44430628418922424	0.29623058438301086	0.1795184165239334	0.6858837604522705	0.29862168431282043	0.7661626935005188	0.6806898713111877	0.8406137824058533	0.5341533422470093	0.8622910380363464	0.7652311325073242	0.4688323438167572	0.4958115518093109	0.1990283578634262	0.8541213274002075	0.6465322971343994	0.8161972761154175	0.3703775703907013	0.4959428012371063	0.7771811485290527	0.38474151492118835	0.8504423499107361	0.794649600982666	0.790493369102478	0.44234541058540344	0.8322794437408447
0.6205953359603882	0.43384474515914917	0.42689135670661926	0.4793059229850769	0.5691701769828796	0.7287992238998413	0.5060029625892639	0.42311275005340576	0.8108152747154236	0.5023548603057861	0.6381023526191711	0.6356220841407776	0.7341651320457458	0.6374796032905579	0.6785873770713806	0.5610188841819763	0.5859829783439636	0.5313858389854431	0.5695609450340271	0.46376538276672363	0.34379586577415466	0.24508099257946014	0.7183902859687805	0.36141738295555115	0.7878800630569458	0.6933704018592834	0.821399450302124	0.5691171288490295	0.857565701007843	0.7566501498222351	0.5222686529159546	0.5387826561927795	0.2603260576725006	0.8746702075004578	0.6611234545707703	0.8081414103507996	0.43418461084365845	0.5337187647819519	0.744671642780304	0.4315721392631531	0.8799536824226379	0.7831183671951294	0.7832440733909607	0.4974852502346039	0.819780170917511
0.6230830550193787	0.43225783109664917	0.42578941583633423	0.47890999913215637	0.5647563338279724	0.7366227507591248	0.5051458477973938	0.42264875769615173	0.8123736381530762	0.5027596354484558	0.6372191309928894	0.6354924440383911	0.7408561706542969	0.6458556056022644	0.6790702939033508	0.559463381767273	0.5883127450942993	0.5323770642280579	0.5641353130340576	0.45897018909454346	0.33504518866539	0.2396051287651062	0.6997845768928528	0.33569568395614624	0.7310701608657837	0.6628727316856384	0.7962522506713867	0.5436171293258667	0.8508927822113037	0.7334007024765015	0.483439177274704	0.5008084177970886	0.25398722290992737	0.8256514072418213	0.6396528482437134	0.7796334624290466	0.4146486222743988	0.5116499662399292	0.7280641794204712	0.4189402461051941	0.8344607949256897	0.76405930519104	0.7719460129737854	0.46862971782684326	0.7906079292297363
0.6162135004997253	0.4564778208732605	0.43204307556152344	0.5005642175674438	0.5955811738967896	0.7203648686408997	0.5460863709449768	0.44737616181373596	0.7308084964752197	0.5321136116981506	0.6420781016349792	0.6361936926841736	0.6953495740890503	0.6467432975769043	0.6755698919296265	0.576117992401123	0.608383297920227	0.5575981140136719	0.5866348147392273	0.4436520040035248	0.2874639630317688	0.2237434685230255	0.6331767439842224	0.28041622042655945	0.5647546052932739	0.6099352836608887	0.7429876327514648	0.42511430382728577	0.769536018371582	0.686208963394165	0.3784876763820648	0.3937314748764038	0.23608405888080597	0.678745448589325	0.5705826282501221	0.7077817320823669	0.3475724458694458	0.4044930934906006	0.7079553604125977	0.3573644161224365	0.6905586123466492	0.7336169481277466	0.7303697466850281	0.3482155501842499	0.7278215289115906
0.6148777008056641	0.44881993532180786	0.4108707308769226	0.49116867780685425	0.5808559656143188	0.724206805229187	0.529639720916748	0.43936190009117126	0.7643898129463196	0.5233390927314758	0.6361178159713745	0.6423897743225098	0.7168270945549011	0.6449756026268005	0.6802188754081726	0.5727253556251526	0.6010729670524597	0.5460165143013	0.5770924091339111	0.4544971287250519	0.3018321394920349	0.22317738831043243	0.6543526649475098	0.29568052291870117	0.637863278388977	0.6325109601020813	0.7668952941894531	0.46758291125297546	0.7974945902824402	0.7074642181396484	0.412116676568985	0.43150219321250916	0.2364271730184555	0.7435661554336548	0.5976721048355103	0.7384847402572632	0.3644184172153473	0.4395939111709595	0.7187743782997131	0.3734219968318939	0.7516499161720276	0.7450029850006104	0.7528164386749268	0.3948211669921875	0.7555553913116455
0.6137645840644836	0.4656154215335846	0.4404831528663635	0.5041738152503967	0.6050290465354919	0.7004091739654541	0.5659888386726379	0.45753273367881775	0.6786869764328003	0.5569594502449036	0.6455725431442261	0.6344747543334961	0.6694256067276001	0.6343190670013428	0.6795137524604797	0.5756067037582397	0.6141914129257202	0.5684553980827332	0.5975363850593567	0.43298807740211487	0.2605299651622772	0.19405144453048706	0.6289669871330261	0.2564730644226074	0.5320030450820923	0.637317419052124	0.7606777548789978	0.3600471615791321	0.7262109518051147	0.7117096781730652	0.3258189260959625	0.36219367384910583	0.20769402384757996	0.6520378589630127	0.5727308392524719	0.7139917016029358	0.30051207542419434	0.34894776344299316	0.7458475232124329	0.3104376196861267	0.6545725464820862	0.7585817575454712	0.7462608814239502	0.2876366078853607	0.7432015538215637
