EC:2.1.1.63	EC:3.6.4.13	EC:2.7.13.-	EC:6.5.1.-	EC:1.18.1.-	EC:3.1.26.13	EC:3.4.23.16	EC:3.4.23.-	EC:2.4.2.-	EC:2.7.7.49	EC:2.7.7.-	EC:2.1.1.56	EC:2.1.1.37	EC:2.3.1.-	EC:3.1.26.4	EC:3.1.13.2	EC:6.5.1.1	EC:3.1.3.-	EC:3.6.3.14	EC:1.14.13.-	EC:1.8.3.-	EC:1.14.99.-	EC:4.2.99.-	EC:2.4.1.-	EC:2.1.1.-	EC:3.6.4.12	EC:1.14.11.-	EC:3.6.1.15	EC:3.1.4.-	EC:1.1.1.-	EC:3.6.3.-	EC:5.1.1.-	EC:3.4.21.91	EC:2.1.1.57	EC:1.3.1.-	EC:2.4.99.-	EC:3.1.26.-	EC:3.6.4.-	EC:3.6.1.-	EC:1.5.1.-	EC:3.4.21.-	EC:2.7.6.-	EC:2.7.7.7	EC:5.3.99.-	EC:2.7.8.-	EC:2.7.1.-	GO:0022804	GO:0005215	GO:0015075	GO:0008509	GO:0022857
0.4651103615760803	0.1608325093984604	0.2815645635128021	0.10752199590206146	0.19166480004787445	0.2774732708930969	0.29862087965011597	0.3424573540687561	0.43618786334991455	0.4645235240459442	0.4368385970592499	0.1448175609111786	0.6139335036277771	0.30567678809165955	0.1666473150253296	0.2738564908504486	0.21269193291664124	0.6531723141670227	0.24849656224250793	0.4147176742553711	0.4060855507850647	0.4974403977394104	0.33239614963531494	0.6166562438011169	0.12808382511138916	0.36699044704437256	0.6112241744995117	0.18132860958576202	0.5559379458427429	0.5364494323730469	0.23177583515644073	0.2843320071697235	0.11479176580905914	0.11939726024866104	0.8411833643913269	0.5677044987678528	0.39035502076148987	0.16677306592464447	0.1991090178489685	0.6500298976898193	0.38768142461776733	0.6099819540977478	0.46163153648376465	0.6802305579185486	0.785080075263977	0.36015376448631287	0.45491883158683777	0.21307355165481567	0.31975167989730835	0.35453495383262634	0.2175830900669098
0.47713473439216614	0.1580980271100998	0.2749999463558197	0.10396714508533478	0.1781054586172104	0.28233328461647034	0.3079129159450531	0.34273186326026917	0.45217323303222656	0.45325589179992676	0.39974677562713623	0.13496795296669006	0.5947184562683105	0.30093488097190857	0.17452776432037354	0.2744373679161072	0.1982268989086151	0.6529210805892944	0.2650429308414459	0.4048959016799927	0.4082561433315277	0.4682958424091339	0.3314383029937744	0.5689713358879089	0.11751626431941986	0.3777548372745514	0.5819546580314636	0.19106219708919525	0.5658928751945496	0.5367624163627625	0.25770193338394165	0.2894076108932495	0.10484734177589417	0.10930898040533066	0.8498393893241882	0.5751743912696838	0.37625643610954285	0.17387540638446808	0.1958431601524353	0.6425862312316895	0.39852070808410645	0.6053863167762756	0.4458521604537964	0.6658916473388672	0.7795261740684509	0.3604792058467865	0.4350301921367645	0.14780893921852112	0.266171395778656	0.3042129874229431	0.15197810530662537
0.5853902101516724	0.049255236983299255	0.2192663699388504	0.06282596290111542	0.08957760781049728	0.10367631167173386	0.11672943085432053	0.3148186206817627	0.22268690168857574	0.24040687084197998	0.14871858060359955	0.07472962886095047	0.5106747150421143	0.42963168025016785	0.1492404043674469	0.09976083785295486	0.10266201943159103	0.4575730860233307	0.30719712376594543	0.27046746015548706	0.21766610443592072	0.5062616467475891	0.16175363957881927	0.6646474599838257	0.3879801034927368	0.4802122116088867	0.4193093180656433	0.18062694370746613	0.3840547800064087	0.556851327419281	0.2797272205352783	0.2524677813053131	0.06544751673936844	0.05533883720636368	0.7678426504135132	0.24278926849365234	0.10935104638338089	0.24739068746566772	0.0707138329744339	0.6008056402206421	0.6342198848724365	0.44426485896110535	0.18777741491794586	0.5483506321907043	0.6592375040054321	0.27704334259033203	0.4137296974658966	0.2501541078090668	0.4123157262802124	0.5291712284088135	0.2584187090396881
0.5840731859207153	0.0	0.19310709834098816	0.05359037220478058	0.13281454145908356	0.024786798283457756	0.03383191302418709	0.27496451139450073	0.14235781133174896	0.18312521278858185	0.11667098850011826	0.016860730946063995	0.532896876335144	0.4059371054172516	0.0856989398598671	0.02230798453092575	0.09543130546808243	0.4454875588417053	0.2723049521446228	0.2979584038257599	0.1789434850215912	0.558195173740387	0.10642588138580322	0.7243072390556335	0.3797294795513153	0.4402540326118469	0.39365655183792114	0.08148625493049622	0.3180195391178131	0.602135181427002	0.23807251453399658	0.24182865023612976	0.0	0.0	0.7092458605766296	0.30875006318092346	0.05201025307178497	0.18282784521579742	0.0	0.6647111773490906	0.561735987663269	0.4813612401485443	0.13355977833271027	0.5676677227020264	0.6384860873222351	0.3215002715587616	0.47287750244140625	0.23993515968322754	0.4416099190711975	0.5093112587928772	0.2446131557226181
0.5414271950721741	0.1507291942834854	0.31022176146507263	0.11769022047519684	0.1941436380147934	0.18882471323013306	0.2044038325548172	0.33864864706993103	0.29879629611968994	0.3751455247402191	0.3672586977481842	0.14093932509422302	0.588383138179779	0.30855122208595276	0.16708287596702576	0.19579941034317017	0.22135798633098602	0.6510735154151917	0.2681160867214203	0.41581791639328003	0.3328779935836792	0.5654256343841553	0.26497459411621094	0.7651612162590027	0.19118636846542358	0.4354749917984009	0.5726447701454163	0.1880234330892563	0.4847610890865326	0.6229223608970642	0.23735013604164124	0.2927633225917816	0.11655938625335693	0.1150784119963646	0.7988761067390442	0.539046049118042	0.24673908948898315	0.2061574012041092	0.14662545919418335	0.7102562785148621	0.5347675681114197	0.6028540134429932	0.36259737610816956	0.6724604964256287	0.7153340578079224	0.39074572920799255	0.5354574918746948	0.30420735478401184	0.47411349415779114	0.5099574327468872	0.31324371695518494
0.5573934316635132	0.024271586909890175	0.21778155863285065	0.11823604255914688	0.18750686943531036	0.0	0.0	0.29488804936408997	0.09320949018001556	0.18845626711845398	0.15707646310329437	0.037579331547021866	0.4290367066860199	0.3797627389431	0.0854882225394249	0.0	0.13340316712856293	0.39151903986930847	0.2741466760635376	0.338591992855072	0.09366632997989655	0.5873163938522339	0.10856149345636368	0.7580605745315552	0.42052939534187317	0.46156224608421326	0.3783144950866699	0.05400661751627922	0.2646147310733795	0.5955148935317993	0.23704726994037628	0.27057188749313354	0.029515467584133148	0.02301114983856678	0.5758289098739624	0.2790629267692566	0.06504493206739426	0.2206251621246338	0.027506664395332336	0.6323702931404114	0.5221593976020813	0.4406231939792633	0.15265601873397827	0.5261529684066772	0.5731805562973022	0.3771211504936218	0.48916250467300415	0.29638510942459106	0.4451155960559845	0.49662551283836365	0.30764907598495483
0.575645387172699	0.07295853644609451	0.24013756215572357	0.11086399853229523	0.2281838059425354	0.07593090087175369	0.09560143202543259	0.2808557152748108	0.16022907197475433	0.22317682206630707	0.14153970777988434	0.05586766079068184	0.5302722454071045	0.3368970453739166	0.12185285985469818	0.07408583909273148	0.1574743092060089	0.4897943139076233	0.2770395874977112	0.33938372135162354	0.22130462527275085	0.5582824349403381	0.16635935008525848	0.6730273962020874	0.4382726550102234	0.47892898321151733	0.3891375958919525	0.11411915719509125	0.30402714014053345	0.618439793586731	0.254794716835022	0.2811529040336609	0.05044412612915039	0.04851703718304634	0.7102982401847839	0.43219268321990967	0.10723370313644409	0.24939113855361938	0.06075353920459747	0.68904709815979	0.5565285086631775	0.4805735647678375	0.18416771292686462	0.5541168451309204	0.5534582734107971	0.34882426261901855	0.39244428277015686	0.1365022212266922	0.3130137622356415	0.3299403786659241	0.15001295506954193
0.5460535287857056	0.05673844367265701	0.2040911167860031	0.14228174090385437	0.1791156679391861	0.09147567301988602	0.07084260880947113	0.35654082894325256	0.16369198262691498	0.2606542408466339	0.24397258460521698	0.08495140820741653	0.3737937808036804	0.5118677616119385	0.10504741966724396	0.08727864176034927	0.1451568603515625	0.31141397356987	0.29358533024787903	0.31241801381111145	0.07160185277462006	0.5753424763679504	0.11770284920930862	0.8081474900245667	0.45170697569847107	0.45219436287879944	0.3738647997379303	0.09001059085130692	0.23764798045158386	0.5468170642852783	0.2329874485731125	0.2959142327308655	0.1042683944106102	0.09525994956493378	0.5217558145523071	0.26591548323631287	0.15041299164295197	0.23067498207092285	0.08672140538692474	0.637132465839386	0.5083003044128418	0.43230539560317993	0.19025102257728577	0.4897650182247162	0.5860826969146729	0.41038084030151367	0.518129289150238	0.36562129855155945	0.5016278624534607	0.5383606553077698	0.3789495825767517
0.6102765202522278	0.14379866421222687	0.29286590218544006	0.29807713627815247	0.3159278929233551	0.14497368037700653	0.11314589530229568	0.5318603515625	0.20707394182682037	0.24966129660606384	0.2957344055175781	0.2007676661014557	0.3478730320930481	0.5510428547859192	0.20261402428150177	0.13105972111225128	0.24967622756958008	0.18551327288150787	0.42506614327430725	0.383127361536026	0.07022848725318909	0.6687775254249573	0.09498795121908188	0.8132040500640869	0.5924280285835266	0.5303428173065186	0.29262101650238037	0.14593595266342163	0.22473734617233276	0.6252977252006531	0.33978453278541565	0.4385662376880646	0.22297276556491852	0.21555140614509583	0.3796977698802948	0.11587981879711151	0.23113077878952026	0.3357536196708679	0.18617285788059235	0.7034334540367126	0.5037922859191895	0.5001190900802612	0.21009808778762817	0.42078226804733276	0.5020058155059814	0.5515715479850769	0.5445525050163269	0.4827388525009155	0.6194416880607605	0.6622051000595093	0.4992806911468506
0.7422503232955933	0.2800787389278412	0.40548768639564514	0.3904767632484436	0.43162769079208374	0.2191014289855957	0.20897170901298523	0.6292988657951355	0.23368695378303528	0.25243690609931946	0.2668052613735199	0.3045389950275421	0.4131476879119873	0.5347173810005188	0.30031681060791016	0.20336592197418213	0.3646302819252014	0.24910686910152435	0.5219545364379883	0.47313380241394043	0.18296076357364655	0.7218130826950073	0.13327911496162415	0.8605259656906128	0.6804442405700684	0.7006822824478149	0.27741530537605286	0.2856687009334564	0.24053700268268585	0.7646724581718445	0.4420640468597412	0.544358491897583	0.3387637734413147	0.3288598656654358	0.42692822217941284	0.2156708538532257	0.21959060430526733	0.5096268057823181	0.25805991888046265	0.8597727417945862	0.6197394728660583	0.634562611579895	0.2374400496482849	0.42351794242858887	0.4038293957710266	0.6602244973182678	0.5520482063293457	0.4935653507709503	0.6935497522354126	0.724026083946228	0.5057721734046936
0.8880578279495239	0.34745752811431885	0.4730345606803894	0.47361740469932556	0.4932030737400055	0.3939666748046875	0.35651370882987976	0.5671005845069885	0.2727184295654297	0.31128552556037903	0.25993990898132324	0.3992374539375305	0.3047947883605957	0.7085833549499512	0.48615846037864685	0.3745640218257904	0.41625741124153137	0.16728132963180542	0.6463860869407654	0.41721078753471375	0.26873835921287537	0.6851089596748352	0.2904238700866699	0.7984509468078613	0.7640560865402222	0.6664831042289734	0.22091245651245117	0.38586777448654175	0.26492825150489807	0.7381712794303894	0.5429215431213379	0.621949315071106	0.4549349248409271	0.4568484425544739	0.37021011114120483	0.2945108711719513	0.31251025199890137	0.5251726508140564	0.35500574111938477	0.7317171096801758	0.7639228701591492	0.538484513759613	0.24903841316699982	0.3581221401691437	0.3707073926925659	0.6654812097549438	0.4906083047389984	0.45331841707229614	0.6273630857467651	0.6614313721656799	0.4737732708454132
0.9629516005516052	0.39492592215538025	0.5300350785255432	0.5606068968772888	0.6032595038414001	0.3315061032772064	0.3186778426170349	0.6967636942863464	0.23852817714214325	0.22499553859233856	0.19595015048980713	0.420697957277298	0.26296836137771606	0.6791513562202454	0.4856375753879547	0.2978655993938446	0.47543689608573914	0.12856140732765198	0.7219702005386353	0.507076621055603	0.2284272313117981	0.7523297071456909	0.2314608097076416	0.7910987734794617	0.8446156978607178	0.7937049865722656	0.13659337162971497	0.39305493235588074	0.2122032791376114	0.8553139567375183	0.6270849704742432	0.7289045453071594	0.4732459485530853	0.46781831979751587	0.2750273048877716	0.24447795748710632	0.24968189001083374	0.643242597579956	0.3615122139453888	0.8369876146316528	0.7685673832893372	0.6357215046882629	0.23100817203521729	0.32030558586120605	0.2410338968038559	0.7996638417243958	0.5574921369552612	0.5774779319763184	0.8037228584289551	0.8648284077644348	0.5946998000144958
1.0	0.26566949486732483	0.43358737230300903	0.5108574032783508	0.6031983494758606	0.09753216803073883	0.08103631436824799	0.7232106924057007	0.0	0.0	0.0	0.3350719213485718	0.22216278314590454	0.7826905846595764	0.35007545351982117	0.06522928923368454	0.3999135494232178	0.0	0.7252117395401001	0.443591833114624	0.0010003232164308429	0.8614012598991394	0.0	0.9872197508811951	1.0	0.8157287836074829	0.0	0.2730322480201721	0.0	1.0	0.5913270711898804	0.6922627687454224	0.3851229250431061	0.3675866425037384	0.14422424137592316	0.14876163005828857	0.0	0.5820647478103638	0.16124111413955688	1.0	0.8608566522598267	0.5944051146507263	0.0	0.2863624393939972	0.07561271637678146	0.8188555836677551	0.3835355043411255	0.3902819752693176	0.6371963620185852	0.6881111860275269	0.4176391065120697
0.7569700479507446	0.6358144879341125	0.6735118627548218	0.7144253253936768	0.6519838571548462	0.49621325731277466	0.534328043460846	0.7249082922935486	0.5201638340950012	0.48455244302749634	0.39883360266685486	0.6670741438865662	0.03542225807905197	0.46467286348342896	0.7243144512176514	0.48346370458602905	0.646145224571228	0.18849962949752808	0.7975938320159912	0.6393016576766968	0.41106563806533813	0.7224239706993103	0.5510135293006897	0.5798634886741638	0.8044122457504272	0.8301581144332886	0.3278408348560333	0.6754308342933655	0.4807918965816498	0.5717788934707642	0.7581343650817871	0.7397453784942627	0.7213338613510132	0.7131606340408325	0.11624971777200699	0.21562059223651886	0.4972641170024872	0.7808529734611511	0.6649141907691956	0.4867623746395111	0.8561347723007202	0.5632879734039307	0.528410792350769	0.2826043367385864	0.1634647697210312	0.7454842329025269	0.21598923206329346	0.2990947961807251	0.5628319382667542	0.5467993021011353	0.31742551922798157
0.7566952705383301	0.683619499206543	0.7475560307502747	0.7470095753669739	0.6575965285301208	0.6048488020896912	0.6237137913703918	0.6251241564750671	0.5087054967880249	0.5631454586982727	0.4494747221469879	0.7225126624107361	0.0	0.4511786699295044	0.8040626049041748	0.5969758629798889	0.6807595491409302	0.23255139589309692	0.8097989559173584	0.6258441805839539	0.4778987467288971	0.6492474675178528	0.6721778512001038	0.4908910393714905	0.7575573325157166	0.7757753133773804	0.36729586124420166	0.7093111276626587	0.5431333780288696	0.5661508440971375	0.7753005027770996	0.7711203098297119	0.765820324420929	0.7612767219543457	0.15592284500598907	0.25498098134994507	0.5910084247589111	0.763588547706604	0.7298165559768677	0.3624695837497711	0.8243919610977173	0.5355753898620605	0.6121135354042053	0.2804206311702728	0.1691029667854309	0.7269588112831116	0.27983492612838745	0.43302568793296814	0.7066978216171265	0.6594944000244141	0.4525319039821625
0.7628327012062073	0.7555830478668213	0.8070370554924011	0.8819770216941833	0.8302657604217529	0.5593811869621277	0.6195001006126404	0.8297561407089233	0.5649775862693787	0.49235406517982483	0.4558429718017578	0.7895638346672058	0.04976913332939148	0.3031683564186096	0.8302181959152222	0.5434231758117676	0.7847821712493896	0.19540448486804962	0.9078220129013062	0.7666894197463989	0.4731135666370392	0.7705907821655273	0.5831143856048584	0.4437999427318573	0.8388835787773132	0.8726298809051514	0.2622772455215454	0.7223812341690063	0.5445766448974609	0.6596958041191101	0.878084123134613	0.8823193311691284	0.8249016404151917	0.8169331550598145	0.0	0.12117714434862137	0.589851438999176	0.8608293533325195	0.7788630723953247	0.5230603814125061	0.7790075540542603	0.7053943276405334	0.6119369864463806	0.23496265709400177	0.034014519304037094	0.8886217474937439	0.374968945980072	0.6281541585922241	0.9142169952392578	0.9031868577003479	0.6458532810211182
0.732309877872467	0.7915465831756592	0.8080934286117554	0.8771979808807373	0.8524468541145325	0.545932948589325	0.6358869671821594	0.9084048271179199	0.6636048555374146	0.5199251770973206	0.5003798007965088	0.8208755254745483	0.14541126787662506	0.2508796155452728	0.8247054815292358	0.5341976881027222	0.8226273059844971	0.25865432620048523	0.9039089679718018	0.8328153491020203	0.5521894097328186	0.8414754867553711	0.5921775698661804	0.4979476034641266	0.8203149437904358	0.9152252674102783	0.3422738015651703	0.7750041484832764	0.6110971570014954	0.6557098031044006	0.8796091675758362	0.8626667261123657	0.8510587811470032	0.8420942425727844	0.04084711894392967	0.17008687555789948	0.6049591302871704	0.8893492221832275	0.7977964282035828	0.6083870530128479	0.8038042187690735	0.7884070873260498	0.6616699695587158	0.3059837818145752	0.06367827951908112	0.8915186524391174	0.08673428744077682	0.26515790820121765	0.5346876382827759	0.5125248432159424	0.28760191798210144
0.6503064632415771	0.7802747488021851	0.8086027503013611	0.8490216732025146	0.791718065738678	0.5944913029670715	0.6745097041130066	0.8540030717849731	0.7518020272254944	0.6024412512779236	0.580585241317749	0.7904508113861084	0.12723875045776367	0.19191943109035492	0.8298110961914062	0.5838268995285034	0.7953163981437683	0.36195072531700134	0.8456689715385437	0.8243510127067566	0.6125884652137756	0.7682226300239563	0.6755449771881104	0.37645426392555237	0.6683399081230164	0.8351624011993408	0.417928010225296	0.7572163939476013	0.7086296677589417	0.5709077715873718	0.8432086110115051	0.8203631043434143	0.8091881275177002	0.8078540563583374	0.12519775331020355	0.2713584005832672	0.7003005146980286	0.8287975788116455	0.837806224822998	0.48348185420036316	0.7489690780639648	0.7105454206466675	0.7329297661781311	0.353825181722641	0.17311549186706543	0.8307321667671204	0.20433379709720612	0.31914860010147095	0.5484405159950256	0.5489117503166199	0.3390176594257355
