GO:0016614	GO:0046914	GO:0016757	GO:0016616	GO:0031419	GO:0016874	GO:0051287	GO:0016725	GO:0070403	GO:0048029	GO:0016831	GO:0030246	GO:0016830	GO:0019842	GO:0050661	GO:0016903	GO:0042802	GO:0050660	GO:0016627	GO:0016833	GO:0140096	GO:0016829	GO:0016645	GO:0016879	GO:0016840	GO:0071949
0.17384861409664154	0.7873533368110657	0.5130329728126526	0.13223768770694733	0.5652683973312378	0.2624654769897461	0.23777121305465698	0.7127905488014221	0.7724973559379578	0.7036173939704895	0.6707200407981873	0.7271880507469177	0.5157020092010498	0.4045361280441284	0.24017123878002167	0.4579000174999237	0.7822941541671753	0.41954949498176575	0.4594365358352661	0.46267786622047424	0.8010104894638062	0.5750588178634644	0.5173745155334473	0.5936519503593445	0.6182436943054199	0.5423051118850708
0.16391058266162872	0.7850340008735657	0.5199923515319824	0.12355580925941467	0.5670041441917419	0.2653452754020691	0.23115631937980652	0.7288913726806641	0.761101484298706	0.6960903406143188	0.6671279668807983	0.7241553068161011	0.5180896520614624	0.42101559042930603	0.2618095874786377	0.4535936713218689	0.770135760307312	0.4319673776626587	0.4652154743671417	0.47063523530960083	0.791640043258667	0.5759435296058655	0.5134921669960022	0.587803304195404	0.6172947287559509	0.5478338003158569
0.31946009397506714	0.8565618395805359	0.614298939704895	0.24247770011425018	0.6857175827026367	0.2680540084838867	0.17078688740730286	0.7246489524841309	0.8345828652381897	0.7905547022819519	0.7489969730377197	0.8027968406677246	0.6103426814079285	0.5333206653594971	0.41186463832855225	0.4794326424598694	0.8312326669692993	0.5300392508506775	0.590942919254303	0.5649840235710144	0.7952328324317932	0.6462075114250183	0.639804482460022	0.5900306701660156	0.6995317935943604	0.6435089111328125
0.3188692331314087	0.849929928779602	0.6973058581352234	0.24316009879112244	0.7194842100143433	0.30354824662208557	0.14628754556179047	0.7491359114646912	0.8596364259719849	0.763577938079834	0.8051320314407349	0.7883692383766174	0.6807088255882263	0.5741393566131592	0.46078822016716003	0.46086445450782776	0.8515268564224243	0.5934160351753235	0.6818375587463379	0.6265032291412354	0.8181524872779846	0.712734043598175	0.6713259220123291	0.5888795256614685	0.735664427280426	0.6946943998336792
0.18795400857925415	0.8391872644424438	0.6375964879989624	0.12345172464847565	0.6199666261672974	0.3090514838695526	0.13819222152233124	0.7362298965454102	0.8046337962150574	0.7355720400810242	0.7344710826873779	0.765591025352478	0.6096462607383728	0.539892852306366	0.3857744038105011	0.41356149315834045	0.8239026069641113	0.5778356194496155	0.6559923887252808	0.5412694215774536	0.7972785234451294	0.6503958106040955	0.6162595152854919	0.5674013495445251	0.6388436555862427	0.6706985831260681
0.46155846118927	0.8525674343109131	0.8059682846069336	0.3706733286380768	0.7946471571922302	0.3052119016647339	0.13013136386871338	0.7932539582252502	0.8688134551048279	0.7583942413330078	0.8599503636360168	0.792285680770874	0.7673827409744263	0.6669018268585205	0.6204813122749329	0.4322825074195862	0.8464903831481934	0.7054338455200195	0.8089200258255005	0.7046830058097839	0.7869148850440979	0.788303017616272	0.7666853070259094	0.5025051236152649	0.7874518036842346	0.7849088907241821
0.5263285040855408	0.8181328773498535	0.866543173789978	0.4324483871459961	0.8020665645599365	0.3823679983615875	0.14638832211494446	0.7619083523750305	0.8673397302627563	0.7396212220191956	0.8803279399871826	0.76072096824646	0.8198112845420837	0.733655571937561	0.6429756283760071	0.4383949339389801	0.8367337584495544	0.7346712946891785	0.8413200378417969	0.7649256587028503	0.7778502702713013	0.8266004323959351	0.7730451822280884	0.5530276298522949	0.7878463864326477	0.8003455996513367
0.3675459325313568	0.8560125827789307	0.7761730551719666	0.2780762314796448	0.7583826780319214	0.3105407655239105	0.12236758321523666	0.7535178065299988	0.8736435174942017	0.7547032237052917	0.8322573304176331	0.7966080904006958	0.7263739109039307	0.6219698190689087	0.5390384197235107	0.4717641770839691	0.8578488826751709	0.6475014686584473	0.7371657490730286	0.6697797775268555	0.8123372197151184	0.7438197731971741	0.7293300628662109	0.5701842904090881	0.7605534195899963	0.7344968914985657
0.26431843638420105	0.8970831632614136	0.8119310736656189	0.1881386786699295	0.7683506011962891	0.3353272080421448	0.10634855180978775	0.6883955001831055	0.9082183837890625	0.8205016255378723	0.8222748637199402	0.8530938625335693	0.7448800206184387	0.7360272407531738	0.6589070558547974	0.5433210134506226	0.8967272043228149	0.717464804649353	0.7731919884681702	0.7411830425262451	0.7978022694587708	0.7514998912811279	0.7778763175010681	0.5839203596115112	0.7765974402427673	0.7906683087348938
0.6411357522010803	0.8022868037223816	0.9887072443962097	0.543647050857544	0.8877120614051819	0.34409764409065247	0.14486846327781677	0.7295859456062317	0.8295223116874695	0.6726864576339722	0.908294677734375	0.7224019765853882	0.9165686964988708	0.8564056754112244	0.8371433019638062	0.5128496885299683	0.8100683689117432	0.8214840888977051	0.9134155511856079	0.8853061199188232	0.7203635573387146	0.9266848564147949	0.878810465335846	0.4275763928890228	0.8593972325325012	0.8482467532157898
0.6917307376861572	0.604627251625061	0.7953362464904785	0.6366852521896362	0.7674466371536255	0.46036627888679504	0.32470789551734924	0.8605089783668518	0.7546451091766357	0.48634955286979675	0.7309146523475647	0.5542014837265015	0.7180425524711609	0.5793582797050476	0.7842645049095154	0.41821858286857605	0.6057014465332031	0.6131113171577454	0.72051602602005	0.7158775925636292	0.5937650203704834	0.6332322359085083	0.6559978127479553	0.6020488739013672	0.6774508357048035	0.6103307604789734
0.5766710638999939	0.8045764565467834	0.9376524090766907	0.4723288416862488	0.8414629101753235	0.4904707074165344	0.15678246319293976	0.6387041211128235	0.9245307445526123	0.7181271910667419	0.9404038786888123	0.7350293397903442	0.909882664680481	0.759536862373352	0.513410210609436	0.5284172296524048	0.9042063355445862	0.6802050471305847	0.7684324383735657	0.8864432573318481	0.8551275730133057	0.915208101272583	0.7799413800239563	0.7681545615196228	0.8383755683898926	0.7592126727104187
0.4509120285511017	0.8574885725975037	0.961837112903595	0.3629778027534485	0.8565605878829956	0.38519737124443054	0.08702702820301056	0.7496501207351685	0.9109724760055542	0.7962138652801514	0.885709285736084	0.8318806290626526	0.8895121216773987	0.8923479914665222	0.8411141633987427	0.48267027735710144	0.8497359156608582	0.8618525862693787	0.9053566455841064	0.8976908922195435	0.7489235997200012	0.8767610788345337	0.8782474398612976	0.4995300769805908	0.8531566262245178	0.8913946747779846
0.7578740119934082	0.6919621229171753	1.0	0.6531444191932678	0.8199875950813293	0.48762214183807373	0.1953243911266327	0.7971966862678528	0.8505200147628784	0.5846190452575684	0.9117985963821411	0.6401373744010925	0.9421778917312622	0.7764943242073059	0.8004639744758606	0.36360546946525574	0.747235119342804	0.8188300132751465	0.9162377715110779	0.9223851561546326	0.691897451877594	0.8899925947189331	0.7995848655700684	0.5536695122718811	0.7860715389251709	0.8127942681312561
0.8196109533309937	0.6380887031555176	0.8906937837600708	0.7363473773002625	0.8455243706703186	0.5329388380050659	0.29455968737602234	0.8668341636657715	0.8448279500007629	0.5782594084739685	0.8714109063148499	0.616482138633728	0.878135085105896	0.6766371726989746	0.7448381781578064	0.40429937839508057	0.6799961924552917	0.6670278906822205	0.704574465751648	0.9156827330589294	0.6918984651565552	0.8074521422386169	0.6639530062675476	0.7336899638175964	0.804156482219696	0.6856154799461365
0.7744261622428894	0.7928383946418762	0.9721407294273376	0.6675233244895935	0.8536303043365479	0.46411436796188354	0.20658095180988312	0.7110897898674011	0.9019697308540344	0.8219085931777954	0.9838017225265503	0.813072681427002	0.978466272354126	0.8729439973831177	0.6628506183624268	0.45563486218452454	0.8445507287979126	0.7639793157577515	0.7219138741493225	1.0	0.8034515976905823	0.9926194548606873	0.7810935378074646	0.678096354007721	0.9305871725082397	0.8377188444137573
0.90459144115448	0.9004771709442139	0.9062135219573975	0.7538336515426636	0.9501669406890869	0.27460697293281555	0.10142349451780319	0.9076431393623352	0.9670430421829224	0.8499342799186707	0.9938730001449585	0.864497184753418	1.0	0.8421838283538818	0.8437672257423401	0.3884035050868988	0.834212064743042	0.9006950259208679	0.868253767490387	0.9866470694541931	0.7550005316734314	0.9909871816635132	0.9205723404884338	0.39150914549827576	0.9853875637054443	0.9430892467498779
0.7661110162734985	0.5841899514198303	0.8171253800392151	0.7201145887374878	0.5182867646217346	0.6527265310287476	0.4303624629974365	0.47167375683784485	0.716886043548584	0.6440779566764832	0.7097448706626892	0.5972419381141663	0.7652490139007568	0.7734160423278809	0.7191680073738098	0.4174955487251282	0.6765542030334473	0.6921123266220093	0.6744930148124695	0.8544211983680725	0.5220330953598022	0.709577202796936	0.6388968825340271	0.6617634892463684	0.5673099160194397	0.6970377564430237
0.7654318809509277	0.765128493309021	0.8530910611152649	0.646301805973053	0.7894287109375	0.4012981653213501	0.20737174153327942	0.8422437310218811	0.8585447669029236	0.896371603012085	0.8833476901054382	0.8965955972671509	0.8479785919189453	0.7612984776496887	0.661622941493988	0.23633973300457	0.7406783103942871	0.7434809803962708	0.6700843572616577	0.8522678017616272	0.6897426247596741	0.8167592287063599	0.7224178910255432	0.6302396059036255	0.828326404094696	0.8083352446556091
0.8141466975212097	0.8718353509902954	0.7908376455307007	0.6690437197685242	0.8200833201408386	0.2546009123325348	0.1005399152636528	0.8986186981201172	0.8699593544006348	0.8802021741867065	0.8787178993225098	0.8931998014450073	0.8714277148246765	0.7931656837463379	0.7479627728462219	0.20727066695690155	0.75082927942276	0.8543422818183899	0.7691189050674438	0.8288153409957886	0.6834309697151184	0.8621465563774109	0.8280500173568726	0.3730563819408417	0.8605775237083435	0.8907684683799744
0.594149649143219	0.8610865473747253	0.7075924873352051	0.46685275435447693	0.6323695182800293	0.25537243485450745	0.134238138794899	0.9251219630241394	0.8163101077079773	0.8986368775367737	0.7868225574493408	0.9188227653503418	0.7137789726257324	0.6079129576683044	0.5637678503990173	0.09410077333450317	0.7401131987571716	0.783435583114624	0.6899811029434204	0.6608689427375793	0.7094410061836243	0.727923572063446	0.6995755434036255	0.39421263337135315	0.7028873562812805	0.843052089214325
0.7394633889198303	0.7649456262588501	0.8561158776283264	0.5970200300216675	0.8189222812652588	0.40733763575553894	0.13611455261707306	0.9507696032524109	0.8462769985198975	0.9686099290847778	0.8838739395141602	0.969696044921875	0.8533004522323608	0.7798513770103455	0.5980558395385742	0.09085875004529953	0.7015995383262634	0.7482462525367737	0.6166867017745972	0.8397831916809082	0.7049399614334106	0.8257536888122559	0.7043823003768921	0.6950275301933289	0.8561033010482788	0.8151419162750244
0.7176636457443237	0.7712042927742004	0.8604691028594971	0.5787060260772705	0.8262747526168823	0.396239310503006	0.1385161280632019	0.8939972519874573	0.8561345338821411	0.9679480195045471	0.8803278803825378	0.9703207612037659	0.849056601524353	0.7927531003952026	0.6020779609680176	0.15020912885665894	0.7207295298576355	0.7296859622001648	0.6061787605285645	0.8348206877708435	0.7071454524993896	0.8216553330421448	0.7204587459564209	0.6942641735076904	0.8607359528541565	0.801441490650177
0.6297575831413269	0.8766793012619019	0.7174575328826904	0.4958530366420746	0.6403836607933044	0.23106001317501068	0.12661710381507874	0.959118127822876	0.8209495544433594	0.9342372417449951	0.7936146855354309	0.9573601484298706	0.7214612364768982	0.6136155128479004	0.5950417518615723	0.05052489787340164	0.7349728941917419	0.8115847110748291	0.6950693726539612	0.6679765582084656	0.7017162442207336	0.7337661385536194	0.7165044546127319	0.35860300064086914	0.7175053358078003	0.8693527579307556
0.6978407502174377	0.7332031726837158	0.7294496893882751	0.5887789726257324	0.6489765048027039	0.3798464834690094	0.25752827525138855	0.8383753299713135	0.792980968952179	0.9313448071479797	0.8177648782730103	0.8952869176864624	0.7460546493530273	0.5868317484855652	0.4314820468425751	0.09490622580051422	0.72344571352005	0.6636380553245544	0.5594385862350464	0.7183820605278015	0.6998966336250305	0.7585918307304382	0.6193680763244629	0.5998207926750183	0.7290056943893433	0.7646317481994629
0.7197864055633545	0.728412926197052	0.7683793902397156	0.5979682803153992	0.7004066705703735	0.4474059045314789	0.24168354272842407	0.8969472050666809	0.8265566229820251	0.992354154586792	0.833896815776825	0.9490865468978882	0.7771841883659363	0.6173266172409058	0.4194314181804657	0.03778642788529396	0.7146410942077637	0.668332576751709	0.5502273440361023	0.7687692046165466	0.7031686305999756	0.7705674171447754	0.6356176137924194	0.7564166784286499	0.7736650109291077	0.7692327499389648
0.7497971653938293	0.7705294489860535	0.8745174407958984	0.607754111289978	0.8441135883331299	0.3972005248069763	0.14119915664196014	0.9291561841964722	0.8598946332931519	1.0	0.8886844515800476	1.0	0.8604652285575867	0.8024495840072632	0.6244121193885803	0.1184539869427681	0.7106367945671082	0.7425282001495361	0.6026914119720459	0.8532112240791321	0.699428915977478	0.8296684622764587	0.7259178757667542	0.7007187604904175	0.8809635639190674	0.8149892687797546
0.7431107759475708	0.7704882025718689	0.8664983510971069	0.6032668948173523	0.8374578952789307	0.3955380320549011	0.14495354890823364	0.9201701283454895	0.8573988676071167	0.9911825656890869	0.8846049904823303	0.9906139969825745	0.8543652296066284	0.7961094975471497	0.618890643119812	0.12916210293769836	0.7128638029098511	0.7367430329322815	0.6032014489173889	0.8453306555747986	0.7006146907806396	0.8258562684059143	0.7232216596603394	0.6960123777389526	0.87507563829422	0.8097731471061707
0.4987366497516632	0.7515886425971985	0.7926294803619385	0.3984663486480713	0.8126339912414551	0.39049944281578064	0.1910070776939392	0.6830114722251892	0.8883150219917297	0.9307166934013367	0.7938137054443359	0.9389665722846985	0.7298251390457153	0.7472754716873169	0.49732571840286255	0.38795745372772217	0.753777265548706	0.56805819272995	0.4840736389160156	0.7272947430610657	0.7216349244117737	0.6775941252708435	0.6878805756568909	0.7754829525947571	0.788302481174469	0.6694682240486145
0.6108764410018921	0.6845006942749023	0.8355644941329956	0.5381276607513428	0.8914250135421753	0.31043002009391785	0.25547364354133606	0.48401591181755066	0.8341603875160217	0.8065569400787354	0.8249583840370178	0.8133231997489929	0.7591005563735962	0.7796909809112549	0.5004795789718628	0.49834758043289185	0.7524392604827881	0.4785844683647156	0.46312710642814636	0.7077981233596802	0.724906861782074	0.7177013158798218	0.7327017188072205	0.6643456220626831	0.8259941339492798	0.5820693969726562
0.6496816873550415	0.7383813261985779	0.8330861330032349	0.5602430105209351	0.8539063334465027	0.30227944254875183	0.25478315353393555	0.5370278358459473	0.8434575200080872	0.8565497994422913	0.8268686532974243	0.8601672053337097	0.7585107088088989	0.7529510855674744	0.550599217414856	0.46618252992630005	0.7777414917945862	0.5357071757316589	0.5110509395599365	0.7343834042549133	0.7006786465644836	0.7303024530410767	0.7410613894462585	0.6425751447677612	0.817535936832428	0.6421014070510864
0.6829248666763306	0.7885067462921143	0.8477063179016113	0.5594063401222229	0.8496716022491455	0.3922983407974243	0.1690284162759781	0.8003845810890198	0.8775931000709534	0.9128879904747009	0.8377955555915833	0.9256060123443604	0.7957491874694824	0.7996837496757507	0.6565165519714355	0.2979442775249481	0.7456090450286865	0.6951500177383423	0.6678929924964905	0.7680944800376892	0.686621367931366	0.753861665725708	0.7756788730621338	0.7059052586555481	0.8311836123466492	0.7660235166549683
0.4661077857017517	0.8250774145126343	0.5269088745117188	0.38943716883659363	0.5656900405883789	0.14270924031734467	0.27040815353393555	0.480852872133255	0.7284261584281921	0.749377965927124	0.6156042218208313	0.7811921238899231	0.4569876492023468	0.5760398507118225	0.49423232674598694	0.508903443813324	0.7559813261032104	0.43484267592430115	0.47998127341270447	0.3432527482509613	0.6433939933776855	0.514578640460968	0.6410073041915894	0.416878879070282	0.604304850101471	0.5477246642112732
0.7002113461494446	0.8472240567207336	0.7979370951652527	0.5981258153915405	0.8418028354644775	0.24868331849575043	0.20780161023139954	0.41454413533210754	0.8815845847129822	0.7764614224433899	0.8549346923828125	0.7901802659034729	0.758015513420105	0.8482963442802429	0.5103936791419983	0.6508843302726746	0.8668926954269409	0.48657652735710144	0.5017873644828796	0.6706399917602539	0.8133286237716675	0.797008216381073	0.7788571119308472	0.6332949995994568	0.8758093118667603	0.6078832745552063
0.7496823072433472	0.8615646362304688	0.7309684753417969	0.6238991618156433	0.7914429903030396	0.23361323773860931	0.19149114191532135	0.7526869177818298	0.8778737783432007	0.8794755935668945	0.7906855344772339	0.9045286774635315	0.6828100085258484	0.7412089109420776	0.7439135313034058	0.4371863305568695	0.7691599130630493	0.6237646341323853	0.6598356366157532	0.6047288179397583	0.6741611957550049	0.6787645220756531	0.7973697185516357	0.5264067053794861	0.8219165205955505	0.7093378305435181
0.6464745998382568	0.8624894022941589	0.6330564022064209	0.546393096446991	0.6712789535522461	0.18293753266334534	0.22527875006198883	0.7050595879554749	0.8136815428733826	0.7921776175498962	0.7245683670043945	0.8252124190330505	0.5950592756271362	0.6610420346260071	0.728928804397583	0.488754540681839	0.7637819647789001	0.5967118740081787	0.652012825012207	0.5124820470809937	0.6488897800445557	0.618260383605957	0.732079803943634	0.3969687223434448	0.7260267734527588	0.6787992715835571
0.6210842132568359	0.878755509853363	0.6199142336845398	0.5596281290054321	0.6504858732223511	0.0784958228468895	0.29182958602905273	0.5029838681221008	0.7592841982841492	0.692354142665863	0.7286242246627808	0.7163693308830261	0.5841274857521057	0.6485611796379089	0.6279253363609314	0.6086376309394836	0.8219085335731506	0.5190654993057251	0.6254467368125916	0.4649466574192047	0.6904465556144714	0.6686858534812927	0.7509747743606567	0.28446805477142334	0.7292816638946533	0.6224991083145142
0.7296540141105652	0.851842999458313	0.7332656383514404	0.663219690322876	0.701600968837738	0.25183746218681335	0.3148261308670044	0.5153459906578064	0.8276296257972717	0.7429929971694946	0.8403632640838623	0.7256678342819214	0.7230429649353027	0.7092164158821106	0.5179399847984314	0.5555095672607422	0.8656913042068481	0.5461920499801636	0.6172266602516174	0.647240936756134	0.7889041900634766	0.8055309653282166	0.7273571491241455	0.5153698325157166	0.803965151309967	0.6666412949562073
0.7452892661094666	0.8654394745826721	0.7155951261520386	0.6415472030639648	0.733396589756012	0.20126891136169434	0.2410448044538498	0.6127266883850098	0.8732222318649292	0.790086567401886	0.7997439503669739	0.8024036288261414	0.6914315223693848	0.7307643294334412	0.6915088891983032	0.5696980953216553	0.8242053985595703	0.5952631235122681	0.6694589853286743	0.5960395336151123	0.7073496580123901	0.7193681001663208	0.8067405223846436	0.44023650884628296	0.8057420253753662	0.6896210312843323
0.7121322751045227	0.8542004823684692	0.754115879535675	0.630206823348999	0.7497138381004333	0.2467828392982483	0.2680080235004425	0.5337650775909424	0.8441286683082581	0.7847070097923279	0.843677818775177	0.7814475893974304	0.739929735660553	0.7660683393478394	0.5708412528038025	0.5780882835388184	0.8548870086669922	0.556124210357666	0.5995026230812073	0.6658616065979004	0.7744603157043457	0.804176390171051	0.7522143721580505	0.5280606746673584	0.836236834526062	0.6712413430213928
