EC:2.3.2.-	EC:1.14.19.-	EC:5.6.2.-	EC:2.4.1.-	EC:5.6.2.1	EC:3.1.4.-	GO:0016614	GO:0046914	GO:0016757	GO:0004497	GO:0008289	GO:0043177	GO:0005506	GO:0016758	GO:0030246	GO:0046906	GO:0019842	GO:0030170	GO:0016701	GO:0042802	GO:0050660	GO:0031406	GO:0033218	GO:0070279	GO:0008270	GO:1901681	GO:0140096	GO:0016705	GO:0016829	GO:0016853	GO:0016638	GO:0033293	GO:0071949
0.4920910596847534	0.6077582836151123	0.6803638339042664	0.4661920368671417	0.6399438381195068	0.20368307828903198	0.7781544923782349	0.3304370045661926	0.7437512874603271	0.32831475138664246	0.4288029670715332	0.8253332376480103	0.6459366083145142	0.8046402335166931	0.602817177772522	0.5305960178375244	0.9846158027648926	0.656029462814331	0.4471563398838043	0.7006767392158508	0.48437973856925964	0.8849319219589233	0.5050652027130127	0.6503084897994995	0.3148617446422577	0.6485073566436768	0.2828199863433838	0.483278751373291	0.7216016054153442	0.7131595015525818	0.8745931386947632	0.7114690542221069	0.49672406911849976
0.8205292224884033	0.8323975801467896	0.6846358776092529	0.7426488995552063	0.4209359586238861	0.5784823298454285	1.0	0.5356668829917908	0.956803560256958	0.6317880749702454	0.5544852018356323	0.9859113693237305	0.9011496901512146	0.9779443144798279	0.7925169467926025	0.8084214925765991	0.967248797416687	0.7237244248390198	0.7019057869911194	0.8754108548164368	0.6899792551994324	1.0	0.5358565449714661	0.7188251614570618	0.46681711077690125	0.7005777359008789	0.3693966269493103	0.7571882009506226	0.9109493494033813	0.972960889339447	1.0	0.8044337034225464	0.7250068187713623
0.9209284782409668	0.9149478077888489	0.8388713002204895	0.8245076537132263	0.5247750878334045	0.6540179252624512	0.9080322980880737	0.49562349915504456	1.0	0.6211045980453491	0.5617498159408569	1.0	0.8733454942703247	1.0	0.8797081708908081	0.7672643661499023	0.958798348903656	0.6807981133460999	0.7157468795776367	0.8534088134765625	0.6679661273956299	0.9616160988807678	0.5095643401145935	0.6761483550071716	0.40955665707588196	0.6737209558486938	0.44832494854927063	0.7313292026519775	0.9301879405975342	1.0	0.9905068874359131	0.7696229815483093	0.6955732703208923
0.9583323001861572	0.9120997786521912	0.9129491448402405	0.8592756986618042	0.5413515567779541	0.6815447807312012	0.8655692338943481	0.4925799071788788	0.927560567855835	0.6641424298286438	0.5706970691680908	0.9725769758224487	0.873910129070282	0.9291231036186218	0.8417229652404785	0.7755890488624573	1.0	0.7160530686378479	0.6885831356048584	0.8127992153167725	0.7178201079368591	0.9549327492713928	0.47694122791290283	0.7111469507217407	0.41135939955711365	0.583256185054779	0.41283297538757324	0.7819870710372925	0.895094633102417	0.8930647373199463	0.9495522379875183	0.75406813621521	0.7206689119338989
0.9980044364929199	0.9197577834129333	1.0	0.9225543141365051	0.6007823348045349	0.6827635169029236	0.8726401925086975	0.5224530100822449	0.8802855610847473	0.7268698215484619	0.544955313205719	0.8977565169334412	0.8661629557609558	0.8780274391174316	0.843261182308197	0.7962769269943237	0.8881421089172363	0.6630545854568481	0.711875319480896	0.8037237524986267	0.7558455467224121	0.8731123208999634	0.4525018632411957	0.6584858298301697	0.4268805980682373	0.5208225846290588	0.40619367361068726	0.8219959139823914	0.8797633647918701	0.8549216389656067	0.9009329676628113	0.6748060584068298	0.7449102401733398
0.9569905400276184	0.8774586915969849	0.9209521412849426	0.903956413269043	0.5300679802894592	0.624233603477478	0.9007982611656189	0.47880715131759644	0.8972738981246948	0.6840784549713135	0.5780590176582336	0.9811962246894836	0.8372229337692261	0.8997242450714111	0.9836325645446777	0.7595206499099731	0.8471434116363525	0.7014870643615723	0.7351994514465332	0.9617041945457458	0.8308935165405273	0.8067852258682251	0.5992468595504761	0.6962490081787109	0.4477297067642212	0.6401687860488892	0.4679137170314789	0.8057814240455627	0.9763827919960022	0.8546190857887268	0.9868810176849365	0.7485240697860718	0.8096812963485718
0.9884757995605469	0.8546000123023987	0.8907526135444641	0.8879509568214417	0.4494919180870056	0.7277162671089172	0.8121227025985718	0.5652948617935181	0.8931434154510498	0.7889706492424011	0.7040771245956421	0.8021525740623474	0.9151710867881775	0.8613035678863525	0.7529218196868896	0.8472102284431458	0.7426367998123169	0.6796600222587585	0.6969125866889954	0.7605611085891724	0.8117729425430298	0.7562697529792786	0.4815857708454132	0.6735146641731262	0.46183162927627563	0.43291744589805603	0.5040999054908752	0.8339846730232239	0.724614679813385	0.8572645783424377	0.7684082984924316	0.763611912727356	0.7439785003662109
0.9884757995605469	0.8546000123023987	0.8907526135444641	0.8879509568214417	0.4494919180870056	0.7277162671089172	0.8121227025985718	0.5652948617935181	0.8931434154510498	0.7889706492424011	0.7040771245956421	0.8021525740623474	0.9151710867881775	0.8613035678863525	0.7529218196868896	0.8472102284431458	0.7426367998123169	0.6796600222587585	0.6969125866889954	0.7605611085891724	0.8117729425430298	0.7562697529792786	0.4815857708454132	0.6735146641731262	0.46183162927627563	0.43291744589805603	0.5040999054908752	0.8339846730232239	0.724614679813385	0.8572645783424377	0.7684082984924316	0.763611912727356	0.7439785003662109
0.9876532554626465	0.8400221467018127	0.8461423516273499	0.9117333292961121	0.4022960960865021	0.8583455681800842	0.792190432548523	0.6130910515785217	0.7559225559234619	0.824873149394989	0.7425972819328308	0.6549899578094482	0.9098461866378784	0.7272252440452576	0.6922173500061035	0.9016628265380859	0.5159069895744324	0.6394025683403015	0.6883609294891357	0.8138512372970581	0.902651846408844	0.5724977850914001	0.49895885586738586	0.633719265460968	0.5461476445198059	0.3986482322216034	0.5185193419456482	0.8267936706542969	0.6550245881080627	0.7272671461105347	0.659396767616272	0.6932278275489807	0.8025344014167786
1.0	0.8879312872886658	0.9000493288040161	0.9964468479156494	0.46067625284194946	0.9712318778038025	0.8067906498908997	0.7179796099662781	0.7039269208908081	0.9914005398750305	0.6523087620735168	0.5771030187606812	1.0	0.6775693893432617	0.7226620316505432	0.9914195537567139	0.3637911379337311	0.47635722160339355	0.7399115562438965	0.7236856818199158	0.924503743648529	0.5159167647361755	0.35743704438209534	0.47139397263526917	0.5346857309341431	0.24438612163066864	0.5349331498146057	1.0	0.5678851008415222	0.6020898222923279	0.5540979504585266	0.43899956345558167	0.8125078678131104
0.9869480729103088	0.861474871635437	0.8890032172203064	1.0	0.44983962178230286	1.0	0.7986956834793091	0.7009057998657227	0.6554151177406311	1.0	0.6282231211662292	0.5375451445579529	0.9793801307678223	0.6404419541358948	0.7249900698661804	1.0	0.2818251848220825	0.45172354578971863	0.7339703440666199	0.7439678907394409	0.9456443190574646	0.4367515444755554	0.3692891299724579	0.44705700874328613	0.5395894050598145	0.2501147389411926	0.5056060552597046	0.9913785457611084	0.5590008497238159	0.5621013641357422	0.5424723625183105	0.41330286860466003	0.8248240351676941
0.9253148436546326	0.8393822908401489	0.8910444378852844	0.9338451623916626	0.4903462827205658	0.948120653629303	0.7531834244728088	0.6119614243507385	0.7268832325935364	0.8687281012535095	0.6534270644187927	0.6240701675415039	0.8742541670799255	0.728776752948761	0.853325605392456	0.9147899746894836	0.3100619614124298	0.4939005672931671	0.6884101033210754	0.844897449016571	0.905389130115509	0.434664249420166	0.49344635009765625	0.489029198884964	0.531860888004303	0.36792996525764465	0.5599870681762695	0.8661001324653625	0.6524844765663147	0.5884588360786438	0.5883537530899048	0.5384725332260132	0.7953447103500366
0.8515426516532898	0.7973993420600891	0.8984073996543884	0.8809700608253479	0.5392627716064453	0.9051822423934937	0.7497316598892212	0.5252589583396912	0.7560616135597229	0.7455941438674927	0.6460343599319458	0.6666613817214966	0.750005841255188	0.7652237415313721	0.9332801103591919	0.8220945000648499	0.2582356333732605	0.5650986433029175	0.6688710451126099	1.0	0.9365131258964539	0.3222734332084656	0.7018570303916931	0.5593199133872986	0.5692969560623169	0.5449621677398682	0.6206446290016174	0.7295130491256714	0.7710077166557312	0.6432571411132812	0.6319908499717712	0.6621062159538269	0.8086332678794861
0.5004427433013916	0.5560466647148132	0.8441557288169861	0.5729514956474304	0.6965758204460144	0.5428213477134705	0.5347263813018799	0.37289735674858093	0.5828534364700317	0.49541687965393066	0.6227871179580688	0.5044625401496887	0.5325371623039246	0.6002482771873474	0.791765570640564	0.5778300166130066	0.28437358140945435	0.49293941259384155	0.451007604598999	0.8186851143836975	0.7458919882774353	0.22100494801998138	0.6502115726470947	0.48707079887390137	0.4485689401626587	0.4364328980445862	0.6438498497009277	0.4922696053981781	0.580073356628418	0.45305687189102173	0.4906390607357025	0.6044185757637024	0.5988574624061584
0.4080505073070526	0.4943007528781891	0.6666014790534973	0.5091146230697632	0.5583442449569702	0.5080602765083313	0.5477679371833801	0.4095405340194702	0.5392534136772156	0.4819234311580658	0.6197720170021057	0.44125932455062866	0.5442560911178589	0.5591033697128296	0.6826077103614807	0.5735301971435547	0.2660619020462036	0.5233619809150696	0.4516899585723877	0.8137449026107788	0.7303298115730286	0.19769111275672913	0.641048014163971	0.5175154209136963	0.48817509412765503	0.4255709946155548	0.6275375485420227	0.47289785742759705	0.5598199963569641	0.47235792875289917	0.46902161836624146	0.5983297228813171	0.5913277268409729
0.3551662266254425	0.48197391629219055	0.5776849985122681	0.42744266986846924	0.5160812139511108	0.46606412529945374	0.6066528558731079	0.4750693142414093	0.6169466972351074	0.5517003536224365	0.6031215190887451	0.5250890851020813	0.6107328534126282	0.6114557385444641	0.7020911574363708	0.6249918341636658	0.29043295979499817	0.5220921635627747	0.5128774046897888	0.8383753895759583	0.7779809832572937	0.22297582030296326	0.6520909667015076	0.5164456367492676	0.5118286609649658	0.44933539628982544	0.6614508032798767	0.5674529075622559	0.6060945391654968	0.5652170181274414	0.4999052882194519	0.5729689002037048	0.6390011310577393
0.29887935519218445	0.4636264741420746	0.5736767649650574	0.37038421630859375	0.5592407584190369	0.39789512753486633	0.5771569013595581	0.4944855570793152	0.7072954773902893	0.5481230020523071	0.6017130017280579	0.596570611000061	0.6193259954452515	0.6925962567329407	0.7516404986381531	0.6173400282859802	0.3597199022769928	0.5351577401161194	0.5040417909622192	0.807685136795044	0.747502326965332	0.31155645847320557	0.6381445527076721	0.5287703275680542	0.5065478086471558	0.4188081920146942	0.6992085576057434	0.5729629397392273	0.6201965808868408	0.5923694372177124	0.4876408874988556	0.59340500831604	0.612579345703125
0.31365108489990234	0.46108144521713257	0.48661133646965027	0.3389989733695984	0.45863237977027893	0.44096946716308594	0.5949076414108276	0.48507454991340637	0.6274406909942627	0.5597617626190186	0.5691925287246704	0.538973331451416	0.6202442049980164	0.6215453743934631	0.70493084192276	0.6220397353172302	0.3141467869281769	0.5165063142776489	0.5164081454277039	0.817243754863739	0.7602493166923523	0.246503546833992	0.6289288401603699	0.5107356309890747	0.4993833005428314	0.42131784558296204	0.6464777588844299	0.5827633738517761	0.6098319888114929	0.56193608045578	0.4882282614707947	0.5404402613639832	0.6225270628929138
0.2876220643520355	0.42795664072036743	0.44410276412963867	0.28267616033554077	0.45043253898620605	0.45200780034065247	0.5525268912315369	0.5183345675468445	0.6102676391601562	0.5438629984855652	0.5421579480171204	0.4453275203704834	0.6154671907424927	0.5954503417015076	0.5628635883331299	0.624935507774353	0.32436659932136536	0.4482825696468353	0.46545717120170593	0.6605878472328186	0.6402734518051147	0.288539856672287	0.4889177680015564	0.44289982318878174	0.4769951403141022	0.3228208124637604	0.6412919163703918	0.5426138639450073	0.4837295711040497	0.5458001494407654	0.40133506059646606	0.4587031304836273	0.5241979956626892
0.2327650934457779	0.2839380204677582	0.3787890672683716	0.19864682853221893	0.41748639941215515	0.41400155425071716	0.43968820571899414	0.45873042941093445	0.5994550585746765	0.45498064160346985	0.5394309163093567	0.4262646436691284	0.5277590155601501	0.5719413757324219	0.5730266571044922	0.5401225090026855	0.31562697887420654	0.4383277893066406	0.40286996960639954	0.6145722270011902	0.6006343960762024	0.22416406869888306	0.5208430290222168	0.4325179159641266	0.4436485767364502	0.3194621503353119	0.6861743927001953	0.43156811594963074	0.4576173722743988	0.5534767508506775	0.3629869222640991	0.47936931252479553	0.46537813544273376
0.19461113214492798	0.2001786082983017	0.35158875584602356	0.19310124218463898	0.38270458579063416	0.3485861122608185	0.40690097212791443	0.406476765871048	0.6837444305419922	0.42256486415863037	0.5558511018753052	0.4743131697177887	0.47156262397766113	0.6546559929847717	0.6802385449409485	0.47882339358329773	0.36813968420028687	0.4544498920440674	0.385861337184906	0.6105929017066956	0.5839124321937561	0.27299270033836365	0.5416223406791687	0.4477577805519104	0.408402681350708	0.3209436237812042	0.7250931859016418	0.4045604467391968	0.49530261754989624	0.5763751268386841	0.3957570195198059	0.5470591187477112	0.44616562128067017
0.24873283505439758	0.3774031698703766	0.3198634684085846	0.17953774333000183	0.3733362853527069	0.4807646870613098	0.5133413076400757	0.4412013590335846	0.6415482759475708	0.43689900636672974	0.6209713220596313	0.45900318026542664	0.5517123341560364	0.6342532634735107	0.6250399947166443	0.5487264394760132	0.3720753490924835	0.4519830048084259	0.4080113172531128	0.6762348413467407	0.5924741625785828	0.33222389221191406	0.523403525352478	0.44625499844551086	0.4361250102519989	0.3965843617916107	0.7196557521820068	0.4445352554321289	0.47592899203300476	0.5314843058586121	0.4274568259716034	0.5523656010627747	0.48409950733184814
0.2427668273448944	0.25523045659065247	0.30161532759666443	0.16094955801963806	0.3202527165412903	0.45419517159461975	0.48970526456832886	0.4085434675216675	0.6972247362136841	0.3397972285747528	0.7020118832588196	0.45076027512550354	0.502932071685791	0.6841046810150146	0.6693328022956848	0.49120163917541504	0.3725789487361908	0.45292794704437256	0.37623676657676697	0.6978573799133301	0.5489327907562256	0.32222291827201843	0.5806868076324463	0.4473009705543518	0.43285277485847473	0.46152573823928833	0.8028349876403809	0.34611064195632935	0.48436397314071655	0.5755758285522461	0.44919711351394653	0.6366555690765381	0.4496151804924011
0.2292024940252304	0.22707714140415192	0.3138311505317688	0.21352528035640717	0.3172638416290283	0.3908451795578003	0.45284125208854675	0.43156224489212036	0.7043838500976562	0.34098348021507263	0.7092987895011902	0.48473700881004333	0.4870792627334595	0.6749976277351379	0.682420015335083	0.46433591842651367	0.40419235825538635	0.5421512126922607	0.38739386200904846	0.7369875907897949	0.5966717600822449	0.30966171622276306	0.6294113397598267	0.535465657711029	0.4990326166152954	0.4391712546348572	0.8726613521575928	0.33080291748046875	0.5336425304412842	0.6067507863044739	0.45236197113990784	0.682549774646759	0.4869688153266907
0.2938881814479828	0.3050888180732727	0.24281463027000427	0.2066792994737625	0.23110431432724	0.48611631989479065	0.588628351688385	0.484942764043808	0.7135573029518127	0.4149854779243469	0.6880603432655334	0.48624518513679504	0.5674128532409668	0.6960046291351318	0.7252881526947021	0.5419225692749023	0.276736319065094	0.47958093881607056	0.47286301851272583	0.8406465649604797	0.64893639087677	0.2653735280036926	0.6564228534698486	0.4735565483570099	0.5295244455337524	0.529238760471344	0.8565104007720947	0.41593098640441895	0.5628625750541687	0.6275511980056763	0.5195149183273315	0.622146725654602	0.5537965297698975
0.28652504086494446	0.35153451561927795	0.2942447066307068	0.16140782833099365	0.3487587571144104	0.48329782485961914	0.5946223139762878	0.496013343334198	0.6878842115402222	0.4330500364303589	0.6990375518798828	0.5064954161643982	0.6082717180252075	0.6659643650054932	0.6691591143608093	0.574162483215332	0.3548875153064728	0.443157434463501	0.4288494884967804	0.749331533908844	0.6192800402641296	0.38831132650375366	0.5701826214790344	0.43755871057510376	0.48206958174705505	0.46890681982040405	0.8084828853607178	0.4516373872756958	0.47022655606269836	0.5522617101669312	0.4749860167503357	0.5985812544822693	0.5263405442237854
0.2813950479030609	0.36947301030158997	0.34539350867271423	0.2266796976327896	0.38416382670402527	0.42974621057510376	0.5491350293159485	0.43712547421455383	0.6137992739677429	0.4405721426010132	0.5845426917076111	0.5638311505317688	0.5459170341491699	0.6019158959388733	0.6372914910316467	0.5202226042747498	0.4940257966518402	0.4874688982963562	0.3514585793018341	0.6581084132194519	0.6478711366653442	0.4710085391998291	0.5593668222427368	0.48120710253715515	0.43721115589141846	0.38633066415786743	0.7044298052787781	0.47969675064086914	0.4323663115501404	0.41683661937713623	0.4328538179397583	0.5825387239456177	0.515945315361023
0.2978922128677368	0.2690814137458801	0.2007414996623993	0.19608376920223236	0.20312121510505676	0.43330761790275574	0.4890696406364441	0.40744322538375854	0.6065357327461243	0.3473556339740753	0.6296297907829285	0.4818136692047119	0.4779360592365265	0.6121301651000977	0.6146531105041504	0.4562373757362366	0.44867879152297974	0.5736605525016785	0.3282868266105652	0.6934747695922852	0.6424586772918701	0.3825992941856384	0.6563891768455505	0.566100001335144	0.4969448745250702	0.504705548286438	0.7456569671630859	0.34151676297187805	0.4654286801815033	0.4867628812789917	0.4652687907218933	0.7072708606719971	0.5190582871437073
0.29555973410606384	0.3544035255908966	0.25852471590042114	0.1895068734884262	0.2987859547138214	0.4515468180179596	0.5145813226699829	0.3933981955051422	0.5488991141319275	0.39072635769844055	0.5965430736541748	0.5250426530838013	0.5114817023277283	0.5637698173522949	0.615671694278717	0.4898700416088104	0.5348930358886719	0.5463709831237793	0.28307369351387024	0.6305541396141052	0.662753701210022	0.4961165487766266	0.6020161509513855	0.5390210747718811	0.4459889233112335	0.4571642577648163	0.6673318147659302	0.4153696298599243	0.39803189039230347	0.3566317558288574	0.4364897906780243	0.6686758399009705	0.5208603739738464
0.28147462010383606	0.38775360584259033	0.42392438650131226	0.24588464200496674	0.5659933090209961	0.4207960367202759	0.3308301866054535	0.33755773305892944	0.740714430809021	0.401523619890213	0.36362287402153015	0.6672282814979553	0.4115004539489746	0.7275510430335999	0.6954251527786255	0.41028016805648804	0.6296398043632507	0.5926212072372437	0.3400898277759552	0.573930025100708	0.6863582730293274	0.4063766300678253	0.625016450881958	0.5857735872268677	0.4051770269870758	0.4368722438812256	0.6372471451759338	0.4325020909309387	0.5981944799423218	0.539836049079895	0.4391739070415497	0.552481472492218	0.49329328536987305
0.24077953398227692	0.28813549876213074	0.4016403257846832	0.1894284039735794	0.6181018948554993	0.356376975774765	0.16980722546577454	0.1346724033355713	0.4960317015647888	0.20102088153362274	0.24688231945037842	0.6350520253181458	0.2105238437652588	0.5376681685447693	0.71546870470047	0.21048042178153992	0.6638627052307129	0.7789129614830017	0.17221716046333313	0.7077168822288513	0.7415384650230408	0.20213599503040314	0.8237958550453186	0.7709322571754456	0.40753141045570374	0.4723510444164276	0.5152007341384888	0.26876920461654663	0.677147626876831	0.2491786777973175	0.3993583917617798	0.5909687280654907	0.4710738956928253
0.24644967913627625	0.38237467408180237	0.3954125642776489	0.30475756525993347	0.6253262758255005	0.3460938334465027	0.2487238198518753	0.1241685301065445	0.0010414705611765385	0.2291303426027298	0.10306288301944733	0.3216473460197449	0.11666017770767212	0.031086362898349762	0.24772365391254425	0.2053413987159729	0.682572603225708	0.6501769423484802	0.03139258921146393	0.36810755729675293	0.6685320734977722	0.25512033700942993	0.5929714441299438	0.6409082412719727	0.33079203963279724	0.25505945086479187	0.18035699427127838	0.2077234983444214	0.3060036599636078	0.038501400500535965	0.24570965766906738	0.4507949650287628	0.4089082181453705
0.366366982460022	0.43371841311454773	0.385476678609848	0.329238623380661	0.4314238727092743	0.5225828289985657	0.29304444789886475	0.30248481035232544	0.624366283416748	0.4680441617965698	0.22650901973247528	0.6307848691940308	0.3510756194591522	0.603513777256012	0.6190956830978394	0.4243205785751343	0.6340042948722839	0.5071442723274231	0.2630719542503357	0.37500298023223877	0.7064751982688904	0.4459379315376282	0.5026378035545349	0.4996606111526489	0.32762786746025085	0.31697288155555725	0.45373985171318054	0.48330673575401306	0.46148133277893066	0.4014095067977905	0.34005263447761536	0.44479188323020935	0.48494383692741394
0.37971651554107666	0.4232405424118042	0.31149622797966003	0.34655749797821045	0.2442309707403183	0.47937050461769104	0.5154250264167786	0.3893353343009949	0.3250454068183899	0.5104250311851501	0.4459928274154663	0.462856262922287	0.46366947889328003	0.33196982741355896	0.39081406593322754	0.5387632846832275	0.6175569295883179	0.5085336565971375	0.1691952347755432	0.359563410282135	0.7052061557769775	0.6415908932685852	0.4135020673274994	0.5000495314598083	0.37963205575942993	0.2148134410381317	0.33829817175865173	0.5101447701454163	0.18418097496032715	0.13143108785152435	0.2945782542228699	0.5795820951461792	0.5335161089897156
0.3212425410747528	0.38397902250289917	0.3560052812099457	0.3796113431453705	0.3135841190814972	0.37432029843330383	0.4125068485736847	0.27467453479766846	0.0	0.405452698469162	0.20004600286483765	0.255645215511322	0.2509644329547882	0.0	0.0	0.3836486041545868	0.6641725301742554	0.4977301359176636	0.017616329714655876	0.11555838584899902	0.6152645349502563	0.5235507488250732	0.35343748331069946	0.48814088106155396	0.2964640259742737	0.05839318037033081	0.10364092141389847	0.3449196219444275	0.0	0.0	0.11642524600028992	0.44674399495124817	0.39596375823020935
