EC:1.13.11.-	EC:2.7.11.-	GO:0140097	GO:0016842	GO:0070569	GO:0098772	GO:0005085	GO:0019899	GO:0046983	GO:0042578	GO:0140110	GO:0042803	GO:0016788	GO:0003690	GO:0016772	GO:0004527	GO:0042802	GO:0003729	GO:0000287	GO:0003700	GO:0003677	GO:0140096	GO:0008081	GO:0016829	GO:0003723	GO:0004518	GO:0016779	GO:0030234
0.5428742170333862	0.47553884983062744	0.8029729723930359	0.4133688509464264	0.6340547800064087	0.7521433234214783	0.7630380392074585	0.7456715703010559	0.7313889861106873	0.48062053322792053	0.7675527334213257	0.7616435289382935	0.5753118991851807	0.8060985803604126	0.680903971195221	0.8194930553436279	0.6976261138916016	0.7585492134094238	0.46136024594306946	0.8160960674285889	0.6340993046760559	0.38719528913497925	0.5523044466972351	0.33531904220581055	0.6301456689834595	0.7222360968589783	0.663964033126831	0.777862012386322
0.4918821156024933	0.4552363157272339	0.7863920331001282	0.47201046347618103	0.7002231478691101	0.5895300507545471	0.650933563709259	0.6311938166618347	0.6206961870193481	0.4769832491874695	0.7124547362327576	0.6994782090187073	0.7174224257469177	0.6868311762809753	0.6613545417785645	0.8296377062797546	0.5825440287590027	0.7275146245956421	0.5639467835426331	0.7898810505867004	0.5859560370445251	0.3319944143295288	0.5724324584007263	0.3565352261066437	0.6941869854927063	0.7563515305519104	0.7241167426109314	0.629069447517395
0.6202250719070435	0.48464709520339966	0.904015839099884	0.42387855052948	0.6985374689102173	0.6345381140708923	0.7224979996681213	0.6710419058799744	0.6711300611495972	0.4399664103984833	0.727908194065094	0.7615199089050293	0.7130774259567261	0.7774576544761658	0.7608625888824463	0.9109659790992737	0.644761323928833	0.7934496402740479	0.5129073262214661	0.8098758459091187	0.6369688510894775	0.3374325931072235	0.5241141319274902	0.24547657370567322	0.7459254860877991	0.8362038135528564	0.8220089673995972	0.6786671876907349
0.5502547025680542	0.4270956218242645	0.7883052229881287	0.39968934655189514	0.6501531004905701	0.5861454606056213	0.6677597761154175	0.6249274611473083	0.5988996624946594	0.4331119954586029	0.6830480694770813	0.6705924272537231	0.7476662397384644	0.6693682670593262	0.6466047763824463	0.854642391204834	0.5572027564048767	0.7513256669044495	0.5480650067329407	0.7613000869750977	0.5583605766296387	0.28439152240753174	0.5366951823234558	0.27705487608909607	0.7316532135009766	0.7860873937606812	0.7109329700469971	0.6230273842811584
0.3878574073314667	0.37006211280822754	0.8446736335754395	0.35994237661361694	0.6242278814315796	0.572401225566864	0.7190131545066833	0.5700196623802185	0.5684555172920227	0.43100467324256897	0.724272608757019	0.608366847038269	0.7040303349494934	0.671678900718689	0.593755841255188	0.8170419335365295	0.48130008578300476	0.7597557306289673	0.43952322006225586	0.7868516445159912	0.6438083648681641	0.27430275082588196	0.5119266510009766	0.14606182277202606	0.7324658036231995	0.7520381808280945	0.6914613246917725	0.6129937767982483
0.45060092210769653	0.35144278407096863	0.7658592462539673	0.3803402781486511	0.6322157979011536	0.5051625370979309	0.6530429720878601	0.5180458426475525	0.49859994649887085	0.46349477767944336	0.6368988156318665	0.5621351003646851	0.724665641784668	0.5390584468841553	0.5740178227424622	0.7653482556343079	0.4030725955963135	0.727555513381958	0.48994457721710205	0.7058092951774597	0.545101523399353	0.27817609906196594	0.5296571254730225	0.15323519706726074	0.7617348432540894	0.678781270980835	0.7033307552337646	0.5507816076278687
0.5669799447059631	0.3729505240917206	0.7101508378982544	0.3811539113521576	0.6048727035522461	0.56046062707901	0.5950740575790405	0.6131054162979126	0.5697041749954224	0.44890767335891724	0.576068639755249	0.6274223923683167	0.6987981796264648	0.5727291703224182	0.5767722129821777	0.7837755084037781	0.5149831771850586	0.7379159927368164	0.5480526089668274	0.6499243974685669	0.4587460458278656	0.3056754469871521	0.5324894189834595	0.2960336208343506	0.7347046732902527	0.6888190507888794	0.6438133716583252	0.5911732316017151
0.44132813811302185	0.32030510902404785	0.628605306148529	0.3988046944141388	0.4672355353832245	0.46434786915779114	0.5023812055587769	0.5044361352920532	0.4856986403465271	0.3774436414241791	0.6071381568908691	0.5144026875495911	0.6320719122886658	0.5192541480064392	0.4495672285556793	0.6966254711151123	0.44918209314346313	0.6598815321922302	0.50594562292099	0.6745161414146423	0.49156227707862854	0.18513202667236328	0.4724544882774353	0.32423338294029236	0.6454551219940186	0.6242760419845581	0.5152993202209473	0.49195393919944763
0.40923354029655457	0.30708691477775574	0.7041979432106018	0.34573453664779663	0.5182912945747375	0.45145872235298157	0.5110518932342529	0.4857805669307709	0.5013573169708252	0.3986766040325165	0.7398308515548706	0.5438846349716187	0.6350921988487244	0.6275885701179504	0.51500403881073	0.7061325907707214	0.4736715853214264	0.5699687600135803	0.4276271164417267	0.8105729222297668	0.6886249780654907	0.19868355989456177	0.4935937821865082	0.27044376730918884	0.5849595069885254	0.6438796520233154	0.5778499841690063	0.4774484634399414
0.5402714014053345	0.3307282328605652	0.6096237897872925	0.4771959185600281	0.582490086555481	0.5451478958129883	0.5799804925918579	0.5776551365852356	0.559533417224884	0.5062158703804016	0.5628241300582886	0.6183090209960938	0.679341733455658	0.5178900957107544	0.5429490804672241	0.7239167094230652	0.5154842734336853	0.6976930499076843	0.6257606148719788	0.6271074414253235	0.3789718747138977	0.22429588437080383	0.580619215965271	0.4063967168331146	0.6718145608901978	0.6255117654800415	0.6105719804763794	0.5839101672172546
0.5786621570587158	0.3598427176475525	0.6697850823402405	0.5260775685310364	0.5492532849311829	0.5521906018257141	0.5481345057487488	0.594022810459137	0.6226271390914917	0.5085555911064148	0.624426543712616	0.6879479289054871	0.6087035536766052	0.5988122224807739	0.5938941836357117	0.7315717935562134	0.6103650331497192	0.6535330414772034	0.6270990967750549	0.6964189410209656	0.48786038160324097	0.2336392104625702	0.5686455368995667	0.43131789565086365	0.5934221148490906	0.6259803175926208	0.6199944615364075	0.5974718332290649
0.5363860726356506	0.2519233822822571	0.7522907257080078	0.5560498237609863	0.5723702311515808	0.6284874677658081	0.6442172527313232	0.6024647355079651	0.7077201008796692	0.5534036159515381	0.696794867515564	0.7567306756973267	0.5289480686187744	0.6811867356300354	0.669346034526825	0.7009342312812805	0.7005800604820251	0.7046173214912415	0.5548756122589111	0.7383061647415161	0.5545320510864258	0.2631164789199829	0.5821503400802612	0.3864901065826416	0.5537987947463989	0.6145974397659302	0.6840976476669312	0.6809954643249512
0.5980902314186096	0.2386908233165741	0.7471801042556763	0.48575931787490845	0.5570376515388489	0.7393006086349487	0.6552501320838928	0.6991446018218994	0.803306519985199	0.5614440441131592	0.6015026569366455	0.8011161684989929	0.39319148659706116	0.7290406823158264	0.5757202506065369	0.6367092132568359	0.7677097916603088	0.7496562600135803	0.4298118054866791	0.6186192035675049	0.500829815864563	0.3464832603931427	0.5685224533081055	0.4261007308959961	0.5171712636947632	0.5418916344642639	0.5763642191886902	0.764100968837738
0.5972902178764343	0.22487735748291016	0.68976229429245	0.4471055269241333	0.44900086522102356	0.8380149602890015	0.7062699198722839	0.7514098286628723	0.8564998507499695	0.5486499071121216	0.6876265406608582	0.7781804203987122	0.2947646677494049	0.7803423404693604	0.48239415884017944	0.577639639377594	0.8265123963356018	0.731643795967102	0.3376762866973877	0.6754708886146545	0.551188588142395	0.3305274248123169	0.5688852667808533	0.4556829631328583	0.41348540782928467	0.48202618956565857	0.40345218777656555	0.8414470553398132
0.42245879769325256	0.07546842098236084	0.7125580906867981	0.35610613226890564	0.4480254650115967	0.9041747450828552	0.8190088272094727	0.7766615748405457	0.8374434113502502	0.464614599943161	0.8500131964683533	0.7799530625343323	0.30557361245155334	0.820756733417511	0.5312095284461975	0.5752190351486206	0.7858144044876099	0.7870457768440247	0.33792632818222046	0.8054636716842651	0.57598477602005	0.3589639663696289	0.505037784576416	0.3606261909008026	0.4783027172088623	0.4866003096103668	0.42929700016975403	0.8847533464431763
0.35163193941116333	0.01681128889322281	0.8447651267051697	0.2712494432926178	0.5340546369552612	1.0	0.9152226448059082	0.8590055108070374	0.9627624154090881	0.5139310359954834	0.8823704719543457	0.8763750195503235	0.3626614809036255	0.9257650375366211	0.593685507774353	0.6726319193840027	0.8882370591163635	0.8792380094528198	0.30772238969802856	0.8293143510818481	0.6293931007385254	0.3930031657218933	0.5492773056030273	0.2958786189556122	0.5503042936325073	0.5769323110580444	0.493303120136261	0.9713607430458069
0.23064282536506653	0.004839901812374592	0.9276232719421387	0.22981388866901398	0.6828739643096924	0.9938576817512512	0.9304550886154175	0.9631077647209167	1.0	0.5624945163726807	0.9975649118423462	0.9300139546394348	0.6915143728256226	1.0	0.7328473925590515	0.9363713264465332	0.9285396933555603	1.0	0.48851391673088074	0.9842513799667358	0.6364049911499023	0.38687846064567566	0.6818647384643555	0.2779424488544464	0.8284863829612732	0.8091013431549072	0.5974239110946655	0.9473645091056824
0.05937335640192032	0.0	0.8775213956832886	0.2104477882385254	0.637566328048706	0.8312586545944214	0.776319682598114	0.8393904566764832	0.8553857803344727	0.5165578722953796	0.8458304405212402	0.8003019690513611	0.7191227674484253	0.8000281453132629	0.663112223148346	0.8974679112434387	0.7931621074676514	0.9266933798789978	0.525669515132904	0.8419250249862671	0.5413884520530701	0.4259967505931854	0.616363525390625	0.3254413604736328	0.8406062722206116	0.7735965847969055	0.5548238158226013	0.785580575466156
0.0825805515050888	0.022210711613297462	0.9517073631286621	0.14555580914020538	0.7381576895713806	0.8506613373756409	0.8490582704544067	0.8755060434341431	0.8723102807998657	0.5434272289276123	0.9186037182807922	0.8294720649719238	0.8213476538658142	0.8453162312507629	0.813462495803833	0.9811510443687439	0.7701314687728882	0.9567175507545471	0.5719704627990723	0.9254727959632874	0.6043481230735779	0.45568037033081055	0.6662651300430298	0.22808386385440826	0.9505860805511475	0.8441572785377502	0.6965199112892151	0.8043368458747864
0.22302962839603424	0.0368323028087616	0.8047316670417786	0.19976447522640228	0.7428465485572815	0.9207121133804321	0.8872548341751099	0.9140714406967163	0.9057374596595764	0.5654738545417786	0.8734196424484253	0.8607532382011414	0.7041705250740051	0.8297932744026184	0.7628481388092041	0.8578961491584778	0.807669460773468	0.9080936312675476	0.5196281671524048	0.8673277497291565	0.5199630856513977	0.4468543827533722	0.6693498492240906	0.28379538655281067	0.8543804287910461	0.721966564655304	0.6271963715553284	0.872198760509491
0.15419292449951172	0.04808272421360016	0.975038468837738	0.13350902497768402	0.9221886992454529	0.9789506793022156	1.0	0.9934340119361877	0.9504818916320801	0.6048357486724854	1.0	0.9242646098136902	0.8467852473258972	0.9181504249572754	0.9435540437698364	1.0	0.8226556777954102	0.9786282181739807	0.5275343656539917	1.0	0.6223956346511841	0.5889073014259338	0.7280487418174744	0.21411210298538208	1.0	0.8494134545326233	0.8048484921455383	0.9181639552116394
0.12481939792633057	0.052109360694885254	0.9440337419509888	0.06593082845211029	0.8853009343147278	0.9930198192596436	0.9942113757133484	1.0	0.9131879806518555	0.5723587274551392	0.9002045392990112	0.8934493064880371	0.7944985628128052	0.8709753751754761	0.9083933234214783	0.9654180407524109	0.781894326210022	0.975817859172821	0.497527152299881	0.8901313543319702	0.5374987721443176	0.627763569355011	0.6740514636039734	0.19059711694717407	0.9960916638374329	0.8081244826316833	0.7684605121612549	0.9280838370323181
0.11836293339729309	0.05945781245827675	0.8632903099060059	0.07979974895715714	0.8204389810562134	0.9558786153793335	0.9376851320266724	0.9372370839118958	0.8440960049629211	0.5213605165481567	0.8323388695716858	0.8411828279495239	0.7006859183311462	0.8075956702232361	0.8280004858970642	0.8747556805610657	0.7500507831573486	0.8680859804153442	0.4437467157840729	0.8208163976669312	0.5032877326011658	0.6018838286399841	0.6075228452682495	0.22926852107048035	0.8666516542434692	0.7361391186714172	0.6963404417037964	0.8946962356567383
0.0	0.07607564330101013	0.843212366104126	0.10311384499073029	0.8380329608917236	0.8828429579734802	0.9096123576164246	0.8736822605133057	0.7949097752571106	0.5475155115127563	0.8308050632476807	0.7955135703086853	0.7708680629730225	0.7470350861549377	0.8107167482376099	0.886485755443573	0.7083640694618225	0.8376813530921936	0.480510950088501	0.8367359042167664	0.5155321359634399	0.5153727531433105	0.6404975652694702	0.2282799333333969	0.8780863881111145	0.7497618794441223	0.7213045954704285	0.8374761939048767
0.16092108190059662	0.19804784655570984	0.8022614121437073	0.17139089107513428	0.8982502222061157	0.9182589054107666	0.9171729683876038	0.9196000099182129	0.8534942269325256	0.640114426612854	0.8376336693763733	0.8582663536071777	0.7803639769554138	0.7310164570808411	0.8501388430595398	0.8569880723953247	0.7609263062477112	0.829839289188385	0.5602995753288269	0.8446465134620667	0.48921725153923035	0.5438809990882874	0.7195592522621155	0.3128390610218048	0.8693634867668152	0.7047744393348694	0.7141177654266357	0.8791300654411316
0.1911764293909073	0.2412913739681244	0.8185524940490723	0.2639867961406708	0.9363750219345093	0.7798864841461182	0.7710551023483276	0.8421213626861572	0.7865918278694153	0.6486846804618835	0.6879847049713135	0.8258432149887085	0.8293008208274841	0.6685380339622498	0.8355975151062012	0.908140242099762	0.7308622598648071	0.757970929145813	0.584486722946167	0.7406759262084961	0.4635598063468933	0.5246626138687134	0.740731954574585	0.35599905252456665	0.8568620085716248	0.7569769024848938	0.790920615196228	0.7602242231369019
0.16334566473960876	0.23260653018951416	0.8337865471839905	0.24200499057769775	0.9289818406105042	0.648034393787384	0.6722701787948608	0.7364761233329773	0.705816924571991	0.6275907754898071	0.7503595948219299	0.7701816558837891	0.8324748873710632	0.7016112208366394	0.8336873650550842	0.9038242101669312	0.6770338416099548	0.5908880233764648	0.5281604528427124	0.8235861659049988	0.6426941156387329	0.4838811457157135	0.7229138612747192	0.34751102328300476	0.7547104358673096	0.7709962725639343	0.825547456741333	0.6363744139671326
0.24818681180477142	0.36169034242630005	0.8168343901634216	0.22625115513801575	0.8810068368911743	0.6222238540649414	0.6939847469329834	0.7209890484809875	0.6537851095199585	0.6125972270965576	0.874378502368927	0.7038936018943787	0.879815936088562	0.7023395299911499	0.8672114014625549	0.9116588234901428	0.5995407700538635	0.5885922312736511	0.5541155338287354	0.9505243301391602	0.724483847618103	0.45057204365730286	0.7307010293006897	0.310564249753952	0.7813952565193176	0.776972234249115	0.828698992729187	0.6152642369270325
0.4254412353038788	0.39987173676490784	0.6566741466522217	0.34535449743270874	0.762183666229248	0.6120948791503906	0.6686880588531494	0.6431844830513	0.5887211561203003	0.5858933329582214	0.6185130476951599	0.6314147710800171	0.6650313138961792	0.4889368414878845	0.7323404550552368	0.7025784850120544	0.5188937783241272	0.5699653029441833	0.5511018633842468	0.6693382859230042	0.48047974705696106	0.43782103061676025	0.6390867233276367	0.39560800790786743	0.6459518074989319	0.5792766809463501	0.7387690544128418	0.629853367805481
0.4117281436920166	0.40287327766418457	0.6540806889533997	0.42376214265823364	0.8012139797210693	0.5255491733551025	0.5541352033615112	0.5832021236419678	0.5662504434585571	0.5903445482254028	0.5278486609458923	0.6768307089805603	0.6050360798835754	0.45468950271606445	0.7086853384971619	0.6384816765785217	0.531218945980072	0.5585942268371582	0.5789885520935059	0.5644465684890747	0.41292697191238403	0.49249786138534546	0.5943905711174011	0.4312073886394501	0.6527888178825378	0.5079427361488342	0.7922526597976685	0.5469328165054321
0.41664695739746094	0.4176235795021057	0.6910510063171387	0.2954714894294739	0.7448228597640991	0.6955775618553162	0.6951077580451965	0.7027295231819153	0.6921213865280151	0.5921313166618347	0.8061345815658569	0.7422727942466736	0.526025652885437	0.7132532000541687	0.7348459362983704	0.6534621715545654	0.6416345238685608	0.5381781458854675	0.4006459414958954	0.8227472901344299	0.6794614791870117	0.4758642911911011	0.6163142323493958	0.30115965008735657	0.552301287651062	0.5215548276901245	0.7379454970359802	0.6993235945701599
0.49022364616394043	0.43568626046180725	0.6136553287506104	0.49316999316215515	0.6499351263046265	0.5379488468170166	0.5354081988334656	0.5730371475219727	0.5745846033096313	0.5758243799209595	0.6334112882614136	0.6442092061042786	0.5591692924499512	0.5122743248939514	0.585308313369751	0.6387201547622681	0.5729161500930786	0.5699209570884705	0.5716338157653809	0.664122462272644	0.4774482548236847	0.3690231442451477	0.5899319648742676	0.4767474830150604	0.5497431755065918	0.5163245797157288	0.6657407283782959	0.5717342495918274
0.5203080177307129	0.38609403371810913	0.5128549933433533	0.54905766248703	0.7195915579795837	0.5619775652885437	0.6001083850860596	0.6254549026489258	0.5760784149169922	0.6661222577095032	0.7751973867416382	0.622886061668396	0.7060242295265198	0.46535471081733704	0.6796380281448364	0.6780957579612732	0.5078459978103638	0.5598882436752319	0.759087085723877	0.8255305290222168	0.4659254550933838	0.30617403984069824	0.7457033395767212	0.5218587517738342	0.6037939786911011	0.5394985675811768	0.7222346663475037	0.597465991973877
